date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,0,0,0,0,1,1,3,7,28,23,4
2020-02-21,0,0,0,1,4,4,9,14,28,30,5
2020-02-22,0,0,1,6,5,5,15,19,25,13,5
2020-02-23,0,2,2,4,10,15,16,17,24,23,2
2020-02-24,0,1,0,5,10,6,11,26,41,28,2
2020-02-25,1,0,1,3,9,15,31,33,63,43,7
2020-02-26,0,0,2,5,9,16,25,29,45,58,12
2020-02-27,0,0,2,4,7,20,24,39,62,62,6
2020-02-28,2,0,0,3,3,22,28,55,86,64,15
2020-02-29,0,0,2,3,7,14,32,43,76,72,12
2020-03-01,3,0,3,4,5,28,52,48,89,66,13
2020-03-02,2,0,1,6,12,34,68,94,134,109,17
2020-03-03,0,0,2,2,13,39,78,112,150,130,25
2020-03-04,4,1,0,5,21,51,113,128,182,122,17
2020-03-05,3,0,1,6,20,56,127,152,213,161,30
2020-03-06,1,0,2,11,30,66,135,172,247,154,28
2020-03-07,2,0,3,5,32,59,131,156,183,173,22
2020-03-08,3,0,2,5,26,63,123,149,201,151,27
2020-03-09,2,1,3,16,32,70,174,200,244,177,17
2020-03-10,3,2,2,16,36,85,172,210,265,191,22
2020-03-11,6,1,1,16,40,100,191,208,304,188,32
2020-03-12,4,3,3,18,54,91,175,241,330,192,20
2020-03-13,6,0,2,19,49,117,255,285,333,252,35
2020-03-14,5,1,4,12,45,85,203,250,304,214,32
2020-03-15,3,2,1,9,45,102,180,215,273,208,26
2020-03-16,8,5,1,26,61,141,261,324,370,245,21
2020-03-17,4,1,1,14,56,136,238,334,423,238,28
2020-03-18,2,1,1,24,59,136,277,325,369,230,35
2020-03-19,5,1,0,12,50,130,276,315,374,191,36
2020-03-20,3,2,2,18,49,134,251,306,338,251,24
2020-03-21,2,1,1,13,35,110,222,271,271,213,22
2020-03-22,4,1,1,13,25,86,185,234,254,210,35
2020-03-23,5,0,4,22,41,95,226,296,329,258,35
2020-03-24,4,0,2,12,34,78,220,286,344,234,40
2020-03-25,6,0,2,9,30,80,194,226,313,226,34
2020-03-26,4,1,0,13,39,80,179,229,257,202,40
2020-03-27,7,1,2,12,37,79,194,225,274,220,33
2020-03-28,2,0,3,8,31,79,151,163,186,162,31
2020-03-29,1,2,1,7,18,79,111,127,153,162,25
2020-03-30,3,3,2,12,24,87,126,160,177,194,34
2020-03-31,1,1,2,11,30,78,139,143,184,150,31
2020-04-01,1,2,3,13,32,63,119,143,152,174,40
2020-04-02,1,2,4,19,28,74,136,112,169,144,33
2020-04-03,3,1,0,11,26,52,109,129,135,131,23
2020-04-04,5,1,5,10,15,49,70,68,95,118,22
2020-04-05,2,1,1,13,15,42,52,52,84,92,13
2020-04-06,0,1,2,9,23,63,68,94,90,115,26
2020-04-07,1,1,4,17,24,36,57,58,84,115,28
2020-04-08,2,0,1,11,21,46,74,76,114,93,22
2020-04-09,1,1,4,12,21,41,80,67,81,98,41
2020-04-10,3,1,1,8,25,35,63,72,69,107,31
2020-04-11,1,1,1,6,22,31,62,49,53,77,30
2020-04-12,1,0,2,10,16,29,41,29,51,83,38
2020-04-13,2,3,1,4,17,28,35,33,63,73,18
2020-04-14,0,1,0,18,21,40,61,50,41,89,36
2020-04-15,0,0,2,13,23,34,49,57,57,62,20
2020-04-16,4,2,3,8,22,27,51,45,52,80,29
2020-04-17,3,0,0,7,22,36,43,42,46,71,20
2020-04-18,2,2,1,8,10,22,33,27,29,52,28
2020-04-19,1,0,1,5,11,16,17,21,18,47,15
2020-04-20,0,0,2,8,21,30,33,24,32,59,32
2020-04-21,1,1,3,8,15,17,31,27,37,63,20
2020-04-22,0,1,0,12,9,24,26,18,46,55,26
2020-04-23,1,0,0,13,15,29,23,26,40,42,17
2020-04-24,1,3,2,7,13,17,26,35,27,42,18
2020-04-25,0,1,1,6,7,13,16,21,30,38,16
2020-04-26,0,1,2,5,9,11,13,19,27,37,10
2020-04-27,3,1,1,9,12,15,23,30,26,37,18
2020-04-28,2,3,2,9,7,12,19,30,34,37,19
2020-04-29,0,0,1,4,11,21,18,24,27,31,12
2020-04-30,1,1,1,5,5,12,24,13,22,38,18
2020-05-01,2,0,1,3,6,11,17,13,20,29,10
2020-05-02,2,2,0,3,7,7,7,6,20,30,5
2020-05-03,0,1,0,1,2,8,13,10,14,17,4
2020-05-04,0,1,0,6,10,10,15,18,17,30,11
2020-05-05,2,0,2,7,9,14,15,12,21,18,7
2020-05-06,0,1,3,4,11,18,14,12,12,31,10
2020-05-07,1,1,0,6,7,15,9,11,18,29,6
2020-05-08,2,0,3,8,6,19,13,18,12,25,9
2020-05-09,0,0,2,1,5,9,8,5,11,25,3
2020-05-10,1,0,1,3,6,7,12,8,5,20,5
2020-05-11,3,2,1,8,11,13,11,13,14,18,5
