date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-22,0,0,0,0,1,1,1,1,0,0,0
2020-02-23,0,0,0,0,0,2,3,2,0,0,0
2020-02-24,0,0,1,0,0,0,1,1,1,0,0
2020-02-25,0,0,0,1,3,4,4,9,4,1,0
2020-02-26,0,0,2,4,0,7,12,4,11,4,0
2020-02-27,0,0,0,3,1,3,12,6,4,2,0
2020-02-28,0,0,0,1,0,4,5,6,5,7,0
2020-02-29,0,0,0,0,1,7,7,10,7,3,0
2020-03-01,0,0,0,1,2,6,8,6,6,4,1
2020-03-02,1,1,0,3,3,8,8,11,16,9,0
2020-03-03,0,0,0,1,4,13,17,25,30,22,0
2020-03-04,0,0,1,1,5,11,12,23,20,16,1
2020-03-05,0,0,0,1,7,12,27,21,38,25,3
2020-03-06,0,0,1,0,6,21,20,30,24,23,4
2020-03-07,1,1,0,0,7,15,28,25,41,17,5
2020-03-08,1,0,1,1,8,12,11,21,36,24,1
2020-03-09,1,1,0,3,13,18,24,29,43,33,5
2020-03-10,0,1,0,7,9,25,38,29,50,34,3
2020-03-11,0,1,3,7,15,25,31,35,57,37,6
2020-03-12,0,0,1,10,17,33,42,62,68,49,5
2020-03-13,3,2,0,12,29,49,54,69,91,63,9
2020-03-14,1,1,3,8,18,32,59,55,69,47,8
2020-03-15,1,1,2,4,21,26,47,49,46,31,5
2020-03-16,2,3,1,15,28,59,48,66,65,51,6
2020-03-17,2,2,0,13,27,56,71,93,94,65,3
2020-03-18,1,2,0,14,30,58,88,85,107,56,9
2020-03-19,3,1,1,13,29,70,71,81,91,64,13
2020-03-20,1,1,0,10,26,65,99,103,95,64,16
2020-03-21,1,0,5,8,24,49,74,68,55,53,23
2020-03-22,1,2,0,6,22,36,51,51,69,47,15
2020-03-23,0,0,2,16,32,35,57,91,76,46,12
2020-03-24,0,2,3,15,25,44,95,68,84,62,12
2020-03-25,6,2,1,14,28,42,66,49,52,36,12
2020-03-26,2,3,1,22,24,40,64,58,69,50,10
2020-03-27,0,2,3,12,23,38,42,56,42,53,13
2020-03-28,0,1,1,9,16,30,53,38,41,37,10
2020-03-29,4,2,3,9,11,14,35,32,33,26,5
2020-03-30,1,3,2,7,14,27,40,33,40,40,20
2020-03-31,4,1,4,18,23,33,53,53,43,60,18
2020-04-01,2,2,6,17,23,31,47,27,26,35,15
2020-04-02,1,1,2,17,25,34,42,42,36,31,8
2020-04-03,1,6,4,17,31,31,37,19,42,34,10
2020-04-04,1,4,1,10,17,18,21,30,26,39,10
2020-04-05,1,0,6,6,14,24,22,12,20,27,8
2020-04-06,0,1,3,8,12,16,22,24,16,19,2
2020-04-07,1,6,6,15,10,22,30,20,18,20,5
2020-04-08,1,4,5,23,17,25,22,25,29,44,10
