date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,0,0,0,0,1,0,0,0,1,0,0
2020-02-21,0,0,0,0,2,2,4,3,4,2,1
2020-02-22,0,0,0,1,1,1,4,7,6,3,1
2020-02-23,0,1,1,2,6,5,4,4,3,3,0
2020-02-24,0,0,0,3,7,3,6,6,8,2,0
2020-02-25,1,0,1,5,2,3,9,16,13,4,0
2020-02-26,0,0,0,1,2,7,8,10,26,16,4
2020-02-27,0,0,2,1,3,7,14,20,17,17,3
2020-02-28,0,0,0,3,4,10,9,27,41,20,6
2020-02-29,1,1,3,2,6,15,21,30,48,38,3
2020-03-01,1,0,1,4,8,11,25,35,50,36,2
2020-03-02,0,0,4,7,11,19,35,52,77,46,6
2020-03-03,1,0,3,1,14,23,50,62,83,57,6
2020-03-04,1,0,1,8,19,26,65,76,119,81,6
2020-03-05,2,0,3,8,22,30,91,105,141,81,11
2020-03-06,2,1,3,18,28,34,105,113,133,77,11
2020-03-07,1,0,0,6,15,36,75,86,112,94,3
2020-03-08,1,0,6,10,27,36,74,103,128,78,9
2020-03-09,2,1,4,12,33,86,130,151,181,104,18
2020-03-10,2,3,4,9,37,78,140,183,204,148,14
2020-03-11,3,0,0,16,51,72,145,155,235,128,12
2020-03-12,2,0,2,16,45,93,137,187,170,131,13
2020-03-13,6,3,1,26,51,103,190,216,262,152,18
2020-03-14,1,2,7,25,34,64,159,189,207,139,10
2020-03-15,2,1,1,16,26,84,128,151,183,135,13
2020-03-16,5,1,1,29,75,118,228,275,299,184,15
2020-03-17,6,0,2,40,63,115,202,281,316,190,15
2020-03-18,4,0,4,28,62,133,218,291,319,180,18
2020-03-19,2,5,1,35,65,111,271,321,308,201,29
2020-03-20,2,1,1,26,59,143,283,296,298,179,22
2020-03-21,2,0,2,17,37,75,181,192,187,120,23
2020-03-22,3,1,0,9,26,64,134,168,177,116,14
2020-03-23,8,0,2,20,55,142,253,260,307,175,22
2020-03-24,8,0,3,24,62,116,223,280,284,213,30
2020-03-25,6,0,4,21,49,106,201,224,276,184,22
2020-03-26,8,2,11,36,65,103,187,201,243,182,32
2020-03-27,2,2,4,29,40,99,218,215,209,148,20
2020-03-28,3,1,2,19,34,71,145,133,159,108,20
2020-03-29,1,0,0,6,22,58,71,74,95,90,14
2020-03-30,3,1,0,38,55,112,154,167,179,160,20
2020-03-31,3,0,1,33,52,90,131,111,185,131,15
2020-04-01,1,3,7,34,55,79,166,150,161,150,24
2020-04-02,3,2,3,34,48,104,150,127,136,126,26
2020-04-03,4,2,3,41,52,86,130,104,117,122,17
2020-04-04,1,0,6,17,36,49,87,83,107,84,24
2020-04-05,1,1,1,7,13,25,55,54,43,56,11
2020-04-06,1,2,2,27,48,83,123,102,89,136,30
2020-04-07,3,1,3,31,36,59,114,94,92,114,28
2020-04-08,0,0,3,25,33,70,97,90,111,104,35
2020-04-09,1,2,5,21,44,74,101,91,119,175,42
2020-04-10,1,1,4,25,50,71,102,107,124,186,62
2020-04-11,4,2,1,17,25,37,71,53,79,89,37
2020-04-12,0,1,1,7,19,19,27,20,47,51,17
2020-04-13,1,1,2,15,12,20,26,30,42,56,11
2020-04-14,1,0,1,19,32,50,56,59,63,83,43
2020-04-15,1,1,1,22,26,65,46,68,65,101,41
2020-04-16,2,2,2,16,32,39,53,57,67,95,36
2020-04-17,2,1,1,20,30,44,72,58,67,69,36
2020-04-18,0,1,1,8,11,17,27,33,49,52,38
2020-04-19,0,0,1,7,9,8,15,11,17,30,13
2020-04-20,2,1,2,18,30,38,54,50,48,90,34
2020-04-21,2,0,3,24,29,30,39,48,67,77,28
2020-04-22,0,2,0,23,27,32,44,38,43,47,19
2020-04-23,1,1,2,23,28,29,38,43,70,94,35
2020-04-24,0,5,5,12,30,37,43,47,48,65,22
2020-04-25,0,1,0,10,11,18,23,18,27,26,13
