date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-01-29,0,0,0,0,0,0,0,2,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,0,1,0,0,0,0,0,0,0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,0,0,0,0,0,0,0,0,1,0,0
2020-02-26,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,1,0,0,0,0,0,0
2020-02-28,0,1,0,0,0,1,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,2,0,1,1,5,1,0,0,1
2020-03-02,1,0,0,0,2,2,2,2,0,0,1
2020-03-03,0,1,2,1,2,0,1,1,2,3,0
2020-03-04,0,0,0,2,6,6,7,8,3,7,1
2020-03-05,0,0,0,4,2,1,10,4,10,2,0
2020-03-06,0,0,1,1,3,6,4,8,6,7,2
2020-03-07,0,1,0,1,5,5,6,9,4,7,1
2020-03-08,2,0,1,1,6,5,9,12,11,2,2
2020-03-09,0,0,1,2,6,7,8,8,5,5,1
2020-03-10,2,0,0,2,3,4,10,6,7,5,2
2020-03-11,0,0,0,4,10,17,20,16,18,10,2
2020-03-12,0,0,1,1,9,10,18,18,18,12,0
2020-03-13,0,0,2,6,10,21,30,14,21,15,5
2020-03-14,1,0,1,6,14,12,20,19,18,14,2
2020-03-15,0,1,1,7,6,12,21,26,11,14,1
2020-03-16,1,0,1,6,19,8,31,27,26,17,6
2020-03-17,1,1,0,12,16,22,35,27,27,14,2
2020-03-18,2,6,2,12,23,40,50,26,22,20,2
2020-03-19,1,1,2,11,18,36,51,44,42,37,13
2020-03-20,2,1,1,13,13,34,45,29,48,22,5
2020-03-21,3,5,1,13,11,25,54,37,21,21,5
2020-03-22,1,3,2,6,11,24,51,26,25,16,6
2020-03-23,1,4,3,10,23,36,43,36,37,40,19
2020-03-24,1,2,2,16,19,32,49,41,31,20,7
2020-03-25,0,2,5,17,24,36,46,33,33,34,12
2020-03-26,0,1,4,13,27,45,47,28,31,47,31
2020-03-27,1,1,2,16,14,34,44,34,32,48,27
2020-03-28,0,3,1,17,18,28,45,33,17,31,8
2020-03-29,0,3,3,14,18,17,21,14,19,15,3
2020-03-30,3,1,4,19,30,47,50,37,23,27,6
2020-03-31,2,0,7,20,16,29,20,19,15,19,4
2020-04-01,1,3,4,14,14,20,39,30,20,22,13
2020-04-02,3,0,7,9,15,33,29,23,26,15,6
2020-04-03,0,2,6,9,20,25,28,16,16,15,5
2020-04-04,3,3,3,11,12,25,24,21,20,27,8
2020-04-05,1,1,5,4,4,15,14,7,4,10,4
2020-04-06,1,0,3,10,20,19,24,10,17,10,8
2020-04-07,2,5,5,7,18,26,22,18,15,11,3
2020-04-08,2,1,3,16,14,17,13,14,17,27,24
2020-04-09,0,2,3,15,12,21,17,15,21,41,31
2020-04-10,0,0,3,6,13,11,16,13,13,43,28
2020-04-11,3,1,3,10,6,13,18,15,18,26,16
2020-04-12,1,2,7,6,6,13,15,8,10,8,6
2020-04-13,1,1,1,8,12,18,12,9,25,40,23
2020-04-14,1,1,1,4,12,7,10,13,5,21,7
2020-04-15,1,3,4,14,9,17,8,11,3,11,2
2020-04-16,0,0,6,10,11,8,11,7,8,4,2
2020-04-17,1,0,2,17,14,17,38,14,21,18,4
2020-04-18,1,1,2,5,6,15,5,11,5,9,2
2020-04-19,3,1,0,4,9,5,9,5,7,5,2
2020-04-20,0,1,2,2,5,12,9,4,4,8,2
2020-04-21,0,2,3,6,6,8,10,12,4,7,1
2020-04-22,1,0,1,10,13,10,9,6,5,13,7
2020-04-23,2,0,1,4,6,8,9,10,4,7,9
2020-04-24,1,1,1,8,6,8,13,10,11,10,1
2020-04-25,0,1,3,9,17,11,5,5,5,5,1
2020-04-26,0,0,2,2,4,6,12,5,13,9,1
2020-04-27,0,2,3,3,12,11,9,5,7,6,1
2020-04-28,1,1,3,9,9,13,8,5,2,4,3
2020-04-29,0,3,1,8,6,17,13,6,4,2,1
2020-04-30,1,0,1,2,7,8,7,2,1,2,2
2020-05-01,2,1,0,5,5,3,7,4,4,9,5
2020-05-02,1,2,0,4,2,2,5,5,2,4,1
2020-05-03,1,1,0,2,1,5,5,1,2,3,1
2020-05-04,0,1,2,5,4,10,7,8,9,4,3
2020-05-05,2,6,1,1,6,10,6,3,5,6,6
2020-05-06,0,0,0,3,3,7,6,2,2,4,1
2020-05-07,1,0,3,3,2,3,6,3,3,4,1
2020-05-08,0,0,0,5,1,8,7,9,4,5,1
2020-05-09,0,0,3,1,2,5,5,3,3,3,1
2020-05-10,1,0,1,7,3,4,5,0,1,3,0
2020-05-11,1,0,0,0,3,2,1,2,3,0,1
2020-05-12,1,1,3,3,2,4,4,7,2,1,0
2020-05-13,0,0,0,2,1,5,2,5,1,4,1
2020-05-14,1,0,0,2,5,4,6,0,1,2,1
2020-05-15,1,2,0,5,3,3,7,4,3,4,0
2020-05-16,0,0,0,4,2,5,8,2,3,4,0
2020-05-17,0,1,0,3,6,3,5,2,6,6,1
2020-05-18,0,0,0,3,2,2,2,1,2,0,1
2020-05-19,1,3,1,2,3,1,3,3,2,2,0
2020-05-20,0,1,1,2,4,1,2,2,0,2,1
2020-05-21,0,0,0,2,4,4,4,2,2,2,0
2020-05-22,0,0,1,0,0,2,2,2,2,3,0
2020-05-23,0,0,0,1,1,2,2,7,4,3,2
2020-05-24,1,0,0,1,2,0,2,0,1,0,0
2020-05-25,1,0,0,0,3,2,4,0,3,1,1
2020-05-26,0,0,0,0,3,2,2,3,3,2,1
