date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2021-10-29,2.2857142857142856,5.428571428571429,1.4285714285714286,5.142857142857143,5.571428571428571,5.428571428571429,6.0,4.285714285714286,2.857142857142857,1.4285714285714286,0.2857142857142857
2021-10-30,2.2857142857142856,6.0,1.8571428571428572,4.571428571428571,5.428571428571429,5.857142857142857,6.142857142857143,4.714285714285714,2.4285714285714284,1.8571428571428572,0.42857142857142855
2021-10-31,2.7142857142857144,5.571428571428571,2.2857142857142856,3.5714285714285716,5.428571428571429,6.714285714285714,8.0,5.857142857142857,2.2857142857142856,1.8571428571428572,0.2857142857142857
2021-11-01,3.2857142857142856,6.428571428571429,2.7142857142857144,3.857142857142857,5.857142857142857,7.142857142857143,9.285714285714286,5.285714285714286,2.142857142857143,1.4285714285714286,0.2857142857142857
2021-11-02,3.142857142857143,6.857142857142857,2.142857142857143,4.285714285714286,5.285714285714286,7.0,10.142857142857142,5.857142857142857,2.7142857142857144,2.0,0.2857142857142857
2021-11-03,3.2857142857142856,7.571428571428571,2.5714285714285716,4.0,5.142857142857143,7.571428571428571,10.142857142857142,6.285714285714286,3.2857142857142856,2.5714285714285716,0.2857142857142857
2021-11-04,3.2857142857142856,7.428571428571429,2.5714285714285716,4.142857142857143,5.285714285714286,7.857142857142857,10.428571428571429,6.714285714285714,3.142857142857143,2.5714285714285716,0.2857142857142857
2021-11-05,3.4285714285714284,8.857142857142858,2.857142857142857,5.857142857142857,5.857142857142857,9.857142857142858,12.142857142857142,7.857142857142857,4.142857142857143,2.857142857142857,0.42857142857142855
2021-11-06,3.142857142857143,8.285714285714286,3.2857142857142856,7.571428571428571,6.142857142857143,10.0,11.714285714285714,8.0,4.142857142857143,2.7142857142857144,0.2857142857142857
2021-11-07,3.4285714285714284,9.714285714285714,3.4285714285714284,7.714285714285714,6.571428571428571,9.857142857142858,10.142857142857142,7.285714285714286,4.0,3.2857142857142856,0.42857142857142855
2021-11-08,2.7142857142857144,8.428571428571429,3.857142857142857,8.714285714285714,6.714285714285714,9.571428571428571,9.571428571428571,8.428571428571429,4.285714285714286,3.2857142857142856,0.42857142857142855
2021-11-09,3.857142857142857,9.0,4.428571428571429,9.571428571428571,7.285714285714286,10.857142857142858,9.428571428571429,8.857142857142858,5.0,2.857142857142857,0.7142857142857143
2021-11-10,3.4285714285714284,8.285714285714286,5.142857142857143,10.142857142857142,7.428571428571429,10.714285714285714,8.857142857142858,8.428571428571429,5.0,2.5714285714285716,0.8571428571428571
2021-11-11,3.5714285714285716,8.857142857142858,5.428571428571429,10.428571428571429,7.428571428571429,10.857142857142858,9.0,8.428571428571429,5.142857142857143,2.4285714285714284,0.8571428571428571
2021-11-12,3.7142857142857144,9.857142857142858,7.142857142857143,9.285714285714286,7.571428571428571,10.142857142857142,8.857142857142858,7.857142857142857,5.285714285714286,2.2857142857142856,0.5714285714285714
2021-11-13,4.285714285714286,14.142857142857142,8.142857142857142,9.0,8.285714285714286,11.857142857142858,10.428571428571429,7.571428571428571,5.428571428571429,2.142857142857143,0.7142857142857143
2021-11-14,4.0,15.714285714285714,8.857142857142858,8.857142857142858,8.428571428571429,13.0,11.142857142857142,6.857142857142857,5.428571428571429,1.5714285714285714,0.5714285714285714
2021-11-15,4.571428571428571,16.714285714285715,8.714285714285714,8.714285714285714,7.857142857142857,14.285714285714286,10.857142857142858,7.0,5.142857142857143,1.8571428571428572,0.7142857142857143
2021-11-16,3.5714285714285716,18.285714285714285,9.0,8.714285714285714,8.142857142857142,14.857142857142858,11.142857142857142,7.571428571428571,4.857142857142857,2.2857142857142856,0.5714285714285714
2021-11-17,4.428571428571429,19.142857142857142,8.0,8.857142857142858,8.0,15.285714285714286,11.714285714285714,7.285714285714286,5.142857142857143,2.5714285714285716,0.5714285714285714
2021-11-18,4.428571428571429,18.714285714285715,7.714285714285714,8.428571428571429,7.857142857142857,15.142857142857142,11.857142857142858,6.857142857142857,5.142857142857143,2.857142857142857,0.7142857142857143
2021-11-19,4.428571428571429,19.857142857142858,6.571428571428571,8.571428571428571,9.285714285714286,15.714285714285714,12.571428571428571,7.142857142857143,4.714285714285714,3.142857142857143,0.7142857142857143
2021-11-20,4.428571428571429,17.0,6.0,10.285714285714286,9.857142857142858,16.571428571428573,12.714285714285714,7.428571428571429,5.571428571428571,3.4285714285714284,0.5714285714285714
2021-11-21,5.142857142857143,18.0,6.142857142857143,10.571428571428571,9.857142857142858,15.857142857142858,12.142857142857142,9.0,6.285714285714286,3.857142857142857,0.5714285714285714
2021-11-22,5.142857142857143,19.428571428571427,5.857142857142857,10.285714285714286,11.428571428571429,15.714285714285714,13.571428571428571,8.428571428571429,7.285714285714286,4.142857142857143,0.5714285714285714
2021-11-23,5.285714285714286,18.571428571428573,6.0,9.0,10.428571428571429,16.571428571428573,14.142857142857142,6.857142857142857,7.142857142857143,3.4285714285714284,0.42857142857142855
2021-11-24,4.571428571428571,18.857142857142858,6.0,8.571428571428571,10.571428571428571,17.285714285714285,15.571428571428571,7.714285714285714,7.0,3.0,0.2857142857142857
2021-11-25,4.428571428571429,19.714285714285715,6.142857142857143,9.0,10.857142857142858,17.0,15.285714285714286,7.857142857142857,7.142857142857143,2.7142857142857144,0.14285714285714285
2021-11-26,4.714285714285714,19.714285714285715,6.714285714285714,9.428571428571429,9.857142857142858,18.0,14.571428571428571,9.0,7.428571428571429,2.7142857142857144,0.14285714285714285
2021-11-27,4.714285714285714,21.142857142857142,7.285714285714286,8.285714285714286,9.428571428571429,18.285714285714285,14.714285714285714,9.857142857142858,7.714285714285714,2.857142857142857,0.2857142857142857
2021-11-28,3.7142857142857144,20.714285714285715,7.0,8.142857142857142,9.857142857142858,19.0,16.142857142857142,10.285714285714286,7.142857142857143,2.142857142857143,0.42857142857142855
