date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-15,,,,,,,,,,
2020-02-16,,,,,,,,,,
2020-02-17,,,,,,,,,,
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0
2020-02-26,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0
2020-02-27,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0
2020-02-28,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.2857142857142858,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0
2020-02-29,0.0,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,1.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.14285714285714285
2020-03-01,0.0,0.0,0.2857142857142857,0.7142857142857143,1.1428571428571428,1.7142857142857142,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.14285714285714285
2020-03-02,0.0,0.0,0.2857142857142857,0.8571428571428571,1.2857142857142858,2.0,1.5714285714285714,1.2857142857142858,1.0,0.14285714285714285
2020-03-03,0.2857142857142857,0.0,0.7142857142857143,1.1428571428571428,2.0,2.7142857142857144,1.8571428571428572,1.4285714285714286,1.1428571428571428,0.2857142857142857
2020-03-04,0.2857142857142857,0.0,1.1428571428571428,1.2857142857142858,2.2857142857142856,3.142857142857143,2.0,1.5714285714285714,1.1428571428571428,0.42857142857142855
2020-03-05,0.2857142857142857,0.0,1.1428571428571428,2.0,2.7142857142857144,3.5714285714285716,1.8571428571428572,1.8571428571428572,1.2857142857142858,0.42857142857142855
2020-03-06,0.2857142857142857,0.0,1.4285714285714286,2.4285714285714284,3.5714285714285716,4.285714285714286,2.2857142857142856,2.5714285714285716,1.2857142857142858,0.42857142857142855
2020-03-07,0.2857142857142857,0.0,1.5714285714285714,2.4285714285714284,4.285714285714286,4.857142857142857,2.7142857142857144,3.142857142857143,2.0,0.5714285714285714
2020-03-08,0.2857142857142857,0.0,2.142857142857143,2.857142857142857,5.0,6.0,3.7142857142857144,3.2857142857142856,1.8571428571428572,0.5714285714285714
2020-03-09,0.42857142857142855,0.0,2.5714285714285716,2.857142857142857,5.285714285714286,6.285714285714286,3.4285714285714284,3.0,1.8571428571428572,0.5714285714285714
2020-03-10,0.14285714285714285,0.14285714285714285,2.2857142857142856,3.2857142857142856,5.714285714285714,6.571428571428571,3.7142857142857144,2.857142857142857,1.8571428571428572,0.5714285714285714
2020-03-11,0.14285714285714285,0.14285714285714285,2.2857142857142856,3.7142857142857144,6.142857142857143,6.571428571428571,4.571428571428571,3.2857142857142856,2.142857142857143,0.5714285714285714
2020-03-12,0.14285714285714285,0.2857142857142857,2.4285714285714284,3.7142857142857144,6.0,8.0,4.714285714285714,4.0,2.2857142857142856,0.5714285714285714
2020-03-13,0.14285714285714285,0.2857142857142857,2.7142857142857144,3.5714285714285716,5.714285714285714,8.285714285714286,4.571428571428571,3.857142857142857,2.0,0.5714285714285714
2020-03-14,0.14285714285714285,0.5714285714285714,2.857142857142857,3.7142857142857144,5.571428571428571,9.0,4.714285714285714,4.0,1.8571428571428572,0.5714285714285714
2020-03-15,0.14285714285714285,0.7142857142857143,2.2857142857142856,3.7142857142857144,5.0,8.285714285714286,4.428571428571429,4.142857142857143,3.0,0.8571428571428571
2020-03-16,0.14285714285714285,0.7142857142857143,2.2857142857142856,3.857142857142857,5.571428571428571,9.142857142857142,4.857142857142857,4.285714285714286,4.0,1.0
2020-03-17,0.14285714285714285,0.5714285714285714,2.5714285714285716,3.5714285714285716,5.0,9.428571428571429,4.714285714285714,4.571428571428571,4.285714285714286,1.0
2020-03-18,0.14285714285714285,0.5714285714285714,2.7142857142857144,3.2857142857142856,4.857142857142857,9.0,4.0,4.857142857142857,4.428571428571429,1.2857142857142858
2020-03-19,0.2857142857142857,0.5714285714285714,3.4285714285714284,3.2857142857142856,5.0,8.428571428571429,4.857142857142857,4.571428571428571,5.0,1.7142857142857142
2020-03-20,0.2857142857142857,0.8571428571428571,3.2857142857142856,3.4285714285714284,5.571428571428571,7.857142857142857,4.714285714285714,4.285714285714286,5.0,1.8571428571428572
2020-03-21,0.2857142857142857,0.5714285714285714,3.7142857142857144,3.2857142857142856,5.571428571428571,7.285714285714286,4.285714285714286,4.142857142857143,4.857142857142857,1.5714285714285714
2020-03-22,0.2857142857142857,0.5714285714285714,3.857142857142857,3.5714285714285716,5.285714285714286,7.285714285714286,4.142857142857143,4.0,4.714285714285714,1.7142857142857142
