date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2021-07-20,4.142857142857143,35.57142857142857,27.285714285714285,14.571428571428571,13.571428571428571,13.714285714285714,5.0,3.5714285714285716,1.8571428571428572,0.2857142857142857
2021-07-21,4.571428571428571,35.857142857142854,27.571428571428573,16.285714285714285,13.142857142857142,13.428571428571429,5.571428571428571,4.0,2.2857142857142856,0.42857142857142855
2021-07-22,4.857142857142857,37.285714285714285,29.142857142857142,17.142857142857142,14.0,14.714285714285714,5.857142857142857,4.0,2.2857142857142856,0.2857142857142857
2021-07-23,5.285714285714286,42.714285714285715,31.0,17.857142857142858,16.0,16.0,5.714285714285714,4.142857142857143,2.2857142857142856,0.2857142857142857
2021-07-24,5.857142857142857,42.42857142857143,31.714285714285715,17.142857142857142,17.142857142857142,16.142857142857142,5.857142857142857,4.571428571428571,2.5714285714285716,0.2857142857142857
2021-07-25,5.285714285714286,45.714285714285715,35.42857142857143,17.285714285714285,17.857142857142858,16.571428571428573,7.285714285714286,4.571428571428571,3.2857142857142856,0.2857142857142857
2021-07-26,5.285714285714286,53.142857142857146,38.0,17.714285714285715,18.285714285714285,15.571428571428571,7.857142857142857,5.0,3.5714285714285716,0.42857142857142855
2021-07-27,7.714285714285714,58.714285714285715,41.285714285714285,19.714285714285715,20.285714285714285,16.0,8.714285714285714,5.285714285714286,4.285714285714286,0.7142857142857143
2021-07-28,8.857142857142858,61.142857142857146,42.57142857142857,20.571428571428573,21.285714285714285,17.571428571428573,9.571428571428571,5.428571428571429,4.142857142857143,0.5714285714285714
2021-07-29,9.714285714285714,63.142857142857146,42.285714285714285,20.714285714285715,21.142857142857142,17.285714285714285,9.571428571428571,5.285714285714286,5.0,0.5714285714285714
2021-07-30,11.142857142857142,63.57142857142857,42.57142857142857,21.142857142857142,19.142857142857142,17.428571428571427,10.428571428571429,5.142857142857143,5.285714285714286,0.5714285714285714
2021-07-31,12.857142857142858,63.857142857142854,45.285714285714285,23.857142857142858,20.142857142857142,19.857142857142858,12.0,5.714285714285714,5.428571428571429,0.7142857142857143
2021-08-01,14.428571428571429,66.28571428571429,42.714285714285715,25.428571428571427,20.857142857142858,19.428571428571427,10.857142857142858,5.714285714285714,4.857142857142857,0.7142857142857143
2021-08-02,15.285714285714286,63.142857142857146,42.142857142857146,26.857142857142858,21.285714285714285,21.571428571428573,10.0,5.571428571428571,4.428571428571429,0.5714285714285714
2021-08-03,14.857142857142858,61.57142857142857,38.42857142857143,27.142857142857142,18.857142857142858,21.571428571428573,9.714285714285714,6.142857142857143,4.142857142857143,0.42857142857142855
2021-08-04,14.285714285714286,60.857142857142854,40.57142857142857,25.714285714285715,20.0,20.857142857142858,10.571428571428571,7.571428571428571,4.0,0.42857142857142855
2021-08-05,13.571428571428571,60.0,41.714285714285715,25.857142857142858,20.285714285714285,21.285714285714285,10.428571428571429,7.857142857142857,3.5714285714285716,0.5714285714285714
2021-08-06,11.857142857142858,59.142857142857146,41.285714285714285,26.285714285714285,21.0,22.0,11.285714285714286,8.714285714285714,3.2857142857142856,0.7142857142857143
2021-08-07,12.142857142857142,60.0,43.285714285714285,26.857142857142858,20.0,21.714285714285715,11.571428571428571,8.857142857142858,3.857142857142857,0.7142857142857143
2021-08-08,12.571428571428571,56.142857142857146,42.42857142857143,27.285714285714285,21.571428571428573,22.714285714285715,12.857142857142858,8.714285714285714,5.0,0.5714285714285714
2021-08-09,12.714285714285714,53.285714285714285,42.285714285714285,28.571428571428573,21.857142857142858,24.571428571428573,15.0,10.0,6.0,0.8571428571428571
2021-08-10,12.857142857142858,51.57142857142857,45.57142857142857,29.714285714285715,24.0,27.142857142857142,16.571428571428573,10.0,6.142857142857143,0.8571428571428571
2021-08-11,14.142857142857142,54.142857142857146,44.42857142857143,31.714285714285715,26.0,29.142857142857142,16.142857142857142,8.857142857142858,6.0,0.8571428571428571
2021-08-12,14.0,52.142857142857146,42.57142857142857,30.857142857142858,25.142857142857142,28.428571428571427,16.571428571428573,8.571428571428571,5.714285714285714,0.7142857142857143
2021-08-13,14.857142857142858,50.42857142857143,42.285714285714285,31.0,27.285714285714285,29.285714285714285,17.0,8.142857142857142,6.285714285714286,0.8571428571428571
2021-08-14,13.571428571428571,46.857142857142854,40.42857142857143,30.428571428571427,27.428571428571427,29.857142857142858,16.428571428571427,8.285714285714286,6.428571428571429,0.8571428571428571
2021-08-15,14.0,45.285714285714285,41.42857142857143,29.714285714285715,26.0,29.428571428571427,15.714285714285714,8.142857142857142,5.714285714285714,1.2857142857142858
2021-08-16,16.142857142857142,42.0,39.42857142857143,27.857142857142858,27.0,28.714285714285715,15.142857142857142,7.0,5.142857142857143,1.2857142857142858
2021-08-17,16.857142857142858,39.0,37.714285714285715,25.142857142857142,27.142857142857142,28.285714285714285,13.857142857142858,6.571428571428571,5.428571428571429,1.2857142857142858
2021-08-18,16.714285714285715,37.285714285714285,37.142857142857146,24.428571428571427,25.714285714285715,29.0,13.714285714285714,7.142857142857143,6.142857142857143,1.8571428571428572
2021-08-19,17.285714285714285,38.142857142857146,37.285714285714285,24.428571428571427,26.428571428571427,29.0,13.571428571428571,7.714285714285714,6.285714285714286,1.8571428571428572
2021-08-20,17.714285714285715,37.142857142857146,37.42857142857143,26.142857142857142,26.571428571428573,29.285714285714285,13.428571428571429,7.571428571428571,5.857142857142857,2.142857142857143
2021-08-21,18.0,36.142857142857146,36.714285714285715,26.142857142857142,30.142857142857142,27.714285714285715,13.714285714285714,7.142857142857143,5.428571428571429,2.2857142857142856
2021-08-22,18.0,37.42857142857143,37.857142857142854,27.571428571428573,35.42857142857143,30.285714285714285,15.142857142857142,8.142857142857142,5.857142857142857,2.0
2021-08-23,18.428571428571427,37.57142857142857,39.42857142857143,29.571428571428573,35.857142857142854,32.714285714285715,15.571428571428571,9.285714285714286,6.428571428571429,1.7142857142857142
2021-08-24,16.857142857142858,36.714285714285715,36.57142857142857,30.571428571428573,37.42857142857143,33.714285714285715,16.714285714285715,9.714285714285714,6.714285714285714,2.0
2021-08-25,18.571428571428573,35.714285714285715,37.142857142857146,32.857142857142854,40.142857142857146,32.142857142857146,16.428571428571427,10.142857142857142,6.571428571428571,1.7142857142857142
2021-08-26,18.714285714285715,33.714285714285715,37.57142857142857,33.57142857142857,40.57142857142857,32.42857142857143,16.571428571428573,9.714285714285714,6.285714285714286,1.8571428571428572
2021-08-27,21.285714285714285,33.142857142857146,35.285714285714285,33.0,41.142857142857146,32.285714285714285,15.571428571428571,10.142857142857142,6.428571428571429,1.8571428571428572
2021-08-28,22.571428571428573,34.714285714285715,35.285714285714285,34.714285714285715,38.857142857142854,33.57142857142857,15.857142857142858,10.571428571428571,6.571428571428571,1.8571428571428572
2021-08-29,22.285714285714285,33.142857142857146,34.714285714285715,34.714285714285715,36.0,32.42857142857143,14.857142857142858,10.285714285714286,6.714285714285714,1.8571428571428572
2021-08-30,22.0,36.42857142857143,33.57142857142857,36.857142857142854,37.714285714285715,30.428571428571427,14.857142857142858,10.142857142857142,7.285714285714286,2.142857142857143
2021-08-31,24.428571428571427,36.857142857142854,34.857142857142854,37.42857142857143,38.857142857142854,29.0,15.857142857142858,10.285714285714286,6.857142857142857,2.142857142857143
2021-09-01,22.714285714285715,36.57142857142857,33.714285714285715,34.285714285714285,37.0,29.0,15.857142857142858,9.0,6.714285714285714,1.8571428571428572
2021-09-02,23.0,37.142857142857146,34.0,36.0,37.714285714285715,28.857142857142858,15.857142857142858,9.714285714285714,7.571428571428571,1.7142857142857142
2021-09-03,21.285714285714285,37.57142857142857,34.42857142857143,36.0,38.57142857142857,27.714285714285715,16.142857142857142,10.142857142857142,8.0,1.1428571428571428
2021-09-04,21.428571428571427,35.714285714285715,32.0,36.714285714285715,38.714285714285715,28.571428571428573,16.428571428571427,10.0,8.285714285714286,0.8571428571428571
2021-09-05,22.285714285714285,33.857142857142854,30.571428571428573,37.0,39.142857142857146,28.142857142857142,18.285714285714285,11.285714285714286,9.285714285714286,1.1428571428571428
2021-09-06,24.714285714285715,29.857142857142858,27.285714285714285,33.42857142857143,37.42857142857143,28.285714285714285,17.857142857142858,11.285714285714286,9.0,1.2857142857142858
2021-09-07,24.571428571428573,29.0,25.285714285714285,34.285714285714285,34.57142857142857,27.714285714285715,15.571428571428571,12.142857142857142,8.857142857142858,2.142857142857143
2021-09-08,27.285714285714285,29.142857142857142,24.0,38.57142857142857,34.42857142857143,27.714285714285715,16.142857142857142,12.857142857142858,9.0,2.5714285714285716
2021-09-09,27.0,29.0,23.0,37.142857142857146,33.57142857142857,28.285714285714285,15.714285714285714,12.285714285714286,9.142857142857142,2.7142857142857144
2021-09-10,27.0,27.428571428571427,23.0,36.714285714285715,31.428571428571427,29.714285714285715,16.0,13.0,9.571428571428571,2.7142857142857144
2021-09-11,27.571428571428573,25.714285714285715,24.285714285714285,37.57142857142857,32.714285714285715,29.142857142857142,17.428571428571427,13.285714285714286,9.428571428571429,3.0
2021-09-12,28.428571428571427,25.857142857142858,23.0,38.142857142857146,33.57142857142857,29.142857142857142,16.571428571428573,12.714285714285714,9.0,3.142857142857143
2021-09-13,25.714285714285715,25.714285714285715,25.571428571428573,40.285714285714285,35.285714285714285,28.428571428571427,18.0,13.142857142857142,9.428571428571429,3.2857142857142856
2021-09-14,24.857142857142858,24.571428571428573,26.857142857142858,40.285714285714285,35.857142857142854,28.285714285714285,19.428571428571427,13.142857142857142,10.142857142857142,2.2857142857142856
2021-09-15,23.857142857142858,23.857142857142858,27.857142857142858,34.857142857142854,37.42857142857143,27.428571428571427,19.0,13.714285714285714,10.428571428571429,2.0
2021-09-16,25.285714285714285,24.0,27.285714285714285,35.142857142857146,37.857142857142854,26.571428571428573,19.714285714285715,14.285714285714286,10.857142857142858,2.0
2021-09-17,27.285714285714285,24.428571428571427,28.428571428571427,36.714285714285715,37.57142857142857,26.142857142857142,20.428571428571427,13.857142857142858,10.714285714285714,2.142857142857143
2021-09-18,26.714285714285715,28.285714285714285,26.714285714285715,33.57142857142857,36.142857142857146,26.571428571428573,18.285714285714285,16.142857142857142,12.142857142857142,3.0
2021-09-19,26.857142857142858,27.0,27.714285714285715,31.714285714285715,32.857142857142854,25.857142857142858,17.571428571428573,15.857142857142858,12.0,3.0
2021-09-20,26.142857142857142,27.714285714285715,26.0,28.0,31.142857142857142,25.0,16.285714285714285,15.714285714285714,11.714285714285714,2.857142857142857
2021-09-21,27.714285714285715,26.571428571428573,25.0,27.142857142857142,32.714285714285715,23.571428571428573,16.714285714285715,16.0,11.571428571428571,3.4285714285714284
2021-09-22,26.714285714285715,24.857142857142858,23.285714285714285,29.285714285714285,30.571428571428573,23.857142857142858,16.142857142857142,15.857142857142858,11.428571428571429,3.5714285714285716
2021-09-23,26.285714285714285,25.571428571428573,23.285714285714285,28.428571428571427,30.714285714285715,25.0,16.142857142857142,15.285714285714286,10.571428571428571,3.5714285714285716
2021-09-24,24.285714285714285,25.142857142857142,20.857142857142858,26.142857142857142,34.0,25.571428571428573,16.428571428571427,14.857142857142858,10.714285714285714,3.7142857142857144
2021-09-25,23.428571428571427,21.714285714285715,20.857142857142858,26.285714285714285,33.857142857142854,23.857142857142858,17.428571428571427,12.428571428571429,9.285714285714286,2.7142857142857144
2021-09-26,21.857142857142858,20.714285714285715,19.0,24.714285714285715,35.714285714285715,23.571428571428573,17.857142857142858,11.857142857142858,8.571428571428571,2.4285714285714284
2021-09-27,20.857142857142858,17.714285714285715,17.571428571428573,26.0,35.0,24.0,18.428571428571427,10.571428571428571,8.142857142857142,2.7142857142857144
2021-09-28,19.0,18.0,15.285714285714286,23.857142857142858,31.714285714285715,25.285714285714285,17.714285714285715,8.714285714285714,8.285714285714286,2.0
2021-09-29,19.142857142857142,19.428571428571427,15.714285714285714,23.428571428571427,31.857142857142858,26.428571428571427,19.142857142857142,7.571428571428571,8.857142857142858,2.0
2021-09-30,18.0,18.428571428571427,15.0,22.285714285714285,31.428571428571427,24.857142857142858,18.571428571428573,7.285714285714286,8.142857142857142,1.8571428571428572
2021-10-01,16.857142857142858,17.857142857142858,14.428571428571429,22.285714285714285,28.857142857142858,23.142857142857142,17.571428571428573,7.714285714285714,7.285714285714286,1.7142857142857142
2021-10-02,16.857142857142858,18.857142857142858,14.0,20.285714285714285,28.571428571428573,23.714285714285715,16.857142857142858,7.714285714285714,7.142857142857143,2.0
2021-10-03,16.428571428571427,20.428571428571427,13.714285714285714,19.571428571428573,27.571428571428573,24.285714285714285,17.571428571428573,8.0,7.285714285714286,2.142857142857143
2021-10-04,17.0,21.857142857142858,13.714285714285714,18.714285714285715,27.285714285714285,22.714285714285715,17.0,8.428571428571429,7.285714285714286,1.5714285714285714
2021-10-05,16.285714285714285,22.142857142857142,14.142857142857142,21.142857142857142,27.142857142857142,21.142857142857142,16.142857142857142,9.0,6.714285714285714,1.7142857142857142
2021-10-06,15.0,20.285714285714285,13.428571428571429,19.714285714285715,25.714285714285715,20.428571428571427,15.571428571428571,10.428571428571429,6.285714285714286,1.8571428571428572
2021-10-07,16.285714285714285,20.428571428571427,14.285714285714286,20.857142857142858,25.428571428571427,22.0,16.142857142857142,10.285714285714286,7.142857142857143,1.8571428571428572
2021-10-08,16.285714285714285,22.714285714285715,15.142857142857142,22.0,24.857142857142858,22.0,16.714285714285715,9.428571428571429,7.857142857142857,1.8571428571428572
2021-10-09,16.571428571428573,22.285714285714285,14.142857142857142,23.0,24.142857142857142,22.0,18.142857142857142,10.142857142857142,8.428571428571429,1.7142857142857142
2021-10-10,16.0,22.0,15.142857142857142,24.428571428571427,23.857142857142858,22.142857142857142,17.857142857142858,10.142857142857142,8.285714285714286,1.5714285714285714
2021-10-11,14.571428571428571,21.714285714285715,15.714285714285714,26.571428571428573,26.857142857142858,24.142857142857142,16.428571428571427,9.428571428571429,8.142857142857142,2.0
2021-10-12,15.571428571428571,23.142857142857142,17.571428571428573,26.0,28.714285714285715,25.714285714285715,17.714285714285715,10.285714285714286,7.428571428571429,2.2857142857142856
2021-10-13,16.285714285714285,23.571428571428573,17.571428571428573,26.142857142857142,29.142857142857142,25.571428571428573,18.0,9.428571428571429,6.428571428571429,2.0
2021-10-14,14.857142857142858,23.714285714285715,17.285714285714285,25.714285714285715,29.857142857142858,24.285714285714285,17.571428571428573,9.714285714285714,6.0,2.4285714285714284
2021-10-15,15.857142857142858,22.0,19.142857142857142,27.857142857142858,33.57142857142857,26.285714285714285,18.714285714285715,10.714285714285714,5.714285714285714,2.857142857142857
2021-10-16,16.857142857142858,21.0,20.428571428571427,27.285714285714285,36.0,28.571428571428573,19.428571428571427,12.857142857142858,6.142857142857143,3.857142857142857
2021-10-17,16.285714285714285,22.285714285714285,19.0,29.285714285714285,37.285714285714285,31.142857142857142,20.0,14.857142857142858,6.571428571428571,4.714285714285714
2021-10-18,18.0,23.142857142857142,19.714285714285715,29.142857142857142,37.0,32.714285714285715,21.714285714285715,17.285714285714285,8.428571428571429,5.0
2021-10-19,17.142857142857142,23.714285714285715,17.857142857142858,29.142857142857142,37.57142857142857,34.57142857142857,23.428571428571427,18.0,9.857142857142858,4.714285714285714
2021-10-20,17.285714285714285,24.142857142857142,18.285714285714285,31.142857142857142,41.0,36.285714285714285,23.857142857142858,19.285714285714285,11.0,5.0
2021-10-21,17.142857142857142,24.0,17.571428571428573,30.571428571428573,39.857142857142854,37.142857142857146,23.714285714285715,19.285714285714285,11.428571428571429,4.571428571428571
2021-10-22,17.428571428571427,25.0,17.0,30.857142857142858,38.714285714285715,39.0,24.142857142857142,20.142857142857142,12.857142857142858,4.571428571428571
2021-10-23,16.285714285714285,27.142857142857142,17.285714285714285,31.714285714285715,38.42857142857143,38.285714285714285,23.571428571428573,19.0,13.285714285714286,3.7142857142857144
2021-10-24,19.857142857142858,24.857142857142858,19.142857142857142,31.285714285714285,39.57142857142857,35.714285714285715,24.714285714285715,17.571428571428573,12.571428571428571,3.2857142857142856
2021-10-25,19.571428571428573,23.857142857142858,18.285714285714285,31.0,39.57142857142857,34.0,26.0,17.0,10.714285714285714,2.7142857142857144
2021-10-26,20.857142857142858,23.714285714285715,20.428571428571427,32.285714285714285,41.857142857142854,33.714285714285715,24.571428571428573,16.857142857142858,11.714285714285714,3.142857142857143
2021-10-27,22.714285714285715,26.0,21.428571428571427,32.0,41.0,34.285714285714285,25.428571428571427,16.857142857142858,13.142857142857142,4.0
2021-10-28,24.857142857142858,26.142857142857142,23.0,33.285714285714285,41.714285714285715,34.285714285714285,26.428571428571427,17.571428571428573,13.285714285714286,4.142857142857143
2021-10-29,24.571428571428573,24.714285714285715,21.428571428571427,29.714285714285715,40.142857142857146,30.428571428571427,23.857142857142858,15.857142857142858,12.142857142857142,4.0
2021-10-30,24.0,24.0,21.571428571428573,31.714285714285715,41.57142857142857,33.57142857142857,25.428571428571427,15.428571428571429,12.142857142857142,3.7142857142857144
2021-10-31,22.285714285714285,26.142857142857142,23.0,31.142857142857142,41.285714285714285,36.42857142857143,25.142857142857142,16.0,12.142857142857142,3.2857142857142856
2021-11-01,23.714285714285715,29.571428571428573,25.428571428571427,33.57142857142857,42.857142857142854,39.285714285714285,24.571428571428573,17.142857142857142,14.142857142857142,3.5714285714285716
2021-11-02,25.714285714285715,32.142857142857146,27.285714285714285,34.857142857142854,44.0,39.857142857142854,26.428571428571427,16.857142857142858,13.714285714285714,3.5714285714285716
2021-11-03,27.857142857142858,32.857142857142854,27.857142857142858,37.285714285714285,45.285714285714285,40.857142857142854,26.571428571428573,17.285714285714285,13.142857142857142,2.7142857142857144
2021-11-04,27.714285714285715,34.285714285714285,27.571428571428573,37.714285714285715,46.57142857142857,41.0,27.571428571428573,16.714285714285715,13.285714285714286,2.7142857142857144
2021-11-05,29.428571428571427,38.285714285714285,29.714285714285715,40.57142857142857,53.857142857142854,47.57142857142857,30.714285714285715,19.428571428571427,15.0,2.5714285714285716
2021-11-06,33.714285714285715,41.0,30.285714285714285,39.714285714285715,57.714285714285715,46.57142857142857,29.714285714285715,21.428571428571427,14.857142857142858,2.857142857142857
2021-11-07,35.857142857142854,45.57142857142857,32.285714285714285,42.42857142857143,60.42857142857143,48.57142857142857,30.428571428571427,23.142857142857142,15.714285714285714,3.142857142857143
2021-11-08,37.714285714285715,45.57142857142857,31.571428571428573,42.42857142857143,61.142857142857146,50.857142857142854,34.285714285714285,24.142857142857142,15.142857142857142,3.0
2021-11-09,36.857142857142854,47.285714285714285,32.0,42.0,66.14285714285714,55.142857142857146,35.0,27.285714285714285,16.428571428571427,3.142857142857143
2021-11-10,34.857142857142854,51.42857142857143,33.285714285714285,44.714285714285715,70.28571428571429,58.42857142857143,37.57142857142857,29.0,16.857142857142858,3.4285714285714284
