date,incidence,incidence_7_days_moving_average
2020-03-03,1,
2020-03-04,0,
2020-03-05,2,
2020-03-06,2,1.4285714285714286
2020-03-07,0,1.4285714285714286
2020-03-08,1,1.5714285714285714
2020-03-09,2,1.2857142857142858
2020-03-10,3,1.4285714285714286
2020-03-11,0,1.7142857142857142
2020-03-12,3,2.5714285714285716
2020-03-13,0,3.142857142857143
2020-03-14,1,5.0
2020-03-15,3,6.714285714285714
2020-03-16,8,9.285714285714286
2020-03-17,7,10.285714285714286
2020-03-18,13,10.857142857142858
2020-03-19,15,11.714285714285714
2020-03-20,18,12.857142857142858
2020-03-21,8,11.857142857142858
2020-03-22,7,13.428571428571429
2020-03-23,14,14.714285714285714
2020-03-24,15,16.571428571428573
2020-03-25,6,16.0
2020-03-26,26,15.714285714285714
2020-03-27,27,14.428571428571429
2020-03-28,21,14.428571428571429
2020-03-29,3,11.428571428571429
2020-03-30,12,9.571428571428571
2020-03-31,6,8.0
2020-04-01,6,7.857142857142857
2020-04-02,5,6.857142857142857
2020-04-03,14,6.285714285714286
2020-04-04,10,6.571428571428571
2020-04-05,2,5.857142857142857
2020-04-06,5,4.142857142857143
2020-04-07,2,3.2857142857142856
2020-04-08,8,3.2857142857142856
2020-04-09,0,2.7142857142857144
2020-04-10,2,3.5714285714285716
2020-04-11,4,4.0
2020-04-12,2,4.285714285714286
2020-04-13,1,4.142857142857143
2020-04-14,8,4.285714285714286
2020-04-15,11,4.428571428571429
2020-04-16,2,4.857142857142857
2020-04-17,1,4.142857142857143
2020-04-18,5,2.857142857142857
2020-04-19,3,3.0
2020-04-20,4,3.0
2020-04-21,3,2.5714285714285716
2020-04-22,2,2.142857142857143
2020-04-23,3,2.142857142857143
2020-04-24,1,1.8571428571428572
2020-04-25,2,2.2857142857142856
2020-04-26,0,2.4285714285714284
2020-04-27,4,2.5714285714285716
2020-04-28,1,2.7142857142857144
2020-04-29,5,2.857142857142857
2020-04-30,4,2.2857142857142856
2020-05-01,2,2.4285714285714284
2020-05-02,3,1.7142857142857142
2020-05-03,1,1.1428571428571428
2020-05-04,0,1.1428571428571428
2020-05-05,2,1.1428571428571428
2020-05-06,0,1.0
2020-05-07,0,1.1428571428571428
2020-05-08,2,1.1428571428571428
2020-05-09,3,1.2857142857142858
2020-05-10,0,1.2857142857142858
2020-05-11,1,1.0
2020-05-12,2,0.7142857142857143
2020-05-13,1,0.7142857142857143
2020-05-14,0,0.7142857142857143
2020-05-15,0,0.8571428571428571
2020-05-16,1,0.7142857142857143
2020-05-17,0,0.8571428571428571
2020-05-18,1,1.1428571428571428
2020-05-19,3,1.1428571428571428
2020-05-20,0,1.1428571428571428
2020-05-21,1,1.0
2020-05-22,2,0.7142857142857143
2020-05-23,1,0.8571428571428571
2020-05-24,0,0.7142857142857143
2020-05-25,0,0.42857142857142855
2020-05-26,1,0.2857142857142857
2020-05-27,1,0.2857142857142857
2020-05-28,0,0.2857142857142857
2020-05-29,0,0.14285714285714285
2020-05-30,0,0.0
2020-05-31,0,0.0
2020-06-01,0,0.14285714285714285
2020-06-02,0,0.14285714285714285
2020-06-03,0,0.14285714285714285
2020-06-04,0,0.42857142857142855
2020-06-05,1,0.42857142857142855
2020-06-06,0,0.42857142857142855
2020-06-07,0,0.42857142857142855
2020-06-08,2,0.2857142857142857
2020-06-09,0,0.2857142857142857
2020-06-10,0,0.2857142857142857
2020-06-11,0,0.0
2020-06-12,0,0.0
2020-06-13,0,0.0
2020-06-14,0,0.0
2020-06-15,0,0.0
2020-06-16,0,0.0
2020-06-17,0,0.0
2020-06-18,0,0.0
2020-06-19,0,0.0
2020-06-20,0,0.0
2020-06-21,0,0.0
2020-06-22,0,0.0
2020-06-23,0,0.0
2020-06-24,0,0.14285714285714285
2020-06-25,0,0.14285714285714285
2020-06-26,0,0.14285714285714285
2020-06-27,0,0.14285714285714285
2020-06-28,1,0.42857142857142855
2020-06-29,0,0.42857142857142855
2020-06-30,0,0.42857142857142855
2020-07-01,0,0.2857142857142857
2020-07-02,2,0.2857142857142857
2020-07-03,0,0.42857142857142855
2020-07-04,0,0.42857142857142855
2020-07-05,0,0.14285714285714285
2020-07-06,0,0.2857142857142857
2020-07-07,1,0.2857142857142857
2020-07-08,0,0.2857142857142857
2020-07-09,0,0.2857142857142857
2020-07-10,1,0.14285714285714285
2020-07-11,0,0.14285714285714285
2020-07-12,0,0.14285714285714285
2020-07-13,0,0.42857142857142855
2020-07-14,0,0.42857142857142855
2020-07-15,0,0.42857142857142855
2020-07-16,0,1.1428571428571428
2020-07-17,3,5.428571428571429
2020-07-18,0,6.0
2020-07-19,0,6.0
2020-07-20,5,5.857142857142857
2020-07-21,30,5.857142857142857
2020-07-22,4,5.857142857142857
2020-07-23,0,5.142857142857143
2020-07-24,2,0.8571428571428571
2020-07-25,0,0.5714285714285714
2020-07-26,0,0.7142857142857143
2020-07-27,0,0.5714285714285714
2020-07-28,0,0.5714285714285714
2020-07-29,2,0.5714285714285714
2020-07-30,1,0.5714285714285714
2020-07-31,1,0.8571428571428571
2020-08-01,0,3.142857142857143
2020-08-02,0,3.2857142857142856
2020-08-03,0,3.2857142857142856
2020-08-04,2,3.2857142857142856
2020-08-05,18,3.2857142857142856
2020-08-06,2,3.2857142857142856
2020-08-07,1,3.142857142857143
2020-08-08,0,0.7142857142857143
2020-08-09,0,1.1428571428571428
2020-08-10,0,1.2857142857142858
2020-08-11,1,1.2857142857142858
2020-08-12,1,1.2857142857142858
2020-08-13,5,2.142857142857143
2020-08-14,2,2.2857142857142856
2020-08-15,0,2.7142857142857144
2020-08-16,0,2.2857142857142856
2020-08-17,6,2.142857142857143
2020-08-18,2,2.4285714285714284
2020-08-19,4,2.7142857142857144
2020-08-20,2,2.0
2020-08-21,1,2.2857142857142856
2020-08-22,2,2.142857142857143
2020-08-23,2,2.2857142857142856
2020-08-24,1,2.857142857142857
2020-08-25,4,2.857142857142857
2020-08-26,3,2.5714285714285716
2020-08-27,3,2.5714285714285716
2020-08-28,5,2.5714285714285716
2020-08-29,2,4.714285714285714
2020-08-30,0,4.428571428571429
2020-08-31,1,3.857142857142857
2020-09-01,4,6.0
2020-09-02,18,6.142857142857143
2020-09-03,1,7.428571428571429
2020-09-04,1,7.857142857142857
2020-09-05,17,7.571428571428571
2020-09-06,1,8.428571428571429
2020-09-07,10,9.714285714285714
2020-09-08,7,7.428571428571429
2020-09-09,16,7.285714285714286
2020-09-10,7,6.0
2020-09-11,10,5.857142857142857
2020-09-12,1,4.0
2020-09-13,0,3.4285714285714284
2020-09-14,1,2.7142857142857144
2020-09-15,6,2.7142857142857144
2020-09-16,3,2.857142857142857
2020-09-17,3,5.142857142857143
