date,incidence,incidence_7_days_moving_average
2020-02-20,2,
2020-02-21,1,
2020-02-22,1,
2020-02-23,6,2.2857142857142856
2020-02-24,2,2.7142857142857144
2020-02-25,0,3.142857142857143
2020-02-26,4,3.7142857142857144
2020-02-27,5,3.5714285714285716
2020-02-28,4,4.571428571428571
2020-02-29,5,8.285714285714286
2020-03-01,5,11.142857142857142
2020-03-02,9,15.0
2020-03-03,26,20.285714285714285
2020-03-04,24,26.571428571428573
2020-03-05,32,32.0
2020-03-06,41,37.57142857142857
2020-03-07,49,41.142857142857146
2020-03-08,43,47.714285714285715
2020-03-09,48,55.285714285714285
2020-03-10,51,66.0
2020-03-11,70,64.71428571428571
2020-03-12,85,64.42857142857143
2020-03-13,116,64.71428571428571
2020-03-14,40,67.57142857142857
2020-03-15,41,65.14285714285714
2020-03-16,50,60.42857142857143
2020-03-17,71,53.142857142857146
2020-03-18,53,58.0
2020-03-19,52,62.142857142857146
2020-03-20,65,69.28571428571429
2020-03-21,74,68.85714285714286
2020-03-22,70,71.0
2020-03-23,100,72.71428571428571
2020-03-24,68,71.28571428571429
2020-03-25,68,64.42857142857143
2020-03-26,64,58.42857142857143
2020-03-27,55,50.714285714285715
2020-03-28,26,48.57142857142857
2020-03-29,28,47.142857142857146
2020-03-30,46,45.57142857142857
2020-03-31,53,43.42857142857143
2020-04-01,58,44.714285714285715
2020-04-02,53,43.285714285714285
2020-04-03,40,44.42857142857143
2020-04-04,35,49.57142857142857
2020-04-05,18,56.142857142857146
2020-04-06,54,66.28571428571429
2020-04-07,89,71.71428571428571
2020-04-08,104,73.85714285714286
2020-04-09,124,75.42857142857143
2020-04-10,78,72.0
2020-04-11,50,71.57142857142857
2020-04-12,29,65.71428571428571
2020-04-13,30,58.142857142857146
2020-04-14,86,62.142857142857146
2020-04-15,63,65.14285714285714
2020-04-16,71,72.42857142857143
2020-04-17,106,83.85714285714286
2020-04-18,71,85.57142857142857
2020-04-19,80,91.71428571428571
2020-04-20,110,94.85714285714286
2020-04-21,98,95.57142857142857
2020-04-22,106,95.42857142857143
2020-04-23,93,93.42857142857143
2020-04-24,111,91.0
2020-04-25,70,88.57142857142857
2020-04-26,66,86.28571428571429
2020-04-27,93,83.28571428571429
2020-04-28,81,74.57142857142857
2020-04-29,90,71.28571428571429
2020-04-30,72,67.28571428571429
2020-05-01,50,62.857142857142854
2020-05-02,47,59.285714285714285
2020-05-03,38,56.57142857142857
2020-05-04,62,56.0
2020-05-05,56,58.0
2020-05-06,71,57.0
2020-05-07,68,57.57142857142857
2020-05-08,64,58.285714285714285
2020-05-09,40,56.714285714285715
2020-05-10,42,54.285714285714285
2020-05-11,67,53.285714285714285
2020-05-12,45,54.285714285714285
2020-05-13,54,53.857142857142854
2020-05-14,61,52.714285714285715
2020-05-15,71,51.42857142857143
2020-05-16,37,51.0
2020-05-17,34,49.0
2020-05-18,58,45.0
2020-05-19,42,41.714285714285715
2020-05-20,40,40.42857142857143
2020-05-21,33,40.0
2020-05-22,48,39.42857142857143
2020-05-23,28,38.57142857142857
2020-05-24,31,39.142857142857146
2020-05-25,54,38.0
2020-05-26,36,36.285714285714285
2020-05-27,44,37.0
2020-05-28,25,35.42857142857143
2020-05-29,36,34.857142857142854
2020-05-30,33,32.857142857142854
2020-05-31,20,31.285714285714285
2020-06-01,50,32.285714285714285
2020-06-02,22,32.714285714285715
2020-06-03,33,29.857142857142858
2020-06-04,32,28.428571428571427
2020-06-05,39,28.285714285714285
2020-06-06,13,29.857142857142858
2020-06-07,10,28.428571428571427
2020-06-08,49,27.857142857142858
2020-06-09,33,27.571428571428573
2020-06-10,23,27.571428571428573
2020-06-11,28,28.714285714285715
2020-06-12,37,25.714285714285715
2020-06-13,13,24.285714285714285
2020-06-14,18,27.571428571428573
2020-06-15,28,28.285714285714285
2020-06-16,23,29.571428571428573
2020-06-17,46,29.0
2020-06-18,33,29.285714285714285
2020-06-19,46,32.857142857142854
2020-06-20,9,33.57142857142857
2020-06-21,20,32.42857142857143
2020-06-22,53,30.0
2020-06-23,28,28.714285714285715
2020-06-24,38,28.857142857142858
2020-06-25,16,26.857142857142858
2020-06-26,37,25.571428571428573
2020-06-27,10,25.0
2020-06-28,6,23.571428571428573
2020-06-29,44,24.142857142857142
2020-06-30,24,23.0
2020-07-01,28,22.142857142857142
2020-07-02,20,22.285714285714285
2020-07-03,29,20.428571428571427
2020-07-04,4,21.285714285714285
2020-07-05,7,20.571428571428573
2020-07-06,31,21.857142857142858
2020-07-07,30,21.571428571428573
2020-07-08,23,22.571428571428573
2020-07-09,29,23.142857142857142
2020-07-10,27,24.0
2020-07-11,11,23.714285714285715
2020-07-12,11,24.428571428571427
2020-07-13,37,22.428571428571427
2020-07-14,28,22.857142857142858
2020-07-15,28,23.428571428571427
2020-07-16,15,23.428571428571427
2020-07-17,30,23.857142857142858
2020-07-18,15,23.857142857142858
2020-07-19,11,24.142857142857142
2020-07-20,40,24.285714285714285
2020-07-21,28,22.857142857142858
2020-07-22,30,22.571428571428573
2020-07-23,16,22.285714285714285
2020-07-24,20,21.142857142857142
2020-07-25,13,20.428571428571427
2020-07-26,9,19.428571428571427
2020-07-27,32,20.714285714285715
2020-07-28,23,21.0
2020-07-29,23,21.0
2020-07-30,25,21.285714285714285
2020-07-31,22,23.428571428571427
2020-08-01,13,21.857142857142858
2020-08-02,11,21.571428571428573
2020-08-03,47,21.0
2020-08-04,12,21.0
2020-08-05,21,20.142857142857142
2020-08-06,21,19.571428571428573
2020-08-07,22,17.0
2020-08-08,7,16.857142857142858
2020-08-09,7,17.428571428571427
2020-08-10,29,15.857142857142858
2020-08-11,11,14.857142857142858
2020-08-12,25,15.714285714285714
2020-08-13,10,16.142857142857142
2020-08-14,15,16.571428571428573
2020-08-15,13,19.571428571428573
2020-08-16,10,20.571428571428573
2020-08-17,32,22.428571428571427
2020-08-18,32,22.142857142857142
2020-08-19,32,22.285714285714285
