date,hospitalized,intensive_care,deceased
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,0.8571428571428571,0.0,0.0
2020-02-24,1.1428571428571428,0.0,0.0
2020-02-25,1.1428571428571428,0.0,0.0
2020-02-26,1.2857142857142858,0.0,0.0
2020-02-27,1.5714285714285714,0.0,0.0
2020-02-28,1.0,0.0,0.0
2020-02-29,1.2857142857142858,0.0,0.0
2020-03-01,2.0,0.0,0.0
2020-03-02,2.5714285714285716,0.0,0.0
2020-03-03,3.4285714285714284,0.0,0.0
2020-03-04,3.5714285714285716,0.14285714285714285,0.0
2020-03-05,4.0,0.2857142857142857,0.0
2020-03-06,6.285714285714286,0.2857142857142857,0.42857142857142855
2020-03-07,6.857142857142857,0.5714285714285714,0.42857142857142855
2020-03-08,7.428571428571429,0.8571428571428571,0.7142857142857143
2020-03-09,7.857142857142857,1.4285714285714286,0.7142857142857143
2020-03-10,9.285714285714286,1.7142857142857142,0.8571428571428571
2020-03-11,9.714285714285714,1.8571428571428572,1.0
2020-03-12,10.857142857142858,2.142857142857143,1.1428571428571428
2020-03-13,11.142857142857142,2.4285714285714284,0.8571428571428571
2020-03-14,13.285714285714286,3.0,1.4285714285714286
2020-03-15,14.0,2.7142857142857144,1.8571428571428572
2020-03-16,15.714285714285714,3.142857142857143,2.0
2020-03-17,16.857142857142858,3.142857142857143,1.8571428571428572
2020-03-18,18.285714285714285,3.5714285714285716,1.7142857142857142
2020-03-19,18.428571428571427,3.2857142857142856,1.8571428571428572
2020-03-20,19.857142857142858,4.0,1.8571428571428572
2020-03-21,19.285714285714285,3.857142857142857,1.4285714285714286
2020-03-22,19.857142857142858,4.428571428571429,0.8571428571428571
2020-03-23,19.714285714285715,3.7142857142857144,0.7142857142857143
2020-03-24,19.142857142857142,3.7142857142857144,0.7142857142857143
2020-03-25,18.428571428571427,3.142857142857143,0.8571428571428571
2020-03-26,17.714285714285715,3.2857142857142856,0.7142857142857143
2020-03-27,15.285714285714286,2.4285714285714284,0.8571428571428571
2020-03-28,14.142857142857142,1.7142857142857142,0.7142857142857143
2020-03-29,13.428571428571429,1.2857142857142858,0.5714285714285714
2020-03-30,11.857142857142858,1.2857142857142858,0.7142857142857143
2020-03-31,10.285714285714286,1.1428571428571428,0.7142857142857143
2020-04-01,9.142857142857142,1.1428571428571428,0.7142857142857143
2020-04-02,8.428571428571429,1.1428571428571428,0.7142857142857143
2020-04-03,8.571428571428571,1.1428571428571428,0.5714285714285714
2020-04-04,8.428571428571429,1.2857142857142858,0.5714285714285714
2020-04-05,8.0,1.2857142857142858,0.5714285714285714
2020-04-06,8.142857142857142,1.0,0.42857142857142855
2020-04-07,8.142857142857142,0.8571428571428571,0.42857142857142855
2020-04-08,8.428571428571429,1.0,0.2857142857142857
2020-04-09,8.714285714285714,0.8571428571428571,0.14285714285714285
2020-04-10,7.428571428571429,0.7142857142857143,0.0
2020-04-11,7.428571428571429,0.5714285714285714,0.0
2020-04-12,7.142857142857143,0.5714285714285714,0.0
