date,hospitalized,intensive_care,deceased
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,0.42857142857142855,0.0,0.14285714285714285
2020-02-24,0.42857142857142855,0.14285714285714285,0.0
2020-02-25,0.5714285714285714,0.14285714285714285,0.14285714285714285
2020-02-26,0.5714285714285714,0.14285714285714285,0.14285714285714285
2020-02-27,0.8571428571428571,0.14285714285714285,0.14285714285714285
2020-02-28,0.8571428571428571,0.14285714285714285,0.42857142857142855
2020-02-29,1.0,0.14285714285714285,0.42857142857142855
2020-03-01,1.1428571428571428,0.2857142857142857,0.5714285714285714
2020-03-02,1.4285714285714286,0.14285714285714285,0.5714285714285714
2020-03-03,1.4285714285714286,0.42857142857142855,0.42857142857142855
2020-03-04,1.7142857142857142,0.7142857142857143,0.42857142857142855
2020-03-05,1.8571428571428572,0.7142857142857143,0.5714285714285714
2020-03-06,2.0,0.8571428571428571,0.2857142857142857
2020-03-07,2.0,0.8571428571428571,0.2857142857142857
2020-03-08,1.8571428571428572,0.7142857142857143,0.14285714285714285
2020-03-09,2.0,0.8571428571428571,0.14285714285714285
2020-03-10,2.4285714285714284,0.5714285714285714,0.5714285714285714
2020-03-11,4.0,0.42857142857142855,0.5714285714285714
2020-03-12,3.857142857142857,0.5714285714285714,0.42857142857142855
2020-03-13,4.428571428571429,0.42857142857142855,0.42857142857142855
2020-03-14,4.142857142857143,0.7142857142857143,0.8571428571428571
2020-03-15,5.142857142857143,0.8571428571428571,1.0
2020-03-16,6.428571428571429,1.2857142857142858,1.2857142857142858
2020-03-17,6.857142857142857,1.4285714285714286,1.0
2020-03-18,6.142857142857143,1.2857142857142858,1.0
2020-03-19,7.142857142857143,1.1428571428571428,1.1428571428571428
2020-03-20,7.285714285714286,1.4285714285714286,1.1428571428571428
2020-03-21,8.142857142857142,1.2857142857142858,0.8571428571428571
2020-03-22,7.285714285714286,1.4285714285714286,0.7142857142857143
2020-03-23,6.142857142857143,0.8571428571428571,0.42857142857142855
2020-03-24,6.428571428571429,0.8571428571428571,0.42857142857142855
2020-03-25,6.0,1.0,0.42857142857142855
2020-03-26,6.285714285714286,1.0,0.42857142857142855
2020-03-27,6.142857142857143,0.7142857142857143,0.42857142857142855
2020-03-28,6.571428571428571,0.7142857142857143,0.42857142857142855
2020-03-29,7.0,0.5714285714285714,0.42857142857142855
2020-03-30,7.0,0.8571428571428571,0.5714285714285714
2020-03-31,6.0,0.7142857142857143,0.42857142857142855
2020-04-01,5.857142857142857,0.8571428571428571,0.42857142857142855
2020-04-02,5.0,1.1428571428571428,0.2857142857142857
2020-04-03,4.428571428571429,1.4285714285714286,0.2857142857142857
2020-04-04,3.4285714285714284,1.4285714285714286,0.14285714285714285
2020-04-05,3.142857142857143,1.2857142857142858,0.14285714285714285
2020-04-06,3.857142857142857,1.0,0.42857142857142855
2020-04-07,4.571428571428571,1.4285714285714286,0.5714285714285714
2020-04-08,4.714285714285714,1.2857142857142858,0.5714285714285714
2020-04-09,4.142857142857143,1.1428571428571428,0.5714285714285714
