date,hospitalized,intensive_care,deceased
2020-02-24,,,
2020-02-25,,,
2020-02-26,,,
2020-02-27,1.1428571428571428,0.0,0.14285714285714285
2020-02-28,1.4285714285714286,0.0,0.2857142857142857
2020-02-29,2.2857142857142856,0.0,0.5714285714285714
2020-03-01,3.4285714285714284,0.0,0.7142857142857143
2020-03-02,4.285714285714286,0.0,0.7142857142857143
2020-03-03,5.571428571428571,0.0,1.1428571428571428
2020-03-04,8.0,0.0,1.1428571428571428
2020-03-05,11.714285714285714,0.0,1.5714285714285714
2020-03-06,13.142857142857142,0.0,1.8571428571428572
2020-03-07,14.714285714285714,0.0,2.142857142857143
2020-03-08,17.714285714285715,0.0,2.4285714285714284
2020-03-09,21.142857142857142,0.0,3.0
2020-03-10,27.857142857142858,0.0,3.4285714285714284
2020-03-11,34.0,0.0,3.857142857142857
2020-03-12,38.42857142857143,0.14285714285714285,4.285714285714286
2020-03-13,46.42857142857143,0.14285714285714285,5.0
2020-03-14,53.142857142857146,0.14285714285714285,5.285714285714286
2020-03-15,60.714285714285715,0.14285714285714285,5.428571428571429
2020-03-16,69.28571428571429,0.2857142857142857,5.571428571428571
2020-03-17,76.0,0.2857142857142857,6.142857142857143
2020-03-18,81.85714285714286,0.42857142857142855,6.0
2020-03-19,84.85714285714286,0.2857142857142857,5.714285714285714
2020-03-20,88.71428571428571,0.42857142857142855,6.142857142857143
2020-03-21,91.57142857142857,0.42857142857142855,6.285714285714286
2020-03-22,93.0,0.42857142857142855,6.857142857142857
2020-03-23,91.71428571428571,0.2857142857142857,6.428571428571429
2020-03-24,87.85714285714286,0.2857142857142857,5.285714285714286
2020-03-25,83.0,0.14285714285714285,5.571428571428571
2020-03-26,79.42857142857143,0.14285714285714285,5.428571428571429
2020-03-27,74.85714285714286,0.0,4.428571428571429
2020-03-28,70.0,0.0,3.857142857142857
2020-03-29,65.14285714285714,0.0,3.142857142857143
2020-03-30,60.42857142857143,0.0,3.4285714285714284
2020-03-31,57.57142857142857,0.0,3.857142857142857
2020-04-01,56.857142857142854,0.0,3.4285714285714284
2020-04-02,54.0,0.0,3.5714285714285716
2020-04-03,49.714285714285715,0.0,3.4285714285714284
2020-04-04,47.857142857142854,0.14285714285714285,3.2857142857142856
2020-04-05,44.285714285714285,0.14285714285714285,3.4285714285714284
2020-04-06,42.714285714285715,0.14285714285714285,3.4285714285714284
2020-04-07,41.142857142857146,0.14285714285714285,2.857142857142857
2020-04-08,37.714285714285715,0.14285714285714285,2.857142857142857
2020-04-09,36.714285714285715,0.14285714285714285,2.857142857142857
2020-04-10,36.285714285714285,0.14285714285714285,2.857142857142857
2020-04-11,36.285714285714285,0.0,2.5714285714285716
2020-04-12,35.142857142857146,0.14285714285714285,2.4285714285714284
2020-04-13,33.285714285714285,0.2857142857142857,1.8571428571428572
2020-04-14,29.714285714285715,0.2857142857142857,1.8571428571428572
2020-04-15,26.857142857142858,0.2857142857142857,1.7142857142857142
2020-04-16,27.142857142857142,0.2857142857142857,1.1428571428571428
2020-04-17,26.571428571428573,0.2857142857142857,0.8571428571428571
2020-04-18,25.285714285714285,0.2857142857142857,1.2857142857142858
2020-04-19,25.428571428571427,0.14285714285714285,1.0
2020-04-20,25.571428571428573,0.0,1.0
