data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2020-05-05,0.4108519397063182,0.08224181328560913,0.41177371764538184,0.08224820770338342
2020-05-06,0.3945892339309703,0.08177026335204368,0.395705259723447,0.08179691318341137
2020-05-07,0.3775680619659875,0.08117358736958828,0.3788159598089028,0.08122315539279082
2020-05-08,0.3591280677479602,0.08001047328213724,0.3604122994900726,0.08008179988779654
2020-05-09,0.3439572928615584,0.07896218488290586,0.34522115317784346,0.07904848212366224
2020-05-10,0.3401764222606882,0.0786430886839714,0.3413593758665348,0.07872629253006441
2020-05-11,0.34125817692859356,0.07872626324332403,0.3423003765980341,0.07879781498370582
2020-05-12,0.35727495166922774,0.0800011478170992,0.35809441306932677,0.0800449812891385
2020-05-13,0.36998782978710876,0.08078159465920506,0.370461930675975,0.08080022862767047
2020-05-14,0.3860147872205742,0.08149569570069892,0.3860147872205742,0.08149569570069892
2020-05-15,0.40618316896855483,0.08245729921036919,0.40618316896855483,0.08245729921036919
2020-05-16,0.430360706771562,0.08337786601045946,0.430360706771562,0.08337786601045946
2020-05-17,0.4760772547618867,0.08441265330480224,0.4760772547618867,0.08441265330480224
2020-05-18,0.5397344098342314,0.08328520879703674,0.5397344098342314,0.08328520879703674
2020-05-19,0.5883542420398008,0.080169902965116,0.5883542420398008,0.080169902965116
2020-05-20,0.632114832988355,0.07592201165649358,0.632114832988355,0.07592201165649358
2020-05-21,0.6669558043702483,0.07212463129537405,0.6669558043702483,0.07212463129537405
2020-05-22,0.6979336878869289,0.06735856506093915,0.6979336878869289,0.06735856506093915
2020-05-23,0.7041142280556174,0.06631725098094905,0.7041142280556174,0.06631725098094905
2020-05-24,0.7134465496281042,0.06455573596451784,0.7134465496281042,0.06455573596451784
2020-05-25,0.7213668349531634,0.06344073118382716,0.7213668349531634,0.06344073118382716
2020-05-26,0.7079214818410955,0.06635613744864881,0.7079214818410955,0.06635613744864881
2020-05-27,0.6699044218740254,0.07244693972861907,0.6699044218740254,0.07244693972861907
2020-05-28,0.6676515459737122,0.07252219495426324,0.6676515459737122,0.07252219495426324
2020-05-29,0.6611818850760338,0.07291307922430355,0.6611818850760338,0.07291307922430355
2020-05-30,0.6438023408743079,0.07415542558470112,0.6438023408743079,0.07415542558470112
2020-05-31,0.6222575845473399,0.07650773664950603,0.6222575845473399,0.07650773664950603
2020-06-01,0.6064271473144226,0.07826428115314063,0.6064271473144226,0.07826428115314063
2020-06-02,0.6042523466675963,0.07840087134858324,0.6042523466675963,0.07840087134858324
2020-06-03,0.622047261162327,0.07756392259625168,0.622047261162327,0.07756392259625168
2020-06-04,0.6542034696362994,0.0755386877488926,0.6542034696362994,0.0755386877488926
2020-06-05,0.66581360703295,0.07428180072040637,0.66581360703295,0.07428180072040637
2020-06-06,0.6779779318671103,0.07317336850816544,0.6779779318671103,0.07317336850816544
2020-06-07,0.6971990418449832,0.07145357637294013,0.6971990418449832,0.07145357637294013
2020-06-08,0.7291178266827304,0.06669175221778224,0.7291178266827304,0.06669175221778224
2020-06-09,0.7366728618505309,0.06598308323914054,0.7366728618505309,0.06598308323914054
2020-06-10,0.745132668916894,0.06569743152136787,0.745132668916894,0.06569743152136787
2020-06-11,0.7001076699217628,0.07859691168240072,0.7001076699217628,0.07859691168240072
2020-06-12,0.712581625752857,0.07707689418693972,0.712581625752857,0.07707689418693972
2020-06-13,0.7365201870210349,0.07515089656642333,0.7365201870210349,0.07515089656642333
2020-06-14,0.7414433113213,0.07498622221806346,0.7414433113213,0.07498622221806346
2020-06-15,0.7240012479185954,0.0753735478780955,0.7240012479185954,0.0753735478780955
2020-06-16,0.7403693097951144,0.0751537185563388,0.7403693097951144,0.0751537185563388
2020-06-17,0.7632097836158734,0.07359725429078619,0.7632097836158734,0.07359725429078619
2020-06-18,0.8136567287349324,0.07031431010273652,0.8136567287349324,0.07031431010273652
2020-06-19,0.8572106355533848,0.07062965797434052,0.8572106355533848,0.07062965797434052
2020-06-20,0.9072589796174011,0.0703732698547769,0.9072589796174011,0.0703732698547769
2020-06-21,0.9772063637465361,0.07138155352351817,0.9772063637465361,0.07138155352351817
2020-06-22,1.0396922087620535,0.07367645703531478,1.0396922087620535,0.07367645703531478
2020-06-23,1.1311212064422271,0.08315537617131387,1.1311212064422271,0.08315537617131387
