data,tutti,maschi,femmine
0.0,51,30.0,21
1.0,20,7.0,13
2.0,6,3.0,3
3.0,2,1.0,1
4.0,5,3.0,2
5.0,4,1.0,3
6.0,5,1.0,4
7.0,1,1.0,0
8.0,1,1.0,0
9.0,4,3.0,1
10.0,3,3.0,0
11.0,4,3.0,1
12.0,7,4.0,3
13.0,3,1.0,2
14.0,5,2.0,3
15.0,6,3.0,3
16.0,2,1.0,1
17.0,9,6.0,3
18.0,11,6.0,5
19.0,6,2.0,4
20.0,17,6.0,11
21.0,20,11.0,9
22.0,12,4.0,8
23.0,12,5.0,7
24.0,21,11.0,10
25.0,19,13.0,6
26.0,17,9.0,8
27.0,25,9.0,16
28.0,30,11.0,19
29.0,22,6.0,16
30.0,39,17.0,22
31.0,29,14.0,15
32.0,34,23.0,11
33.0,39,20.0,19
34.0,41,22.0,19
35.0,39,25.0,14
36.0,48,30.0,18
37.0,44,22.0,22
38.0,54,36.0,18
39.0,48,31.0,17
40.0,53,29.0,24
41.0,53,31.0,22
42.0,66,38.0,28
43.0,64,44.0,20
44.0,70,41.0,29
45.0,95,61.0,34
46.0,110,71.0,39
47.0,96,60.0,36
48.0,120,81.0,39
49.0,122,75.0,47
50.0,141,95.0,46
51.0,156,102.0,54
52.0,148,95.0,53
53.0,165,96.0,69
54.0,172,110.0,62
55.0,183,115.0,68
56.0,193,127.0,66
57.0,208,144.0,64
58.0,198,145.0,53
59.0,167,105.0,62
60.0,209,141.0,68
61.0,210,124.0,86
62.0,199,144.0,55
63.0,196,124.0,72
64.0,205,124.0,81
65.0,205,122.0,83
66.0,207,130.0,77
67.0,232,155.0,77
68.0,209,130.0,79
69.0,258,170.0,88
70.0,228,140.0,88
71.0,230,149.0,81
72.0,229,145.0,84
73.0,262,163.0,99
74.0,243,148.0,95
75.0,195,110.0,85
76.0,193,125.0,68
77.0,217,118.0,99
78.0,222,126.0,96
79.0,236,132.0,104
80.0,223,125.0,98
81.0,204,119.0,85
82.0,254,127.0,127
83.0,236,106.0,130
84.0,225,99.0,126
85.0,228,103.0,125
86.0,228,103.0,125
87.0,232,104.0,128
88.0,194,77.0,117
89.0,175,65.0,110
90.0,174,64.0,110
91.0,132,55.0,77
92.0,104,36.0,68
93.0,93,33.0,60
94.0,79,26.0,53
95.0,56,19.0,37
96.0,45,10.0,35
97.0,31,10.0,21
98.0,20,3.0,17
99.0,12,1.0,11
100.0,8,2.0,6
101.0,1,,1
102.0,3,,3
103.0,1,,1
104.0,0,,0
105.0,1,,1
