data,0-9 anni,10-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-02-20,,,,,,,,,,
2020-02-21,,,,,,,,,,
2020-02-22,,,,,,,,,,
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.7142857142857142,2.2857142857142856,0.5714285714285714
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.0,3.142857142857143,0.7142857142857143
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,2.5714285714285716,4.285714285714286,0.7142857142857143
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,3.5714285714285716,5.428571428571429,1.2857142857142858
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,4.285714285714286,7.142857142857143,1.8571428571428572
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.5714285714285714,6.714285714285714,9.285714285714286,3.2857142857142856
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.0,9.0,12.857142857142858,4.0
2020-03-01,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,3.2857142857142856,11.857142857142858,17.857142857142858,4.857142857142857
2020-03-02,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0,4.571428571428571,16.142857142857142,23.857142857142858,6.714285714285714
2020-03-03,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.4285714285714286,6.0,22.714285714285715,33.714285714285715,10.285714285714286
2020-03-04,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,2.5714285714285716,6.714285714285714,30.0,44.42857142857143,11.571428571428571
2020-03-05,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,3.2857142857142856,9.428571428571429,40.142857142857146,56.857142857142854,14.0
2020-03-06,0.0,0.0,0.0,0.2857142857142857,1.1428571428571428,4.285714285714286,12.0,50.57142857142857,71.71428571428571,17.285714285714285
2020-03-07,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,5.714285714285714,15.571428571428571,64.0,87.0,19.714285714285715
2020-03-08,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,6.714285714285714,18.571428571428573,76.57142857142857,102.28571428571429,22.714285714285715
2020-03-09,0.0,0.0,0.0,0.5714285714285714,1.4285714285714286,7.714285714285714,21.714285714285715,90.71428571428571,118.42857142857143,26.428571428571427
2020-03-10,0.0,0.0,0.0,0.5714285714285714,2.2857142857142856,8.714285714285714,24.857142857142858,106.14285714285714,135.14285714285714,29.0
2020-03-11,0.0,0.0,0.0,0.5714285714285714,2.142857142857143,9.857142857142858,30.428571428571427,118.57142857142857,147.14285714285714,34.42857142857143
2020-03-12,0.0,0.0,0.0,1.1428571428571428,2.7142857142857144,11.0,35.57142857142857,133.42857142857142,160.71428571428572,39.42857142857143
