data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2020-07-22,1.7106257305053378,0.31973589900271454,1.8857926172059547,0.42766337036232593
2020-07-23,1.6830600468903987,0.3064545251382888,1.8627437199986987,0.41498981784901745
2020-07-24,1.6343011024731287,0.281760891446552,1.8062100664040135,0.38277153331223324
2020-07-25,1.5435946651713017,0.23508746045761783,1.695047595006221,0.3188975203936777
2020-07-26,1.4310352069640877,0.17093562823017544,1.5515298269483764,0.2299236591073237
2020-07-27,1.3488587988283482,0.1387542065057449,1.4587106313342313,0.18959768805601934
2020-07-28,1.307348573999868,0.13288709847665278,1.4187294829150294,0.18150325195220351
2020-07-29,1.2219004472916395,0.10739622997944202,1.3198274922018516,0.14738445438225936
2020-07-30,1.1741723734756115,0.09378148523260142,1.260485998272489,0.12808447631043698
2020-07-31,1.1459166216404453,0.08303635670630787,1.2172675143475475,0.11061867144609122
2020-08-01,1.1145467045649522,0.06889046406217277,1.1670210140296204,0.08697698372712033
2020-08-02,1.0913587497095627,0.059289139293838534,1.1251725762543499,0.06808238895436919
2020-08-03,1.1237774298533094,0.0709169605876675,1.1413705377751382,0.07469170759739938
2020-08-04,1.1969671887956572,0.09758265181626456,1.1969671887956572,0.09758265181626456
2020-08-05,1.3033282732970948,0.14285401429233066,1.3033282732970948,0.14285401429233066
2020-08-06,1.3974124742493692,0.1811898153008064,1.3974124742493692,0.1811898153008064
2020-08-07,1.4884278568799831,0.21471325153353074,1.4884278568799831,0.21471325153353074
2020-08-08,1.6274328137289102,0.2784121023482222,1.5907330525116505,0.25684698648575377
2020-08-09,1.7625711266322739,0.3378656699727134,1.6936691481194983,0.2978002751508199
2020-08-10,1.8770461804015806,0.3998415308172034,1.7819379880035724,0.3426510611109242
2020-08-11,1.9246360396887232,0.4294077416598212,1.81481153716776,0.36235647559254075
2020-08-12,1.972631697920529,0.4596401103387823,1.8522442554289138,0.38510204719072055
2020-08-13,2.007895778510789,0.48198058854043835,1.8768756012613728,0.4000152316790569
2020-08-14,2.039529392964194,0.5013864009828731,1.9063359041523336,0.4172655813089716
2020-08-15,2.036318307128802,0.49943775426097686,1.9048507720560979,0.41641089421998256
2020-08-16,1.9781438452071767,0.4635859410494934,1.8571715911764795,0.3883765335208736
2020-08-17,1.905475811856114,0.4199994766317795,1.7987698990923398,0.35509494869901626
2020-08-18,1.8602412837085613,0.39280595654421036,1.7658615560741409,0.33649830634793954
2020-08-19,1.822194740269036,0.37193037391937606,1.743672388608949,0.32528275063333734
2020-08-20,1.7635651405447865,0.3389964425032733,1.7058880759279298,0.30578142468040015
2020-08-21,1.675673445234859,0.2865737049190811,1.6473949318668641,0.27360198836942873
2020-08-22,1.6291866611710317,0.2616566013251404,1.6048587475376321,0.25037237447470717
2020-08-23,1.5610964480145957,0.22345141536297977,1.5432633972301315,0.21498106248485774
2020-08-24,1.5172482897204866,0.20084553026471122,1.5055714471648882,0.19517328975830278
2020-08-25,1.4720306633680011,0.17944397989210395,1.4709701373069686,0.17880022278897204
2020-08-26,1.4337907822467384,0.1629228188331758,1.4431493096671066,0.16684144777029164
2020-08-27,1.3951771739213317,0.14775784813538492,1.4112908404839684,0.154095098577768
2020-08-28,1.3504666844446431,0.13133108932151205,1.372911762333668,0.14009898186324135
2020-08-29,1.3013229982079628,0.11304603477952908,1.329801705607533,0.12390454309348424
2020-08-30,1.2419016073739388,0.09102384577299062,1.2746845695381017,0.10398347936171126
2020-08-31,1.1875451308503917,0.0687661989878407,1.2185875235439874,0.08273389890255971
2020-09-01,1.1441128367305942,0.05554701875032772,1.1728812385505885,0.06853643725305462
2020-09-02,1.1026178049002309,0.039436464756234565,1.1246849545967879,0.05000434386601805
2020-09-03,1.0786209899210129,0.028497943655950733,1.093527496640517,0.03537812194454527
2020-09-04,1.0614308496417544,0.0217820293200575,1.0697041863131382,0.024570326779554473
2020-09-05,1.040924402335319,0.015863852291641868,1.0518514223364923,0.018831295605558202
2020-09-06,1.0254511222724723,0.014439486665390883,1.0393843638773212,0.017212600989020162
2020-09-07,1.0219050541004289,0.014255359581959347,1.0379470621088678,0.017052929258701097
2020-09-08,1.036470958566915,0.01895528769771813,1.0514785020653523,0.021413468683868227
2020-09-09,1.0490079929336955,0.022160168005397243,1.0641454312014045,0.024905353427124643
2020-09-10,1.0639604156363691,0.026716321510657812,1.0810996669104112,0.03016708849493549
2020-09-11,1.077218449886583,0.03093636183347705,1.0913675279189223,0.03347735444383148
2020-09-12,1.0908643651378336,0.034602676751583655,1.100057429954795,0.035585573175287995
2020-09-13,1.1138533139295141,0.042587609320170874,1.1198419864059779,0.0427258394241122
2020-09-14,1.1399558666928231,0.049668935636524254,1.1393229744646176,0.04881983693897679
2020-09-15,1.144578848072297,0.05103921297258187,1.1419242553273663,0.04963016968290577
2020-09-16,1.1498134837254268,0.052327146920969826,1.1453313754184893,0.050546426816396255
2020-09-17,1.1560284314980187,0.05346294585484808,1.1532940471506241,0.052097155771417915
2020-09-18,1.1523998452494297,0.052731981246869335,1.152372633537088,0.05190545287979458
2020-09-19,1.1343399821846976,0.04818168620992271,1.1364478198201078,0.0479283668452539
2020-09-20,1.1182331888504529,0.042068515405652505,1.1174647980197547,0.04109778519938743
2020-09-21,1.0992073783693737,0.03419297052814489,1.0971469578628052,0.03310084679297191
2020-09-22,1.0857641002508462,0.0306459828880726,1.0806012323643188,0.028876657889687404
2020-09-23,1.0787715914925147,0.02804841609859942,1.0728975813884412,0.026081774115867595
2020-09-24,1.0776277932400848,0.027638433009409127,1.0707593061606842,0.02537749139930773
2020-09-25,1.0845560238935985,0.030257343564984374,1.0773738577376764,0.027956270617454232
2020-09-26,1.0988904795375303,0.03628431568656456,1.0896202243981383,0.033838315302669716
2020-09-27,1.1315178446998537,0.04649056291329215,1.1242299354348295,0.04543710287665977
2020-09-28,1.1693204435909086,0.05850605889983578,1.1665172994129596,0.05927916308932201
2020-09-29,1.2142831834064751,0.07467140900810372,1.2146673006607929,0.07664752330364198
2020-09-30,1.27044883598528,0.09697240314922485,1.2737879944444543,0.0996109380322404
2020-10-01,1.3312746782155072,0.12307191660396909,1.3380761147166764,0.1264297871173063
2020-10-02,1.395849933144945,0.15195538933056552,1.4075171700678766,0.15689399903817
2020-10-03,1.4587021741757755,0.18087030625581915,1.4741986503198958,0.18722428550537049
2020-10-04,1.5315393767297771,0.213160585637531,1.5462143599974438,0.21955143002727084
