data,0-5 anni,6-12 anni,13-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-03-04,,,,,,,,,,,
2020-03-05,,,,,,,,,,,
2020-03-06,,,,,,,,,,,
2020-03-07,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.0
2020-03-08,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.0
2020-03-09,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,1.0,0.14285714285714285,0.0,0.14285714285714285,0.0
2020-03-10,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,1.0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,0.0
2020-03-11,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,1.5714285714285714,1.4285714285714286,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.0
2020-03-12,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,2.7142857142857144,1.7142857142857142,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0
2020-03-13,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,2.0,1.4285714285714286,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.0
2020-03-14,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,2.0,1.5714285714285714,1.1428571428571428,0.42857142857142855,0.42857142857142855,0.0
2020-03-15,0.0,0.0,0.0,0.8571428571428571,1.7142857142857142,3.4285714285714284,4.285714285714286,2.0,1.1428571428571428,0.8571428571428571,0.0
2020-03-16,0.0,0.0,0.0,1.0,3.0,4.142857142857143,6.142857142857143,2.2857142857142856,1.4285714285714286,1.1428571428571428,0.0
2020-03-17,0.0,0.0,0.0,1.0,3.2857142857142856,4.857142857142857,7.285714285714286,3.0,1.4285714285714286,1.0,0.0
2020-03-18,0.0,0.0,0.14285714285714285,0.8571428571428571,3.0,4.714285714285714,6.571428571428571,2.7142857142857144,1.4285714285714286,1.0,0.14285714285714285
2020-03-19,0.0,0.0,0.14285714285714285,0.5714285714285714,3.142857142857143,4.428571428571429,7.0,2.857142857142857,1.5714285714285714,1.2857142857142858,0.2857142857142857
