dt_RICOVERO,ricoveri,terapia intensiva,terapia intensiva/ricoveri 7gg
2020-08-01,5,0.0,0.1547619047619047
2020-08-02,3,2.0,0.1547619047619047
2020-08-03,6,1.0,0.1547619047619047
2020-08-04,4,1.0,0.1547619047619047
2020-08-05,6,0.0,0.17517006802721083
2020-08-06,4,0.0,0.0799319727891156
2020-08-07,4,0.0,0.10374149659863942
2020-08-08,7,1.0,0.0680272108843537
2020-08-09,8,0.0,0.0680272108843537
2020-08-10,6,2.0,0.0680272108843537
2020-08-11,8,0.0,0.08390022675736956
2020-08-12,10,0.0,0.06349206349206345
2020-08-13,5,0.0,0.06349206349206345
2020-08-14,9,1.0,0.028860028860028815
2020-08-15,9,0.0,0.028860028860028815
2020-08-16,11,0.0,0.028860028860028815
2020-08-17,11,1.0,0.028860028860028815
2020-08-18,15,0.0,0.012987012987012945
2020-08-19,9,0.0,0.03554340396445655
2020-08-20,15,0.0,0.059352927773980366
2020-08-21,10,0.0,0.046365914786967374
2020-08-22,19,3.0,0.06677407805227349
2020-08-23,12,2.0,0.06677407805227349
2020-08-24,17,0.0,0.06677407805227349
2020-08-25,14,2.0,0.07471058598878143
2020-08-26,18,0.0,0.0664399092970521
2020-08-27,15,0.0,0.06643990929705211
2020-08-28,18,1.0,0.06643990929705211
2020-08-29,10,1.0,0.059637188208616736
2020-08-30,18,3.0,0.0755102040816326
2020-08-31,19,0.0,0.08609221466364318
2020-09-01,21,2.0,0.08410808767951619
2020-09-02,18,2.0,0.06982237339380191
2020-09-03,27,2.0,0.07085757008117252
2020-09-04,24,1.0,0.07879407801768046
2020-09-05,22,0.0,0.06518863584080971
2020-09-06,23,4.0,0.07129364194581582
2020-09-07,18,1.0,0.06071163136380524
2020-09-08,16,0.0,0.06397584027317543
2020-09-09,26,4.0,0.08045935675669191
2020-09-10,29,0.0,0.05981631693206641
2020-09-11,31,2.0,0.07092742804317752
2020-09-12,26,3.0,0.0778960691581601
2020-09-13,34,1.0,0.06038233289442384
2020-09-14,30,4.0,0.08165892863910469
2020-09-15,41,2.0,0.08672805306306783
2020-09-16,32,1.0,0.08611755245256722
2020-09-17,47,7.0,0.09031923312483613
2020-09-18,40,4.0,0.0819858997915028
2020-09-19,27,3.0,0.09089027454953606
2020-09-20,34,2.0,0.09143852016357115
2020-09-21,40,3.0,0.0811509354079013
2020-09-22,54,6.0,0.07543664969361559
2020-09-23,57,2.0,0.07774545200241789
2020-09-24,39,3.0,0.09729240121688629
2020-09-25,50,3.0,0.10698627876790669
2020-09-26,55,7.0,0.1053989771806051
2020-09-27,46,9.0,0.1146721601379986
2020-09-28,42,6.0,0.11007973763512832
2020-09-29,60,6.0,0.11551391130459611
2020-09-30,30,3.0,0.11774025638808405
2020-10-01,67,3.0,0.1218599166745589
2020-10-02,51,5.0,0.12277371502972187
2020-10-03,63,9.0,0.1265966526554764
2020-10-04,49,11.0,0.12843997062782664
2020-10-05,67,10.0,0.13332157763040772
2020-10-06,71,9.0,0.13435356937447376
2020-10-07,62,7.0,0.12841195222128338
2020-10-08,76,6.0,0.12015150518532614
2020-10-09,76,8.0,0.11329608967697279
2020-10-10,79,8.0,0.11535550499239473
2020-10-11,66,11.0,0.1194540327848991
2020-10-12,79,8.0,0.12489316252414083
2020-10-13,85,12.0,0.12340236656873507
2020-10-14,113,16.0,0.12632712480444544
2020-10-15,94,11.0,0.12487784944212658
2020-10-16,116,11.0,0.12529225571096322
2020-10-17,115,14.0,0.12088773528210203
2020-10-18,115,18.0,0.12284296138947456
2020-10-19,144,15.0,0.1163297177941641
2020-10-20,145,16.0,0.1163167543510736
2020-10-21,161,25.0,0.126397977475775
2020-10-22,140,10.0,0.12189487188571288
2020-10-23,190,18.0,0.12057630648486901
2020-10-24,130,25.0,0.12142405536790257
2020-10-25,176,22.0,0.1156197951426272
2020-10-26,158,15.0,0.1236696817639424
2020-10-27,172,20.0,0.12702536160393646
2020-10-28,157,18.0,0.11960295944469222
2020-10-29,180,23.0,0.11916741937500581
2020-10-30,203,24.0,0.1177630871061435
2020-10-31,171,24.0,0.12411097509854976
2020-11-01,164,20.0,0.12473925188697214
2020-11-02,188,16.0,0.12083935061864982
2020-11-03,168,27.0,0.12565851966557895
2020-11-04,168,20.0,0.12404157407579805
2020-11-05,209,21.0,0.13073870969279427
2020-11-06,204,31.0,0.13453810179005873
2020-11-07,186,24.0,0.12602514604596332
2020-11-08,154,26.0,0.1266007609072925
2020-11-09,188,21.0,0.13376132387001147
2020-11-10,178,18.0,0.13089094494921236
2020-11-11,195,24.0,0.1275749232000109
2020-11-12,166,25.0,0.11854672805511557
2020-11-13,182,24.0,0.12206980072712441
2020-11-14,189,20.0,0.13085937314198448
2020-11-15,142,15.0,0.12831454954452928
2020-11-16,176,24.0,0.12027700854495146
2020-11-17,166,27.0,0.11907538829571217
2020-11-18,171,18.0,0.11408196485459468
2020-11-19,159,15.0,0.11187198365592728
2020-11-20,162,20.0,0.10937448115842477
2020-11-21,127,9.0,0.0989465625875897
2020-11-22,122,11.0,0.10304162166385178
2020-11-23,143,17.0,0.11010608266837939
2020-11-24,145,13.0,0.10813760113000537
2020-11-25,112,15.0,0.10891899200576423
2020-11-26,153,22.0,0.11551894942539377
2020-11-27,155,17.0,0.11514722812343992
2020-11-28,131,10.0,0.11501215740994875
2020-11-29,110,15.0,0.11417218727555353
2020-11-30,129,15.0,0.11056185425345581
2020-12-01,124,11.0,0.10981902462280721
2020-12-02,164,21.0,0.11594322750147143
2020-12-03,135,16.0,0.12646270802095197
2020-12-04,134,14.0,0.1320189000246179
2020-12-05,151,18.0,0.13629524150708294
2020-12-06,100,21.0,0.13600976146140614
2020-12-07,116,18.0,0.13543623264360252
2020-12-08,118,14.0,0.13638387538229005
2020-12-09,119,15.0,0.13290134512424026
2020-12-10,131,15.0,0.12093185830038451
2020-12-11,135,15.0,0.1166215134727983
2020-12-12,116,11.0,0.11029809882889059
2020-12-13,103,13.0,0.10240467597302258
2020-12-14,112,14.0,0.09766138971791358
2020-12-15,121,9.0,0.09593264541491184
2020-12-16,113,8.0,0.09855835412389966
2020-12-17,123,10.0,0.09873512386092068
2020-12-18,101,10.0,0.10493813137971766
2020-12-19,106,12.0,0.11216953633839535
2020-12-20,102,13.0,0.11644424552174401
2020-12-21,95,16.0,0.12726195700464396
2020-12-22,128,16.0,0.12931797998543984
2020-12-23,139,14.0,0.1337640299479263
2020-12-24,121,19.0,0.13732545451775424
2020-12-25,97,11.0,0.12411521372590119
2020-12-26,97,14.0,0.12129566485372074
2020-12-27,105,16.0,0.11752493626284825
2020-12-28,158,12.0,0.11147134885431007
2020-12-29,152,16.0,0.11101908579956303
2020-12-30,148,11.0,0.10371020079329697
2020-12-31,157,18.0,0.09312161753390626
2021-01-01,127,14.0,0.1045614749204375
2021-01-02,161,15.0,0.10625489766649183
2021-01-03,115,9.0,0.11544944153256854
2021-01-04,141,22.0,0.11521998392288386
2021-01-05,111,13.0,0.11340923465678601
2021-01-06,137,19.0,0.11962679831659465
2021-01-07,115,13.0,0.12072345980727787
2021-01-08,123,12.0,0.10610387500348631
2021-01-09,139,19.0,0.10512916079347798
2021-01-10,128,11.0,0.0950571160499004
2021-01-11,149,8.0,0.09795566677453807
2021-01-12,136,15.0,0.09905597852953532
2021-01-13,132,9.0,0.09295156196690814
2021-01-14,150,20.0,0.09510479068263686
2021-01-15,152,16.0,0.10346959393855092
2021-01-16,149,14.0,0.10724931095356204
2021-01-17,99,10.0,0.11049606420031528
2021-01-18,98,11.0,0.10203045573470682
2021-01-19,117,16.0,0.10059830392661516
2021-01-20,88,8.0,0.1138630832508384
2021-01-21,81,6.0,0.10564424894504756
2021-01-22,105,10.0,0.10486585159442909
2021-01-23,91,17.0,0.10259827789828398
2021-01-24,69,3.0,0.10300412205412812
2021-01-25,103,11.0,0.10405001844886173
2021-01-26,91,11.0,0.10702620892505221
2021-01-27,96,9.0,0.09741935615049757
2021-01-28,86,7.0,0.11368008613863353
2021-01-29,112,13.0,0.11270921235222577
2021-01-30,92,11.0,0.1111393536395099
2021-01-31,89,14.0,0.11403722331369537
2021-02-01,90,9.0,0.12489608882372367
2021-02-02,91,10.0,0.12872261943596855
2021-02-03,114,13.0,0.12354663599911556
2021-02-04,108,17.0,0.12628480992036947
2021-02-05,98,14.0,0.12415715034590138
2021-02-06,84,7.0,0.12415715034590138
2021-02-07,85,15.0,0.11960810650341847
2021-02-08,94,8.0,0.10996242550942285
2021-02-09,91,10.0,0.10542727811713262
2021-02-10,73,6.0,0.10959394478379929
2021-02-11,89,8.0,0.10617562830466527
2021-02-12,90,10.0,0.11870893161811043
2021-02-13,80,9.0,0.11933687510319678
2021-02-14,59,9.0,0.1200175523770843
2021-02-15,81,14.0,0.1254914791993257
2021-02-16,70,8.0,0.1286660823739289
2021-02-17,69,6.0,0.13383017503802155
2021-02-18,78,10.0,0.12269938829377668
2021-02-19,75,10.0,0.12149139621820469
2021-02-20,74,11.0,0.12320997838791468
2021-02-21,67,5.0,0.13195163930348866
2021-02-22,73,12.0,0.13311714046898984
2021-02-23,95,12.0,0.13128122538006268
2021-02-24,81,12.0,0.12822752232635962
2021-02-25,88,12.0,0.1369117796113632
2021-02-26,83,10.0,0.13282876639592986
2021-02-27,110,14.0,0.12946990194508312
2021-02-28,96,13.0,0.13190836525311164
2021-03-01,81,11.0,0.1350586802846148
2021-03-02,107,11.0,0.1432141325342006
2021-03-03,115,19.0,0.1433180286380967
2021-03-04,101,16.0,0.14660362505488123
2021-03-05,107,19.0,0.1482805556935605
2021-03-06,125,16.0,0.14998774998540318
2021-03-07,101,16.0,0.14619756999719083
2021-03-08,122,18.0,0.14170732505432918
2021-03-09,122,14.0,0.13938164350042934
2021-03-10,137,19.0,0.1361864724742724
2021-03-11,126,16.0,0.13598775130345403
2021-03-12,155,25.0,0.12815550104367146
2021-03-13,142,15.0,0.12366682032548255
2021-03-14,121,19.0,0.12194975393688333
2021-03-15,151,14.0,0.12391498447354243
2021-03-16,168,14.0,0.11894579897579106
2021-03-17,150,19.0,0.122562738709431
2021-03-18,135,19.0,0.12253958895366092
2021-03-19,166,21.0,0.12447312726964956
2021-03-20,168,22.0,0.12468957748609977
2021-03-21,153,24.0,0.11656111679949954
2021-03-22,160,17.0,0.11891711160832454
2021-03-23,165,14.0,0.12062504223191782
2021-03-24,129,9.0,0.11877647671875603
2021-03-25,159,25.0,0.10878987338176907
2021-03-26,195,27.0,0.12128987338176908
2021-03-27,161,19.0,0.13185773689080907
2021-03-28,161,14.0,0.13520063117693606
2021-03-29,160,31.0,0.12717650623189583
2021-03-30,170,27.0,0.12568896937850532
2021-03-31,161,15.0,0.12319557464388085
2021-04-01,188,19.0,0.12652124589149663
2021-04-02,164,21.0,0.11274912199769134
2021-04-03,179,18.0,0.11071409111786953
2021-04-04,127,14.0,0.11590390554849007
2021-04-05,113,11.0,0.1245076902332631
2021-04-06,166,24.0,0.1212000222914488
2021-04-07,139,18.0,0.12631501902655726
2021-04-08,124,20.0,0.12961460657811333
2021-04-09,143,15.0,0.12783753909725554
2021-04-10,110,15.0,0.11918829626759356
2021-04-11,90,12.0,0.11966202442792244
2021-04-12,106,9.0,0.11202671223853057
2021-04-13,119,10.0,0.11086658204614232
2021-04-14,128,17.0,0.10070283275195824
2021-04-15,102,11.0,0.0979817443165841
2021-04-16,93,9.0,0.10057990476341212
2021-04-17,92,6.0,0.10593157814304434
2021-04-18,105,12.0,0.10481550671447291
2021-04-19,97,10.0,0.10612666947745043
2021-04-20,107,13.0,0.11551607039910941
2021-04-21,104,13.0,0.12164331565678946
2021-04-22,94,11.0,0.126183558720307
2021-04-23,80,13.0,0.12671260629169268
2021-04-24,111,12.0,0.12261091744195488
2021-04-25,89,13.0,0.12028172489537103
2021-04-26,103,11.0,0.12578662188962972
2021-04-27,97,9.0,0.11735066129849672
2021-04-28,92,10.0,0.11661252820742245
2021-04-29,90,14.0,0.11589227467818017
2021-04-30,116,12.0,0.11744240929513375
2021-05-01,68,7.0,0.12323524189209005
2021-05-02,78,11.0,0.1216445738114962
2021-05-03,85,10.0,0.11041136257828497
2021-05-04,90,12.0,0.10782815940635178
2021-05-05,82,8.0,0.10723162449609137
2021-05-06,78,6.0,0.10462896399869405
2021-05-07,82,7.0,0.0976069771217515
2021-05-08,81,8.0,0.09046411997889436
2021-05-09,57,7.0,0.09884826632035779
2021-05-10,73,5.0,0.0921236476554406
2021-05-11,48,4.0,0.1041872858120378
2021-05-12,64,10.0,0.09579222408364274
2021-05-13,67,2.0,0.0921856466644851
2021-05-14,53,9.0,0.09935006339472492
2021-05-15,50,2.0,0.10264286987902076
2021-05-16,41,4.0,0.11393488668574345
2021-05-17,59,7.0,0.12109906579022105
2021-05-18,47,5.0,0.11332382216592084
2021-05-19,34,8.0,0.1343952507373494
2021-05-20,50,4.0,0.12045796850738424
2021-05-21,26,3.0,0.10933971975509883
2021-05-22,32,6.0,0.10944827381502066
2021-05-23,22,0.0,0.08843987045367611
2021-05-24,49,2.0,0.08721538065775776
2021-05-25,28,3.0,0.07073186417424127
2021-05-26,34,3.0,0.07141867736105445
2021-05-27,28,2.0,0.08790219384457094
2021-05-28,24,0.0,0.11332129005448346
2021-05-29,26,5.0,0.1166487079781747
2021-05-30,26,3.0,0.11594842786612988
2021-05-31,32,7.0,0.1222278627169933
2021-06-01,23,3.0,0.14820188869101927
2021-06-02,24,2.0,0.14113752448379793
2021-06-03,26,3.0,0.13764102098729442
2021-06-04,22,4.0,0.1063910209872944
2021-06-05,14,2.0,0.1115670044241474
2021-06-06,11,1.0,0.09966224251938549
2021-06-07,18,0.0,0.083178726035869
2021-06-08,18,3.0,0.05720470006184303
2021-06-09,14,0.0,0.045725108225108335
2021-06-10,13,0.0,0.041666666666666775
2021-06-11,14,0.0,0.05847338935574241
2021-06-12,16,1.0,0.048949579831932884
2021-06-13,16,1.0,0.048949579831932884
2021-06-14,17,2.0,0.059938590820943875
2021-06-15,10,1.0,0.07184335272570577
2021-06-16,6,0.0,0.06291478129713435
2021-06-17,13,1.0,0.053986209868562916
2021-06-18,12,1.0,0.03717948717948728
2021-06-19,3,0.0,0.04886779886779897
2021-06-20,3,0.0,0.04886779886779897
2021-06-21,8,0.0,0.08549783549783561
2021-06-22,11,2.0,0.0735930735930737
2021-06-23,5,0.0,0.09400123685837983
2021-06-24,6,2.0,0.20114409400123698
2021-06-25,3,0.0,0.20114409400123698
2021-06-26,7,1.0,0.175170068027211
2021-06-27,4,3.0,0.175170068027211
2021-06-28,5,0.0,0.12755102040816338
2021-06-29,9,0.0,0.12755102040816338
2021-06-30,4,0.0,0.10714285714285728
2021-07-01,5,0.0,1.2688263138573217e-16
2021-07-02,3,0.0,0.05714285714285727
2021-07-03,2,0.0,0.05714285714285727
2021-07-04,6,0.0,0.05714285714285727
2021-07-05,5,2.0,0.05714285714285727
2021-07-06,10,0.0,0.05714285714285727
2021-07-07,5,0.0,0.05714285714285727
2021-07-08,11,0.0,0.05714285714285727
2021-07-09,9,0.0,1.2688263138573217e-16
2021-07-10,8,0.0,0.007936507936508063
2021-07-11,6,0.0,0.007936507936508063
2021-07-12,8,0.0,0.01984126984126997
2021-07-13,18,1.0,0.01984126984126997
2021-07-14,8,0.0,0.04024943310657609
2021-07-15,12,1.0,0.058882973479246904
2021-07-16,14,0.0,0.07248841565611765
2021-07-17,21,3.0,0.07076308784383331
2021-07-18,23,3.0,0.09117125110913944
2021-07-19,21,2.0,0.08402839396628228
2021-07-20,23,1.0,0.08402839396628228
2021-07-21,28,4.0,0.0731440402247857
2021-07-22,30,1.0,0.06928882497526759
2021-07-23,27,0.0,0.06520719232220637
2021-07-24,30,2.0,0.05899601219798277
2021-07-25,29,3.0,0.038587848932676645
2021-07-26,30,2.0,0.05168308702791474
2021-07-27,25,0.0,0.0564449917898195
2021-07-28,30,0.0,0.054439979258491186
2021-07-29,24,3.0,0.039661654135338474
2021-07-30,30,1.0,0.04256020485997616
2021-07-31,19,1.0,0.05241242160874463
2021-08-01,20,0.0,0.06107043026675329
2021-08-02,23,2.0,0.059086303282626304
2021-08-03,29,2.0,0.0602767794731025
2021-08-04,33,2.0,0.07561512533776416
2021-08-05,18,2.0,0.0837783906438866
2021-08-06,24,1.0,0.09333405237346137
2021-08-07,25,4.0,0.09646884861170589
2021-08-08,35,2.0,0.09923941138226865
2021-08-09,26,4.0,0.10284691498977226
2021-08-10,22,2.0,0.10582310546596274
2021-08-11,25,2.0,0.08296596260881987
2021-08-12,22,3.0,0.07480269730269742
2021-08-13,16,1.0,0.06381368631368643
2021-08-14,10,0.0,0.06868381618381629
2021-08-15,13,0.0,0.06346642487946846
2021-08-16,26,2.0,0.058271619684663274
2021-08-17,24,3.0,
2021-08-18,23,1.0,
2021-08-19,20,2.0,
2021-08-20,12,,
2021-08-21,15,,
2021-08-22,13,,
2021-08-23,15,,
2021-08-24,3,,
