data,tutti,maschi,femmine
0.0,1539,827.0,712
1.0,1812,965.0,847
2.0,1864,946.0,918
3.0,2269,1152.0,1117
4.0,2640,1324.0,1316
5.0,3026,1576.0,1450
6.0,3478,1792.0,1686
7.0,3920,2023.0,1897
8.0,4409,2275.0,2134
9.0,4745,2446.0,2299
10.0,5167,2730.0,2437
11.0,5382,2740.0,2642
12.0,4974,2545.0,2429
13.0,4857,2528.0,2329
14.0,4788,2387.0,2401
15.0,4980,2446.0,2534
16.0,4962,2484.0,2478
17.0,5283,2715.0,2568
18.0,4965,2523.0,2442
19.0,4502,2285.0,2217
20.0,4537,2272.0,2265
21.0,4810,2409.0,2401
22.0,4830,2523.0,2307
23.0,4827,2386.0,2441
24.0,4922,2464.0,2458
25.0,4968,2489.0,2479
26.0,5097,2523.0,2574
27.0,5108,2459.0,2649
28.0,5206,2579.0,2627
29.0,5257,2494.0,2763
30.0,5571,2595.0,2976
31.0,5671,2665.0,3006
32.0,5636,2738.0,2898
33.0,5650,2621.0,3029
34.0,5656,2591.0,3065
35.0,5592,2578.0,3014
36.0,5923,2651.0,3272
37.0,6021,2808.0,3213
38.0,6064,2809.0,3255
39.0,6354,2930.0,3424
40.0,6534,3040.0,3494
41.0,6540,2988.0,3552
42.0,6759,3208.0,3551
43.0,7354,3402.0,3952
44.0,7390,3415.0,3975
45.0,7759,3590.0,4169
46.0,8186,3829.0,4357
47.0,8684,4065.0,4619
48.0,8654,4024.0,4630
49.0,8798,4043.0,4755
50.0,8670,4073.0,4597
51.0,8461,3933.0,4528
52.0,8371,3946.0,4425
53.0,8084,3857.0,4227
54.0,8261,3896.0,4365
55.0,7938,3846.0,4092
56.0,7940,3802.0,4138
57.0,7590,3613.0,3977
58.0,6929,3285.0,3644
59.0,6388,3058.0,3330
60.0,6085,2900.0,3185
61.0,5737,2846.0,2891
62.0,5226,2492.0,2734
63.0,4728,2273.0,2455
64.0,4515,2183.0,2332
65.0,4185,2061.0,2124
66.0,4134,1993.0,2141
67.0,3934,1902.0,2032
68.0,3648,1728.0,1920
69.0,3612,1785.0,1827
70.0,3731,1815.0,1916
71.0,3684,1735.0,1949
72.0,3756,1858.0,1898
73.0,3749,1829.0,1920
74.0,3753,1806.0,1947
75.0,3443,1716.0,1727
76.0,2836,1410.0,1426
77.0,2967,1461.0,1506
78.0,2902,1388.0,1514
79.0,2827,1350.0,1477
80.0,2720,1259.0,1461
81.0,2714,1283.0,1431
82.0,2488,1121.0,1367
83.0,2316,1022.0,1294
84.0,1998,853.0,1145
85.0,1894,767.0,1127
86.0,1739,672.0,1067
87.0,1519,550.0,969
88.0,1385,504.0,881
89.0,1292,427.0,865
90.0,1229,375.0,854
91.0,1027,321.0,706
92.0,894,226.0,668
93.0,787,189.0,598
94.0,658,138.0,520
95.0,557,111.0,446
96.0,418,73.0,345
97.0,331,54.0,277
98.0,236,32.0,204
99.0,184,31.0,153
100.0,130,17.0,113
101.0,56,9.0,47
102.0,37,4.0,33
103.0,15,1.0,14
104.0,5,0.0,5
105.0,4,1.0,3
106.0,9,,9
107.0,3,,3
108.0,1,,1
