data,tutti,maschi,femmine
0,0,0.0,0
1,0,0.0,0
2,0,0.0,0
3,0,0.0,0
4,0,0.0,0
5,0,0.0,0
6,0,0.0,0
7,0,0.0,0
8,0,0.0,0
9,0,0.0,0
10,0,0.0,0
11,0,0.0,0
12,0,0.0,0
13,0,0.0,0
14,0,0.0,0
15,0,0.0,0
16,0,0.0,0
17,0,0.0,0
18,0,0.0,0
19,0,0.0,0
20,0,0.0,0
21,1,0.0,1
22,0,0.0,0
23,0,0.0,0
24,0,0.0,0
25,1,1.0,0
26,0,0.0,0
27,0,0.0,0
28,0,0.0,0
29,0,0.0,0
30,0,0.0,0
31,1,1.0,0
32,0,0.0,0
33,0,0.0,0
34,0,0.0,0
35,1,1.0,0
36,0,0.0,0
37,0,0.0,0
38,1,1.0,0
39,0,0.0,0
40,0,0.0,0
41,0,0.0,0
42,0,0.0,0
43,0,0.0,0
44,0,0.0,0
45,1,1.0,0
46,0,0.0,0
47,1,0.0,1
48,4,3.0,1
49,0,0.0,0
50,0,0.0,0
51,1,1.0,0
52,1,1.0,0
53,4,4.0,0
54,1,1.0,0
55,1,1.0,0
56,4,3.0,1
57,3,2.0,1
58,5,5.0,0
59,3,3.0,0
60,3,2.0,1
61,3,2.0,1
62,3,1.0,2
63,8,6.0,2
64,5,4.0,1
65,9,8.0,1
66,5,3.0,2
67,7,5.0,2
68,3,3.0,0
69,3,3.0,0
70,13,11.0,2
71,3,3.0,0
72,7,4.0,3
73,8,8.0,0
74,10,6.0,4
75,6,3.0,3
76,7,2.0,5
77,7,6.0,1
78,6,4.0,2
79,1,1.0,0
80,5,1.0,4
81,5,1.0,4
82,1,1.0,0
83,7,3.0,4
84,2,2.0,0
85,3,2.0,1
86,4,3.0,1
87,2,1.0,1
88,0,0.0,0
89,0,0.0,0
90,1,1.0,0
91,1,,1
92,1,,1
