data,tutti,maschi,femmine
0.0,47,19.0,28
1.0,16,12.0,4
2.0,5,3.0,2
3.0,7,5.0,2
4.0,4,2.0,2
5.0,19,9.0,10
6.0,9,4.0,5
7.0,11,4.0,7
8.0,7,3.0,4
9.0,11,5.0,6
10.0,9,4.0,5
11.0,15,6.0,9
12.0,10,5.0,5
13.0,11,8.0,3
14.0,12,5.0,7
15.0,12,6.0,6
16.0,16,10.0,6
17.0,11,3.0,8
18.0,15,5.0,10
19.0,14,9.0,5
20.0,18,6.0,12
21.0,16,5.0,11
22.0,29,17.0,12
23.0,26,10.0,16
24.0,30,16.0,14
25.0,25,12.0,13
26.0,18,4.0,14
27.0,24,9.0,15
28.0,31,7.0,24
29.0,27,9.0,18
30.0,33,17.0,16
31.0,39,14.0,25
32.0,38,13.0,25
33.0,39,18.0,21
34.0,37,13.0,24
35.0,32,14.0,18
36.0,50,27.0,23
37.0,41,19.0,22
38.0,36,17.0,19
39.0,45,22.0,23
40.0,49,23.0,26
41.0,46,25.0,21
42.0,45,24.0,21
43.0,57,26.0,31
44.0,57,38.0,19
45.0,59,34.0,25
46.0,61,33.0,28
47.0,66,30.0,36
48.0,72,39.0,33
49.0,84,41.0,43
50.0,80,47.0,33
51.0,94,56.0,38
52.0,88,49.0,39
53.0,95,55.0,40
54.0,98,57.0,41
55.0,106,54.0,52
56.0,111,62.0,49
57.0,104,60.0,44
58.0,112,64.0,48
59.0,131,81.0,50
60.0,121,71.0,50
61.0,117,56.0,61
62.0,116,73.0,43
63.0,125,85.0,40
64.0,104,69.0,35
65.0,99,59.0,40
66.0,96,61.0,35
67.0,112,73.0,39
68.0,102,72.0,30
69.0,107,68.0,39
70.0,153,101.0,52
71.0,129,79.0,50
72.0,143,94.0,49
73.0,127,81.0,46
74.0,173,107.0,66
75.0,181,110.0,71
76.0,150,89.0,61
77.0,173,101.0,72
78.0,171,91.0,80
79.0,168,104.0,64
80.0,190,112.0,78
81.0,181,98.0,83
82.0,213,102.0,111
83.0,203,103.0,100
84.0,195,100.0,95
85.0,205,102.0,103
86.0,198,96.0,102
87.0,188,98.0,90
88.0,174,85.0,89
89.0,151,69.0,82
90.0,160,66.0,94
91.0,134,50.0,84
92.0,114,41.0,73
93.0,99,26.0,73
94.0,103,37.0,66
95.0,54,17.0,37
96.0,38,8.0,30
97.0,32,8.0,24
98.0,34,9.0,25
99.0,18,2.0,16
100.0,7,2.0,5
101.0,4,2.0,2
102.0,0,,0
103.0,1,,1
