data,tutti,maschi,femmine
0,0,0,0.0
1,0,0,0.0
2,0,0,0.0
3,0,0,0.0
4,0,0,0.0
5,0,0,0.0
6,0,0,0.0
7,0,0,0.0
8,0,0,0.0
9,0,0,0.0
10,0,0,0.0
11,0,0,0.0
12,0,0,0.0
13,0,0,0.0
14,0,0,0.0
15,0,0,0.0
16,1,1,0.0
17,0,0,0.0
18,0,0,0.0
19,0,0,0.0
20,1,0,1.0
21,0,0,0.0
22,0,0,0.0
23,0,0,0.0
24,0,0,0.0
25,0,0,0.0
26,0,0,0.0
27,0,0,0.0
28,0,0,0.0
29,0,0,0.0
30,0,0,0.0
31,0,0,0.0
32,0,0,0.0
33,0,0,0.0
34,1,1,0.0
35,0,0,0.0
36,1,0,1.0
37,0,0,0.0
38,0,0,0.0
39,2,1,1.0
40,0,0,0.0
41,1,1,0.0
42,0,0,0.0
43,1,1,0.0
44,0,0,0.0
45,1,1,0.0
46,2,2,0.0
47,2,1,1.0
48,1,1,0.0
49,2,2,0.0
50,5,4,1.0
51,2,2,0.0
52,6,4,2.0
53,1,1,0.0
54,2,1,1.0
55,5,5,0.0
56,3,2,1.0
57,7,5,2.0
58,4,2,2.0
59,8,8,0.0
60,9,6,3.0
61,9,9,0.0
62,6,6,0.0
63,11,6,5.0
64,5,3,2.0
65,11,8,3.0
66,5,3,2.0
67,13,9,4.0
68,6,5,1.0
69,6,3,3.0
70,7,4,3.0
71,8,6,2.0
72,7,5,2.0
73,11,2,9.0
74,6,5,1.0
75,5,5,0.0
76,6,4,2.0
77,4,3,1.0
78,4,2,2.0
79,0,0,0.0
80,5,3,2.0
81,1,1,0.0
82,1,1,0.0
83,1,1,0.0
84,2,1,1.0
85,1,0,1.0
86,1,1,0.0
87,1,0,1.0
88,1,0,1.0
89,0,0,0.0
90,1,0,1.0
91,0,0,
92,0,0,
93,1,1,
