data,0-39 anni,40-59 anni,60-79 anni,80-89 anni,≥90 anni
2020-04-01,410.2857142857143,735.1428571428571,577.1428571428571,481.57142857142856,225.71428571428572
2020-04-02,404.0,713.0,554.2857142857143,477.14285714285717,228.28571428571428
2020-04-03,378.85714285714283,657.4285714285714,510.14285714285717,453.42857142857144,216.85714285714286
2020-04-04,364.7142857142857,638.5714285714286,491.7142857142857,452.2857142857143,221.85714285714286
2020-04-05,326.14285714285717,572.1428571428571,433.85714285714283,404.42857142857144,206.85714285714286
2020-04-06,308.57142857142856,553.1428571428571,419.42857142857144,388.0,199.42857142857142
2020-04-07,308.0,535.2857142857143,413.7142857142857,396.0,206.14285714285714
2020-04-08,294.7142857142857,507.2857142857143,386.14285714285717,379.14285714285717,204.14285714285714
2020-04-09,285.0,485.57142857142856,378.7142857142857,376.7142857142857,206.71428571428572
2020-04-10,268.42857142857144,451.7142857142857,357.14285714285717,360.7142857142857,204.85714285714286
2020-04-11,270.0,434.42857142857144,349.7142857142857,351.2857142857143,201.71428571428572
2020-04-12,269.85714285714283,419.57142857142856,344.0,359.57142857142856,207.28571428571428
2020-04-13,267.85714285714283,405.85714285714283,330.85714285714283,349.2857142857143,209.57142857142858
2020-04-14,250.71428571428572,382.85714285714283,307.85714285714283,314.57142857142856,191.57142857142858
2020-04-15,243.71428571428572,375.42857142857144,307.7142857142857,311.0,189.57142857142858
2020-04-16,236.57142857142858,356.14285714285717,288.14285714285717,292.7142857142857,177.57142857142858
2020-04-17,246.42857142857142,365.14285714285717,295.85714285714283,309.42857142857144,179.14285714285714
2020-04-18,226.71428571428572,346.85714285714283,274.7142857142857,297.0,170.85714285714286
2020-04-19,216.14285714285714,327.14285714285717,252.71428571428572,268.2857142857143,151.71428571428572
2020-04-20,207.85714285714286,308.7142857142857,239.71428571428572,257.0,139.71428571428572
2020-04-21,195.28571428571428,283.85714285714283,225.0,241.57142857142858,132.71428571428572
2020-04-22,191.0,272.0,211.0,223.14285714285714,123.14285714285714
2020-04-23,180.71428571428572,263.2857142857143,203.57142857142858,212.42857142857142,114.71428571428571
2020-04-24,162.71428571428572,239.14285714285714,184.14285714285714,184.14285714285714,104.0
2020-04-25,160.28571428571428,223.71428571428572,173.14285714285714,166.85714285714286,99.14285714285714
2020-04-26,147.28571428571428,207.0,158.71428571428572,155.14285714285714,94.14285714285714
2020-04-27,138.57142857142858,190.28571428571428,150.85714285714286,141.85714285714286,85.0
2020-04-28,132.85714285714286,180.85714285714286,139.14285714285714,133.42857142857142,79.85714285714286
2020-04-29,122.0,167.14285714285714,132.14285714285714,125.57142857142857,72.71428571428571
2020-04-30,117.57142857142857,158.28571428571428,125.14285714285714,114.57142857142857,66.85714285714286
2020-05-01,109.0,141.57142857142858,110.0,97.0,58.0
2020-05-02,103.0,135.28571428571428,103.28571428571429,93.71428571428571,52.57142857142857
2020-05-03,97.28571428571429,127.42857142857143,95.71428571428571,87.57142857142857,46.57142857142857
2020-05-04,91.0,121.42857142857143,84.71428571428571,81.85714285714286,46.857142857142854
2020-05-05,89.14285714285714,113.42857142857143,80.85714285714286,77.42857142857143,44.285714285714285
2020-05-06,85.57142857142857,107.71428571428571,72.14285714285714,71.71428571428571,41.0
2020-05-07,83.71428571428571,106.42857142857143,70.0,69.0,40.42857142857143
2020-05-08,82.0,102.14285714285714,66.71428571428571,66.85714285714286,34.857142857142854
2020-05-09,78.42857142857143,95.0,64.14285714285714,62.142857142857146,33.0
2020-05-10,75.14285714285714,88.28571428571429,64.14285714285714,60.142857142857146,31.0
2020-05-11,74.85714285714286,83.14285714285714,62.285714285714285,55.285714285714285,26.0
2020-05-12,69.42857142857143,79.28571428571429,60.857142857142854,49.57142857142857,23.714285714285715
2020-05-13,66.85714285714286,77.71428571428571,60.857142857142854,48.42857142857143,24.142857142857142
2020-05-14,64.42857142857143,72.42857142857143,56.714285714285715,45.714285714285715,22.857142857142858
2020-05-15,61.142857142857146,69.14285714285714,54.42857142857143,43.714285714285715,23.142857142857142
2020-05-16,57.714285714285715,66.28571428571429,51.57142857142857,39.142857142857146,19.571428571428573
2020-05-17,54.42857142857143,65.57142857142857,51.285714285714285,35.285714285714285,19.0
2020-05-18,50.285714285714285,61.0,49.0,34.857142857142854,18.714285714285715
2020-05-19,47.142857142857146,53.42857142857143,43.42857142857143,33.714285714285715,17.428571428571427
2020-05-20,43.857142857142854,49.57142857142857,42.857142857142854,32.714285714285715,16.285714285714285
2020-05-21,41.0,45.142857142857146,42.57142857142857,32.142857142857146,15.0
2020-05-22,38.0,43.857142857142854,40.857142857142854,28.857142857142858,14.571428571428571
2020-05-23,37.285714285714285,41.285714285714285,38.142857142857146,27.714285714285715,13.571428571428571
2020-05-24,36.285714285714285,38.714285714285715,34.285714285714285,25.714285714285715,13.428571428571429
2020-05-25,36.57142857142857,37.42857142857143,31.714285714285715,23.857142857142858,13.0
2020-05-26,36.142857142857146,37.857142857142854,29.0,22.142857142857142,11.857142857142858
2020-05-27,37.142857142857146,37.0,27.285714285714285,20.857142857142858,10.714285714285714
2020-05-28,36.57142857142857,36.42857142857143,25.714285714285715,20.142857142857142,10.285714285714286
2020-05-29,35.42857142857143,32.714285714285715,24.714285714285715,20.285714285714285,8.571428571428571
2020-05-30,30.857142857142858,29.857142857142858,22.857142857142858,17.857142857142858,7.142857142857143
2020-05-31,29.285714285714285,27.714285714285715,21.714285714285715,17.0,6.142857142857143
2020-06-01,26.0,26.428571428571427,22.571428571428573,17.0,5.142857142857143
2020-06-02,26.428571428571427,27.0,23.142857142857142,16.0,4.857142857142857
2020-06-03,26.714285714285715,26.142857142857142,22.428571428571427,14.714285714285714,5.0
2020-06-04,26.142857142857142,27.571428571428573,21.428571428571427,14.857142857142858,5.142857142857143
2020-06-05,25.142857142857142,27.714285714285715,20.857142857142858,13.142857142857142,5.428571428571429
2020-06-06,28.571428571428573,28.428571428571427,21.428571428571427,13.714285714285714,6.285714285714286
2020-06-07,29.571428571428573,28.0,20.857142857142858,12.714285714285714,4.857142857142857
2020-06-08,29.714285714285715,28.857142857142858,19.714285714285715,11.714285714285714,5.0
2020-06-09,29.428571428571427,27.428571428571427,19.142857142857142,11.714285714285714,5.571428571428571
2020-06-10,28.714285714285715,26.857142857142858,18.714285714285715,11.571428571428571,5.714285714285714
2020-06-11,28.857142857142858,27.571428571428573,19.571428571428573,11.142857142857142,5.571428571428571
2020-06-12,29.0,26.714285714285715,18.285714285714285,11.0,5.571428571428571
2020-06-13,27.285714285714285,26.857142857142858,18.571428571428573,11.428571428571429,5.0
2020-06-14,26.142857142857142,25.285714285714285,18.142857142857142,11.285714285714286,5.142857142857143
2020-06-15,25.428571428571427,25.285714285714285,17.571428571428573,11.857142857142858,4.571428571428571
2020-06-16,24.571428571428573,24.571428571428573,16.857142857142858,10.857142857142858,3.4285714285714284
2020-06-17,25.285714285714285,24.714285714285715,16.0,11.0,2.857142857142857
2020-06-18,26.0,23.285714285714285,15.571428571428571,10.428571428571429,2.7142857142857144
2020-06-19,24.857142857142858,23.285714285714285,14.0,10.428571428571429,2.2857142857142856
2020-06-20,25.0,23.142857142857142,12.142857142857142,9.285714285714286,2.2857142857142856
2020-06-21,25.857142857142858,23.428571428571427,12.142857142857142,9.714285714285714,2.5714285714285716
2020-06-22,27.571428571428573,22.285714285714285,12.142857142857142,9.0,2.2857142857142856
2020-06-23,28.285714285714285,22.857142857142858,12.571428571428571,9.285714285714286,2.4285714285714284
2020-06-24,27.0,24.0,12.857142857142858,8.571428571428571,2.4285714285714284
2020-06-25,27.0,23.714285714285715,12.571428571428571,8.428571428571429,2.2857142857142856
2020-06-26,27.714285714285715,22.571428571428573,14.571428571428571,8.142857142857142,2.2857142857142856
2020-06-27,27.714285714285715,21.428571428571427,14.857142857142858,8.571428571428571,2.0
2020-06-28,26.428571428571427,23.0,16.0,9.285714285714286,2.142857142857143
2020-06-29,26.571428571428573,23.142857142857142,15.857142857142858,9.428571428571429,2.142857142857143
2020-06-30,26.142857142857142,22.0,14.857142857142858,8.285714285714286,2.7142857142857144
2020-07-01,27.714285714285715,20.571428571428573,15.142857142857142,9.142857142857142,2.5714285714285716
2020-07-02,27.428571428571427,21.285714285714285,15.571428571428571,9.142857142857142,2.7142857142857144
2020-07-03,28.142857142857142,22.0,14.857142857142858,8.857142857142858,3.0
2020-07-04,30.571428571428573,23.857142857142858,15.857142857142858,7.857142857142857,2.857142857142857
2020-07-05,32.42857142857143,24.142857142857142,14.0,7.142857142857143,2.2857142857142856
2020-07-06,33.285714285714285,23.571428571428573,14.0,6.571428571428571,3.0
2020-07-07,34.0,26.0,15.571428571428571,8.0,2.4285714285714284
2020-07-08,34.42857142857143,27.285714285714285,15.857142857142858,7.714285714285714,2.5714285714285716
2020-07-09,34.857142857142854,28.428571428571427,15.857142857142858,8.285714285714286,2.2857142857142856
2020-07-10,34.57142857142857,29.285714285714285,16.285714285714285,8.0,2.2857142857142856
2020-07-11,34.57142857142857,30.714285714285715,16.857142857142858,8.0,2.142857142857143
2020-07-12,34.714285714285715,29.857142857142858,17.285714285714285,8.0,2.142857142857143
2020-07-13,34.42857142857143,31.142857142857142,17.857142857142858,7.714285714285714,1.8571428571428572
2020-07-14,36.0,30.428571428571427,17.285714285714285,6.857142857142857,1.5714285714285714
2020-07-15,36.714285714285715,30.428571428571427,17.714285714285715,7.142857142857143,1.7142857142857142
2020-07-16,38.714285714285715,29.142857142857142,17.857142857142858,7.285714285714286,2.4285714285714284
2020-07-17,40.57142857142857,32.42857142857143,18.285714285714285,7.0,2.2857142857142856
2020-07-18,41.57142857142857,31.857142857142858,18.142857142857142,7.857142857142857,2.857142857142857
2020-07-19,43.285714285714285,32.857142857142854,18.714285714285715,6.857142857142857,3.0
2020-07-20,46.285714285714285,35.285714285714285,19.142857142857142,7.428571428571429,2.7142857142857144
2020-07-21,46.0,36.285714285714285,20.0,7.285714285714286,2.857142857142857
2020-07-22,48.0,39.142857142857146,20.428571428571427,7.142857142857143,2.5714285714285716
2020-07-23,47.714285714285715,41.57142857142857,21.428571428571427,6.571428571428571,1.7142857142857142
2020-07-24,48.0,39.857142857142854,21.285714285714285,7.0,1.8571428571428572
2020-07-25,48.0,42.57142857142857,21.142857142857142,6.714285714285714,1.7142857142857142
2020-07-26,49.0,42.142857142857146,21.714285714285715,7.142857142857143,2.4285714285714284
2020-07-27,47.42857142857143,40.285714285714285,21.714285714285715,8.428571428571429,2.5714285714285716
2020-07-28,49.857142857142854,39.714285714285715,20.142857142857142,8.571428571428571,2.857142857142857
2020-07-29,54.285714285714285,38.42857142857143,20.285714285714285,8.571428571428571,3.7142857142857144
2020-07-30,56.857142857142854,38.57142857142857,20.142857142857142,8.857142857142858,4.0
2020-07-31,64.85714285714286,40.42857142857143,21.428571428571427,9.0,4.0
2020-08-01,71.57142857142857,41.0,21.857142857142858,8.428571428571429,4.0
2020-08-02,77.57142857142857,44.57142857142857,23.0,9.428571428571429,3.5714285714285716
2020-08-03,86.71428571428571,48.57142857142857,23.571428571428573,7.857142857142857,3.7142857142857144
2020-08-04,94.42857142857143,50.57142857142857,25.142857142857142,7.714285714285714,3.857142857142857
2020-08-05,104.28571428571429,52.42857142857143,25.857142857142858,8.142857142857142,3.7142857142857144
2020-08-06,112.85714285714286,54.0,28.0,8.0,3.5714285714285716
2020-08-07,118.0,55.857142857142854,29.285714285714285,9.0,3.4285714285714284
2020-08-08,126.0,56.142857142857146,30.142857142857142,9.571428571428571,3.4285714285714284
2020-08-09,132.57142857142858,57.0,30.285714285714285,9.571428571428571,3.5714285714285716
2020-08-10,141.57142857142858,58.42857142857143,30.285714285714285,10.571428571428571,3.7142857142857144
2020-08-11,150.14285714285714,61.57142857142857,31.857142857142858,11.0,3.7142857142857144
2020-08-12,156.57142857142858,67.57142857142857,33.142857142857146,10.857142857142858,3.4285714285714284
2020-08-13,172.42857142857142,71.85714285714286,32.42857142857143,12.0,3.4285714285714284
2020-08-14,203.85714285714286,80.28571428571429,33.142857142857146,11.714285714285714,3.7142857142857144
2020-08-15,239.57142857142858,89.71428571428571,35.57142857142857,11.857142857142858,4.428571428571429
2020-08-16,271.14285714285717,98.0,37.0,11.571428571428571,4.428571428571429
2020-08-17,296.42857142857144,105.85714285714286,42.142857142857146,10.857142857142858,4.428571428571429
2020-08-18,324.42857142857144,116.57142857142857,45.142857142857146,11.857142857142858,5.0
2020-08-19,346.85714285714283,123.42857142857143,48.57142857142857,12.285714285714286,5.0
2020-08-20,366.0,135.14285714285714,50.857142857142854,12.571428571428571,5.571428571428571
2020-08-21,363.42857142857144,143.0,57.857142857142854,13.857142857142858,6.571428571428571
2020-08-22,353.85714285714283,151.14285714285714,59.57142857142857,16.285714285714285,6.571428571428571
2020-08-23,344.42857142857144,161.71428571428572,63.0,17.142857142857142,6.0
2020-08-24,332.85714285714283,168.85714285714286,65.71428571428571,18.714285714285715,6.142857142857143
2020-08-25,317.57142857142856,173.85714285714286,69.14285714285714,19.0,5.571428571428571
2020-08-26,293.57142857142856,174.85714285714286,70.85714285714286,20.0,5.285714285714286
2020-08-27,268.85714285714283,172.0,74.57142857142857,20.0,5.0
2020-08-28,254.71428571428572,171.0,75.14285714285714,18.857142857142858,4.285714285714286
2020-08-29,249.42857142857142,176.28571428571428,87.0,19.714285714285715,4.714285714285714
2020-08-30,242.57142857142858,179.28571428571428,93.14285714285714,19.571428571428573,5.428571428571429
2020-08-31,237.42857142857142,183.57142857142858,95.71428571428571,20.0,5.571428571428571
2020-09-01,235.42857142857142,189.57142857142858,99.85714285714286,21.428571428571427,7.142857142857143
2020-09-02,236.0,196.28571428571428,105.28571428571429,22.714285714285715,8.285714285714286
2020-09-03,238.71428571428572,202.57142857142858,106.85714285714286,24.428571428571427,8.857142857142858
2020-09-04,246.57142857142858,217.42857142857142,114.28571428571429,27.285714285714285,9.285714285714286
2020-09-05,240.42857142857142,219.0,111.28571428571429,26.571428571428573,8.714285714285714
2020-09-06,243.71428571428572,221.14285714285714,111.57142857142857,27.714285714285715,9.571428571428571
2020-09-07,251.28571428571428,226.71428571428572,117.85714285714286,30.0,11.285714285714286
2020-09-08,255.71428571428572,222.57142857142858,117.28571428571429,30.0,11.142857142857142
2020-09-09,265.14285714285717,224.71428571428572,119.14285714285714,31.0,11.285714285714286
2020-09-10,269.7142857142857,227.0,123.71428571428571,31.0,11.714285714285714
2020-09-11,276.57142857142856,231.14285714285714,122.42857142857143,31.0,12.142857142857142
2020-09-12,292.2857142857143,238.0,128.0,34.285714285714285,12.714285714285714
2020-09-13,299.14285714285717,241.28571428571428,133.71428571428572,36.714285714285715,13.0
2020-09-14,307.85714285714283,243.0,134.85714285714286,37.857142857142854,12.142857142857142
2020-09-15,316.57142857142856,252.28571428571428,143.42857142857142,38.57142857142857,12.0
2020-09-16,329.42857142857144,261.42857142857144,145.28571428571428,39.0,12.428571428571429
2020-09-17,343.85714285714283,269.42857142857144,151.42857142857142,39.42857142857143,11.857142857142858
2020-09-18,351.85714285714283,269.42857142857144,153.85714285714286,39.0,11.285714285714286
2020-09-19,352.85714285714283,272.85714285714283,155.28571428571428,37.0,11.142857142857142
2020-09-20,360.0,273.85714285714283,155.85714285714286,35.42857142857143,12.0
2020-09-21,359.85714285714283,272.85714285714283,158.0,33.42857142857143,12.428571428571429
2020-09-22,366.7142857142857,279.2857142857143,160.14285714285714,35.857142857142854,12.857142857142858
2020-09-23,370.2857142857143,284.7142857142857,163.42857142857142,35.857142857142854,13.0
2020-09-24,386.0,290.2857142857143,162.28571428571428,36.714285714285715,14.285714285714286
2020-09-25,412.85714285714283,302.14285714285717,170.42857142857142,41.142857142857146,15.857142857142858
2020-09-26,443.2857142857143,310.42857142857144,173.28571428571428,43.57142857142857,15.857142857142858
2020-09-27,494.0,346.85714285714283,189.0,47.285714285714285,14.428571428571429
2020-09-28,575.4285714285714,406.85714285714283,223.28571428571428,55.857142857142854,16.857142857142858
2020-09-29,644.1428571428571,460.85714285714283,248.71428571428572,63.42857142857143,17.571428571428573
2020-09-30,715.5714285714286,528.8571428571429,278.85714285714283,74.42857142857143,20.428571428571427
2020-10-01,787.4285714285714,586.5714285714286,311.0,86.0,22.142857142857142
2020-10-02,889.4285714285714,678.4285714285714,348.7142857142857,98.42857142857143,27.142857142857142
2020-10-03,981.0,758.5714285714286,395.85714285714283,108.14285714285714,31.142857142857142
2020-10-04,1075.2857142857142,851.8571428571429,437.14285714285717,122.85714285714286,35.42857142857143
2020-10-05,1163.2857142857142,930.8571428571429,469.42857142857144,132.71428571428572,36.42857142857143
2020-10-06,1270.0,1026.142857142857,516.1428571428571,148.28571428571428,41.857142857142854
2020-10-07,1391.857142857143,1133.0,585.0,165.14285714285714,45.42857142857143
2020-10-08,1478.2857142857142,1217.2857142857142,625.1428571428571,178.0,52.285714285714285
2020-10-09,1631.2857142857142,1357.4285714285713,707.0,196.14285714285714,56.857142857142854
2020-10-10,1780.142857142857,1503.142857142857,773.2857142857143,214.85714285714286,62.714285714285715
2020-10-11,1944.142857142857,1629.0,841.5714285714286,233.14285714285714,67.28571428571429
2020-10-12,2113.285714285714,1790.2857142857142,924.1428571428571,260.42857142857144,72.57142857142857
2020-10-13,2303.285714285714,1978.5714285714287,1017.8571428571429,281.2857142857143,79.28571428571429
2020-10-14,2462.8571428571427,2147.5714285714284,1081.5714285714287,298.42857142857144,84.42857142857143
2020-10-15,2665.285714285714,2337.0,1187.2857142857142,326.7142857142857,87.14285714285714
2020-10-16,2899.8571428571427,2547.714285714286,1296.5714285714287,357.0,92.42857142857143
2020-10-17,3191.714285714286,2808.4285714285716,1441.5714285714287,399.7142857142857,105.42857142857143
2020-10-18,3388.0,3039.714285714286,1553.142857142857,439.57142857142856,119.0
2020-10-19,3570.0,3240.0,1642.2857142857142,474.7142857142857,131.28571428571428
2020-10-20,3738.1428571428573,3449.4285714285716,1761.4285714285713,512.7142857142857,140.42857142857142
2020-10-21,3887.285714285714,3644.4285714285716,1868.0,552.8571428571429,145.42857142857142
2020-10-22,4028.0,3864.285714285714,1986.142857142857,587.1428571428571,154.71428571428572
2020-10-23,4154.428571428572,4125.714285714285,2136.1428571428573,629.8571428571429,168.57142857142858
2020-10-24,4190.714285714285,4265.428571428572,2213.4285714285716,653.1428571428571,169.42857142857142
2020-10-25,4308.857142857143,4470.142857142857,2351.285714285714,689.7142857142857,176.28571428571428
2020-10-26,4368.857142857143,4608.428571428572,2476.0,718.2857142857143,180.14285714285714
2020-10-27,4405.857142857143,4751.714285714285,2585.8571428571427,755.2857142857143,186.57142857142858
2020-10-28,4379.428571428572,4798.714285714285,2631.5714285714284,766.2857142857143,195.42857142857142
2020-10-29,4450.428571428572,4952.0,2776.714285714286,806.2857142857143,207.71428571428572
2020-10-30,4504.0,5059.285714285715,2875.714285714286,845.1428571428571,217.0
2020-10-31,4513.714285714285,5119.714285714285,2945.714285714286,870.1428571428571,223.42857142857142
2020-11-01,4510.571428571428,5155.714285714285,3004.714285714286,894.5714285714286,229.85714285714286
2020-11-02,4529.0,5251.285714285715,3055.285714285714,923.2857142857143,240.85714285714286
2020-11-03,4569.857142857143,5303.285714285715,3109.4285714285716,940.4285714285714,247.57142857142858
2020-11-04,4630.714285714285,5390.285714285715,3185.0,975.0,251.14285714285714
2020-11-05,4542.142857142857,5296.857142857143,3118.8571428571427,963.2857142857143,247.57142857142858
2020-11-06,4488.428571428572,5253.0,3111.0,972.2857142857143,244.85714285714286
2020-11-07,4495.142857142857,5277.285714285715,3167.4285714285716,1008.7142857142857,258.42857142857144
2020-11-08,4418.428571428572,5195.142857142857,3122.1428571428573,1007.0,257.57142857142856
2020-11-09,4346.142857142857,5100.428571428572,3098.285714285714,1005.0,254.42857142857142
2020-11-10,4266.285714285715,5016.285714285715,3069.714285714286,1004.1428571428571,254.14285714285714
2020-11-11,4215.714285714285,4944.571428571428,3036.285714285714,1000.2857142857143,256.7142857142857
2020-11-12,4174.571428571428,4871.571428571428,3006.4285714285716,1011.5714285714286,263.0
2020-11-13,4032.0,4742.0,2932.285714285714,1000.0,270.57142857142856
2020-11-14,3849.0,4551.428571428572,2773.4285714285716,959.7142857142857,263.57142857142856
2020-11-15,3760.8571428571427,4446.571428571428,2707.1428571428573,954.0,264.85714285714283
2020-11-16,3605.4285714285716,4227.428571428572,2594.0,925.4285714285714,262.14285714285717
2020-11-17,3474.285714285714,4084.8571428571427,2498.5714285714284,905.1428571428571,263.7142857142857
2020-11-18,3302.714285714286,3871.4285714285716,2367.5714285714284,865.0,259.57142857142856
2020-11-19,3127.5714285714284,3677.285714285714,2232.285714285714,817.1428571428571,248.0
2020-11-20,3001.0,3478.1428571428573,2115.285714285714,783.1428571428571,241.42857142857142
2020-11-21,2898.0,3334.714285714286,2044.5714285714287,759.1428571428571,229.28571428571428
2020-11-22,2771.1428571428573,3198.4285714285716,1973.4285714285713,723.1428571428571,221.71428571428572
2020-11-23,2703.1428571428573,3135.8571428571427,1921.0,713.8571428571429,221.85714285714286
2020-11-24,2611.285714285714,3000.714285714286,1817.7142857142858,691.7142857142857,214.57142857142858
2020-11-25,2575.4285714285716,2970.285714285714,1811.2857142857142,687.0,210.28571428571428
2020-11-26,2519.285714285714,2893.0,1761.2857142857142,673.8571428571429,204.0
2020-11-27,2492.5714285714284,2850.4285714285716,1723.857142857143,657.4285714285714,201.71428571428572
2020-11-28,2522.8571428571427,2887.5714285714284,1770.4285714285713,667.1428571428571,210.42857142857142
2020-11-29,2519.714285714286,2863.285714285714,1748.857142857143,655.0,205.85714285714286
2020-11-30,2510.0,2858.0,1735.4285714285713,635.1428571428571,203.28571428571428
2020-12-01,2483.1428571428573,2842.714285714286,1750.857142857143,625.1428571428571,205.14285714285714
2020-12-02,2457.0,2810.285714285714,1729.2857142857142,613.8571428571429,204.57142857142858
2020-12-03,2435.1428571428573,2826.0,1728.857142857143,608.0,205.71428571428572
2020-12-04,2388.0,2781.1428571428573,1701.4285714285713,597.8571428571429,197.0
2020-12-05,2288.285714285714,2685.8571428571427,1601.5714285714287,555.7142857142857,183.85714285714286
2020-12-06,2271.8571428571427,2663.285714285714,1585.142857142857,550.8571428571429,186.71428571428572
2020-12-07,2294.285714285714,2660.1428571428573,1596.142857142857,554.2857142857143,185.57142857142858
