,med,lo_68,hi_68,lo_95,hi_95
2020-10-12,65.5,41.62857142857143,84.18571428571428,20.083333333333332,94.0625
2020-10-13,63.730769230769226,42.483333333333334,81.9,18.0625,91.97500000000002
2020-10-14,63.133333333333326,40.25714285714285,82.81333333333332,14.916666666666668,92.04166666666664
2020-10-15,67.35714285714286,42.96888888888889,83.59368421052632,16.275000000000002,92.58636363636364
2020-10-16,64.45,40.367999999999995,83.01777777777777,17.85,91.66249999999998
2020-10-17,65.80952380952381,42.17454545454546,83.78608695652174,11.950000000000001,92.13749999999999
2020-10-18,65.71428571428572,42.25666666666667,83.46588235294118,15.475000000000001,91.82272727272728
2020-10-19,66.00000000000003,42.71555555555556,83.19826086956525,16.366666666666667,91.68461538461544
2020-10-20,67.13793103448276,44.76,83.29655172413793,20.875000000000004,91.95312499999999
2020-10-21,67.01923076923076,43.00666666666667,83.85793103448276,16.79375,91.87205882352941
2020-10-22,66.06818181818181,43.24666666666666,82.60470588235293,18.389285714285712,91.255
2020-10-23,67.33333333333334,45.205000000000005,83.34514285714286,17.26666666666667,92.26666666666671
2020-10-24,67.85714285714286,45.061052631578946,83.28526315789473,20.2,92.14545454545454
2020-10-25,67.07894736842104,44.182222222222215,83.56615384615382,16.725,92.50555555555547
2020-10-26,66.55128205128204,45.84470588235294,83.30413793103448,19.637500000000003,91.67115384615383
2020-10-27,68.38461538461539,47.11818181818182,84.03043478260871,22.0,91.64285714285718
2020-10-28,67.28750000000001,48.0464,82.796,23.3375,91.9359375
2020-10-29,68.27659574468085,47.916666666666664,83.175,22.875,91.24999999999999
2020-10-30,68.6938775510204,47.86526315789474,83.11829787234042,20.85,91.57307692307691
2020-10-31,68.89024390243902,48.12444444444444,84.21066666666665,21.539285714285715,91.7191176470588
2020-11-01,68.8780487804878,48.466153846153844,83.69142857142856,23.033333333333335,91.7133333333333
2020-11-02,69.32978723404256,49.971666666666664,83.21714285714286,22.459375,91.80520833333333
2020-11-03,69.35227272727272,48.343448275862066,83.85795918367346,21.805000000000003,92.79874999999997
2020-11-04,70.53571428571428,50.10777777777777,83.90615384615386,24.603125000000002,92.24642857142857
2020-11-05,69.8169014084507,50.42060606060606,83.76225352112675,22.43125,92.11086956521737
2020-11-06,70.10000000000001,50.169411764705885,83.02339622641509,24.512500000000003,91.58676470588236
2020-11-07,69.91803278688525,49.94285714285714,83.33076923076923,24.58333333333333,91.95312500000001
2020-11-08,70.66346153846153,50.31333333333333,84.03372549019608,25.095833333333335,91.73088235294117
2020-11-09,69.68085106382979,50.37,83.650625,25.099999999999998,92.03333333333333
2020-11-10,70.65789473684211,50.77666666666667,84.8255737704918,26.306250000000002,92.25108695652173
2020-11-11,70.82352941176471,51.14421052631579,84.22163934426229,25.925,91.96666666666665
2020-11-12,70.75454545454545,51.301818181818184,84.13862068965517,24.712500000000002,91.84732142857142
2020-11-13,71.06363636363636,51.657391304347826,84.10584615384616,25.96250000000001,91.88785714285714
2020-11-14,71.4375,51.911428571428566,84.10148148148147,23.262499999999996,91.99749999999997
2020-11-15,71.47413793103448,52.246153846153845,84.33207547169812,26.296875000000004,92.2202380952381
2020-11-16,72.16428571428571,52.684999999999995,84.65206349206349,27.025000000000002,92.81847826086954
2020-11-17,72.21527777777779,52.97090909090909,84.61225806451613,28.431250000000006,92.34479166666667
2020-11-18,71.72388059701493,53.52571428571429,84.44685714285714,27.70357142857143,92.69891304347824
2020-11-19,71.93333333333334,52.64470588235294,85.07098591549295,24.108333333333338,92.396875
2020-11-20,72.85555555555557,52.52714285714286,85.10758620689657,27.655,92.84404761904766
2020-11-21,72.66346153846153,52.75125,85.80285714285714,28.745833333333334,93.26309523809523
2020-11-22,71.525,52.51555555555556,85.15888888888888,25.3,93.07272727272724
2020-11-23,71.86666666666666,52.081481481481475,85.16603773584903,26.3125,92.82499999999992
2020-11-24,72.41666666666667,52.481818181818184,85.02641509433963,24.0,92.0
2020-11-25,72.58536585365853,51.04,85.36842105263158,22.5625,93.2375
2020-11-26,71.67073170731707,52.151666666666664,85.23857142857143,25.86875,92.36833333333335
2020-11-27,73.25,52.68,85.80170212765958,25.489285714285714,93.15147058823531
2020-11-28,74.02702702702703,52.781176470588235,86.60727272727273,24.049999999999997,93.38666666666668
2020-11-29,72.5,51.395,85.91999999999999,24.14166666666667,94.36785714285712
2020-11-30,72.31632653061224,52.153333333333336,86.21617021276596,23.746875,93.33541666666669
2020-12-01,74.234375,51.669999999999995,85.99909090909091,23.895,93.1525
2020-12-02,73.275,52.73846153846154,85.80425531914895,23.25,93.25000000000001
2020-12-03,73.2,52.49272727272727,86.35400000000001,26.674999999999997,94.05416666666672
2020-12-04,72.84042553191489,54.03111111111111,85.5376,27.440625,93.56500000000001
2020-12-05,73.38636363636364,51.737500000000004,85.62380952380953,23.583333333333336,93.02272727272728
2020-12-06,72.59677419354838,52.07578947368421,85.87911111111111,24.825000000000003,93.95681818181818
2020-12-07,73.48,52.196,85.72279069767441,25.433333333333334,92.9235294117647
2020-12-08,74.45161290322581,52.84,86.17444444444445,23.65,93.66999999999999
2020-12-09,72.73809523809524,52.34285714285714,85.74117647058821,22.875000000000004,93.13888888888881
2020-12-10,73.75641025641026,51.683076923076925,86.20266666666667,26.70625,93.01944444444445
2020-12-11,74.25757575757575,52.90222222222223,86.41,23.493750000000002,93.0931818181818
2020-12-12,73.28571428571429,52.492000000000004,85.80777777777777,22.775,93.13181818181819
2020-12-13,74.14814814814815,53.449999999999996,86.66486486486485,26.0,93.74999999999996
2020-12-14,73.41666666666666,52.652307692307694,86.70044444444444,26.275,94.10681818181818
2020-12-15,74.421875,54.258823529411764,86.34871794871795,28.8125,92.94791666666667
2020-12-16,73.12121212121212,52.69230769230769,85.1923076923077,22.75,93.51923076923077
2020-12-17,74.2037037037037,54.12380952380952,86.335,29.375,93.52499999999999
2020-12-18,73.78571428571429,53.412,86.4055172413793,26.119999999999997,93.09999999999998
2020-12-19,72.63793103448276,52.065000000000005,85.824,25.48125,93.725
2020-12-20,73.63235294117648,52.704,86.2325,23.512500000000003,93.99500000000003
2020-12-21,74.45,53.50888888888889,86.75809523809524,27.379166666666666,93.96944444444445
2020-12-22,73.87179487179488,53.16307692307692,85.96972972972974,24.05,92.66111111111113
2020-12-23,73.84285714285714,53.6,86.66842105263159,25.958333333333332,93.32236842105264
2020-12-24,74.36,54.50769230769231,86.14666666666666,28.099999999999998,93.29166666666666
2020-12-25,73.72916666666667,53.9525,85.56457142857143,29.908333333333335,92.75166666666668
2020-12-26,73.35185185185185,52.535,86.59052631578948,23.2625,93.7171875
2020-12-27,73.30769230769232,53.2821052631579,86.2088888888889,25.225,93.54
2020-12-28,73.32894736842104,52.28363636363636,86.197,26.785,93.75937500000002
2020-12-29,72.875,52.65142857142857,85.68374999999999,25.79375,92.659375
2020-12-30,72.77777777777777,53.02588235294118,86.11829787234043,26.087500000000002,93.63750000000002
2020-12-31,73.4375,52.54526315789474,85.24,24.137500000000003,93.52045454545454
2021-01-01,73.16071428571429,53.10545454545455,85.57548387096774,25.258333333333333,92.74772727272729
2021-01-02,73.31428571428572,54.63999999999999,85.72820512820512,25.650000000000002,93.24999999999997
2021-01-03,73.82894736842105,53.99,86.20457142857144,26.49375,93.535
2021-01-04,72.91666666666667,51.977500000000006,85.22594594594594,27.362500000000004,93.32884615384614
2021-01-05,73.88571428571429,54.60666666666667,86.36347826086957,27.3625,93.09117647058822
2021-01-06,73.15625,53.32363636363637,85.52685714285714,30.46666666666667,93.36000000000001
2021-01-07,73.89285714285714,54.37684210526316,86.08114285714286,29.605,93.19749999999999
2021-01-08,74.22368421052632,54.14857142857143,86.073,26.715,93.22045454545454
2021-01-09,73.72058823529412,52.59714285714286,86.26857142857145,23.795833333333334,93.43541666666671
2021-01-10,74.26785714285714,54.248,86.07411764705883,28.825,92.8625
2021-01-11,72.78260869565217,52.654,85.664,25.483333333333334,93.50384615384614
2021-01-12,73.66666666666667,53.301818181818184,85.85955555555554,27.775,93.30624999999995
2021-01-13,73.109375,53.331199999999995,85.94439024390243,21.768749999999997,93.21388888888886
2021-01-14,75.15625,55.94133333333333,86.38731707317073,30.525,94.16250000000002
2021-01-15,72.63461538461539,51.14,86.33764705882352,23.02916666666667,93.72166666666666
2021-01-16,72.76086956521739,54.256,86.42888888888888,26.69375,93.72249999999997
2021-01-17,72.80357142857143,51.47428571428571,86.37999999999998,21.112500000000004,94.37749999999997
2021-01-18,73.64285714285714,55.222857142857144,86.47703703703704,32.30833333333333,93.3903846153846
2021-01-19,72.22222222222221,53.07058823529412,84.85999999999999,27.95,93.44999999999993
2021-01-20,73.28333333333333,52.23,85.84903225806451,23.941666666666666,92.04375
2021-01-21,73.37037037037038,53.46181818181818,86.52555555555557,26.48333333333333,93.45500000000004
2021-01-22,73.52631578947368,52.2875,86.475,28.166666666666668,94.19230769230765
2021-01-23,71.78125,51.82222222222222,85.7235294117647,26.375000000000004,93.44999999999999
2021-01-24,73.1969696969697,51.712,86.06714285714287,22.606250000000003,93.22500000000004
2021-01-25,73.38888888888889,53.16,85.87219512195121,26.366666666666664,93.37692307692302
2021-01-26,74.04761904761905,52.57846153846154,86.015,25.65,92.78333333333332
2021-01-27,73.34,52.70444444444445,86.16600000000001,25.51875,93.41785714285716
2021-01-28,73.51315789473685,52.732,85.77428571428572,22.356250000000003,92.94687500000005
2021-01-29,72.53846153846155,51.60857142857143,85.78266666666667,25.775000000000002,93.38333333333338
2021-01-30,72.625,51.632,85.93714285714285,19.275,93.27222222222223
2021-01-31,72.07142857142857,50.166666666666664,85.62499999999999,23.208333333333332,92.79687499999999
2021-02-01,70.85416666666666,49.6,84.52413793103447,22.125000000000004,92.72499999999998
2021-02-02,71.68333333333334,51.48705882352941,85.1295238095238,20.2875,93.4022727272727
2021-02-03,72.48,52.013333333333335,85.70666666666668,22.28,92.9666666666667
