data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2020-12-21,0.8579461031497976,0.03868728242679355,0.8625214050829679,0.03775443320728369
2020-12-22,0.8854693035313967,0.032321873473581175,0.8892679966374845,0.031480119396285554
2020-12-23,0.9090087793844749,0.027093362011293937,0.9114707613421619,0.0265147316182054
2020-12-24,0.9344789741337823,0.01962562948597589,0.9361319016265115,0.019018184205426544
2020-12-25,0.9522227291710662,0.015986765551857955,0.9525221297581228,0.015512845952769536
2020-12-26,0.9747792835033394,0.01448396663621163,0.9737280419855038,0.014091411166412344
2020-12-27,0.9998184334694882,0.012770952431658766,0.997707915500126,0.012361011501260767
2020-12-28,1.0199355232240839,0.015266455857898273,1.0170192760096832,0.014765239360934181
2020-12-29,1.036640989730453,0.018607246979516948,1.033558237972774,0.01812766531315068
2020-12-30,1.0529012107391074,0.022084578454123236,1.049768107375452,0.021545545291484232
2020-12-31,1.0657261711069648,0.023560838086968367,1.0623888417013052,0.022818260851298844
2021-01-01,1.0794197393555447,0.025610707963694378,1.0761183798949394,0.024790474122144576
2021-01-02,1.0843308785394083,0.026731524406591604,1.0818409518934125,0.026077469683332348
2021-01-03,1.0872916554186824,0.027403663616295156,1.0862731824236982,0.02710659540650529
2021-01-04,1.0827262906766484,0.026120098990092662,1.083196366128521,0.026246474658487364
2021-01-05,1.0768861040694784,0.024513974807559093,1.0788208711120046,0.025042485669923304
2021-01-06,1.0692209701113617,0.022333461864484806,1.071932377375647,0.023101106149531314
2021-01-07,1.0560603418801362,0.017971274285366476,1.0593684401332422,0.018951008410058916
2021-01-08,1.0456769311755891,0.014008046034360398,1.0491569945816839,0.015096335888440357
2021-01-09,1.0313019720301064,0.011858011953752965,1.03481625136153,0.012864374276385536
2021-01-10,1.0104286446792112,0.011372881380154095,1.0137641609040808,0.01206689722442628
2021-01-11,0.9925611013753816,0.01281921767220727,0.9959379098805886,0.013133485277841216
2021-01-12,0.9783329895411885,0.014443782652017262,0.9813657507708875,0.014732643981614467
2021-01-13,0.961630840285412,0.017895456811306228,0.964231557305471,0.018105233162808744
2021-01-14,0.9469575996814078,0.018987959896613896,0.9489467787855783,0.018941075339119883
2021-01-15,0.931418472882975,0.02132283085298718,0.9328507957848421,0.021157432453753622
2021-01-16,0.9168161384448648,0.023929545946855577,0.9174782882959678,0.023822591141308837
2021-01-17,0.9006199277110983,0.027202754861463157,0.9009438114835912,0.027219460271430976
2021-01-18,0.8866399057075351,0.030095119675299715,0.8863465927134978,0.03024444359247913
2021-01-19,0.8754505129125278,0.03236873486829367,0.8745019354372974,0.03267847655343805
2021-01-20,0.8678784390570802,0.033939679092589936,0.8663953286184385,0.03434295188720491
2021-01-21,0.8595501798295616,0.0358508447320057,0.8570697413260263,0.036491383264659095
2021-01-22,0.8581886845763628,0.03618838958206855,0.855223137392829,0.03694389689617728
2021-01-23,0.8546857588053965,0.03690082665027826,0.8509240743051796,0.03780988271318287
2021-01-24,0.8551795249212669,0.03682257963284303,0.8508016920640705,0.03782898355159559
2021-01-25,0.855052257781089,0.03684479971546781,0.8500856880145917,0.037953518799311976
2021-01-26,0.8543696284233859,0.03698498373633592,0.8490806503790014,0.0381519909115795
2021-01-27,0.8459928725985237,0.038689306850890705,0.840613928749015,0.03981964030989023
2021-01-28,0.8402963135791306,0.04012849318397522,0.8354911904307231,0.04109292006029548
2021-01-29,0.8341544474308918,0.04155010379688156,0.8300763623251848,0.042337331867773095
2021-01-30,0.8311915496118509,0.042182980925612665,0.8277050500579375,0.04284174350772571
2021-01-31,0.8281021217374306,0.04278102947183743,0.825420805187755,0.04327929246557163
2021-02-01,0.826960209872817,0.04298893940438263,0.8255610842340261,0.04325399564250033
2021-02-02,0.8323693270183803,0.042092970984248176,0.8319214143487895,0.0422085410621621
2021-02-03,0.8381615136678987,0.041077761125017646,0.8393965513121384,0.04089591013636613
2021-02-04,0.8371846784846214,0.04124677408048295,0.8400404223306848,0.040786932880105306
2021-02-05,0.8338762888826061,0.04183486898822196,0.837871901717166,0.0411768280657184
2021-02-06,0.8411614735223057,0.04063421616370189,0.8453064228265613,0.03992788599113022
2021-02-07,0.8557213211363272,0.03748732467153771,0.8599096206529098,0.03669241648272255
2021-02-08,0.8656946251821627,0.03488170357262121,0.8691562739802747,0.03423544404993696
2021-02-09,0.8708650776791289,0.03342585837477017,0.8740385886674221,0.03282539560445787
2021-02-10,0.8845833583190673,0.030420246475962795,0.8868564452167755,0.029938731866434084
2021-02-11,0.8881641303042818,0.029688383494589677,0.8891829348766216,0.02945642258946844
2021-02-12,0.894773295522424,0.028541989263823047,0.8933568078507895,0.02871241191217383
2021-02-13,0.9042113896883837,0.026954801240137966,0.9004080479066463,0.027524811969215423
2021-02-14,0.9186148447967397,0.02492256395561251,0.9130434619918584,0.025743052074017093
2021-02-15,0.9389735803743369,0.022831077841714092,0.9318298552810359,0.023689164371350876
2021-02-16,0.9638391425629668,0.019248166637405285,0.9543227922048402,0.02010954579484893
2021-02-17,0.9864074017000484,0.015885335060963672,0.9748701740940657,0.016408498094049477
2021-02-18,1.0113187187820356,0.01612784320274494,0.9975505991888023,0.014689621824319599
2021-02-19,1.032313341799528,0.01888664094325736,1.0168272632434585,0.01591797362579554
2021-02-20,1.0607355928711377,0.02274747111520121,1.0450714041900608,0.018782397957743314
2021-02-21,1.0855297092178233,0.0275501994390167,1.0704537301715038,0.02327426340653097
2021-02-22,1.1100286220878022,0.03551978887082648,1.0955657075254919,0.0314022311165373
2021-02-23,1.1231600956801562,0.040106899008639396,1.1101246093819446,0.036451745177793135
2021-02-24,1.146907717368506,0.047418943187359154,1.1362085737713372,0.04440003337043142
2021-02-25,1.1619773924794048,0.05247211675001459,1.1538289473647563,0.05019383919799464
2021-02-26,1.1784176657908119,0.05808630619799435,1.1732128833613293,0.056827447942673054
2021-02-27,1.196607453487633,0.06474502258745383,1.194515993912125,0.06455553854347269
2021-02-28,1.2168158378103073,0.07211633593425332,1.2180886807080251,0.072990582524966
2021-03-01,1.2393721563964482,0.08013767245959487,1.2440474294706898,0.08206488483202494
2021-03-02,1.2532945213970828,0.08513185687501418,1.2606773108855323,0.08799773096962078
2021-03-03,1.2586359161201828,0.08713413897989578,1.2676712553246863,0.09060463258504577
2021-03-04,1.2663932907913462,0.09000164075249265,1.2758009064769957,0.09366798296650151
2021-03-05,1.2667332375450013,0.09012657114820864,1.2760498216956235,0.09376116707584861
2021-03-06,1.2616804112832807,0.0882784549429733,1.2708193271645938,0.09184586675688938
2021-03-07,1.2503324683308539,0.0840113533255326,1.2585409330500972,0.08725017011655126
2021-03-08,1.2443483747459516,0.08187787268518684,1.2515670798689458,0.08474150036446057
2021-03-09,1.2356232559154332,0.07859114654450383,1.2417368554761283,0.08100308068826573
2021-03-10,1.2226841238942614,0.0738620679328006,1.2275644565259574,0.07581853866718082
2021-03-11,1.2122437106287383,0.06974699231694546,1.2153036665025871,0.07096156219750528
2021-03-12,1.2058424890003652,0.06713283071931135,1.2078651154296842,0.06793772293148181
2021-03-13,1.2007924633538694,0.06519692396775956,1.2006193012644966,0.0651835847658121
2021-03-14,1.1971853467131595,0.06386864530373344,1.1946385495192142,0.06298512586409215
2021-03-15,1.1948419790149725,0.06303992910751183,1.1904512167175423,0.06149938471879306
2021-03-16,1.1927155458470535,0.06227141848113305,1.1876527234112748,0.06048061074422768
2021-03-17,1.1884434025486632,0.0607855587447039,1.1826913161126242,0.05873332956838267
2021-03-18,1.1824519756284102,0.05885891775203044,1.1768067047098576,0.056865167986094575
2021-03-19,1.1753446737602782,0.05650451519181368,1.1704418294585954,0.054782111449073176
2021-03-20,1.1692435725220052,0.054371522979298564,1.1653251835523553,0.052975106005455415
2021-03-21,1.1625518992802084,0.0519907048695995,1.159687234589419,0.05092586703072759
2021-03-22,1.1576325241465186,0.05016648739692455,1.1565648782795013,0.049761420682851346
2021-03-23,1.148082640865513,0.04699151556782534,1.1483277470601962,0.04706534477315896
2021-03-24,1.1322965151619384,0.04147345230540713,1.1334221691395072,0.04192388529304882
2021-03-25,1.1149376128609294,0.036311504663326145,1.1164315584098505,0.037038358434062536
2021-03-26,1.0965314981449596,0.03200535066054079,1.0976150448238051,0.032883708901518774
2021-03-27,1.0746929203234112,0.02718208888068017,1.0753236601978897,0.028000598973948364
2021-03-28,1.0487167554554686,0.02274851831254141,1.049012267416942,0.02342598255654573
2021-03-29,1.018970802914346,0.019982759474776464,1.0176203098937242,0.020768483089608797
2021-03-30,0.9910402274384639,0.020218958625265744,0.9882863011382245,0.021369872097957588
2021-03-31,0.96439568847442,0.021372419406570222,0.96097433716607,0.02268678111424779
2021-04-01,0.9364614536834328,0.023142135640667364,0.9324058027018506,0.02427894117470961
2021-04-02,0.9093971706837582,0.02646108908651472,0.9046697250913089,0.027480599019981723
2021-04-03,0.8848284318000558,0.030814974695836862,0.8801364859313224,0.03177519478640398
2021-04-04,0.861199260123891,0.03559922623629753,0.8567311438519727,0.036563705887597386
2021-04-05,0.8340198084298818,0.04237997307842176,0.8296518938418391,0.04333939152315013
2021-04-06,0.8164955513363105,0.04560587615344069,0.8119580975591046,0.04657618015431566
2021-04-07,0.8043748519429023,0.047815733876239844,0.8003306816676756,0.048670151226800386
2021-04-08,0.7949853533888401,0.04938409601773941,0.7918309420306184,0.05004997280384903
2021-04-09,0.7877660207450072,0.05050870797414508,0.7859999443255242,0.050914584090399805
2021-04-10,0.7831150812536875,0.05126169472865284,0.7832148070305276,0.051359341301133815
2021-04-11,0.7819130587331085,0.05144769163881074,0.7837560942227695,0.05127422690377893
2021-04-12,0.782586792157128,0.05134673321201515,0.7866707963829086,0.050848872151034355
2021-04-13,0.7808733181650653,0.051629815042732806,0.7868697175184048,0.05081664792448478
2021-04-14,0.7820996566232984,0.051408611757953325,0.789802069565098,0.050282832764365834
2021-04-15,0.7900674723391355,0.04991227995198077,0.7996785899605512,0.04835809035550102
2021-04-16,0.7992134006723508,0.04805768848888939,0.8104666971382077,0.04606211012911789
2021-04-17,0.8065111215628346,0.04648403120377258,0.817816948762553,0.0443640788192176
2021-04-18,0.817236239455656,0.04432902793573189,0.8280416762994316,0.04219964332931693
2021-04-19,0.8232108594390045,0.04350337279702773,0.8325999191684502,0.04155702351387384
2021-04-20,0.8333491762658906,0.041712537725640014,0.8419041105965064,0.03992206771014297
2021-04-21,0.8481015573063425,0.03926640164055033,0.8551692508958607,0.03774507216512437
2021-04-22,0.8654750847185111,0.03619171003586054,0.8712787117206192,0.034916725746199875
2021-04-23,0.8868066194104498,0.03224096104542206,0.8917273717145636,0.031059147020203345
2021-04-24,0.9074893741723794,0.028316626733873494,0.9110062084175705,0.027412036231418344
2021-04-25,0.9303034778219665,0.02329671548294062,0.9319795958162088,0.023064638279619624
2021-04-26,0.9530837842263882,0.01677904715262234,0.9546723662935457,0.016666207167092204
2021-04-27,0.9675182963125504,0.012188723991324972,0.9694236598361936,0.011957910246265956
2021-04-28,0.9770486751456569,0.009248245962023735,0.9790447857896498,0.008985157167599504
2021-04-29,0.9782624302323356,0.008667201404216028,0.9800611953417476,0.008492962032674762
2021-04-30,0.9757646198383993,0.009548098644168548,0.9776178202397259,0.00937067504103604
2021-05-01,0.9654399591625544,0.01177983965566552,0.96704928103923,0.011356263736118938
2021-05-02,0.9540973832652949,0.014460980010289367,0.9556155437391565,0.013935235860293096
2021-05-03,0.9442307872336716,0.01743873153000182,0.9459188242696084,0.016791495338281604
2021-05-04,0.9262211653543385,0.02154521058145303,0.928540781371834,0.020924434323797148
2021-05-05,0.9018684118546253,0.028110383464989543,0.9041669492571098,0.027665221163050695
2021-05-06,0.8791861307346179,0.03298015021376861,0.881354188664188,0.03265276541141574
2021-05-07,0.8494095291490791,0.03995019429751078,0.8512681596108244,0.0396937779810572
2021-05-08,0.8204846021694092,0.04584675887761141,0.8223469763744162,0.04554196625918446
2021-05-09,0.7938201032673189,0.05071386294559981,0.7952561412420351,0.05054199302470572
2021-05-10,0.7617451567082987,0.056458247946124,0.762447798872455,0.05646786802555982
2021-05-11,0.7395674491220806,0.059546058987118726,0.7395157144340482,0.05966572570781579
2021-05-12,0.7289454516777536,0.060860871391615265,0.7281423535685337,0.061066766555589416
2021-05-13,0.7235285217638675,0.061406701565631584,0.7224773594211634,0.06162218536506868
2021-05-14,0.7207005805475,0.06173966738559822,0.7191622217536544,0.06200317358010866
2021-05-15,0.7177185477670863,0.06214326235109075,0.7155781340194058,0.062488688158859204
2021-05-16,0.7174416302281654,0.06218337692952698,0.7146380760613275,0.06262436832802125
2021-05-17,0.7159486978951306,0.06241886859430168,0.7128049845191988,0.0629133582632318
2021-05-18,0.7153078280587986,0.06252708417813764,0.7121565189398122,0.06302096757899452
2021-05-19,0.7141451524527971,0.06270491957050131,0.7116758152018224,0.06309242164714926
2021-05-20,0.7132032473159543,0.06286636987436182,0.7120641813221437,0.06302767854148073
2021-05-21,0.7056753811123402,0.06401512842533859,0.7059225624692411,0.0639546045027219
2021-05-22,0.6982311106058697,0.06507093730877807,0.7001297544933354,0.06478528797004872
2021-05-23,0.6884771683748447,0.0663945015669961,0.6911311973916294,0.06602494620147384
2021-05-24,0.6712676927777587,0.068194757852993,0.6752879780551381,0.06768932223171413
2021-05-25,0.651994762091638,0.0703526168883681,0.6569121702455961,0.06978938949010405
2021-05-26,0.6283880393217371,0.07317040502411647,0.6336957272392154,0.07264736956449422
2021-05-27,0.607826465146554,0.07559606413203844,0.6137797665059099,0.07511065533261242
2021-05-28,0.5987402882681178,0.07639122467860537,0.6035543820240367,0.07607673927969044
2021-05-29,0.5867507373132529,0.07733554355881309,0.5909787177307476,0.07709654282996471
2021-05-30,0.5792691200503203,0.07785132171327985,0.5824062667054,0.07769853559533389
2021-05-31,0.5692887951230903,0.0784786982745,0.5706723465578089,0.07843292098426653
2021-06-01,0.5666077828636537,0.07860822487535897,0.5627155609265456,0.07883729695676646
2021-06-02,0.5658080736586092,0.07865591520260298,0.5573011817621056,0.07915479488390692
2021-06-03,0.5546459871750455,0.07938319597235845,0.5420826405040602,0.08008579325333691
2021-06-04,0.5628440331878498,0.07900324216638195,0.5446393389796624,0.0799814534864763
2021-06-05,0.5751687193309994,0.07826394077698161,0.5516171779744362,0.07963662436755298
2021-06-06,0.599056865032335,0.07671363563305003,0.5735481976261604,0.07859887937890024
2021-06-07,0.6259769786841232,0.0740652904187116,0.5969618651198425,0.07667302824279192
2021-06-08,0.6545943866967204,0.07089102945696389,0.6201330063741306,0.07446798735324178
2021-06-09,0.680348975986974,0.0681669401049933,0.6422445481039181,0.0725275961727789
2021-06-10,0.6944623766765128,0.06660030536862487,0.653937523052339,0.07144926947623237
2021-06-11,0.6963405453679968,0.06627524070332826,0.6549650174978017,0.07130617615525069
2021-06-12,0.7030877627810971,0.06525243371712947,0.6642272970077929,0.07014837462859352
2021-06-13,0.7063520928175698,0.06471604488643543,0.6708995411768789,0.0691985082530363
2021-06-14,0.7045804704831435,0.06498833264742514,0.6738228491567521,0.06878794875115318
2021-06-15,0.698462040997467,0.06606519004226667,0.677779085536985,0.06820402491702529
2021-06-16,0.6803845925296026,0.06886866644653084,0.6687026085529484,0.06950239241681452
2021-06-17,0.6572137565180606,0.07089713060847959,0.653733409835575,0.07079309968622263
2021-06-18,0.6237656017439999,0.07497043334824181,0.6298312856015277,0.07365076560154368
2021-06-19,0.594856762103381,0.0772224788763672,0.6085014168237175,0.07546392507442658
2021-06-20,0.5804156832958153,0.07815493672768466,0.6037397405204997,0.0758702289682923
2021-06-21,0.5411763380894565,0.08087429365203055,0.5676026989337876,0.07929830709046307
2021-06-22,0.4995716226312071,0.08300385233961038,0.5325301928123215,0.08166105520889307
2021-06-23,0.43527505515999354,0.08575270069627436,0.4713329965282783,0.08591360875235048
2021-06-24,0.40841399852089844,0.08494943207915173,0.4456349246254144,0.08576617179950542
2021-06-25,0.3863663742937559,0.08338254819893587,0.42366912299554466,0.08470515690290864
2021-06-26,0.37847961788422235,0.08280217050795656,0.41457579177123133,0.08425011985216956
2021-06-27,0.38667450753996907,0.08346712199943437,0.4193056010477665,0.08454017791667408
2021-06-28,0.4130626446183303,0.08540285190295051,0.43987765523442174,0.08574780044240365
2021-06-29,0.47162480540069657,0.08998684666293522,0.49848713726836047,0.08943834609144645
2021-06-30,0.540780602869364,0.09365801967132478,0.5653616466691841,0.09215657050772022
2021-07-01,0.6470656150320009,0.09500715301183695,0.6678413944999667,0.09255170613847472
2021-07-02,0.7310996827189646,0.09340570268813159,0.7500597847968185,0.09011516551421128
2021-07-03,0.8305978137702954,0.08617104758542285,0.8461213970926509,0.0822568697757776
2021-07-04,0.9310699760902333,0.06636863363523308,0.9410745853527271,0.06272173890542333
2021-07-05,1.0054667485199253,0.049221138766464854,1.0054667485199253,0.049221138766464854
2021-07-06,1.057392734078348,0.03732799476691644,1.057392734078348,0.03732799476691644
2021-07-07,1.0496153422365349,0.03558613404800679,1.0496153422365349,0.03558613404800679
2021-07-08,1.0709929856316263,0.039975163112530965,1.0709929856316263,0.039975163112530965
2021-07-09,1.1015912295645622,0.04792425346639485,1.1015912295645622,0.04792425346639485
2021-07-10,1.1306569744403296,0.05996509062996423,1.1306569744403296,0.05996509062996423
2021-07-11,1.1994031093014947,0.09456023639422047,1.1994031093014947,0.09456023639422047
2021-07-12,1.2568033347944507,0.12025343763782169,1.2568033347944507,0.12025343763782169
2021-07-13,1.302368734183821,0.13325062471275384,1.302368734183821,0.13325062471275384
2021-07-14,1.4085499017386747,0.17721934734776817,1.4085499017386747,0.17721934734776817
2021-07-15,1.5346810529903063,0.22836361016158824,1.5346810529903063,0.22836361016158824
2021-07-16,1.6711000492963914,0.29534436960303806,1.6711000492963914,0.29534436960303806
2021-07-17,1.817331306976484,0.37328254892718954,1.817331306976484,0.37328254892718954
2021-07-18,1.974134435004327,0.47110195701763224,1.974134435004327,0.47110195701763224
2021-07-19,2.102864857095119,0.554626774724017,2.102864857095119,0.554626774724017
2021-07-20,2.183988422776595,0.6088408860787021,2.1770453275101884,0.6037971641559838
2021-07-21,2.2528943384625735,0.6559741143753189,2.2408912044593476,0.6471741090980815
2021-07-22,2.282113884950502,0.6759820901230092,2.2664176866364447,0.6645403556293058
2021-07-23,2.2731398634079167,0.6698031538024577,2.2551956733971505,0.6568601031136845
2021-07-24,2.2641763421394288,0.6635683636086002,2.2455557722276756,0.650188913529756
2021-07-25,2.266427459500903,0.6650396211556379,2.2479913022409255,0.6517717312547481
2021-07-26,2.2436948947094026,0.6497529095760691,2.226709886404285,0.6375264656338999
2021-07-27,2.1170594746994067,0.5589440870405337,2.101009847971479,0.547836230926542
2021-07-28,2.016378631895021,0.4934459642526468,1.9988526709921268,0.48202711501435175
2021-07-29,1.8839931574951045,0.40903525113183237,1.8666175548985575,0.39850228301506213
2021-07-30,1.7566445084235496,0.33379979638545065,1.7405792951316945,0.32480821392963527
2021-07-31,1.6292796688394402,0.26322588637362243,1.6141559596919233,0.25577386406635183
2021-08-01,1.5404032977383095,0.2212328267717117,1.5272337697433007,0.2155405072658584
2021-08-02,1.4568249286287176,0.18391902881060548,1.4468605733401565,0.1805228550826249
2021-08-03,1.3695025176614695,0.14607812450347438,1.3598898511230455,0.142568542181735
2021-08-04,1.2916030353944308,0.11594951121533606,1.28302422643905,0.11265605355972504
2021-08-05,1.210269789571024,0.08513889089423174,1.2030488275093463,0.08209476294244843
2021-08-06,1.1329416055458268,0.05539168721693196,1.127463587884343,0.05256603472345833
2021-08-07,1.0674441752372734,0.03759859302135114,1.0640582883258185,0.035297806288261895
2021-08-08,1.0107424741893358,0.019752765387119144,1.009845300351167,0.018006134393041127
2021-08-09,0.9714582046159966,0.017423478781994534,0.9722052483792801,0.017294846223525145
2021-08-10,0.9411148095513243,0.021914206819662566,0.9426627974330116,0.02244770775154212
2021-08-11,0.9200747813453488,0.024748475484767288,0.9216731672708361,0.025116016308558847
2021-08-12,0.9048150925680037,0.027370695471824028,0.906459878252801,0.027662630588971195
2021-08-13,0.8916498668890623,0.02968599161037216,0.8932252027247111,0.02995286615227841
2021-08-14,0.8849365125226785,0.030699966987806505,0.8864874430617392,0.030863748432516946
2021-08-15,0.875845506455895,0.03222758247230385,0.8768121296470397,0.03235242153296855
2021-08-16,0.876006039059006,0.03219915072828234,0.8761462014659213,0.03246113913559598
2021-08-17,0.8822691811472065,0.030969612316187833,0.8836108870465241,0.031010976138079693
2021-08-18,0.8903639162546046,0.02933177856523676,0.8927789183904733,0.029155028583362438
2021-08-19,0.9011733541755204,0.026935327082993208,0.9045544290011688,0.026510287079591445
2021-08-20,0.9197187716278991,0.02243916684453928,0.9240808618690155,0.02163873609678763
2021-08-21,0.9250239626667816,0.021213322408240833,0.9298417995786389,0.0202528464514388
2021-08-22,0.9308566841717002,0.01922863426279459,0.9359629071234706,0.018034483859510102
2021-08-23,0.930791470571471,0.01924892088605423,0.9344320835673308,0.018517378354988356
2021-08-24,0.9374210609464595,0.018232530841307146,0.9406605649709546,0.01774051013845352
2021-08-25,0.9357281544873765,0.01873632483583701,0.9407661673121003,0.01771120801317612
2021-08-26,0.9375122976768484,0.01832578958975298,0.9422976984885594,0.0173672496067459
2021-08-27,0.9551454538427158,0.01780667801801556,0.9595004503963386,0.017275917034504214
2021-08-28,0.9698620885800758,0.01614200997489416,0.9748507334915929,0.015649100987128618
2021-08-29,0.9734971913449852,0.015727089982398332,0.9786848529036446,0.01524496866750085
2021-08-30,0.9897157025872675,0.01602877028353069,0.9951114157330303,0.01581911348951267
2021-08-31,1.009791652028768,0.017957920059896815,1.015237869776892,0.0181085697983158
2021-09-01,1.0274490028384284,0.019803935478007358,1.0326768726354705,0.020200837704205783
2021-09-02,1.0450324851722652,0.02223057580304963,1.0498040161943292,0.02279941719861326
2021-09-03,1.06276405222876,0.023863286766466204,1.0668769064593318,0.02458445361513068
2021-09-04,1.0768256121517303,0.026276003468759752,1.0799387637042612,0.02697506150565911
2021-09-05,1.0771513009238907,0.026342887405991968,1.0787510983596234,0.026716500437173142
2021-09-06,1.061122432422357,0.023854092015937665,1.0621131278156055,0.023680134963257007
2021-09-07,1.046079833811675,0.023976164625499303,1.046404153896689,0.02382110934327781
2021-09-08,1.0165581462536353,0.02057854598562753,1.0163057139477853,0.02117010158799881
2021-09-09,1.0027696555954562,0.017217610435149938,1.0023272586882572,0.017805953749512906
2021-09-10,0.9873980282479017,0.019278599108703484,0.9852964098566281,0.02026096479897339
2021-09-11,0.9790841366764659,0.018866427397834853,0.9757475223723998,0.019915761024407636
2021-09-12,0.9680126820483843,0.017149261358644367,0.9636513991015784,0.01826727467358606
2021-09-13,0.9596072699412683,0.01759374405336127,0.9530227305143933,0.019066411063778755
2021-09-14,0.9484882536373825,0.019795356144212607,0.939936859953609,0.02174689044067149
2021-09-15,0.9349717325573934,0.02270825875116819,0.9247976369424716,0.024995691714672297
2021-09-16,0.9226644357415217,0.0256957348616911,0.9112453299670636,0.028187711179219702
2021-09-17,0.9083647131794252,0.029044817746439532,0.8960522711393719,0.031620395982851476
2021-09-18,0.9059928181167761,0.029575677400461072,0.8918363951707486,0.032555558989502596
2021-09-19,0.9057362893828534,0.029630745676182686,0.8904338779077867,0.03285015083602353
2021-09-20,0.9106349392270362,0.02910583991840959,0.896693424691629,0.03210030269324528
2021-09-21,0.907079945473541,0.02937998514863385,0.8937603882539226,0.03235610854442788
2021-09-22,0.9078234864108264,0.0293302056112687,0.8958520067553772,0.03222612730980023
2021-09-23,0.9091486168032695,0.0289904833326883,0.9000105657142532,0.0311961618171716
2021-09-24,0.9074718907700664,0.029141746219316485,0.9018250442387287,0.0310499097471481
2021-09-25,0.9101539052454423,0.02852485489966297,0.9080503207986368,0.029684974424924494
2021-09-26,0.9171146374509159,0.02630733731171527,0.9186417700306637,0.026305896983215917
2021-09-27,0.9197747933173699,0.025474907454833925,0.9250588670787102,0.024318962029181396
