dt_RICOVERO,ricoveri,deceduti,fascia di età,deceduti/ricoveri 35gg
2021-08-28,28,0.0,20-29 anni,0.002857142857142857
2021-08-29,23,0.0,20-29 anni,0.004335260115606936
2021-08-30,22,0.0,20-29 anni,0.004405286343612335
2021-08-31,26,0.0,20-29 anni,0.004484304932735426
2021-09-01,19,0.0,20-29 anni,0.004559270516717325
2021-09-02,23,1.0,20-29 anni,0.004622496147919877
2021-09-03,13,0.0,20-29 anni,0.004754358161648178
2021-09-04,16,0.0,20-29 anni,0.004830917874396135
2021-09-05,13,0.0,20-29 anni,0.004885993485342019
2021-09-06,18,0.0,20-29 anni,0.004975124378109453
2021-09-07,21,0.0,20-29 anni,0.00510204081632653
2021-09-08,14,0.0,20-29 anni,0.003527336860670194
2021-09-09,25,0.0,20-29 anni,0.0035778175313059034
2021-09-10,19,0.0,20-29 anni,0.0036496350364963502
2021-09-11,19,0.0,20-29 anni,0.003787878787878788
2021-09-12,12,0.0,20-29 anni,0.003883495145631068
2021-09-13,16,0.0,20-29 anni,0.00398406374501992
2021-09-14,13,0.0,20-29 anni,0.004008016032064128
2021-09-15,13,1.0,20-29 anni,0.004166666666666667
2021-09-16,9,0.0,20-29 anni,0.004357298474945534
2021-09-17,9,0.0,20-29 anni,0.004514672686230248
2021-09-18,9,0.0,20-29 anni,0.004728132387706856
2021-09-19,9,0.0,20-29 anni,0.0048543689320388345
2021-09-20,10,0.0,20-29 anni,0.0025380710659898475
2021-09-21,7,0.0,20-29 anni,0.0025906735751295338
2021-09-22,9,0.0,20-29 anni,0.0026595744680851063
2021-09-23,10,0.0,20-29 anni,0.0027247956403269754
2021-09-24,10,0.0,20-29 anni,0.0028169014084507044
2021-09-25,8,0.0,20-29 anni,0.002932551319648094
2021-09-26,9,0.0,20-29 anni,0.0030303030303030303
2021-09-27,10,0.0,20-29 anni,0.003205128205128205
2021-09-28,7,0.0,20-29 anni,0.003389830508474576
2021-09-29,9,0.0,20-29 anni,0.007168458781362007
2021-09-30,10,0.0,20-29 anni,0.01098901098901099
2021-10-01,11,0.0,20-29 anni,0.011363636363636364
2021-10-02,9,0.0,20-29 anni,0.011494252873563218
2021-10-03,2,0.0,20-29 anni,0.0078125
2021-10-04,6,0.0,20-29 anni,0.00796812749003984
2021-10-05,6,0.0,20-29 anni,0.008032128514056224
2021-10-06,8,0.0,20-29 anni,0.008130081300813009
2021-10-07,5,0.0,20-29 anni,0.00816326530612245
2021-10-08,5,0.0,20-29 anni,0.008368200836820083
2021-10-09,6,0.0,20-29 anni,0.008438818565400843
2021-10-10,4,0.0,20-29 anni,0.008620689655172414
2021-10-11,6,0.0,20-29 anni,0.008695652173913044
2021-10-12,7,0.0,20-29 anni,0.00881057268722467
2021-10-13,3,0.0,20-29 anni,0.008968609865470852
2021-10-14,7,0.0,20-29 anni,0.00904977375565611
2021-10-15,2,0.0,20-29 anni,0.009216589861751152
2021-10-16,3,1.0,20-29 anni,0.009389671361502348
2021-10-17,6,1.0,20-29 anni,0.009345794392523364
2021-10-18,7,0.0,20-29 anni,0.009389671361502348
2021-10-19,10,0.0,20-29 anni,0.009478672985781991
2021-10-20,8,0.0,20-29 anni,0.00966183574879227
2021-10-21,4,0.0,20-29 anni,0.009615384615384616
2021-10-22,7,0.0,20-29 anni,0.009389671361502348
2021-10-23,6,0.0,20-29 anni,0.009345794392523364
2021-10-24,8,0.0,20-29 anni,0.009302325581395349
2021-10-25,4,0.0,20-29 anni,0.009216589861751152
2021-10-26,5,0.0,20-29 anni,0.009009009009009009
2021-10-27,4,0.0,20-29 anni,0.00904977375565611
2021-10-28,8,0.0,20-29 anni,0.00909090909090909
2021-10-29,7,0.0,20-29 anni,0.008888888888888889
2021-10-30,4,0.0,20-29 anni,0.008968609865470852
2021-10-31,7,0.0,20-29 anni,0.00881057268722467
2021-11-01,6,0.0,20-29 anni,0.008733624454148471
2021-11-02,3,0.0,20-29 anni,0.008
2021-11-03,10,0.0,20-29 anni,0.0038910505836575876
2021-11-04,9,0.0,20-29 anni,0.0
2021-11-05,9,0.0,20-29 anni,0.0
2021-11-06,5,0.0,20-29 anni,0.0
2021-11-07,3,0.0,20-29 anni,0.0
2021-11-08,11,0.0,20-29 anni,0.0
2021-11-09,7,0.0,20-29 anni,0.0
2021-11-10,9,0.0,20-29 anni,0.0
2021-11-11,7,0.0,20-29 anni,0.0
2021-11-12,10,0.0,20-29 anni,0.0
2021-11-13,5,0.0,20-29 anni,0.0
2021-11-14,3,0.0,20-29 anni,0.0
2021-11-15,11,0.0,20-29 anni,0.0
2021-11-16,5,0.0,20-29 anni,0.0
2021-11-17,7,0.0,20-29 anni,0.0
2021-11-18,9,0.0,20-29 anni,0.0
2021-11-19,23,0.0,20-29 anni,0.0
2021-11-20,10,0.0,20-29 anni,0.0
2021-11-21,7,0.0,20-29 anni,0.0
2021-11-22,8,0.0,20-29 anni,0.0
2021-11-23,9,0.0,20-29 anni,0.0029940119760479044
2021-11-24,5,0.0,20-29 anni,0.002890173410404624
2021-11-25,9,0.0,20-29 anni,0.002824858757062147
2021-11-26,8,0.0,20-29 anni,0.0028169014084507044
2021-11-27,16,0.0,20-29 anni,0.005376344086021506
2021-11-28,9,0.0,20-29 anni,0.005208333333333333
2021-11-29,14,0.0,20-29 anni,0.005128205128205128
2021-11-30,9,0.0,20-29 anni,0.005115089514066497
2021-12-01,12,0.0,20-29 anni,0.004878048780487805
2021-12-02,13,0.0,20-29 anni,0.0047169811320754715
2021-12-03,13,0.0,20-29 anni,0.0045662100456621
2021-12-04,13,0.0,20-29 anni,0.004338394793926247
2021-12-05,16,0.0,20-29 anni,0.004056795131845842
2021-12-06,8,0.0,20-29 anni,0.0038240917782026767
2021-12-07,13,0.0,20-29 anni,0.0037174721189591076
2021-12-08,7,0.0,20-29 anni,0.003472222222222222
2021-12-09,12,0.0,20-29 anni,0.004838709677419355
2021-12-10,8,1.0,20-29 anni,0.004484304932735426
2021-12-11,17,0.0,20-29 anni,0.0040595399188092015
2021-12-12,11,0.0,20-29 anni,0.0037313432835820895
2021-12-13,12,0.0,20-29 anni,0.0035046728971962616
2021-12-14,24,1.0,20-29 anni,0.004305705059203444
2021-12-15,21,0.0,20-29 anni,0.0049504950495049506
2021-12-16,13,0.0,20-29 anni,0.004734848484848485
2021-12-17,11,0.0,20-29 anni,0.004508566275924256
2021-12-18,24,0.0,20-29 anni,0.004098360655737705
2021-12-19,17,0.0,20-29 anni,0.0045662100456621
2021-12-20,25,0.0,20-29 anni,0.005
2021-12-21,28,0.0,20-29 anni,0.006151742993848257
2021-12-22,39,0.0,20-29 anni,0.00651890482398957
2021-12-23,39,0.0,20-29 anni,0.006357279084551812
2021-12-24,38,0.0,20-29 anni,0.006053268765133172
2021-12-25,48,0.0,20-29 anni,0.005858230814294083
2021-12-26,51,1.0,20-29 anni,0.0056947608200455585
2021-12-27,57,0.0,20-29 anni,0.005479452054794521
2021-12-28,79,0.0,20-29 anni,0.004782146652497344
2021-12-29,70,0.0,20-29 anni,0.005696530295183843
2021-12-30,61,0.0,20-29 anni,0.006072874493927126
2021-12-31,81,1.0,20-29 anni,0.0058679706601467
2022-01-01,97,1.0,20-29 anni,0.005698005698005698
2022-01-02,55,0.0,20-29 anni,0.005581395348837209
2022-01-03,67,0.0,20-29 anni,0.005461993627674101
2022-01-04,120,0.0,20-29 anni,0.005326231691078562
2022-01-05,106,1.0,20-29 anni,0.005192557334487235
2022-01-06,99,1.0,20-29 anni,0.0063802637175669925
2022-01-07,76,2.0,20-29 anni,0.006702974444909929
2022-01-08,84,1.0,20-29 anni,0.006603384234420141
2022-01-09,55,0.0,20-29 anni,0.006947282386595832
2022-01-10,87,0.0,20-29 anni,0.0072992700729927005
2022-01-11,68,0.0,20-29 anni,0.007237635705669481
2022-01-12,56,0.0,20-29 anni,0.007278608976951072
2022-01-13,81,0.0,20-29 anni,0.006896551724137931
2022-01-14,65,0.0,20-29 anni,0.006921824104234527
2022-01-15,66,2.0,20-29 anni,0.0069958847736625515
2022-01-16,56,1.0,20-29 anni,0.0070862859524802
2022-01-17,81,0.0,20-29 anni,0.00715187210769878
2022-01-18,85,1.0,20-29 anni,0.006828851899274435
2022-01-19,65,0.0,20-29 anni,0.006587615283267457
2022-01-20,60,0.0,20-29 anni,0.00664599025254763
2022-01-21,67,0.0,20-29 anni,0.006747638326585695
2022-01-22,82,0.0,20-29 anni,0.006989748369058714
2022-01-23,57,3.0,20-29 anni,0.006746987951807229
2022-01-24,61,1.0,20-29 anni,0.006513026052104208
2022-01-25,64,0.0,20-29 anni,0.005620848237097598
2022-01-26,63,1.0,20-29 anni,0.005257623554153523
2022-01-27,58,1.0,20-29 anni,0.00536480686695279
2022-01-28,59,0.0,20-29 anni,0.006060606060606061
2022-01-29,34,0.0,20-29 anni,0.006218202374222725
2022-01-30,43,0.0,20-29 anni,0.0063254744105807935
2022-01-31,48,0.0,20-29 anni,0.006547619047619048
2022-02-01,53,0.0,20-29 anni,0.006699147381242387
2022-02-02,39,0.0,20-29 anni,0.005597014925373134
2022-02-03,39,0.0,20-29 anni,0.005079365079365079
2022-02-04,47,0.0,20-29 anni,0.005259697567389875
2022-02-05,31,0.0,20-29 anni,0.004804392587508579
2022-02-06,35,0.0,20-29 anni,0.004953998584571833
2022-02-07,33,0.0,20-29 anni,0.005087209302325582
2022-02-08,43,0.0,20-29 anni,0.005315110098709187
2022-02-09,35,0.0,20-29 anni,0.00564516129032258
2022-02-10,20,0.0,20-29 anni,
2022-02-11,37,0.0,20-29 anni,
2022-02-12,29,0.0,20-29 anni,
2022-02-13,17,0.0,20-29 anni,
2022-02-14,38,1.0,20-29 anni,
2022-02-15,22,0.0,20-29 anni,
2022-02-16,26,0.0,20-29 anni,
2022-02-17,22,0.0,20-29 anni,
2022-02-18,27,0.0,20-29 anni,
2022-02-19,32,0.0,20-29 anni,
2022-02-20,23,0.0,20-29 anni,
2022-02-21,27,0.0,20-29 anni,
2022-02-22,21,0.0,20-29 anni,
2022-02-23,21,0.0,20-29 anni,
2022-02-24,23,0.0,20-29 anni,
2022-02-25,8,0.0,20-29 anni,
2022-02-26,5,0.0,20-29 anni,
2022-02-27,0,,20-29 anni,
2022-02-28,0,,20-29 anni,
2020-02-20,1,0.0,30-39 anni,
2020-02-21,5,0.0,30-39 anni,
2020-02-22,6,0.0,30-39 anni,
2020-02-23,11,0.0,30-39 anni,
2020-02-24,11,1.0,30-39 anni,
2020-02-25,10,0.0,30-39 anni,
2020-02-26,12,1.0,30-39 anni,
2020-02-27,11,0.0,30-39 anni,
2020-02-28,4,0.0,30-39 anni,
2020-02-29,9,1.0,30-39 anni,
2020-03-01,9,0.0,30-39 anni,
2020-03-02,20,0.0,30-39 anni,
2020-03-03,23,1.0,30-39 anni,
2020-03-04,28,2.0,30-39 anni,
2020-03-05,27,2.0,30-39 anni,
2020-03-06,40,1.0,30-39 anni,
2020-03-07,54,1.0,30-39 anni,
2020-03-08,49,1.0,30-39 anni,0.022699386503067485
2020-03-09,54,1.0,30-39 anni,0.021790341578327443
2020-03-10,50,1.0,30-39 anni,0.020963172804532578
2020-03-11,65,2.0,30-39 anni,0.02153506350082827
2020-03-12,78,1.0,30-39 anni,0.021195652173913043
2020-03-13,89,4.0,30-39 anni,0.020202020202020204
2020-03-14,64,0.0,30-39 anni,0.020238713025428127
2020-03-15,67,0.0,30-39 anni,0.019667170953101363
2020-03-16,103,3.0,30-39 anni,0.01968503937007874
2020-03-17,103,5.0,30-39 anni,0.019249278152069296
2020-03-18,98,3.0,30-39 anni,0.01849217638691323
2020-03-19,95,3.0,30-39 anni,0.01828410689170183
2020-03-20,112,0.0,30-39 anni,0.019025522041763342
2020-03-21,69,0.0,30-39 anni,0.019319227230910764
2020-03-22,49,1.0,30-39 anni,0.018687329079307202
2020-03-23,70,0.0,30-39 anni,0.017615176151761516
2020-03-24,72,2.0,30-39 anni,0.017607223476297968
2020-03-25,62,0.0,30-39 anni,0.017671046669687357
2020-03-26,69,0.0,30-39 anni,0.01742320036680422
2020-03-27,72,0.0,30-39 anni,0.017153453871117292
2020-03-28,52,2.0,30-39 anni,0.016775396085740912
2020-03-29,40,0.0,30-39 anni,0.0160075329566855
2020-03-30,52,0.0,30-39 anni,0.016267942583732056
2020-03-31,56,1.0,30-39 anni,0.014684287812041116
2020-04-01,68,1.0,30-39 anni,0.014985014985014986
2020-04-02,60,1.0,30-39 anni,0.01539250897896357
2020-04-03,50,0.0,30-39 anni,0.015425531914893617
2020-04-04,40,0.0,30-39 anni,0.013303769401330377
2020-04-05,33,0.0,30-39 anni,0.012145748987854251
2020-04-06,42,2.0,30-39 anni,0.010759115361625823
2020-04-07,42,2.0,30-39 anni,0.011356466876971609
2020-04-08,48,1.0,30-39 anni,0.011787819253438114
2020-04-09,47,0.0,30-39 anni,0.011394101876675604
2020-04-10,41,1.0,30-39 anni,0.011740331491712707
2020-04-11,46,1.0,30-39 anni,0.010768126346015794
2020-04-12,23,0.0,30-39 anni,0.011102886750555145
2020-04-13,30,0.0,30-39 anni,0.011583011583011582
2020-04-14,39,0.0,30-39 anni,0.012145748987854251
2020-04-15,43,0.0,30-39 anni,0.010887772194304857
2020-04-16,44,1.0,30-39 anni,0.011187607573149742
2020-04-17,42,0.0,30-39 anni,0.01147396293027361
2020-04-18,23,0.0,30-39 anni,0.010958904109589041
2020-04-19,14,0.0,30-39 anni,0.010486177311725452
2020-04-20,34,2.0,30-39 anni,0.009940357852882704
2020-04-21,27,0.0,30-39 anni,0.010319917440660475
2020-04-22,23,0.0,30-39 anni,0.010672358591248666
2020-04-23,39,0.0,30-39 anni,0.01092896174863388
2020-04-24,24,0.0,30-39 anni,0.008968609865470852
2020-04-25,11,0.0,30-39 anni,0.006928406466512702
2020-04-26,14,0.0,30-39 anni,0.006053268765133172
2020-04-27,26,0.0,30-39 anni,0.006289308176100629
2020-04-28,17,0.0,30-39 anni,0.00516795865633075
2020-04-29,20,0.0,30-39 anni,0.004098360655737705
2020-04-30,13,0.0,30-39 anni,0.004149377593360996
2020-05-01,12,0.0,30-39 anni,0.00423728813559322
2020-05-02,11,0.0,30-39 anni,0.004405286343612335
2020-05-03,8,0.0,30-39 anni,0.004615384615384616
2020-05-04,23,0.0,30-39 anni,0.003257328990228013
2020-05-05,18,0.0,30-39 anni,0.003424657534246575
2020-05-06,22,0.0,30-39 anni,0.0035335689045936395
2020-05-07,17,0.0,30-39 anni,0.0035971223021582736
2020-05-08,13,0.0,30-39 anni,0.0
2020-05-09,8,0.0,30-39 anni,0.0
2020-05-10,11,0.0,30-39 anni,0.0
2020-05-11,19,0.0,30-39 anni,0.0
2020-05-12,16,0.0,30-39 anni,0.0
2020-05-13,8,0.0,30-39 anni,0.0
2020-05-14,16,0.0,30-39 anni,0.0
2020-05-15,20,0.0,30-39 anni,0.0
2020-05-16,4,0.0,30-39 anni,0.0
2020-05-17,14,0.0,30-39 anni,0.0
2020-05-18,15,0.0,30-39 anni,0.0
2020-05-19,12,0.0,30-39 anni,0.0
2020-05-20,12,0.0,30-39 anni,0.0
2020-05-21,8,0.0,30-39 anni,0.0
2020-05-22,12,0.0,30-39 anni,0.0
2020-05-23,5,0.0,30-39 anni,0.0
2020-05-24,4,0.0,30-39 anni,0.0
2020-05-25,9,0.0,30-39 anni,0.0
2020-05-26,13,0.0,30-39 anni,0.0
2020-05-27,3,0.0,30-39 anni,0.0
2020-05-28,9,0.0,30-39 anni,0.0
2020-05-29,11,0.0,30-39 anni,0.0
2020-05-30,10,0.0,30-39 anni,0.0
2020-05-31,1,0.0,30-39 anni,0.0
2020-06-01,6,0.0,30-39 anni,0.003401360544217687
2020-06-02,2,0.0,30-39 anni,0.0035714285714285713
2020-06-03,8,0.0,30-39 anni,0.0035714285714285713
2020-06-04,7,0.0,30-39 anni,0.0035971223021582736
2020-06-05,11,0.0,30-39 anni,0.003703703703703704
2020-06-06,4,0.0,30-39 anni,0.0037313432835820895
2020-06-07,4,0.0,30-39 anni,0.003745318352059925
2020-06-08,10,0.0,30-39 anni,0.0037174721189591076
2020-06-09,9,0.0,30-39 anni,0.003703703703703704
2020-06-10,10,0.0,30-39 anni,0.0036900369003690036
2020-06-11,9,0.0,30-39 anni,0.0037174721189591076
2020-06-12,11,0.0,30-39 anni,0.003663003663003663
2020-06-13,8,0.0,30-39 anni,0.0037313432835820895
2020-06-14,3,0.0,30-39 anni,0.0036101083032490976
2020-06-15,5,0.0,30-39 anni,0.0036363636363636364
2020-06-16,5,0.0,30-39 anni,0.003663003663003663
2020-06-17,13,0.0,30-39 anni,0.0037313432835820895
2020-06-18,7,1.0,30-39 anni,0.003663003663003663
2020-06-19,6,0.0,30-39 anni,0.0035971223021582736
2020-06-20,4,0.0,30-39 anni,0.0035714285714285713
2020-06-21,12,0.0,30-39 anni,0.0035460992907801418
2020-06-22,7,0.0,30-39 anni,0.0035714285714285713
2020-06-23,10,0.0,30-39 anni,0.0036231884057971015
2020-06-24,11,0.0,30-39 anni,0.0035971223021582736
2020-06-25,10,0.0,30-39 anni,0.0035842293906810036
2020-06-26,13,0.0,30-39 anni,0.0035971223021582736
2020-06-27,6,0.0,30-39 anni,0.0035460992907801418
2020-06-28,2,0.0,30-39 anni,0.0035335689045936395
2020-06-29,13,0.0,30-39 anni,0.0035211267605633804
2020-06-30,8,0.0,30-39 anni,0.0035587188612099642
2020-07-01,12,0.0,30-39 anni,0.0035971223021582736
2020-07-02,7,0.0,30-39 anni,0.0035587188612099642
2020-07-03,9,0.0,30-39 anni,0.0035335689045936395
2020-07-04,5,0.0,30-39 anni,0.003484320557491289
2020-07-05,6,0.0,30-39 anni,0.0035087719298245615
2020-07-06,11,0.0,30-39 anni,0.0
2020-07-07,4,0.0,30-39 anni,0.0
2020-07-08,10,0.0,30-39 anni,0.0
2020-07-09,5,0.0,30-39 anni,0.0
2020-07-10,7,0.0,30-39 anni,0.0
2020-07-11,6,0.0,30-39 anni,0.0
2020-07-12,5,0.0,30-39 anni,0.0
2020-07-13,9,0.0,30-39 anni,0.0
2020-07-14,13,0.0,30-39 anni,0.0
2020-07-15,11,0.0,30-39 anni,0.0
2020-07-16,10,0.0,30-39 anni,0.0
2020-07-17,8,0.0,30-39 anni,0.0
2020-07-18,5,0.0,30-39 anni,0.0
2020-07-19,6,0.0,30-39 anni,0.0
2020-07-20,7,0.0,30-39 anni,0.0
2020-07-21,9,0.0,30-39 anni,0.0
2020-07-22,11,0.0,30-39 anni,0.0
2020-07-23,6,0.0,30-39 anni,0.0
2020-07-24,7,0.0,30-39 anni,0.0
2020-07-25,4,0.0,30-39 anni,0.0
2020-07-26,3,0.0,30-39 anni,0.0
2020-07-27,8,0.0,30-39 anni,0.0
2020-07-28,12,0.0,30-39 anni,0.0
2020-07-29,8,0.0,30-39 anni,0.0
2020-07-30,10,0.0,30-39 anni,0.0
2020-07-31,8,0.0,30-39 anni,0.0
2020-08-01,7,0.0,30-39 anni,0.0
2020-08-02,5,0.0,30-39 anni,0.0
2020-08-03,8,0.0,30-39 anni,0.0
2020-08-04,7,0.0,30-39 anni,0.0
2020-08-05,13,0.0,30-39 anni,0.0
2020-08-06,2,0.0,30-39 anni,0.0
2020-08-07,10,0.0,30-39 anni,0.0
2020-08-08,5,0.0,30-39 anni,0.0
2020-08-09,4,0.0,30-39 anni,0.0
2020-08-10,11,0.0,30-39 anni,0.0
2020-08-11,1,0.0,30-39 anni,0.0
2020-08-12,13,0.0,30-39 anni,0.0
2020-08-13,7,0.0,30-39 anni,0.0
2020-08-14,5,0.0,30-39 anni,0.0
2020-08-15,4,0.0,30-39 anni,0.0
2020-08-16,3,0.0,30-39 anni,0.0
2020-08-17,11,0.0,30-39 anni,0.0
2020-08-18,16,0.0,30-39 anni,0.0
2020-08-19,10,0.0,30-39 anni,0.0
2020-08-20,11,0.0,30-39 anni,0.0
2020-08-21,15,0.0,30-39 anni,0.0
2020-08-22,14,0.0,30-39 anni,0.0
2020-08-23,12,0.0,30-39 anni,0.0
2020-08-24,14,0.0,30-39 anni,0.0
2020-08-25,16,0.0,30-39 anni,0.0
2020-08-26,16,0.0,30-39 anni,0.0
2020-08-27,15,0.0,30-39 anni,0.0022123893805309734
2020-08-28,11,0.0,30-39 anni,0.002173913043478261
2020-08-29,11,0.0,30-39 anni,0.0020408163265306124
2020-08-30,10,0.0,30-39 anni,0.004
2020-08-31,15,0.0,30-39 anni,0.007575757575757576
2020-09-01,18,0.0,30-39 anni,0.0073937153419593345
2020-09-02,16,0.0,30-39 anni,0.00718132854578097
2020-09-03,16,0.0,30-39 anni,0.007054673721340388
2020-09-04,19,0.0,30-39 anni,0.006872852233676976
2020-09-05,11,0.0,30-39 anni,0.006779661016949152
2020-09-06,7,0.0,30-39 anni,0.006622516556291391
2020-09-07,20,0.0,30-39 anni,0.0065252854812398045
2020-09-08,16,0.0,30-39 anni,0.00794912559618442
2020-09-09,12,0.0,30-39 anni,0.007911392405063292
2020-09-10,22,0.0,30-39 anni,0.007861635220125786
2020-09-11,19,0.0,30-39 anni,0.007716049382716049
2020-09-12,13,0.0,30-39 anni,0.007739938080495356
2020-09-13,22,1.0,30-39 anni,0.007530120481927711
2020-09-14,19,0.0,30-39 anni,0.00872093023255814
2020-09-15,31,0.0,30-39 anni,0.008571428571428572
2020-09-16,23,1.0,30-39 anni,0.008379888268156424
2020-09-17,35,2.0,30-39 anni,0.00821917808219178
2020-09-18,18,0.0,30-39 anni,0.008032128514056224
2020-09-19,20,0.0,30-39 anni,0.007832898172323759
2020-09-20,13,0.0,30-39 anni,0.0076726342710997444
2020-09-21,26,0.0,30-39 anni,0.007407407407407408
2020-09-22,24,0.0,30-39 anni,0.007100591715976331
2020-09-23,24,0.0,30-39 anni,0.007963594994311717
2020-09-24,20,0.0,30-39 anni,0.007667031763417305
2020-09-25,31,1.0,30-39 anni,0.007494646680942184
2020-09-26,17,0.0,30-39 anni,0.007216494845360825
2020-09-27,16,0.0,30-39 anni,0.0068560235063663075
2020-09-28,26,0.0,30-39 anni,0.006660323501427212
2020-09-29,14,0.0,30-39 anni,0.006357856494096276
2020-09-30,34,0.0,30-39 anni,0.00611353711790393
2020-10-01,39,1.0,30-39 anni,0.00590717299578059
2020-10-02,23,0.0,30-39 anni,0.00642570281124498
2020-10-03,27,0.0,30-39 anni,0.006158583525789068
2020-10-04,24,0.0,30-39 anni,0.005094614264919942
2020-10-05,32,0.0,30-39 anni,0.004172461752433936
2020-10-06,37,0.0,30-39 anni,0.003968253968253968
2020-10-07,32,0.0,30-39 anni,0.004441624365482234
2020-10-08,44,0.0,30-39 anni,0.0048250904704463205
2020-10-09,54,0.0,30-39 anni,0.005160550458715597
2020-10-10,45,1.0,30-39 anni,0.0049586776859504135
2020-10-11,41,0.0,30-39 anni,0.006372809346787042
2020-10-12,41,0.0,30-39 anni,0.006109979633401222
2020-10-13,52,0.0,30-39 anni,0.007349338559529643
2020-10-14,63,0.0,30-39 anni,0.007085498346717053
2020-10-15,52,0.0,30-39 anni,0.007794589637780834
2020-10-16,69,0.0,30-39 anni,0.007552199022656597
2020-10-17,57,0.0,30-39 anni,0.008959044368600682
2020-10-18,62,1.0,30-39 anni,0.00957136912193092
2020-10-19,79,1.0,30-39 anni,0.008946726311508743
2020-10-20,85,0.0,30-39 anni,0.009520031733439112
2020-10-21,98,0.0,30-39 anni,0.010073614877954282
2020-10-22,99,1.0,30-39 anni,0.009833585476550681
2020-10-23,92,0.0,30-39 anni,0.010328292143120619
2020-10-24,84,1.0,30-39 anni,0.0108499095840868
2020-10-25,95,1.0,30-39 anni,0.01166902404526167
2020-10-26,112,1.0,30-39 anni,0.011834319526627219
2020-10-27,95,0.0,30-39 anni,0.012405237767057202
2020-10-28,92,3.0,30-39 anni,0.012316113581936367
2020-10-29,101,0.0,30-39 anni,0.01259360108917631
2020-10-30,108,4.0,30-39 anni,0.013481631277384564
2020-10-31,93,0.0,30-39 anni,0.013377926421404682
2020-11-01,80,2.0,30-39 anni,0.013431833445265278
2020-11-02,96,0.0,30-39 anni,0.013377926421404682
2020-11-03,107,4.0,30-39 anni,0.0136986301369863
2020-11-04,93,2.0,30-39 anni,0.014009339559706471
2020-11-05,95,0.0,30-39 anni,0.014056224899598393
2020-11-06,85,2.0,30-39 anni,0.01407035175879397
2020-11-07,87,2.0,30-39 anni,0.014146177164028292
2020-11-08,87,0.0,30-39 anni,0.014945652173913044
2020-11-09,99,2.0,30-39 anni,0.015453296703296704
2020-11-10,91,2.0,30-39 anni,0.015625
2020-11-11,95,3.0,30-39 anni,0.01575078753937697
2020-11-12,89,1.0,30-39 anni,0.015641663704230358
2020-11-13,83,2.0,30-39 anni,0.015625
2020-11-14,66,1.0,30-39 anni,0.01617052554208012
2020-11-15,56,1.0,30-39 anni,0.015677491601343786
2020-11-16,70,3.0,30-39 anni,0.01633118116217243
2020-11-17,75,0.0,30-39 anni,0.015198752922837101
2020-11-18,51,0.0,30-39 anni,0.016263387544625148
2020-11-19,64,0.0,30-39 anni,0.015706806282722512
2020-11-20,72,1.0,30-39 anni,0.015944399018806215
2020-11-21,62,1.0,30-39 anni,0.015107007973143098
2020-11-22,52,1.0,30-39 anni,0.014925373134328358
2020-11-23,76,1.0,30-39 anni,0.01564537157757497
2020-11-24,69,0.0,30-39 anni,0.015070921985815602
2020-11-25,73,2.0,30-39 anni,0.015370705244122965
2020-11-26,67,2.0,30-39 anni,0.01572617946345976
2020-11-27,60,0.0,30-39 anni,0.015173067804646752
2020-11-28,61,1.0,30-39 anni,0.014641288433382138
2020-11-29,51,0.0,30-39 anni,0.014042126379137413
2020-11-30,51,0.0,30-39 anni,0.013853258081067214
2020-12-01,64,1.0,30-39 anni,0.013626834381551363
2020-12-02,50,1.0,30-39 anni,0.013255567338282079
2020-12-03,55,1.0,30-39 anni,0.013412017167381975
2020-12-04,41,0.0,30-39 anni,0.011924119241192412
2020-12-05,48,2.0,30-39 anni,0.012147984538928768
2020-12-06,42,0.0,30-39 anni,0.012799109627156371
2020-12-07,59,0.0,30-39 anni,0.013513513513513514
2020-12-08,44,1.0,30-39 anni,0.013233601841196778
2020-12-09,55,1.0,30-39 anni,0.013458162668227034
2020-12-10,51,1.0,30-39 anni,0.013002364066193853
2020-12-11,40,0.0,30-39 anni,0.013245033112582781
2020-12-12,43,2.0,30-39 anni,0.01338199513381995
2020-12-13,37,0.0,30-39 anni,0.012970969734403953
2020-12-14,46,0.0,30-39 anni,0.012468827930174564
2020-12-15,31,0.0,30-39 anni,0.01265022137887413
2020-12-16,40,1.0,30-39 anni,0.012812299807815503
2020-12-17,44,0.0,30-39 anni,0.012944983818770227
2020-12-18,42,1.0,30-39 anni,0.013063357282821686
2020-12-19,44,0.0,30-39 anni,0.013227513227513227
2020-12-20,34,1.0,30-39 anni,0.012658227848101266
2020-12-21,51,0.0,30-39 anni,0.012
2020-12-22,41,0.0,30-39 anni,0.012599469496021221
2020-12-23,37,1.0,30-39 anni,0.011333333333333334
2020-12-24,43,1.0,30-39 anni,0.011478730587440918
2020-12-25,34,0.0,30-39 anni,0.011707988980716254
2020-12-26,33,1.0,30-39 anni,0.012345679012345678
2020-12-27,35,0.0,30-39 anni,0.011756569847856155
2020-12-28,45,1.0,30-39 anni,0.011830201809324982
2020-12-29,52,0.0,30-39 anni,0.011821974965229486
2020-12-30,48,1.0,30-39 anni,0.011180992313067784
2020-12-31,52,1.0,30-39 anni,0.011188811188811189
2021-01-01,37,0.0,30-39 anni,0.011963406052076003
2021-01-02,41,1.0,30-39 anni,0.011904761904761904
2021-01-03,35,0.0,30-39 anni,0.011904761904761904
2021-01-04,37,0.0,30-39 anni,0.012693935119887164
2021-01-05,45,1.0,30-39 anni,0.011963406052076003
