data,ospedalizzati,terapia intensiva,deceduti
2020-02-22,,,
2020-02-23,,,
2020-02-24,,,
2020-02-25,2.142857142857143,0.2857142857142857,0.14285714285714285
2020-02-26,3.0,0.14285714285714285,0.14285714285714285
2020-02-27,3.2857142857142856,0.14285714285714285,0.14285714285714285
2020-02-28,3.4285714285714284,0.14285714285714285,0.14285714285714285
2020-02-29,3.4285714285714284,0.14285714285714285,0.14285714285714285
2020-03-01,3.7142857142857144,0.14285714285714285,0.14285714285714285
2020-03-02,4.142857142857143,0.14285714285714285,0.14285714285714285
2020-03-03,3.7142857142857144,0.0,0.2857142857142857
2020-03-04,4.428571428571429,0.14285714285714285,0.2857142857142857
2020-03-05,5.142857142857143,0.2857142857142857,0.2857142857142857
2020-03-06,7.0,0.2857142857142857,0.5714285714285714
2020-03-07,8.0,0.7142857142857143,0.7142857142857143
2020-03-08,9.714285714285714,0.7142857142857143,1.1428571428571428
2020-03-09,11.142857142857142,0.7142857142857143,1.4285714285714286
2020-03-10,13.857142857142858,0.8571428571428571,1.4285714285714286
2020-03-11,15.857142857142858,0.7142857142857143,1.5714285714285714
2020-03-12,17.857142857142858,0.7142857142857143,2.142857142857143
2020-03-13,20.142857142857142,1.1428571428571428,2.2857142857142856
2020-03-14,24.571428571428573,1.7142857142857142,2.7142857142857144
2020-03-15,26.571428571428573,2.0,2.5714285714285716
2020-03-16,27.857142857142858,2.2857142857142856,3.0
2020-03-17,30.0,2.2857142857142856,3.142857142857143
2020-03-18,31.0,2.4285714285714284,3.2857142857142856
2020-03-19,32.0,2.5714285714285716,3.142857142857143
2020-03-20,31.714285714285715,2.4285714285714284,3.4285714285714284
2020-03-21,30.714285714285715,2.0,3.2857142857142856
2020-03-22,30.285714285714285,2.0,3.4285714285714284
2020-03-23,30.714285714285715,2.0,3.7142857142857144
2020-03-24,30.0,2.142857142857143,3.7142857142857144
2020-03-25,29.0,2.2857142857142856,3.5714285714285716
2020-03-26,26.571428571428573,2.2857142857142856,3.2857142857142856
2020-03-27,24.0,2.0,2.7142857142857144
2020-03-28,22.0,1.5714285714285714,2.5714285714285716
2020-03-29,21.285714285714285,1.2857142857142858,2.142857142857143
2020-03-30,20.285714285714285,1.1428571428571428,1.2857142857142858
2020-03-31,19.0,1.1428571428571428,1.0
2020-04-01,17.428571428571427,1.0,0.8571428571428571
2020-04-02,18.0,0.7142857142857143,0.7142857142857143
