data,ospedalizzati,terapia intensiva,deceduti
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,7.714285714285714,0.7142857142857143,0.5714285714285714
2020-02-24,8.285714285714286,1.1428571428571428,1.0
2020-02-25,8.571428571428571,1.5714285714285714,1.0
2020-02-26,9.285714285714286,2.0,1.0
2020-02-27,10.0,2.2857142857142856,1.4285714285714286
2020-02-28,11.714285714285714,2.0,1.4285714285714286
2020-02-29,15.428571428571429,2.142857142857143,2.142857142857143
2020-03-01,16.857142857142858,2.4285714285714284,3.0
2020-03-02,19.714285714285715,2.857142857142857,3.4285714285714284
2020-03-03,23.142857142857142,3.7142857142857144,4.142857142857143
2020-03-04,28.142857142857142,4.428571428571429,4.857142857142857
2020-03-05,31.285714285714285,4.571428571428571,5.428571428571429
2020-03-06,36.0,5.142857142857143,6.285714285714286
2020-03-07,39.57142857142857,6.142857142857143,6.142857142857143
2020-03-08,46.57142857142857,7.571428571428571,6.714285714285714
2020-03-09,53.42857142857143,8.142857142857142,7.285714285714286
2020-03-10,60.42857142857143,9.714285714285714,7.571428571428571
2020-03-11,65.14285714285714,9.571428571428571,8.428571428571429
2020-03-12,71.57142857142857,12.142857142857142,8.0
2020-03-13,80.28571428571429,14.0,8.857142857142858
2020-03-14,90.14285714285714,17.0,11.0
2020-03-15,100.57142857142857,17.571428571428573,12.285714285714286
2020-03-16,108.28571428571429,20.0,12.714285714285714
2020-03-17,120.0,19.285714285714285,13.571428571428571
2020-03-18,131.71428571428572,21.0,13.142857142857142
2020-03-19,134.42857142857142,20.0,14.428571428571429
2020-03-20,140.14285714285714,20.428571428571427,14.857142857142858
2020-03-21,145.85714285714286,19.0,13.857142857142858
2020-03-22,144.28571428571428,18.714285714285715,12.714285714285714
2020-03-23,143.42857142857142,15.857142857142858,11.857142857142858
2020-03-24,139.57142857142858,15.0,11.428571428571429
2020-03-25,131.42857142857142,14.0,11.0
2020-03-26,128.71428571428572,12.428571428571429,9.571428571428571
2020-03-27,121.71428571428571,9.714285714285714,8.714285714285714
2020-03-28,109.85714285714286,7.571428571428571,7.714285714285714
2020-03-29,104.14285714285714,6.428571428571429,6.571428571428571
2020-03-30,97.14285714285714,5.857142857142857,6.142857142857143
2020-03-31,84.71428571428571,5.285714285714286,5.428571428571429
2020-04-01,79.42857142857143,4.428571428571429,5.142857142857143
2020-04-02,74.85714285714286,4.714285714285714,5.285714285714286
2020-04-03,69.14285714285714,4.857142857142857,4.0
2020-04-04,66.57142857142857,5.285714285714286,3.857142857142857
2020-04-05,63.714285714285715,4.571428571428571,3.7142857142857144
2020-04-06,62.42857142857143,4.571428571428571,3.4285714285714284
2020-04-07,62.0,3.857142857142857,2.857142857142857
2020-04-08,59.285714285714285,3.2857142857142856,2.4285714285714284
2020-04-09,58.142857142857146,3.0,1.8571428571428572
2020-04-10,54.0,2.7142857142857144,1.7142857142857142
2020-04-11,53.57142857142857,2.0,1.1428571428571428
2020-04-12,49.285714285714285,2.0,1.0
