data,casi,casi_media7gg
2020-02-27,1,
2020-02-28,0,
2020-02-29,5,
2020-03-01,7,4.714285714285714
2020-03-02,4,5.714285714285714
2020-03-03,6,7.428571428571429
2020-03-04,10,10.571428571428571
2020-03-05,8,15.142857142857142
2020-03-06,12,18.285714285714285
2020-03-07,27,25.0
2020-03-08,39,32.57142857142857
2020-03-09,26,37.42857142857143
2020-03-10,53,48.714285714285715
2020-03-11,63,52.57142857142857
2020-03-12,42,53.857142857142854
2020-03-13,91,58.42857142857143
2020-03-14,54,67.28571428571429
2020-03-15,48,69.57142857142857
2020-03-16,58,77.42857142857143
2020-03-17,115,73.57142857142857
2020-03-18,79,78.14285714285714
2020-03-19,97,79.42857142857143
2020-03-20,64,84.57142857142857
2020-03-21,86,82.42857142857143
2020-03-22,57,84.57142857142857
2020-03-23,94,84.28571428571429
2020-03-24,100,95.0
2020-03-25,94,92.85714285714286
2020-03-26,95,90.57142857142857
2020-03-27,139,87.14285714285714
2020-03-28,71,82.57142857142857
2020-03-29,41,81.28571428571429
2020-03-30,70,85.0
2020-03-31,68,71.57142857142857
2020-04-01,85,68.71428571428571
2020-04-02,121,67.85714285714286
2020-04-03,45,72.28571428571429
2020-04-04,51,69.28571428571429
2020-04-05,35,63.142857142857146
2020-04-06,101,53.0
2020-04-07,47,58.142857142857146
2020-04-08,42,56.42857142857143
2020-04-09,50,55.42857142857143
2020-04-10,81,49.285714285714285
2020-04-11,39,52.857142857142854
2020-04-12,28,55.0
2020-04-13,58,54.142857142857146
2020-04-14,72,49.0
2020-04-15,57,49.714285714285715
2020-04-16,44,49.285714285714285
2020-04-17,45,46.714285714285715
2020-04-18,44,38.57142857142857
2020-04-19,25,33.714285714285715
2020-04-20,40,30.285714285714285
2020-04-21,15,27.857142857142858
2020-04-22,23,24.142857142857142
2020-04-23,20,21.857142857142858
2020-04-24,28,18.285714285714285
2020-04-25,18,17.714285714285715
2020-04-26,9,16.0
2020-04-27,15,16.285714285714285
2020-04-28,11,12.571428571428571
2020-04-29,11,10.714285714285714
2020-04-30,22,9.714285714285714
2020-05-01,2,8.285714285714286
2020-05-02,5,8.714285714285714
2020-05-03,2,8.0
2020-05-04,5,6.714285714285714
2020-05-05,14,8.571428571428571
2020-05-06,6,9.142857142857142
2020-05-07,13,9.0
2020-05-08,15,10.0
2020-05-09,9,9.142857142857142
2020-05-10,1,9.571428571428571
2020-05-11,12,8.714285714285714
2020-05-12,8,8.285714285714286
2020-05-13,9,7.857142857142857
2020-05-14,7,8.0
2020-05-15,12,7.142857142857143
2020-05-16,6,7.142857142857143
2020-05-17,2,6.857142857142857
2020-05-18,6,6.714285714285714
2020-05-19,8,5.714285714285714
2020-05-20,7,5.142857142857143
2020-05-21,6,4.857142857142857
2020-05-22,5,5.857142857142857
2020-05-23,2,5.428571428571429
2020-05-24,0,5.142857142857143
2020-05-25,13,4.857142857142857
2020-05-26,5,4.428571428571429
2020-05-27,5,4.285714285714286
2020-05-28,4,4.428571428571429
2020-05-29,2,3.0
2020-05-30,1,2.2857142857142856
2020-05-31,1,2.142857142857143
2020-06-01,3,2.0
2020-06-02,0,2.0
2020-06-03,4,2.0
2020-06-04,3,1.8571428571428572
2020-06-05,2,1.7142857142857142
2020-06-06,1,2.0
2020-06-07,0,1.7142857142857142
2020-06-08,2,2.0
2020-06-09,2,2.0
2020-06-10,2,1.8571428571428572
2020-06-11,5,1.8571428571428572
2020-06-12,2,1.7142857142857142
2020-06-13,0,1.7142857142857142
2020-06-14,0,1.8571428571428572
2020-06-15,1,1.2857142857142858
2020-06-16,2,1.1428571428571428
2020-06-17,3,1.2857142857142858
2020-06-18,1,1.2857142857142858
2020-06-19,1,1.1428571428571428
2020-06-20,1,0.8571428571428571
2020-06-21,0,0.5714285714285714
2020-06-22,0,0.5714285714285714
2020-06-23,0,0.42857142857142855
2020-06-24,1,0.42857142857142855
2020-06-25,1,0.42857142857142855
2020-06-26,0,0.42857142857142855
2020-06-27,1,1.0
2020-06-28,0,1.4285714285714286
2020-06-29,0,1.7142857142857142
2020-06-30,4,2.7142857142857144
2020-07-01,4,2.5714285714285716
2020-07-02,3,2.5714285714285716
2020-07-03,7,2.7142857142857144
2020-07-04,0,2.857142857142857
2020-07-05,0,2.4285714285714284
2020-07-06,1,2.0
2020-07-07,5,1.2857142857142858
2020-07-08,1,1.2857142857142858
2020-07-09,0,1.2857142857142858
2020-07-10,2,1.5714285714285714
2020-07-11,0,1.2857142857142858
2020-07-12,0,1.4285714285714286
2020-07-13,3,1.8571428571428572
2020-07-14,3,2.5714285714285716
2020-07-15,2,2.5714285714285716
2020-07-16,3,3.0
2020-07-17,7,3.0
2020-07-18,0,2.7142857142857144
2020-07-19,3,2.857142857142857
2020-07-20,3,3.142857142857143
2020-07-21,1,2.857142857142857
2020-07-22,3,3.142857142857143
2020-07-23,5,2.7142857142857144
2020-07-24,5,2.2857142857142856
2020-07-25,2,2.5714285714285716
2020-07-26,0,4.0
2020-07-27,0,3.857142857142857
2020-07-28,3,4.0
2020-07-29,13,5.142857142857143
2020-07-30,4,5.285714285714286
2020-07-31,6,6.571428571428571
2020-08-01,10,7.0
2020-08-02,1,7.0
2020-08-03,9,6.714285714285714
2020-08-04,6,7.428571428571429
2020-08-05,13,6.428571428571429
2020-08-06,2,6.285714285714286
2020-08-07,11,5.714285714285714
2020-08-08,3,6.0
2020-08-09,0,7.428571428571429
2020-08-10,5,7.857142857142857
2020-08-11,8,8.714285714285714
2020-08-12,23,9.428571428571429
2020-08-13,5,10.0
2020-08-14,17,11.285714285714286
2020-08-15,8,11.857142857142858
2020-08-16,4,12.714285714285714
2020-08-17,14,18.428571428571427
2020-08-18,12,22.0
2020-08-19,29,22.285714285714285
2020-08-20,45,22.428571428571427
2020-08-21,42,24.142857142857142
2020-08-22,10,26.428571428571427
2020-08-23,5,26.714285714285715
2020-08-24,26,23.285714285714285
2020-08-25,28,19.571428571428573
2020-08-26,31,19.428571428571427
2020-08-27,21,19.714285714285715
2020-08-28,16,19.285714285714285
2020-08-29,9,19.0
2020-08-30,7,17.857142857142858
2020-08-31,23,20.857142857142858
2020-09-01,26,25.571428571428573
2020-09-02,23,26.571428571428573
2020-09-03,42,26.0
2020-09-04,49,28.0
2020-09-05,16,31.571428571428573
2020-09-06,3,35.42857142857143
2020-09-07,37,34.142857142857146
2020-09-08,51,33.142857142857146
2020-09-09,50,35.857142857142854
2020-09-10,33,35.857142857142854
2020-09-11,42,36.285714285714285
2020-09-12,35,37.285714285714285
2020-09-13,3,34.285714285714285
2020-09-14,40,33.857142857142854
2020-09-15,58,33.142857142857146
2020-09-16,29,31.571428571428573
2020-09-17,30,32.142857142857146
2020-09-18,37,34.285714285714285
2020-09-19,24,29.857142857142858
2020-09-20,7,31.571428571428573
2020-09-21,55,35.857142857142854
2020-09-22,27,36.714285714285715
2020-09-23,41,35.857142857142854
2020-09-24,60,35.0
2020-09-25,43,34.57142857142857
2020-09-26,18,35.857142857142854
2020-09-27,1,39.285714285714285
2020-09-28,52,38.42857142857143
2020-09-29,36,40.42857142857143
2020-09-30,65,44.142857142857146
2020-10-01,54,46.0
2020-10-02,57,50.42857142857143
2020-10-03,44,58.57142857142857
2020-10-04,14,67.0
2020-10-05,83,74.57142857142857
2020-10-06,93,85.14285714285714
2020-10-07,124,88.28571428571429
2020-10-08,107,90.28571428571429
2020-10-09,131,98.71428571428571
2020-10-10,66,102.42857142857143
2020-10-11,28,105.57142857142857
2020-10-12,142,115.85714285714286
2020-10-13,119,129.28571428571428
2020-10-14,146,136.28571428571428
2020-10-15,179,140.28571428571428
2020-10-16,225,157.28571428571428
2020-10-17,115,182.0
2020-10-18,56,212.28571428571428
2020-10-19,261,245.28571428571428
2020-10-20,292,279.0
2020-10-21,358,309.85714285714283
2020-10-22,410,320.42857142857144
2020-10-23,461,365.7142857142857
2020-10-24,331,421.7142857142857
2020-10-25,130,460.0
2020-10-26,578,487.85714285714283
2020-10-27,684,494.7142857142857
2020-10-28,626,480.14285714285717
2020-10-29,605,471.42857142857144
2020-10-30,509,468.7142857142857
2020-10-31,229,463.7142857142857
2020-11-01,69,477.57142857142856
2020-11-02,559,504.7142857142857
2020-11-03,649,527.2857142857143
2020-11-04,723,539.0
2020-11-05,795,546.7142857142857
2020-11-06,667,564.0
2020-11-07,311,588.8571428571429
2020-11-08,123,601.7142857142857
2020-11-09,680,597.8571428571429
2020-11-10,823,632.0
2020-11-11,813,650.0
2020-11-12,768,657.5714285714286
2020-11-13,906,703.4285714285714
2020-11-14,437,731.5714285714286
2020-11-15,176,779.5714285714286
2020-11-16,1001,805.1428571428571
2020-11-17,1020,804.7142857142857
2020-11-18,1149,806.1428571428571
2020-11-19,947,806.7142857142857
2020-11-20,903,810.4285714285714
2020-11-21,447,807.1428571428571
2020-11-22,180,805.0
2020-11-23,1027,804.5714285714286
2020-11-24,997,821.8571428571429
2020-11-25,1134,829.4285714285714
2020-11-26,944,828.5714285714286
2020-11-27,1024,814.0
2020-11-28,500,811.0
2020-11-29,174,775.2857142857143
2020-11-30,925,776.2857142857143
2020-12-01,976,739.4285714285714
2020-12-02,884,724.5714285714286
2020-12-03,951,717.0
2020-12-04,766,710.8571428571429
2020-12-05,396,594.5714285714286
2020-12-06,121,605.8571428571429
2020-12-07,882,604.4285714285714
2020-12-08,162,612.4285714285714
2020-12-09,963,609.7142857142857
2020-12-10,941,607.1428571428571
2020-12-11,822,589.4285714285714
2020-12-12,377,681.5714285714286
2020-12-13,103,646.8571428571429
2020-12-14,758,602.0
2020-12-15,807,572.2857142857143
2020-12-16,720,560.5714285714286
2020-12-17,627,561.2857142857143
2020-12-18,614,546.4285714285714
2020-12-19,295,546.2857142857143
2020-12-20,108,551.5714285714286
2020-12-21,654,540.4285714285714
2020-12-22,806,462.42857142857144
2020-12-23,757,446.14285714285717
2020-12-24,549,460.2857142857143
2020-12-25,68,492.14285714285717
2020-12-26,181,514.8571428571429
2020-12-27,207,535.2857142857143
2020-12-28,877,562.8571428571429
2020-12-29,965,563.5714285714286
2020-12-30,900,593.1428571428571
2020-12-31,742,599.7142857142857
2021-01-01,73,622.8571428571429
2021-01-02,388,630.0
2021-01-03,253,527.5714285714286
2021-01-04,1039,559.4285714285714
2021-01-05,1015,668.2857142857143
2021-01-06,183,680.5714285714286
2021-01-07,965,664.7142857142857
2021-01-08,835,625.0
2021-01-09,474,572.1428571428571
2021-01-10,142,621.4285714285714
2021-01-11,761,573.8571428571429
2021-01-12,645,541.4285714285714
2021-01-13,528,515.8571428571429
2021-01-14,632,509.14285714285717
2021-01-15,608,490.2857142857143
2021-01-16,295,499.14285714285717
2021-01-17,95,501.14285714285717
2021-01-18,629,485.7142857142857
2021-01-19,707,490.7142857142857
2021-01-20,542,492.57142857142856
2021-01-21,524,491.85714285714283
2021-01-22,643,480.85714285714283
2021-01-23,308,465.85714285714283
2021-01-24,90,465.14285714285717
2021-01-25,552,457.85714285714283
2021-01-26,602,434.2857142857143
2021-01-27,537,431.42857142857144
2021-01-28,473,432.7142857142857
2021-01-29,478,425.57142857142856
2021-01-30,288,412.7142857142857
2021-01-31,99,396.57142857142856
2021-02-01,502,384.2857142857143
2021-02-02,512,368.2857142857143
2021-02-03,424,358.85714285714283
2021-02-04,387,357.0
2021-02-05,366,339.42857142857144
2021-02-06,222,326.57142857142856
2021-02-07,86,311.7142857142857
