data,0-9 anni,10-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2021-04-20,256.42857142857144,355.14285714285717,345.42857142857144,425.14285714285717,578.0,571.7142857142857,395.7142857142857,262.42857142857144,94.14285714285714,20.857142857142858
2021-04-21,265.14285714285717,356.7142857142857,340.42857142857144,422.2857142857143,583.8571428571429,563.7142857142857,394.57142857142856,259.0,90.71428571428571,20.142857142857142
2021-04-22,261.57142857142856,355.42857142857144,336.85714285714283,417.2857142857143,575.7142857142857,549.8571428571429,384.7142857142857,255.0,86.28571428571429,19.857142857142858
2021-04-23,257.0,347.14285714285717,335.14285714285717,418.7142857142857,571.1428571428571,538.1428571428571,377.7142857142857,245.71428571428572,80.85714285714286,19.285714285714285
2021-04-24,248.85714285714286,345.57142857142856,327.57142857142856,411.7142857142857,554.8571428571429,520.0,366.14285714285717,235.14285714285714,75.85714285714286,17.714285714285715
2021-04-25,243.71428571428572,343.14285714285717,318.85714285714283,404.0,540.1428571428571,507.0,355.7142857142857,224.85714285714286,71.71428571428571,16.857142857142858
2021-04-26,231.71428571428572,331.57142857142856,307.7142857142857,385.57142857142856,524.8571428571429,496.14285714285717,341.7142857142857,214.28571428571428,66.28571428571429,15.428571428571429
2021-04-27,220.14285714285714,317.14285714285717,292.85714285714283,367.7142857142857,503.14285714285717,477.85714285714283,323.7142857142857,198.28571428571428,63.714285714285715,14.0
2021-04-28,208.85714285714286,307.14285714285717,291.2857142857143,358.85714285714283,486.57142857142856,467.2857142857143,318.2857142857143,196.71428571428572,62.57142857142857,13.428571428571429
2021-04-29,201.57142857142858,294.42857142857144,284.42857142857144,344.42857142857144,470.85714285714283,456.42857142857144,302.85714285714283,187.71428571428572,58.857142857142854,12.142857142857142
2021-04-30,189.14285714285714,282.85714285714283,271.42857142857144,331.2857142857143,452.0,435.7142857142857,285.57142857142856,177.0,56.142857142857146,12.571428571428571
2021-05-01,183.14285714285714,268.2857142857143,265.2857142857143,316.14285714285717,434.42857142857144,423.0,270.7142857142857,169.0,52.0,13.285714285714286
2021-05-02,175.0,260.42857142857144,259.57142857142856,304.85714285714283,416.57142857142856,409.7142857142857,260.42857142857144,160.57142857142858,50.142857142857146,13.0
2021-05-03,167.28571428571428,254.42857142857142,255.28571428571428,297.42857142857144,404.57142857142856,394.42857142857144,252.57142857142858,155.0,47.0,13.142857142857142
2021-05-04,159.28571428571428,248.0,255.57142857142858,293.14285714285717,388.85714285714283,380.7142857142857,244.14285714285714,147.42857142857142,43.857142857142854,12.714285714285714
2021-05-05,150.57142857142858,239.28571428571428,244.28571428571428,282.85714285714283,370.85714285714283,360.0,223.42857142857142,134.28571428571428,41.142857142857146,12.0
2021-05-06,144.85714285714286,230.71428571428572,236.14285714285714,275.14285714285717,360.0,344.7142857142857,215.0,125.57142857142857,38.285714285714285,11.714285714285714
2021-05-07,136.57142857142858,227.57142857142858,228.28571428571428,261.42857142857144,339.57142857142856,330.7142857142857,204.57142857142858,120.28571428571429,35.57142857142857,10.142857142857142
2021-05-08,127.57142857142857,222.57142857142858,220.28571428571428,247.85714285714286,327.85714285714283,308.2857142857143,196.0,109.0,32.57142857142857,8.428571428571429
2021-05-09,121.57142857142857,207.14285714285714,211.85714285714286,235.71428571428572,307.85714285714283,293.2857142857143,186.71428571428572,100.57142857142857,29.285714285714285,8.714285714285714
2021-05-10,115.71428571428571,199.0,202.0,224.57142857142858,288.57142857142856,281.14285714285717,177.85714285714286,92.85714285714286,27.285714285714285,7.857142857142857
2021-05-11,110.14285714285714,188.14285714285714,190.28571428571428,214.0,279.0,267.2857142857143,166.57142857142858,89.71428571428571,25.142857142857142,7.857142857142857
2021-05-12,104.28571428571429,181.14285714285714,180.57142857142858,199.14285714285714,267.57142857142856,256.42857142857144,156.0,82.42857142857143,22.714285714285715,7.0
2021-05-13,96.14285714285714,176.85714285714286,174.57142857142858,190.57142857142858,252.85714285714286,242.42857142857142,147.42857142857142,77.85714285714286,21.857142857142858,7.0
2021-05-14,89.28571428571429,164.42857142857142,162.28571428571428,176.42857142857142,237.42857142857142,221.57142857142858,132.28571428571428,71.28571428571429,20.714285714285715,6.857142857142857
2021-05-15,82.14285714285714,153.0,155.14285714285714,167.42857142857142,223.57142857142858,215.42857142857142,121.42857142857143,70.71428571428571,20.714285714285715,6.428571428571429
2021-05-16,74.57142857142857,147.57142857142858,145.0,153.0,212.85714285714286,207.42857142857142,110.57142857142857,66.57142857142857,20.285714285714285,5.857142857142857
2021-05-17,68.42857142857143,138.28571428571428,138.57142857142858,145.0,205.0,196.85714285714286,102.14285714285714,61.714285714285715,19.0,5.428571428571429
2021-05-18,62.857142857142854,134.85714285714286,132.85714285714286,138.28571428571428,194.14285714285714,185.0,94.71428571428571,57.285714285714285,18.142857142857142,4.571428571428571
2021-05-19,58.42857142857143,125.57142857142857,131.57142857142858,137.0,181.42857142857142,176.85714285714286,91.42857142857143,54.0,17.285714285714285,4.571428571428571
2021-05-20,56.857142857142854,122.57142857142857,124.85714285714286,131.57142857142858,173.57142857142858,170.0,86.0,50.285714285714285,17.142857142857142,4.0
2021-05-21,54.42857142857143,119.71428571428571,120.0,127.42857142857143,168.28571428571428,166.57142857142858,80.0,45.285714285714285,15.714285714285714,3.7142857142857144
2021-05-22,50.57142857142857,113.71428571428571,114.71428571428571,119.85714285714286,158.42857142857142,158.57142857142858,75.71428571428571,41.857142857142854,14.428571428571429,4.142857142857143
2021-05-23,47.57142857142857,107.0,112.0,116.85714285714286,151.42857142857142,148.42857142857142,73.57142857142857,39.42857142857143,13.714285714285714,3.7142857142857144
2021-05-24,44.0,103.71428571428571,110.85714285714286,115.14285714285714,148.14285714285714,144.28571428571428,68.28571428571429,36.857142857142854,13.571428571428571,3.4285714285714284
2021-05-25,40.857142857142854,100.0,107.0,109.85714285714286,143.0,142.85714285714286,65.71428571428571,33.857142857142854,14.571428571428571,3.5714285714285716
2021-05-26,38.857142857142854,98.57142857142857,99.85714285714286,106.14285714285714,138.57142857142858,135.57142857142858,61.42857142857143,31.714285714285715,13.285714285714286,3.857142857142857
2021-05-27,37.285714285714285,93.0,96.28571428571429,99.14285714285714,132.85714285714286,129.28571428571428,60.714285714285715,31.0,13.142857142857142,3.857142857142857
2021-05-28,36.42857142857143,84.85714285714286,91.0,92.57142857142857,124.0,121.57142857142857,56.285714285714285,29.142857142857142,12.142857142857142,3.0
2021-05-29,37.857142857142854,78.71428571428571,88.0,92.14285714285714,120.71428571428571,116.42857142857143,54.285714285714285,28.285714285714285,11.857142857142858,2.5714285714285716
2021-05-30,35.714285714285715,76.71428571428571,85.85714285714286,90.28571428571429,118.57142857142857,111.71428571428571,49.285714285714285,26.285714285714285,10.714285714285714,2.857142857142857
2021-05-31,36.857142857142854,71.85714285714286,85.14285714285714,87.85714285714286,111.85714285714286,104.0,48.57142857142857,25.428571428571427,9.714285714285714,2.5714285714285716
2021-06-01,38.57142857142857,68.42857142857143,86.14285714285714,85.71428571428571,106.71428571428571,95.28571428571429,46.42857142857143,26.0,8.857142857142858,2.142857142857143
2021-06-02,37.0,65.71428571428571,86.42857142857143,81.85714285714286,103.0,92.57142857142857,45.285714285714285,25.571428571428573,9.142857142857142,1.8571428571428572
2021-06-03,35.57142857142857,63.142857142857146,83.85714285714286,81.28571428571429,98.57142857142857,86.0,40.857142857142854,23.285714285714285,9.0,1.7142857142857142
2021-06-04,33.42857142857143,59.57142857142857,83.42857142857143,81.0,96.85714285714286,78.14285714285714,39.714285714285715,21.285714285714285,8.428571428571429,2.0
2021-06-05,30.571428571428573,58.142857142857146,79.42857142857143,77.14285714285714,89.14285714285714,69.85714285714286,36.42857142857143,18.857142857142858,7.285714285714286,1.5714285714285714
2021-06-06,28.428571428571427,53.57142857142857,78.57142857142857,71.28571428571429,83.0,66.71428571428571,34.57142857142857,18.714285714285715,6.571428571428571,1.4285714285714286
2021-06-07,25.571428571428573,51.142857142857146,72.85714285714286,67.0,80.71428571428571,61.285714285714285,32.714285714285715,16.714285714285715,5.857142857142857,1.2857142857142858
2021-06-08,22.571428571428573,46.857142857142854,69.85714285714286,60.42857142857143,72.57142857142857,57.42857142857143,29.428571428571427,15.0,4.857142857142857,1.7142857142857142
2021-06-09,21.857142857142858,43.57142857142857,65.0,59.57142857142857,67.57142857142857,51.285714285714285,25.0,14.0,4.571428571428571,1.7142857142857142
2021-06-10,20.857142857142858,38.42857142857143,64.42857142857143,54.0,62.0,50.714285714285715,25.428571428571427,14.285714285714286,4.142857142857143,1.8571428571428572
2021-06-11,20.857142857142858,36.714285714285715,61.57142857142857,48.0,56.857142857142854,49.0,23.285714285714285,14.142857142857142,4.285714285714286,1.7142857142857142
2021-06-12,19.571428571428573,34.857142857142854,58.0,44.57142857142857,55.0,47.714285714285715,21.0,13.0,5.428571428571429,1.8571428571428572
2021-06-13,19.142857142857142,33.42857142857143,52.714285714285715,44.0,49.714285714285715,44.142857142857146,19.0,11.714285714285714,5.428571428571429,1.8571428571428572
2021-06-14,17.714285714285715,31.857142857142858,50.57142857142857,40.142857142857146,44.285714285714285,41.0,16.857142857142858,11.714285714285714,5.285714285714286,2.0
2021-06-15,16.571428571428573,29.428571428571427,46.42857142857143,39.42857142857143,43.857142857142854,38.714285714285715,16.142857142857142,10.571428571428571,5.428571428571429,1.7142857142857142
2021-06-16,14.857142857142858,27.142857142857142,46.0,35.142857142857146,40.142857142857146,35.714285714285715,16.0,10.428571428571429,5.142857142857143,1.5714285714285714
2021-06-17,13.714285714285714,27.142857142857142,43.285714285714285,34.714285714285715,40.57142857142857,33.285714285714285,14.428571428571429,9.571428571428571,4.857142857142857,1.1428571428571428
2021-06-18,10.857142857142858,24.714285714285715,41.142857142857146,31.285714285714285,38.285714285714285,31.857142857142858,13.571428571428571,9.571428571428571,4.428571428571429,0.8571428571428571
2021-06-19,10.0,23.857142857142858,43.0,30.142857142857142,35.42857142857143,29.428571428571427,14.142857142857142,10.142857142857142,3.0,0.8571428571428571
2021-06-20,9.714285714285714,23.285714285714285,44.42857142857143,28.428571428571427,35.42857142857143,28.142857142857142,14.714285714285714,9.428571428571429,3.2857142857142856,0.8571428571428571
2021-06-21,9.571428571428571,21.142857142857142,45.142857142857146,28.428571428571427,34.857142857142854,27.857142857142858,13.285714285714286,8.285714285714286,3.2857142857142856,1.0
2021-06-22,9.571428571428571,22.571428571428573,46.42857142857143,27.142857142857142,32.714285714285715,25.857142857142858,13.0,8.142857142857142,3.0,0.8571428571428571
2021-06-23,10.714285714285714,22.428571428571427,47.0,26.714285714285715,33.142857142857146,26.571428571428573,12.857142857142858,7.428571428571429,2.7142857142857144,0.8571428571428571
2021-06-24,10.857142857142858,21.714285714285715,48.714285714285715,27.0,31.0,26.714285714285715,12.285714285714286,8.428571428571429,3.2857142857142856,1.0
2021-06-25,10.571428571428571,23.428571428571427,50.42857142857143,27.571428571428573,30.285714285714285,26.714285714285715,13.142857142857142,8.428571428571429,4.142857142857143,1.0
2021-06-26,10.428571428571429,25.0,54.285714285714285,28.428571428571427,29.285714285714285,26.428571428571427,13.428571428571429,7.285714285714286,4.714285714285714,0.8571428571428571
2021-06-27,10.428571428571429,27.285714285714285,57.0,32.0,30.571428571428573,26.714285714285715,12.857142857142858,8.714285714285714,4.714285714285714,0.5714285714285714
2021-06-28,11.142857142857142,32.42857142857143,62.142857142857146,34.857142857142854,31.857142857142858,26.571428571428573,14.714285714285714,9.857142857142858,5.285714285714286,0.2857142857142857
2021-06-29,11.714285714285714,36.0,70.14285714285714,37.0,35.0,27.571428571428573,15.428571428571429,10.428571428571429,5.0,0.2857142857142857
2021-06-30,11.714285714285714,40.857142857142854,75.14285714285714,41.285714285714285,35.857142857142854,28.428571428571427,17.0,11.428571428571429,5.142857142857143,0.42857142857142855
2021-07-01,12.142857142857142,48.857142857142854,84.28571428571429,45.42857142857143,36.714285714285715,29.0,19.285714285714285,11.0,4.714285714285714,0.42857142857142855
2021-07-02,12.714285714285714,57.0,97.71428571428571,50.57142857142857,39.42857142857143,30.142857142857142,19.142857142857142,11.285714285714286,4.428571428571429,0.42857142857142855
2021-07-03,13.714285714285714,64.0,107.14285714285714,54.142857142857146,43.57142857142857,30.571428571428573,18.142857142857142,12.0,5.142857142857143,0.7142857142857143
2021-07-04,14.571428571428571,70.42857142857143,116.28571428571429,57.714285714285715,43.714285714285715,31.857142857142858,19.428571428571427,11.571428571428571,5.142857142857143,0.8571428571428571
2021-07-05,15.857142857142858,76.57142857142857,124.57142857142857,60.285714285714285,44.57142857142857,35.285714285714285,19.285714285714285,11.428571428571429,4.857142857142857,0.8571428571428571
2021-07-06,18.285714285714285,91.71428571428571,136.28571428571428,66.57142857142857,45.857142857142854,38.714285714285715,19.857142857142858,11.285714285714286,5.714285714285714,0.8571428571428571
2021-07-07,20.571428571428573,104.28571428571429,155.14285714285714,73.42857142857143,49.0,41.142857142857146,21.142857142857142,12.0,6.285714285714286,0.8571428571428571
2021-07-08,22.714285714285715,120.42857142857143,164.14285714285714,78.0,52.42857142857143,45.142857142857146,21.857142857142858,12.0,6.857142857142857,0.8571428571428571
2021-07-09,26.0,139.42857142857142,181.28571428571428,89.28571428571429,59.285714285714285,51.142857142857146,23.857142857142858,12.428571428571429,7.857142857142857,1.0
2021-07-10,27.571428571428573,165.71428571428572,209.57142857142858,98.0,64.0,58.857142857142854,28.285714285714285,13.857142857142858,7.714285714285714,1.1428571428571428
2021-07-11,30.0,198.0,251.42857142857142,109.71428571428571,74.0,65.14285714285714,31.285714285714285,14.428571428571429,8.428571428571429,1.2857142857142858
2021-07-12,33.142857142857146,236.14285714285714,295.14285714285717,124.71428571428571,81.85714285714286,73.42857142857143,34.857142857142854,16.0,9.285714285714286,1.2857142857142858
2021-07-13,35.285714285714285,255.42857142857142,324.0,138.0,91.71428571428571,81.85714285714286,40.142857142857146,18.142857142857142,9.571428571428571,1.7142857142857142
2021-07-14,38.0,280.14285714285717,344.57142857142856,149.85714285714286,100.71428571428571,89.85714285714286,43.857142857142854,19.142857142857142,9.857142857142858,2.0
