data,tutti,maschi,femmine
0,2231,1206.0,1025
1,2518,1306.0,1212
2,2646,1322.0,1324
3,3005,1557.0,1448
4,3524,1812.0,1712
5,3796,1923.0,1873
6,4012,2055.0,1957
7,4431,2245.0,2186
8,4983,2591.0,2392
9,5093,2561.0,2532
10,5451,2821.0,2630
11,5547,2907.0,2640
12,4722,2408.0,2314
13,4710,2386.0,2324
14,4495,2309.0,2186
15,4624,2313.0,2311
16,4718,2323.0,2395
17,4672,2338.0,2334
18,4432,2187.0,2245
19,3968,1978.0,1990
20,4009,1966.0,2043
21,4179,2072.0,2107
22,4192,2099.0,2093
23,4008,1965.0,2043
24,4027,1977.0,2050
25,4118,1995.0,2123
26,4179,2052.0,2127
27,4214,2000.0,2214
28,4276,2041.0,2235
29,4600,2194.0,2406
30,4526,2128.0,2398
31,4602,2096.0,2506
32,4755,2151.0,2604
33,4869,2198.0,2671
34,4978,2275.0,2703
35,4840,2143.0,2697
36,5153,2277.0,2876
37,5258,2371.0,2887
38,5541,2498.0,3043
39,5705,2554.0,3151
40,5796,2593.0,3203
41,5812,2623.0,3189
42,5998,2688.0,3310
43,6151,2688.0,3463
44,6424,2883.0,3541
45,6574,2999.0,3575
46,6827,3019.0,3808
47,6889,3107.0,3782
48,6651,3044.0,3607
49,6751,3069.0,3682
50,6650,2917.0,3733
51,6422,2913.0,3509
52,6384,2936.0,3448
53,6250,2803.0,3447
54,6198,2830.0,3368
55,6129,2784.0,3345
56,6141,2882.0,3259
57,6085,2757.0,3328
58,5627,2487.0,3140
59,5440,2483.0,2957
60,5320,2443.0,2877
61,5037,2327.0,2710
62,4823,2197.0,2626
63,4390,2029.0,2361
64,4133,1868.0,2265
65,4232,1963.0,2269
66,4053,1863.0,2190
67,3802,1733.0,2069
68,3568,1658.0,1910
69,3584,1697.0,1887
70,3545,1657.0,1888
71,3623,1725.0,1898
72,3815,1848.0,1967
73,3773,1780.0,1993
74,3602,1747.0,1855
75,3411,1663.0,1748
76,3035,1425.0,1610
77,2594,1212.0,1382
78,2844,1367.0,1477
79,2673,1291.0,1382
80,2548,1251.0,1297
81,2687,1240.0,1447
82,2593,1181.0,1412
83,2355,1080.0,1275
84,2227,968.0,1259
85,1840,800.0,1040
86,1811,740.0,1071
87,1643,678.0,965
88,1477,588.0,889
89,1259,480.0,779
90,1110,393.0,717
91,946,345.0,601
92,808,239.0,569
93,620,205.0,415
94,535,143.0,392
95,345,90.0,255
96,308,71.0,237
97,201,42.0,159
98,155,37.0,118
99,97,10.0,87
100,55,17.0,38
101,31,5.0,26
102,14,5.0,9
103,8,1.0,7
104,6,,6
105,3,,3
106,2,,2
107,1,,1
