data,tutti,maschi,femmine
0.0,0,0.0,0
1.0,0,0.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,1,0.0,1
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,0,0.0,0
19.0,0,0.0,0
20.0,0,0.0,0
21.0,0,0.0,0
22.0,0,0.0,0
23.0,0,0.0,0
24.0,0,0.0,0
25.0,0,0.0,0
26.0,0,0.0,0
27.0,0,0.0,0
28.0,0,0.0,0
29.0,0,0.0,0
30.0,0,0.0,0
31.0,0,0.0,0
32.0,0,0.0,0
33.0,0,0.0,0
34.0,0,0.0,0
35.0,0,0.0,0
36.0,1,1.0,0
37.0,1,0.0,1
38.0,0,0.0,0
39.0,0,0.0,0
40.0,1,1.0,0
41.0,0,0.0,0
42.0,1,1.0,0
43.0,0,0.0,0
44.0,1,1.0,0
45.0,2,0.0,2
46.0,2,1.0,1
47.0,0,0.0,0
48.0,2,1.0,1
49.0,1,0.0,1
50.0,1,0.0,1
51.0,1,1.0,0
52.0,1,1.0,0
53.0,1,1.0,0
54.0,7,5.0,2
55.0,0,0.0,0
56.0,4,3.0,1
57.0,6,4.0,2
58.0,2,1.0,1
59.0,4,3.0,1
60.0,4,4.0,0
61.0,5,3.0,2
62.0,5,4.0,1
63.0,9,7.0,2
64.0,8,5.0,3
65.0,6,4.0,2
66.0,12,9.0,3
67.0,12,8.0,4
68.0,7,3.0,4
69.0,10,9.0,1
70.0,19,14.0,5
71.0,16,11.0,5
72.0,27,23.0,4
73.0,17,10.0,7
74.0,34,24.0,10
75.0,24,17.0,7
76.0,25,18.0,7
77.0,36,21.0,15
78.0,51,35.0,16
79.0,50,35.0,15
80.0,49,28.0,21
81.0,59,35.0,24
82.0,67,36.0,31
83.0,67,47.0,20
84.0,47,25.0,22
85.0,62,38.0,24
86.0,71,36.0,35
87.0,70,31.0,39
88.0,55,32.0,23
89.0,61,28.0,33
90.0,56,27.0,29
91.0,76,36.0,40
92.0,52,18.0,34
93.0,43,18.0,25
94.0,37,12.0,25
95.0,38,14.0,24
96.0,35,6.0,29
97.0,27,6.0,21
98.0,16,3.0,13
99.0,11,2.0,9
100.0,5,1.0,4
101.0,4,1.0,3
102.0,1,,1
103.0,0,,0
104.0,1,,1
