data,tutti,maschi,femmine
0.0,0,0.0,0
1.0,0,0.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,1,1.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,0,0.0,0
18.0,1,1.0,0
19.0,0,0.0,0
20.0,0,0.0,0
21.0,0,0.0,0
22.0,0,0.0,0
23.0,0,0.0,0
24.0,0,0.0,0
25.0,0,0.0,0
26.0,0,0.0,0
27.0,0,0.0,0
28.0,0,0.0,0
29.0,0,0.0,0
30.0,0,0.0,0
31.0,0,0.0,0
32.0,0,0.0,0
33.0,0,0.0,0
34.0,1,1.0,0
35.0,0,0.0,0
36.0,0,0.0,0
37.0,0,0.0,0
38.0,1,1.0,0
39.0,0,0.0,0
40.0,0,0.0,0
41.0,2,0.0,2
42.0,0,0.0,0
43.0,3,2.0,1
44.0,2,1.0,1
45.0,3,3.0,0
46.0,3,3.0,0
47.0,3,3.0,0
48.0,2,0.0,2
49.0,6,4.0,2
50.0,6,5.0,1
51.0,8,7.0,1
52.0,4,1.0,3
53.0,3,1.0,2
54.0,8,2.0,6
55.0,14,8.0,6
56.0,13,11.0,2
57.0,7,5.0,2
58.0,13,8.0,5
59.0,20,14.0,6
60.0,18,13.0,5
61.0,17,11.0,6
62.0,24,19.0,5
63.0,31,24.0,7
64.0,39,29.0,10
65.0,43,33.0,10
66.0,37,27.0,10
67.0,48,27.0,21
68.0,50,39.0,11
69.0,54,35.0,19
70.0,69,52.0,17
71.0,77,52.0,25
72.0,87,60.0,27
73.0,99,64.0,35
74.0,106,71.0,35
75.0,108,76.0,32
76.0,115,77.0,38
77.0,133,92.0,41
78.0,143,94.0,49
79.0,174,109.0,65
80.0,179,120.0,59
81.0,207,118.0,89
82.0,194,112.0,82
83.0,204,105.0,99
84.0,192,97.0,95
85.0,211,103.0,108
86.0,213,103.0,110
87.0,172,74.0,98
88.0,219,110.0,109
89.0,230,104.0,126
90.0,227,104.0,123
91.0,169,75.0,94
92.0,166,50.0,116
93.0,156,54.0,102
94.0,129,31.0,98
95.0,113,21.0,92
96.0,100,31.0,69
97.0,86,23.0,63
98.0,47,10.0,37
99.0,40,9.0,31
100.0,32,8.0,24
101.0,16,3.0,13
102.0,7,1.0,6
103.0,7,1.0,6
104.0,0,0.0,0
105.0,1,1.0,0
106.0,1,,1
107.0,0,,0
108.0,1,,1
