data,operatori sanitari,altri
2021-02-02,8.0,668
2021-02-03,7.0,694
2021-02-04,11.0,633
2021-02-05,8.0,685
2021-02-06,15.0,589
2021-02-07,4.0,600
2021-02-08,11.0,715
2021-02-09,7.0,675
2021-02-10,11.0,689
2021-02-11,12.0,678
2021-02-12,9.0,677
2021-02-13,7.0,566
2021-02-14,6.0,528
2021-02-15,7.0,696
2021-02-16,7.0,655
2021-02-17,3.0,754
2021-02-18,9.0,762
2021-02-19,12.0,756
2021-02-20,7.0,706
2021-02-21,12.0,714
2021-02-22,13.0,903
2021-02-23,6.0,937
2021-02-24,5.0,917
2021-02-25,3.0,920
2021-02-26,3.0,1043
2021-02-27,6.0,989
2021-02-28,4.0,890
2021-03-01,9.0,1160
2021-03-02,3.0,1323
2021-03-03,9.0,1260
2021-03-04,8.0,1236
2021-03-05,4.0,1333
2021-03-06,11.0,1266
2021-03-07,8.0,1098
2021-03-08,13.0,1481
2021-03-09,7.0,1447
2021-03-10,8.0,1436
2021-03-11,9.0,1342
2021-03-12,12.0,1494
2021-03-13,6.0,1431
2021-03-14,5.0,1275
2021-03-15,4.0,1603
2021-03-16,9.0,1605
2021-03-17,9.0,1471
2021-03-18,4.0,1427
2021-03-19,6.0,1474
2021-03-20,5.0,1414
2021-03-21,5.0,1252
2021-03-22,9.0,1488
2021-03-23,6.0,1416
2021-03-24,12.0,1386
2021-03-25,10.0,1379
2021-03-26,8.0,1432
2021-03-27,5.0,1251
2021-03-28,8.0,1053
2021-03-29,10.0,1399
2021-03-30,8.0,1303
2021-03-31,7.0,1231
2021-04-01,16.0,1277
2021-04-02,5.0,1307
2021-04-03,9.0,1121
2021-04-04,7.0,913
2021-04-05,7.0,971
2021-04-06,7.0,1137
2021-04-07,3.0,993
2021-04-08,9.0,935
2021-04-09,8.0,936
2021-04-10,6.0,845
2021-04-11,4.0,736
2021-04-12,5.0,806
2021-04-13,3.0,826
2021-04-14,7.0,736
2021-04-15,5.0,746
2021-04-16,8.0,674
2021-04-17,6.0,641
2021-04-18,7.0,676
2021-04-19,2.0,706
2021-04-20,4.0,711
2021-04-21,8.0,725
2021-04-22,4.0,627
2021-04-23,3.0,661
2021-04-24,7.0,616
2021-04-25,4.0,550
2021-04-26,3.0,646
2021-04-27,4.0,595
2021-04-28,5.0,625
2021-04-29,1.0,567
2021-04-30,3.0,571
2021-05-01,0.0,496
2021-05-02,4.0,427
2021-05-03,3.0,533
2021-05-04,5.0,522
2021-05-05,3.0,475
2021-05-06,8.0,441
2021-05-07,3.0,431
2021-05-08,2.0,386
2021-05-09,5.0,285
2021-05-10,6.0,381
2021-05-11,3.0,337
2021-05-12,2.0,342
2021-05-13,2.0,339
2021-05-14,1.0,305
2021-05-15,1.0,260
2021-05-16,2.0,240
2021-05-17,2.0,289
2021-05-18,0.0,221
2021-05-19,1.0,233
2021-05-20,1.0,235
2021-05-21,0.0,203
2021-05-22,0.0,182
2021-05-23,2.0,174
2021-05-24,2.0,183
2021-05-25,2.0,144
2021-05-26,2.0,182
2021-05-27,1.0,126
2021-05-28,1.0,176
2021-05-29,0.0,144
2021-05-30,1.0,124
2021-05-31,1.0,138
2021-06-01,1.0,130
2021-06-02,0.0,102
2021-06-03,1.0,104
2021-06-04,1.0,118
2021-06-05,0.0,87
2021-06-06,1.0,100
2021-06-07,1.0,103
2021-06-08,0.0,100
2021-06-09,1.0,73
2021-06-10,0.0,92
2021-06-11,1.0,70
2021-06-12,1.0,75
2021-06-13,1.0,67
2021-06-14,1.0,61
2021-06-15,0.0,77
2021-06-16,2.0,61
2021-06-17,0.0,58
2021-06-18,2.0,65
2021-06-19,0.0,35
2021-06-20,1.0,44
2021-06-21,0.0,49
2021-06-22,0.0,56
2021-06-23,0.0,40
2021-06-24,1.0,52
2021-06-25,1.0,31
2021-06-26,0.0,40
2021-06-27,0.0,31
2021-06-28,0.0,47
2021-06-29,1.0,41
2021-06-30,0.0,25
2021-07-01,0.0,45
2021-07-02,0.0,34
2021-07-03,0.0,37
2021-07-04,0.0,39
2021-07-05,0.0,38
2021-07-06,0.0,36
2021-07-07,1.0,48
2021-07-08,0.0,52
2021-07-09,0.0,45
2021-07-10,1.0,38
2021-07-11,1.0,47
2021-07-12,0.0,52
2021-07-13,0.0,65
2021-07-14,0.0,51
2021-07-15,0.0,67
2021-07-16,1.0,70
2021-07-17,2.0,78
2021-07-18,2.0,75
2021-07-19,2.0,97
2021-07-20,0.0,99
2021-07-21,4.0,107
2021-07-22,1.0,117
2021-07-23,4.0,98
2021-07-24,0.0,105
2021-07-25,2.0,127
2021-07-26,2.0,123
2021-07-27,1.0,135
2021-07-28,2.0,156
2021-07-29,3.0,126
2021-07-30,2.0,170
2021-07-31,1.0,158
2021-08-01,1.0,128
2021-08-02,3.0,159
2021-08-03,4.0,185
2021-08-04,2.0,166
2021-08-05,4.0,151
2021-08-06,0.0,180
2021-08-07,2.0,167
2021-08-08,2.0,150
2021-08-09,1.0,193
2021-08-10,1.0,177
2021-08-11,1.0,184
2021-08-12,4.0,186
2021-08-13,1.0,188
2021-08-14,4.0,171
2021-08-15,1.0,175
2021-08-16,2.0,220
2021-08-17,4.0,166
2021-08-18,3.0,212
2021-08-19,3.0,177
2021-08-20,1.0,193
2021-08-21,5.0,196
2021-08-22,3.0,154
2021-08-23,2.0,212
2021-08-24,2.0,189
2021-08-25,3.0,189
2021-08-26,1.0,211
2021-08-27,2.0,185
2021-08-28,0.0,204
2021-08-29,2.0,180
2021-08-30,2.0,170
2021-08-31,2.0,188
2021-09-01,5.0,181
2021-09-02,2.0,204
2021-09-03,3.0,206
2021-09-04,1.0,178
2021-09-05,3.0,160
2021-09-06,2.0,204
2021-09-07,3.0,203
2021-09-08,5.0,181
2021-09-09,3.0,172
2021-09-10,0.0,177
2021-09-11,1.0,177
2021-09-12,4.0,151
2021-09-13,2.0,194
2021-09-14,4.0,164
2021-09-15,3.0,156
2021-09-16,0.0,155
2021-09-17,2.0,154
2021-09-18,2.0,141
2021-09-19,2.0,131
2021-09-20,0.0,134
2021-09-21,1.0,132
2021-09-22,1.0,134
2021-09-23,0.0,158
2021-09-24,3.0,125
2021-09-25,2.0,113
2021-09-26,0.0,106
2021-09-27,0.0,140
2021-09-28,1.0,104
2021-09-29,1.0,100
2021-09-30,0.0,132
2021-10-01,1.0,138
2021-10-02,1.0,102
2021-10-03,3.0,102
2021-10-04,2.0,102
2021-10-05,2.0,101
2021-10-06,0.0,92
2021-10-07,1.0,108
2021-10-08,0.0,95
2021-10-09,0.0,85
2021-10-10,1.0,92
2021-10-11,2.0,101
2021-10-12,0.0,113
2021-10-13,2.0,120
2021-10-14,0.0,98
2021-10-15,3.0,114
2021-10-16,1.0,103
2021-10-17,3.0,96
2021-10-18,3.0,120
2021-10-19,3.0,131
2021-10-20,4.0,126
2021-10-21,0.0,136
2021-10-22,4.0,169
2021-10-23,0.0,139
2021-10-24,3.0,114
2021-10-25,3.0,143
2021-10-26,0.0,150
2021-10-27,4.0,174
2021-10-28,3.0,150
2021-10-29,7.0,155
2021-10-30,3.0,160
2021-10-31,2.0,161
2021-11-01,1.0,142
2021-11-02,3.0,199
2021-11-03,0.0,188
2021-11-04,2.0,219
2021-11-05,4.0,214
2021-11-06,4.0,172
2021-11-07,0.0,179
2021-11-08,3.0,238
2021-11-09,1.0,211
2021-11-10,2.0,228
2021-11-11,3.0,207
2021-11-12,2.0,260
2021-11-13,6.0,235
2021-11-14,4.0,218
2021-11-15,2.0,283
2021-11-16,4.0,293
2021-11-17,7.0,273
2021-11-18,4.0,256
2021-11-19,0.0,296
2021-11-20,0.0,261
2021-11-21,3.0,250
2021-11-22,2.0,305
2021-11-23,6.0,281
2021-11-24,1.0,265
2021-11-25,4.0,282
2021-11-26,3.0,282
2021-11-27,2.0,174
2021-11-28,1.0,48
2020-02-20,,83
2021-11-29,,4
