data,tutti,maschi,femmine
0.0,1803,966,837.0
1.0,2247,1211,1036.0
2.0,2261,1169,1092.0
3.0,3029,1580,1449.0
4.0,3578,1806,1772.0
5.0,3827,1953,1874.0
6.0,4581,2329,2252.0
7.0,5155,2661,2494.0
8.0,5342,2786,2556.0
9.0,5771,2998,2773.0
10.0,5791,2993,2798.0
11.0,5817,3053,2764.0
12.0,5367,2710,2657.0
13.0,5407,2831,2576.0
14.0,5117,2523,2594.0
15.0,5357,2639,2718.0
16.0,5529,2717,2812.0
17.0,5664,2829,2835.0
18.0,5405,2591,2814.0
19.0,4753,2345,2408.0
20.0,4748,2329,2419.0
21.0,4861,2396,2465.0
22.0,4820,2426,2394.0
23.0,4924,2388,2536.0
24.0,4961,2432,2529.0
25.0,4994,2429,2565.0
26.0,5074,2435,2639.0
27.0,5000,2316,2684.0
28.0,5112,2446,2666.0
29.0,5035,2377,2658.0
30.0,5147,2380,2767.0
31.0,5347,2562,2785.0
32.0,5208,2428,2780.0
33.0,5201,2359,2842.0
34.0,5255,2408,2847.0
35.0,5268,2408,2860.0
36.0,5403,2437,2966.0
37.0,5448,2490,2958.0
38.0,5503,2514,2989.0
39.0,5684,2563,3121.0
40.0,5911,2702,3209.0
41.0,5710,2568,3142.0
42.0,5875,2536,3339.0
43.0,5937,2662,3275.0
44.0,6062,2668,3394.0
45.0,6096,2696,3400.0
46.0,6434,2947,3487.0
47.0,6610,2990,3620.0
48.0,6718,2951,3767.0
49.0,6578,2956,3622.0
50.0,6637,2970,3667.0
51.0,6369,2939,3430.0
52.0,6492,3022,3470.0
53.0,6349,3005,3344.0
54.0,6196,2872,3324.0
55.0,6135,2785,3350.0
56.0,5866,2794,3072.0
57.0,5640,2674,2966.0
58.0,5211,2458,2753.0
59.0,4596,2142,2454.0
60.0,4471,2153,2318.0
61.0,4081,1982,2099.0
62.0,3678,1836,1842.0
63.0,3363,1604,1759.0
64.0,3216,1539,1677.0
65.0,3021,1471,1550.0
66.0,2775,1332,1443.0
67.0,2532,1225,1307.0
68.0,2476,1238,1238.0
69.0,2321,1171,1150.0
70.0,2271,1090,1181.0
71.0,2267,1115,1152.0
72.0,2210,1144,1066.0
73.0,2269,1115,1154.0
74.0,2315,1089,1226.0
75.0,2101,1072,1029.0
76.0,1804,897,907.0
77.0,1871,894,977.0
78.0,1966,941,1025.0
79.0,1885,946,939.0
80.0,1879,892,987.0
81.0,1758,819,939.0
82.0,1702,782,920.0
83.0,1506,674,832.0
84.0,1437,627,810.0
85.0,1376,574,802.0
86.0,1300,498,802.0
87.0,1181,440,741.0
88.0,1144,416,728.0
89.0,1038,389,649.0
90.0,975,309,666.0
91.0,864,244,620.0
92.0,697,211,486.0
93.0,585,163,422.0
94.0,477,119,358.0
95.0,415,102,313.0
96.0,308,60,248.0
97.0,256,44,212.0
98.0,170,26,144.0
99.0,127,23,104.0
100.0,72,9,63.0
101.0,38,4,34.0
102.0,17,1,16.0
103.0,6,0,6.0
104.0,7,0,7.0
105.0,3,0,3.0
106.0,3,0,3.0
107.0,3,0,3.0
108.0,0,0,
109.0,0,0,
110.0,1,1,
