data,tutti,maschi,femmine
0.0,0,0,0.0
1.0,0,0,0.0
2.0,0,0,0.0
3.0,2,1,1.0
4.0,1,1,0.0
5.0,0,0,0.0
6.0,0,0,0.0
7.0,0,0,0.0
8.0,0,0,0.0
9.0,0,0,0.0
10.0,0,0,0.0
11.0,0,0,0.0
12.0,1,0,1.0
13.0,0,0,0.0
14.0,0,0,0.0
15.0,0,0,0.0
16.0,1,1,0.0
17.0,1,1,0.0
18.0,0,0,0.0
19.0,1,0,1.0
20.0,2,1,1.0
21.0,0,0,0.0
22.0,3,2,1.0
23.0,0,0,0.0
24.0,0,0,0.0
25.0,1,0,1.0
26.0,0,0,0.0
27.0,0,0,0.0
28.0,1,0,1.0
29.0,2,1,1.0
30.0,1,0,1.0
31.0,2,2,0.0
32.0,3,2,1.0
33.0,2,1,1.0
34.0,1,1,0.0
35.0,4,4,0.0
36.0,3,2,1.0
37.0,6,5,1.0
38.0,5,3,2.0
39.0,5,1,4.0
40.0,2,1,1.0
41.0,5,3,2.0
42.0,2,2,0.0
43.0,4,2,2.0
44.0,5,2,3.0
45.0,6,5,1.0
46.0,11,8,3.0
47.0,11,8,3.0
48.0,11,10,1.0
49.0,9,4,5.0
50.0,10,6,4.0
51.0,8,4,4.0
52.0,8,7,1.0
53.0,10,7,3.0
54.0,12,8,4.0
55.0,16,11,5.0
56.0,22,10,12.0
57.0,21,17,4.0
58.0,26,16,10.0
59.0,23,17,6.0
60.0,22,17,5.0
61.0,28,22,6.0
62.0,35,22,13.0
63.0,30,19,11.0
64.0,35,23,12.0
65.0,44,30,14.0
66.0,27,19,8.0
67.0,36,23,13.0
68.0,40,29,11.0
69.0,28,21,7.0
70.0,38,23,15.0
71.0,31,23,8.0
72.0,40,29,11.0
73.0,45,29,16.0
74.0,44,28,16.0
75.0,38,25,13.0
76.0,32,19,13.0
77.0,33,21,12.0
78.0,31,19,12.0
79.0,23,17,6.0
80.0,22,12,10.0
81.0,24,15,9.0
82.0,13,5,8.0
83.0,17,11,6.0
84.0,12,9,3.0
85.0,17,13,4.0
86.0,8,5,3.0
87.0,6,3,3.0
88.0,2,2,0.0
89.0,4,1,3.0
90.0,3,1,2.0
91.0,0,0,
92.0,0,0,
93.0,1,1,
