data,tutti,maschi,femmine
0.0,4075,2108.0,1967
1.0,4709,2461.0,2248
2.0,5154,2637.0,2517
3.0,6340,3308.0,3032
4.0,7252,3815.0,3437
5.0,7882,4010.0,3872
6.0,8339,4341.0,3998
7.0,9111,4732.0,4379
8.0,9192,4646.0,4546
9.0,9844,5075.0,4769
10.0,10258,5218.0,5040
11.0,10484,5390.0,5094
12.0,10077,5119.0,4958
13.0,9769,4911.0,4858
14.0,9665,4795.0,4870
15.0,10186,5153.0,5033
16.0,10749,5410.0,5339
17.0,11273,5694.0,5579
18.0,11225,5608.0,5617
19.0,9911,4977.0,4934
20.0,9813,4937.0,4876
21.0,9787,4901.0,4886
22.0,9676,4754.0,4922
23.0,9561,4701.0,4860
24.0,9434,4633.0,4801
25.0,9687,4668.0,5019
26.0,9428,4545.0,4883
27.0,9897,4733.0,5164
28.0,10048,4697.0,5351
29.0,10267,4777.0,5490
30.0,10347,4802.0,5545
31.0,10231,4784.0,5447
32.0,10305,4821.0,5484
33.0,10263,4735.0,5528
34.0,10277,4755.0,5522
35.0,10324,4723.0,5601
36.0,10343,4668.0,5675
37.0,10424,4677.0,5747
38.0,10562,4852.0,5710
39.0,10737,4845.0,5892
40.0,10684,4907.0,5777
41.0,10724,4829.0,5895
42.0,10877,4886.0,5991
43.0,10922,4850.0,6072
44.0,10962,4946.0,6016
45.0,11504,5197.0,6307
46.0,11520,5267.0,6253
47.0,11507,5190.0,6317
48.0,11331,5297.0,6034
49.0,11310,5298.0,6012
50.0,11143,5190.0,5953
51.0,10863,5000.0,5863
52.0,10832,5116.0,5716
53.0,10652,5052.0,5600
54.0,10494,4929.0,5565
55.0,10256,4891.0,5365
56.0,9771,4638.0,5133
57.0,9515,4507.0,5008
58.0,9225,4462.0,4763
59.0,8763,4218.0,4545
60.0,8584,4090.0,4494
61.0,8335,4080.0,4255
62.0,7521,3735.0,3786
63.0,7020,3335.0,3685
64.0,6864,3373.0,3491
65.0,6490,3143.0,3347
66.0,6321,3127.0,3194
67.0,5726,2845.0,2881
68.0,5499,2704.0,2795
69.0,5166,2527.0,2639
70.0,5079,2493.0,2586
71.0,5046,2484.0,2562
72.0,5006,2466.0,2540
73.0,4854,2386.0,2468
74.0,4610,2247.0,2363
75.0,4024,1961.0,2063
76.0,3595,1780.0,1815
77.0,3284,1564.0,1720
78.0,3105,1449.0,1656
79.0,3007,1394.0,1613
80.0,3097,1411.0,1686
81.0,2967,1329.0,1638
82.0,2866,1226.0,1640
83.0,2728,1173.0,1555
84.0,2422,995.0,1427
85.0,2315,926.0,1389
86.0,2240,861.0,1379
87.0,2038,763.0,1275
88.0,1834,658.0,1176
89.0,1557,549.0,1008
90.0,1461,445.0,1016
91.0,1237,394.0,843
92.0,950,275.0,675
93.0,723,202.0,521
94.0,584,147.0,437
95.0,434,121.0,313
96.0,330,73.0,257
97.0,245,59.0,186
98.0,168,44.0,124
99.0,114,22.0,92
100.0,76,16.0,60
101.0,31,4.0,27
102.0,19,3.0,16
103.0,11,2.0,9
104.0,8,2.0,6
105.0,7,4.0,3
106.0,3,0.0,3
107.0,7,5.0,2
108.0,2,0.0,2
109.0,3,2.0,1
110.0,1,,1
