data,tutti,maschi,femmine
0,0,0.0,0
1,0,0.0,0
2,0,0.0,0
3,0,0.0,0
4,0,0.0,0
5,0,0.0,0
6,0,0.0,0
7,0,0.0,0
8,0,0.0,0
9,0,0.0,0
10,0,0.0,0
11,0,0.0,0
12,0,0.0,0
13,0,0.0,0
14,0,0.0,0
15,1,1.0,0
16,0,0.0,0
17,0,0.0,0
18,0,0.0,0
19,0,0.0,0
20,1,1.0,0
21,1,1.0,0
22,0,0.0,0
23,0,0.0,0
24,1,1.0,0
25,1,1.0,0
26,0,0.0,0
27,0,0.0,0
28,0,0.0,0
29,0,0.0,0
30,0,0.0,0
31,1,0.0,1
32,2,0.0,2
33,1,1.0,0
34,0,0.0,0
35,0,0.0,0
36,0,0.0,0
37,1,1.0,0
38,0,0.0,0
39,1,1.0,0
40,0,0.0,0
41,0,0.0,0
42,0,0.0,0
43,1,1.0,0
44,1,1.0,0
45,1,1.0,0
46,2,2.0,0
47,1,0.0,1
48,1,0.0,1
49,2,2.0,0
50,0,0.0,0
51,2,2.0,0
52,2,0.0,2
53,3,2.0,1
54,1,1.0,0
55,6,4.0,2
56,1,1.0,0
57,2,2.0,0
58,7,6.0,1
59,5,2.0,3
60,10,7.0,3
61,1,1.0,0
62,6,3.0,3
63,7,6.0,1
64,5,5.0,0
65,6,5.0,1
66,7,7.0,0
67,4,3.0,1
68,9,8.0,1
69,8,5.0,3
70,9,5.0,4
71,8,7.0,1
72,9,6.0,3
73,13,10.0,3
74,7,5.0,2
75,11,6.0,5
76,10,9.0,1
77,9,5.0,4
78,9,6.0,3
79,9,7.0,2
80,3,2.0,1
81,4,2.0,2
82,4,2.0,2
83,2,2.0,0
84,2,1.0,1
85,1,1.0,0
86,0,0.0,0
87,1,0.0,1
88,2,0.0,2
89,0,0.0,0
90,0,0.0,0
91,0,0.0,0
92,1,1.0,0
93,2,,2
94,1,,1
