data,casi,casi_media7gg
2020-02-20,1,
2020-02-21,1,
2020-02-22,2,
2020-02-23,3,3.4285714285714284
2020-02-24,5,4.285714285714286
2020-02-25,8,5.428571428571429
2020-02-26,4,6.571428571428571
2020-02-27,7,8.714285714285714
2020-02-28,9,10.571428571428571
2020-02-29,10,15.714285714285714
2020-03-01,18,20.714285714285715
2020-03-02,18,28.857142857142858
2020-03-03,44,40.142857142857146
2020-03-04,39,57.42857142857143
2020-03-05,64,74.71428571428571
2020-03-06,88,97.85714285714286
2020-03-07,131,120.42857142857143
2020-03-08,139,146.14285714285714
2020-03-09,180,169.57142857142858
2020-03-10,202,191.71428571428572
2020-03-11,219,211.42857142857142
2020-03-12,228,230.85714285714286
2020-03-13,243,252.14285714285714
2020-03-14,269,278.85714285714283
2020-03-15,275,300.85714285714283
2020-03-16,329,324.57142857142856
2020-03-17,389,350.14285714285717
2020-03-18,373,378.85714285714283
2020-03-19,394,399.85714285714283
2020-03-20,422,415.57142857142856
2020-03-21,470,420.57142857142856
2020-03-22,422,430.7142857142857
2020-03-23,439,436.57142857142856
2020-03-24,424,438.2857142857143
2020-03-25,444,434.42857142857144
2020-03-26,435,428.14285714285717
2020-03-27,434,414.42857142857144
2020-03-28,443,398.14285714285717
2020-03-29,378,382.0
2020-03-30,343,362.57142857142856
2020-03-31,310,340.85714285714283
2020-04-01,331,316.2857142857143
2020-04-02,299,298.7142857142857
2020-04-03,282,283.0
2020-04-04,271,276.57142857142856
2020-04-05,255,267.0
2020-04-06,233,257.0
2020-04-07,265,249.57142857142858
2020-04-08,264,246.14285714285714
2020-04-09,229,240.71428571428572
2020-04-10,230,239.0
2020-04-11,247,233.42857142857142
2020-04-12,217,224.57142857142858
2020-04-13,221,218.71428571428572
2020-04-14,226,212.14285714285714
2020-04-15,202,202.85714285714286
2020-04-16,188,198.42857142857142
2020-04-17,184,192.71428571428572
2020-04-18,182,181.0
2020-04-19,186,172.28571428571428
2020-04-20,181,165.14285714285714
2020-04-21,144,160.57142857142858
2020-04-22,141,154.71428571428572
2020-04-23,138,147.57142857142858
2020-04-24,152,139.85714285714286
2020-04-25,141,137.85714285714286
2020-04-26,136,136.57142857142858
2020-04-27,127,133.0
2020-04-28,130,126.57142857142857
2020-04-29,132,120.71428571428571
2020-04-30,113,115.71428571428571
2020-05-01,107,109.71428571428571
2020-05-02,100,104.85714285714286
2020-05-03,101,100.0
2020-05-04,85,93.28571428571429
2020-05-05,96,87.57142857142857
2020-05-06,98,86.57142857142857
2020-05-07,66,83.42857142857143
2020-05-08,67,82.42857142857143
2020-05-09,93,78.28571428571429
2020-05-10,79,72.85714285714286
2020-05-11,78,71.0
2020-05-12,67,70.71428571428571
2020-05-13,60,65.0
2020-05-14,53,61.42857142857143
2020-05-15,65,55.42857142857143
2020-05-16,53,51.857142857142854
2020-05-17,54,47.714285714285715
2020-05-18,36,44.57142857142857
2020-05-19,42,40.714285714285715
2020-05-20,31,38.57142857142857
2020-05-21,31,35.857142857142854
2020-05-22,38,35.42857142857143
2020-05-23,38,32.0
2020-05-24,35,30.285714285714285
2020-05-25,33,29.428571428571427
2020-05-26,18,26.0
2020-05-27,19,24.0
2020-05-28,25,21.142857142857142
2020-05-29,14,19.142857142857142
2020-05-30,24,20.571428571428573
2020-05-31,15,20.428571428571427
2020-06-01,19,19.857142857142858
2020-06-02,28,20.142857142857142
2020-06-03,18,19.142857142857142
2020-06-04,21,19.285714285714285
2020-06-05,16,18.714285714285715
2020-06-06,17,16.714285714285715
2020-06-07,16,16.285714285714285
2020-06-08,15,15.285714285714286
2020-06-09,14,14.428571428571429
2020-06-10,15,12.714285714285714
2020-06-11,14,11.857142857142858
2020-06-12,10,11.428571428571429
2020-06-13,5,12.0
2020-06-14,10,11.0
2020-06-15,12,10.285714285714286
2020-06-16,18,10.285714285714286
2020-06-17,8,10.714285714285714
2020-06-18,9,11.142857142857142
2020-06-19,10,10.714285714285714
2020-06-20,8,10.428571428571429
2020-06-21,13,10.428571428571429
2020-06-22,9,10.428571428571429
2020-06-23,16,10.571428571428571
2020-06-24,8,11.0
2020-06-25,9,9.857142857142858
2020-06-26,11,9.0
2020-06-27,11,7.142857142857143
2020-06-28,5,7.0
2020-06-29,3,6.857142857142857
2020-06-30,3,5.857142857142857
2020-07-01,7,4.714285714285714
2020-07-02,8,4.571428571428571
2020-07-03,4,5.0
2020-07-04,3,5.142857142857143
2020-07-05,4,4.571428571428571
2020-07-06,6,4.285714285714286
2020-07-07,4,4.142857142857143
2020-07-08,3,4.142857142857143
2020-07-09,6,4.285714285714286
2020-07-10,3,4.714285714285714
2020-07-11,3,4.571428571428571
2020-07-12,5,4.428571428571429
2020-07-13,9,4.285714285714286
2020-07-14,3,4.0
2020-07-15,2,4.142857142857143
2020-07-16,5,3.7142857142857144
2020-07-17,1,2.857142857142857
2020-07-18,4,2.7142857142857144
2020-07-19,2,3.4285714285714284
2020-07-20,3,2.7142857142857144
2020-07-21,2,3.142857142857143
2020-07-22,7,2.5714285714285716
2020-07-23,0,2.5714285714285716
2020-07-24,4,2.5714285714285716
2020-07-25,0,2.5714285714285716
2020-07-26,2,1.8571428571428572
2020-07-27,3,2.0
2020-07-28,2,1.8571428571428572
2020-07-29,2,2.142857142857143
2020-07-30,1,2.0
2020-07-31,3,1.7142857142857142
2020-08-01,2,1.5714285714285714
2020-08-02,1,1.4285714285714286
2020-08-03,1,1.4285714285714286
2020-08-04,1,1.4285714285714286
2020-08-05,1,1.7142857142857142
2020-08-06,1,1.7142857142857142
2020-08-07,3,1.7142857142857142
2020-08-08,4,1.5714285714285714
2020-08-09,1,2.0
2020-08-10,1,2.4285714285714284
2020-08-11,0,2.4285714285714284
2020-08-12,4,1.8571428571428572
2020-08-13,4,2.0
2020-08-14,3,2.142857142857143
2020-08-15,0,2.2857142857142856
2020-08-16,2,2.2857142857142856
2020-08-17,2,2.2857142857142856
2020-08-18,1,2.0
2020-08-19,4,2.142857142857143
2020-08-20,4,2.0
2020-08-21,1,1.7142857142857142
2020-08-22,1,1.7142857142857142
2020-08-23,1,1.7142857142857142
2020-08-24,0,1.5714285714285714
2020-08-25,1,1.4285714285714286
2020-08-26,4,1.4285714285714286
2020-08-27,3,1.5714285714285714
2020-08-28,0,2.0
2020-08-29,1,2.142857142857143
2020-08-30,2,1.7142857142857142
2020-08-31,3,1.5714285714285714
2020-09-01,2,2.142857142857143
2020-09-02,1,2.4285714285714284
2020-09-03,2,2.5714285714285716
2020-09-04,4,2.142857142857143
2020-09-05,3,2.142857142857143
2020-09-06,3,2.2857142857142856
2020-09-07,0,2.4285714285714284
2020-09-08,2,2.142857142857143
2020-09-09,2,2.0
2020-09-10,3,1.8571428571428572
2020-09-11,2,2.5714285714285716
2020-09-12,2,2.7142857142857144
2020-09-13,2,2.857142857142857
2020-09-14,5,2.857142857142857
2020-09-15,3,3.142857142857143
2020-09-16,3,3.2857142857142856
2020-09-17,3,3.857142857142857
2020-09-18,4,3.142857142857143
2020-09-19,3,2.857142857142857
2020-09-20,6,3.0
2020-09-21,0,2.7142857142857144
2020-09-22,1,2.7142857142857144
2020-09-23,4,2.4285714285714284
2020-09-24,1,2.2857142857142856
2020-09-25,4,2.5714285714285716
2020-09-26,1,3.142857142857143
