data,ospedalizzati,terapia intensiva,deceduti
2020-02-20,,,
2020-02-21,,,
2020-02-22,,,
2020-02-23,1.7142857142857142,0.0,0.8571428571428571
2020-02-24,2.4285714285714284,0.0,0.8571428571428571
2020-02-25,3.7142857142857144,0.14285714285714285,1.2857142857142858
2020-02-26,4.428571428571429,0.14285714285714285,1.5714285714285714
2020-02-27,5.0,0.14285714285714285,1.8571428571428572
2020-02-28,7.0,0.2857142857142857,2.4285714285714284
2020-02-29,8.571428571428571,0.2857142857142857,2.7142857142857144
2020-03-01,10.571428571428571,0.2857142857142857,3.2857142857142856
2020-03-02,11.142857142857142,0.2857142857142857,3.4285714285714284
2020-03-03,11.857142857142858,0.8571428571428571,3.5714285714285716
2020-03-04,15.0,1.5714285714285714,4.142857142857143
2020-03-05,19.428571428571427,1.8571428571428572,4.285714285714286
2020-03-06,23.285714285714285,1.8571428571428572,4.857142857142857
2020-03-07,28.285714285714285,2.2857142857142856,5.0
2020-03-08,34.57142857142857,2.5714285714285716,5.142857142857143
2020-03-09,39.857142857142854,3.142857142857143,5.428571428571429
2020-03-10,45.57142857142857,3.142857142857143,5.857142857142857
2020-03-11,51.285714285714285,2.7142857142857144,6.0
2020-03-12,53.0,2.5714285714285716,6.142857142857143
2020-03-13,55.857142857142854,2.857142857142857,6.142857142857143
2020-03-14,58.0,2.857142857142857,7.0
2020-03-15,58.42857142857143,2.857142857142857,7.0
2020-03-16,63.142857142857146,3.0,7.857142857142857
2020-03-17,67.42857142857143,2.5714285714285716,7.714285714285714
2020-03-18,70.85714285714286,2.4285714285714284,7.428571428571429
2020-03-19,71.14285714285714,3.2857142857142856,7.571428571428571
2020-03-20,75.14285714285714,3.2857142857142856,7.142857142857143
2020-03-21,77.42857142857143,3.142857142857143,6.285714285714286
2020-03-22,75.85714285714286,3.4285714285714284,6.857142857142857
2020-03-23,72.57142857142857,2.7142857142857144,5.714285714285714
2020-03-24,68.14285714285714,2.4285714285714284,5.285714285714286
2020-03-25,62.857142857142854,2.5714285714285716,4.714285714285714
2020-03-26,62.857142857142854,1.5714285714285714,4.285714285714286
2020-03-27,57.285714285714285,1.2857142857142858,3.4285714285714284
2020-03-28,50.857142857142854,1.1428571428571428,3.142857142857143
2020-03-29,47.857142857142854,0.7142857142857143,2.0
2020-03-30,44.142857142857146,0.8571428571428571,1.7142857142857142
2020-03-31,39.142857142857146,0.8571428571428571,1.5714285714285714
2020-04-01,33.714285714285715,0.5714285714285714,1.5714285714285714
2020-04-02,29.714285714285715,0.7142857142857143,1.2857142857142858
2020-04-03,25.571428571428573,0.8571428571428571,1.1428571428571428
2020-04-04,25.428571428571427,0.8571428571428571,0.8571428571428571
2020-04-05,23.857142857142858,0.7142857142857143,0.7142857142857143
2020-04-06,21.0,0.5714285714285714,0.8571428571428571
2020-04-07,20.571428571428573,0.5714285714285714,0.7142857142857143
2020-04-08,21.714285714285715,0.5714285714285714,0.7142857142857143
2020-04-09,20.285714285714285,0.42857142857142855,0.8571428571428571
