data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2021-06-18,0.44072842157385017,0.08449670097872095,0.44072842157385017,0.08449670097872095
2021-06-19,0.42588061975491914,0.08408260551899248,0.42588061975491914,0.08408260551899248
2021-06-20,0.4187731573528633,0.0837710090046116,0.4187731573528633,0.0837710090046116
2021-06-21,0.42809233966638693,0.08424275034221909,0.42809233966638693,0.08424275034221909
2021-06-22,0.4666910780682791,0.08653693686961327,0.4666910780682791,0.08653693686961327
2021-06-23,0.5167815080210098,0.08798417661462624,0.5167815080210098,0.08798417661462624
2021-06-24,0.5620083168915921,0.0863782108398073,0.5620083168915921,0.0863782108398073
2021-06-25,0.6125880235883111,0.08435210083676066,0.6125880235883111,0.08435210083676066
2021-06-26,0.6884951381894445,0.07622547945662901,0.6884951381894445,0.07622547945662901
2021-06-27,0.7398238445983546,0.06761805879734471,0.7398238445983546,0.06761805879734471
2021-06-28,0.7542924550111395,0.0665793652124044,0.7542924550111395,0.0665793652124044
2021-06-29,0.7775223227881571,0.060843397678121,0.7775223227881571,0.060843397678121
2021-06-30,0.7899274675308262,0.058163136476147376,0.7899274675308262,0.058163136476147376
2021-07-01,0.8034430105481997,0.054650336395750065,0.8034430105481997,0.054650336395750065
2021-07-02,0.7783671229501894,0.05762459856871138,0.7783671229501894,0.05762459856871138
2021-07-03,0.7840812302944741,0.057318510262898,0.7840812302944741,0.057318510262898
2021-07-04,0.8155339476919344,0.058406188338924275,0.8155339476919344,0.058406188338924275
2021-07-05,0.8662018384660999,0.06227040913653723,0.8662018384660999,0.06227040913653723
2021-07-06,0.9361594508573163,0.061011380674178634,0.9361594508573163,0.061011380674178634
2021-07-07,1.0048949400349705,0.059995021470053284,1.0048949400349705,0.059995021470053284
2021-07-08,1.048990484699675,0.06523259651637588,1.048990484699675,0.06523259651637588
2021-07-09,1.1103851193997538,0.07236758900325838,1.1103851193997538,0.07236758900325838
2021-07-10,1.1706509971384367,0.07937625662037427,1.1706509971384367,0.07937625662037427
2021-07-11,1.2462871829932365,0.10076314308897771,1.2462871829932365,0.10076314308897771
2021-07-12,1.3454169702483159,0.12979328481428137,1.3454169702483159,0.12979328481428137
2021-07-13,1.371868118364108,0.1395250555545363,1.371868118364108,0.1395250555545363
2021-07-14,1.4050192261162562,0.15324171198493708,1.4050192261162562,0.15324171198493708
2021-07-15,1.4103114667118564,0.15566064557996293,1.4103114667118564,0.15566064557996293
2021-07-16,1.4041921388860004,0.1526586564467167,1.4041921388860004,0.1526586564467167
2021-07-17,1.3913173275651116,0.14707956734918606,1.3913173275651116,0.14707956734918606
2021-07-18,1.3915788540836167,0.14717586351453774,1.3915788540836167,0.14717586351453774
2021-07-19,1.4498511930584699,0.17208533911102927,1.4498511930584699,0.17208533911102927
