dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2020-02-24,2,2.0,
2020-02-25,2,2.0,
2020-02-26,2,0.0,
2020-02-27,2,2.0,0.5
2020-02-28,2,1.0,0.4107142857142857
2020-02-29,1,0.0,0.32668067226890757
2020-03-01,1,0.0,0.39810924369747897
2020-03-02,8,3.0,0.33382352941176474
2020-03-03,17,7.0,0.33071793934965293
2020-03-04,20,10.0,0.40214651077822433
2020-03-05,20,11.0,0.48910303251735476
2020-03-06,23,11.0,0.5090610157106321
2020-03-07,34,17.0,0.5016660577274388
2020-03-08,46,28.0,0.5129442532161607
2020-03-09,68,35.0,0.4963674338091525
2020-03-10,50,18.0,0.4907622224775361
2020-03-11,57,33.0,0.49958056462921163
2020-03-12,106,46.0,0.4901750632982444
2020-03-13,123,54.0,0.48448284227575716
2020-03-14,162,91.0,0.5097093231119941
2020-03-15,105,57.0,0.48115002163248893
2020-03-16,179,85.0,0.48565787552225564
2020-03-17,205,110.0,0.48622535444041387
2020-03-18,248,94.0,0.47275457660181985
2020-03-19,232,108.0,0.4728821276222281
2020-03-20,307,136.0,0.46836257162621564
2020-03-21,261,122.0,0.44215706981095776
2020-03-22,160,87.0,0.4406686241854742
2020-03-23,273,121.0,0.4234658810192422
2020-03-24,286,101.0,0.39710715202148134
2020-03-25,274,101.0,0.3787891660595641
2020-03-26,255,88.0,0.35223841417986484
2020-03-27,383,99.0,0.3223794260502001
2020-03-28,227,77.0,0.301341640306532
2020-03-29,190,68.0,0.28184588580034997
2020-03-30,380,89.0,0.27516652897474675
2020-03-31,374,77.0,0.28331937409887126
2020-04-01,336,78.0,0.2803969386048498
2020-04-02,181,54.0,0.2877889125155301
2020-04-03,225,71.0,0.28138654295526583
2020-04-04,160,51.0,0.28474788749308094
2020-04-05,83,34.0,0.27687512116166796
2020-04-06,132,25.0,0.25587992192631465
2020-04-07,170,39.0,0.23950869081824142
2020-04-08,209,37.0,0.23124005727786878
2020-04-09,218,33.0,0.20843454953260201
2020-04-10,209,42.0,0.2375443286423811
2020-04-11,138,36.0,0.2248484394759037
2020-04-12,120,30.0,0.23027990670703138
2020-04-13,117,46.0,0.22973202625239802
2020-04-14,185,26.0,0.22617479771370172
2020-04-15,186,40.0,0.2164306527481766
2020-04-16,183,27.0,0.22436716068468457
2020-04-17,142,25.0,0.205067463965633
2020-04-18,109,21.0,0.21070452960269861
2020-04-19,72,22.0,0.19426827768257574
2020-04-20,124,32.0,0.1860320858029873
2020-04-21,100,18.0,0.17650618037039173
2020-04-22,110,11.0,0.19660229220962283
2020-04-23,89,8.0,0.2243800699874006
2020-04-24,128,14.0,0.21018944750184723
2020-04-25,33,11.0,0.19599589911475043
2020-04-26,8,4.0,0.20384298160972025
2020-04-27,63,10.0,0.200654399769453
2020-04-28,62,5.0,0.22584572630006525
2020-04-29,71,11.0,0.20322667868101765
2020-04-30,74,5.0,0.1693920922148522
2020-05-01,28,8.0,0.18600206953911527
2020-05-02,40,7.0,0.18097483870543282
2020-05-03,19,5.0,0.16636083891722991
2020-05-04,40,11.0,0.1822185333463529
2020-05-05,44,2.0,0.14548383946880186
2020-05-06,38,2.0,0.15775092021414347
2020-05-07,28,5.0,0.18138142504765584
2020-05-08,35,1.0,0.15796872663495742
2020-05-09,23,6.0,0.17868610449519243
2020-05-10,7,3.0,0.17868610449519243
2020-05-11,18,2.0,0.16904891628657565
2020-05-12,21,4.0,0.18177400632259008
2020-05-13,19,1.0,0.17129263986296275
2020-05-14,27,3.0,0.11006815006704437
2020-05-15,34,4.0,0.11617315617205048
2020-05-16,16,3.0,0.10681941467545185
2020-05-17,3,0.0,0.1315586821990997
2020-05-18,13,2.0,0.16079844828097103
2020-05-19,16,2.0,0.1582774398776097
2020-05-20,31,7.0,0.16006315416332398
2020-05-21,19,6.0,0.2314917255918954
2020-05-22,10,1.0,0.20951370361387342
2020-05-23,10,2.0,0.21546608456625438
2020-05-24,2,1.0,0.18320802005012535
2020-05-25,8,0.0,0.13809523809523813
2020-05-26,6,1.0,0.1850340136054422
2020-05-27,3,0.0,0.21360544217687077
2020-05-28,6,0.0,0.28503401360544217
2020-05-29,7,3.0,0.327891156462585
2020-05-30,5,2.0,0.44693877551020406
2020-05-31,3,3.0,0.4755102040816327
2020-06-01,10,3.0,0.5612244897959184
2020-06-02,2,2.0,0.5000000000000001
2020-06-03,5,1.0,0.5285714285714287
2020-06-04,5,3.0,0.3857142857142858
2020-06-05,3,0.0,0.37857142857142867
2020-06-06,5,3.0,0.25357142857142867
2020-06-07,6,0.0,0.26071428571428584
2020-06-08,4,1.0,0.21581632653061236
2020-06-09,16,2.0,0.21581632653061236
2020-06-10,8,2.0,0.13010204081632665
2020-06-11,7,2.0,0.23724489795918377
2020-06-12,5,0.0,0.23724489795918377
2020-06-13,3,0.0,0.32653061224489804
2020-06-14,4,3.0,0.3622448979591838
2020-06-15,4,1.0,0.35714285714285726
2020-06-16,4,3.0,0.40476190476190493
2020-06-17,4,2.0,0.40476190476190493
2020-06-18,4,1.0,0.44047619047619063
2020-06-19,3,1.0,0.4904761904761906
2020-06-20,2,0.0,0.442857142857143
2020-06-21,1,1.0,0.4071428571428573
2020-06-22,5,3.0,0.3918367346938777
2020-06-23,12,5.0,0.4585034013605443
2020-06-24,4,1.0,0.4585034013605443
2020-06-25,7,1.0,0.31564625850340144
2020-06-26,5,4.0,0.22993197278911573
