data,tutti,maschi,femmine
0.0,10,4.0,6
1.0,2,1.0,1
2.0,3,0.0,3
3.0,4,2.0,2
4.0,1,0.0,1
5.0,2,0.0,2
6.0,1,0.0,1
7.0,3,3.0,0
8.0,1,1.0,0
9.0,0,0.0,0
10.0,4,2.0,2
11.0,4,3.0,1
12.0,2,0.0,2
13.0,4,3.0,1
14.0,2,1.0,1
15.0,3,1.0,2
16.0,1,0.0,1
17.0,3,2.0,1
18.0,7,3.0,4
19.0,1,1.0,0
20.0,9,7.0,2
21.0,8,5.0,3
22.0,9,6.0,3
23.0,9,5.0,4
24.0,5,3.0,2
25.0,14,13.0,1
26.0,14,8.0,6
27.0,19,10.0,9
28.0,14,7.0,7
29.0,21,15.0,6
30.0,16,7.0,9
31.0,27,15.0,12
32.0,33,19.0,14
33.0,37,22.0,15
34.0,32,17.0,15
35.0,35,26.0,9
36.0,47,25.0,22
37.0,56,35.0,21
38.0,60,44.0,16
39.0,73,49.0,24
40.0,75,55.0,20
41.0,71,51.0,20
42.0,93,61.0,32
43.0,116,74.0,42
44.0,112,76.0,36
45.0,151,97.0,54
46.0,211,141.0,70
47.0,200,122.0,78
48.0,256,186.0,70
49.0,269,193.0,76
50.0,333,224.0,109
51.0,390,273.0,117
52.0,391,258.0,133
53.0,471,335.0,136
54.0,567,394.0,173
55.0,588,428.0,160
56.0,714,500.0,214
57.0,761,540.0,221
58.0,833,590.0,243
59.0,934,679.0,255
60.0,1049,736.0,313
61.0,1180,870.0,310
62.0,1286,922.0,364
63.0,1432,1036.0,396
64.0,1529,1080.0,449
65.0,1690,1204.0,486
66.0,1874,1343.0,531
67.0,2050,1438.0,612
68.0,2171,1524.0,647
69.0,2432,1677.0,755
70.0,2726,1925.0,801
71.0,3233,2239.0,994
72.0,3550,2445.0,1105
73.0,3944,2700.0,1244
74.0,4099,2717.0,1382
75.0,3894,2593.0,1301
76.0,4145,2773.0,1372
77.0,4511,2935.0,1576
78.0,4867,3127.0,1740
79.0,5358,3389.0,1969
80.0,5811,3646.0,2165
81.0,6185,3719.0,2466
82.0,6648,3912.0,2736
83.0,6663,3786.0,2877
84.0,6736,3690.0,3046
85.0,6733,3568.0,3165
86.0,7025,3646.0,3379
87.0,6838,3390.0,3448
88.0,6651,3171.0,3480
89.0,6327,2884.0,3443
90.0,6059,2642.0,3417
91.0,5335,2246.0,3089
92.0,4613,1796.0,2817
93.0,4031,1420.0,2611
94.0,3336,1106.0,2230
95.0,2645,795.0,1850
96.0,2044,598.0,1446
97.0,1650,471.0,1179
98.0,1096,266.0,830
99.0,779,175.0,604
100.0,488,99.0,389
101.0,236,53.0,183
102.0,106,17.0,89
103.0,75,9.0,66
104.0,39,6.0,33
105.0,29,4.0,25
106.0,20,5.0,15
107.0,13,1.0,12
108.0,7,2.0,5
109.0,2,,2
