data,tutti,maschi,femmine
0,0,0,0.0
1,0,0,0.0
2,0,0,0.0
3,0,0,0.0
4,0,0,0.0
5,0,0,0.0
6,0,0,0.0
7,0,0,0.0
8,0,0,0.0
9,0,0,0.0
10,0,0,0.0
11,0,0,0.0
12,0,0,0.0
13,0,0,0.0
14,0,0,0.0
15,0,0,0.0
16,0,0,0.0
17,0,0,0.0
18,0,0,0.0
19,0,0,0.0
20,0,0,0.0
21,0,0,0.0
22,0,0,0.0
23,0,0,0.0
24,0,0,0.0
25,0,0,0.0
26,0,0,0.0
27,0,0,0.0
28,0,0,0.0
29,0,0,0.0
30,0,0,0.0
31,0,0,0.0
32,0,0,0.0
33,0,0,0.0
34,0,0,0.0
35,0,0,0.0
36,0,0,0.0
37,0,0,0.0
38,1,1,0.0
39,0,0,0.0
40,0,0,0.0
41,0,0,0.0
42,0,0,0.0
43,0,0,0.0
44,0,0,0.0
45,1,1,0.0
46,0,0,0.0
47,0,0,0.0
48,1,1,0.0
49,1,1,0.0
50,0,0,0.0
51,0,0,0.0
52,0,0,0.0
53,1,1,0.0
54,1,1,0.0
55,2,0,2.0
56,0,0,0.0
57,1,1,0.0
58,0,0,0.0
59,2,1,1.0
60,4,3,1.0
61,1,0,1.0
62,2,2,0.0
63,4,3,1.0
64,4,3,1.0
65,5,4,1.0
66,4,4,0.0
67,2,2,0.0
68,4,3,1.0
69,6,5,1.0
70,5,3,2.0
71,12,11,1.0
72,8,4,4.0
73,8,5,3.0
74,8,5,3.0
75,13,6,7.0
76,11,9,2.0
77,13,8,5.0
78,18,12,6.0
79,18,14,4.0
80,18,11,7.0
81,26,15,11.0
82,29,15,14.0
83,28,14,14.0
84,24,12,12.0
85,25,15,10.0
86,25,11,14.0
87,29,11,18.0
88,19,11,8.0
89,23,7,16.0
90,18,10,8.0
91,23,8,15.0
92,17,6,11.0
93,23,6,17.0
94,16,3,13.0
95,19,1,18.0
96,9,3,6.0
97,7,1,6.0
98,4,2,2.0
99,7,2,5.0
100,4,1,3.0
101,2,0,2.0
102,1,1,
103,0,0,
104,1,1,
