data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2020-12-02,0.49894033325534165,0.08288752829653057,0.49894033325534165,0.08288752829653057
2020-12-03,0.46408282914320803,0.08326662623617921,0.46408282914320803,0.08326662623617921
2020-12-04,0.43467917368577075,0.08288632672054157,0.43467917368577075,0.08288632672054157
2020-12-05,0.4080436983027808,0.08218590200323271,0.4080436983027808,0.08218590200323271
2020-12-06,0.39139583896273167,0.08146824157321637,0.39139583896273167,0.08146824157321637
2020-12-07,0.3850712318416074,0.08113962898635974,0.3850712318416074,0.08113962898635974
2020-12-08,0.3895121884678729,0.08138425827950806,0.3895121884678729,0.08138425827950806
2020-12-09,0.38677829238325834,0.08127400874122767,0.38677829238325834,0.08127400874122767
2020-12-10,0.3981677626858401,0.08179839850763537,0.3981677626858401,0.08179839850763537
2020-12-11,0.41338418723215853,0.08233964264107718,0.41338418723215853,0.08233964264107718
2020-12-12,0.4280673494201267,0.08261712782046317,0.4280673494201267,0.08261712782046317
2020-12-13,0.4436302050520665,0.08273446671366527,0.4436302050520665,0.08273446671366527
2020-12-14,0.4537030393292593,0.08262450334097626,0.4537030393292593,0.08262450334097626
2020-12-15,0.45622690942625815,0.0825832195434934,0.45622690942625815,0.0825832195434934
2020-12-16,0.46718778990311755,0.08254006930868418,0.46718778990311755,0.08254006930868418
2020-12-17,0.496306513864788,0.08257603235662968,0.496306513864788,0.08257603235662968
2020-12-18,0.5267957263804327,0.08200142485504341,0.5267957263804327,0.08200142485504341
2020-12-19,0.5616641763194576,0.08131832095889513,0.5616641763194576,0.08131832095889513
2020-12-20,0.6103781742499419,0.0798496518934999,0.6103781742499419,0.0798496518934999
2020-12-21,0.6702659205858316,0.0766418766132821,0.6702659205858316,0.0766418766132821
2020-12-22,0.7413171172676175,0.06956351537447009,0.7413171172676175,0.06956351537447009
2020-12-23,0.8032753177209447,0.06505259313647317,0.8032753177209447,0.06505259313647317
2020-12-24,0.8800276047052595,0.05589315958801013,0.8800276047052595,0.05589315958801013
2020-12-25,0.9448712080081855,0.04343971762710863,0.9448712080081855,0.04343971762710863
2020-12-26,1.0073782500476305,0.03350110603980056,1.0073782500476305,0.03350110603980056
2020-12-27,1.0622722382602463,0.027065976772223114,1.0622722382602463,0.027065976772223114
2020-12-28,1.092765212723048,0.029949818427101087,1.092765212723048,0.029949818427101087
2020-12-29,1.09663720624546,0.03109601782388143,1.09663720624546,0.03109601782388143
2020-12-30,1.0916018252709974,0.029717837243315667,1.0916018252709974,0.029717837243315667
2020-12-31,1.0809003567838789,0.028662360113650902,1.0809003567838789,0.028662360113650902
2021-01-01,1.0528548530948858,0.02401663158138893,1.0528548530948858,0.02401663158138893
2021-01-02,1.0299437521915604,0.019803274034465534,1.0299437521915604,0.019803274034465534
2021-01-03,1.0060907365075618,0.018524180161246056,1.0060907365075618,0.018524180161246056
2021-01-04,0.9685192313331566,0.023849303756375857,0.9685192313331566,0.023849303756375857
2021-01-05,0.9232677308219251,0.031183608007383803,0.9232677308219251,0.031183608007383803
