dt_PRELIEVO,positivi,ricoveri,ricoveri/positivi 7gg
2020-06-03,249,23,0.2210461225587559
2020-06-04,243,23,0.21206653072202122
2020-06-05,251,23,0.2153575903593758
2020-06-06,119,14,0.15654168156289955
2020-06-07,35,16,0.15697971109656472
2020-06-08,174,24,0.15372611027351946
2020-06-09,249,26,0.1570206637544243
2020-06-10,241,23,0.16363314481242128
2020-06-11,320,23,0.1554698795062988
2020-06-12,279,32,0.15808687458019044
2020-06-13,122,20,0.16007623523498204
2020-06-14,40,16,0.1648301190406714
2020-06-15,192,30,0.16831887565442805
2020-06-16,169,20,0.1633320033031082
2020-06-17,202,26,0.1518175614607975
2020-06-18,135,13,0.16610327574651176
2020-06-19,188,15,0.1590879696240628
2020-06-20,60,5,0.15848093597624444
2020-06-21,12,6,0.17306041590225904
2020-06-22,168,18,0.1807323735742167
2020-06-23,149,17,0.18702127211235536
2020-06-24,117,27,0.21407754916863242
2020-06-25,100,15,0.16910400419508745
2020-06-26,105,13,0.18364862801476453
2020-06-27,44,12,0.18689836309070945
2020-06-28,27,5,0.17990535609770245
2020-06-29,134,28,0.1729857132405596
2020-06-30,95,13,0.17532534068032055
2020-07-01,121,22,0.14756878351199867
2020-07-02,128,13,0.1959436890297613
2020-07-03,107,15,0.18159681873009687
2020-07-04,102,8,0.18484429913323236
2020-07-05,21,11,0.17230128659021982
2020-07-06,129,14,0.18376638399281722
2020-07-07,94,15,0.17870566811768215
2020-07-08,117,11,0.20139949140971083
2020-07-09,99,18,0.19150462437198668
2020-07-10,105,11,0.20595466545368568
2020-07-11,59,14,0.21978834950013568
2020-07-12,11,5,0.23492876464055085
2020-07-13,62,13,0.22843525814704432
2020-07-14,78,20,0.23727879556201031
2020-07-15,75,15,0.22961955753265811
2020-07-16,66,9,0.2503987783118789
2020-07-17,84,14,0.25513873881220805
2020-07-18,49,9,0.2495646028032894
2020-07-19,15,9,0.24909621872834795
2020-07-20,70,17,0.2472722000503967
2020-07-21,69,15,0.24088427902832937
2020-07-22,61,12,0.2543277516554755
2020-07-23,89,11,0.282899180226904
2020-07-24,82,10,0.27320530267588355
2020-07-25,36,10,0.26699412255165994
2020-07-26,15,12,0.28310876513000277
2020-07-27,80,14,0.28877587948778444
2020-07-28,69,12,0.3046876100336613
2020-07-29,84,26,0.3238285997628863
2020-07-30,49,8,0.27676977623347454
2020-07-31,60,14,0.26614002137295045
2020-08-01,34,14,0.272183331764087
2020-08-02,17,8,0.24712940775545916
2020-08-03,169,17,0.2510166769488508
2020-08-04,74,16,0.24237470164020886
2020-08-05,82,11,0.2155708766619417
2020-08-06,84,16,0.22997663896686366
2020-08-07,81,14,0.24158041980141373
2020-08-08,58,13,0.2392638174848114
2020-08-09,21,12,0.25353470487453633
2020-08-10,99,18,0.256936065418754
2020-08-11,95,19,0.26246448761384295
2020-08-12,94,22,0.3131515500976386
2020-08-13,98,21,0.28415047598378257
2020-08-14,104,22,0.2797028687964493
2020-08-15,19,11,0.26862415159528313
2020-08-16,19,7,0.2540090049888001
2020-08-17,146,22,0.23676762567845525
2020-08-18,147,18,0.22323189133980123
2020-08-19,167,22,0.16928830754810723
2020-08-20,203,19,0.16885453079854099
2020-08-21,274,32,0.16986212561729044
2020-08-22,149,30,0.16944563248942707
2020-08-23,52,19,0.16964124321823762
2020-08-24,336,53,0.17377139513164078
2020-08-25,343,41,0.17671657498661056
2020-08-26,293,39,0.1697914264378994
2020-08-27,351,43,0.15373820255335022
2020-08-28,262,36,0.14758271488057412
2020-08-29,157,24,0.14842764359158012
2020-08-30,83,21,0.14212978208666177
2020-08-31,314,36,0.13851765347453318
2020-09-01,279,35,0.13302787191201107
2020-09-02,337,30,0.13595174209702776
2020-09-03,288,28,0.14742621140282236
2020-09-04,293,29,0.14709323412440062
2020-09-05,150,26,0.149833244195789
2020-09-06,63,21,0.1588793839795957
2020-09-07,276,31,0.1612506576923328
2020-09-08,242,35,0.16768734520600173
2020-09-09,256,39,0.16505823722478108
2020-09-10,246,28,0.1778787500452939
2020-09-11,243,35,0.18757322713107533
2020-09-12,142,22,0.19412295446002342
2020-09-13,52,22,0.18711475945666997
2020-09-14,222,40,0.18724803947799476
2020-09-15,231,44,0.18723068480709357
2020-09-16,213,22,0.19030797206002292
2020-09-17,305,35,0.19109290141638086
2020-09-18,271,39,0.18522865207387065
2020-09-19,170,30,0.17430849453717176
2020-09-20,35,15,0.18291016794899886
2020-09-21,230,32,0.182093049313587
2020-09-22,228,26,0.17971609047906356
2020-09-23,263,43,0.18001621052708278
2020-09-24,321,35,0.19022029215973582
2020-09-25,275,35,0.1886595340772386
2020-09-26,140,25,0.1954264513704717
2020-09-27,54,27,0.19471264309373953
2020-09-28,273,35,0.19451567659082122
2020-09-29,285,46,0.19271655827794149
2020-09-30,347,55,0.1853469437654698
2020-10-01,418,45,0.19109407020225141
2020-10-02,436,50,0.1920616560754977
2020-10-03,378,48,0.1859822318245943
2020-10-04,87,47,0.17889933481081371
2020-10-05,689,93,0.17980064689739234
2020-10-06,833,99,0.1788594634408441
2020-10-07,964,105,0.18266795201040129
2020-10-08,1246,142,0.17482682836561597
2020-10-09,1545,167,0.17213159720036794
2020-10-10,1139,175,0.17265258192260555
2020-10-11,307,149,0.1732012594849168
2020-10-12,2222,258,0.17258002073560322
2020-10-13,2245,275,0.17195842505386957
2020-10-14,2625,296,0.1706620169288438
2020-10-15,3047,334,0.16164943170358895
2020-10-16,3316,344,0.16187055012598234
2020-10-17,2504,362,0.1587555819975744
2020-10-18,701,296,0.1567487213278012
2020-10-19,4751,559,0.154576932212199
2020-10-20,5075,511,0.15346883767543465
2020-10-21,5987,591,0.15114363458734
2020-10-22,6641,627,0.12896097539802365
2020-10-23,6970,669,0.12704478717443632
2020-10-24,4708,604,0.12569815307436258
2020-10-25,1944,519,0.1244294156056842
2020-10-26,7866,820,0.12405522512133595
2020-10-27,8985,820,0.12224693769834101
2020-10-28,9206,827,0.12133457516648445
2020-10-29,9347,858,0.12513995460738978
2020-10-30,9733,811,0.12442227924604257
2020-10-31,5898,719,0.12526713241183754
2020-11-01,2098,616,0.12573708627666452
2020-11-02,9645,957,0.1264085897613067
2020-11-03,10486,1019,0.1272138332255631
2020-11-04,10556,983,0.12544540012169705
2020-11-05,10156,980,0.12158286475943827
2020-11-06,10409,926,0.12135889178778403
2020-11-07,6592,722,0.11958181461322807
2020-11-08,2187,583,0.11939423915208439
2020-11-09,9380,916,0.1183216686692695
2020-11-10,10444,885,0.11675115200472981
2020-11-11,9694,890,0.11680391215469481
2020-11-12,9316,829,0.1213559571071315
2020-11-13,9645,752,0.11984067320133633
2020-11-14,5578,613,0.11931407752008913
2020-11-15,1538,459,0.11824430909663113
2020-11-16,8593,748,0.11654858465037883
2020-11-17,9130,740,0.11680371364689406
2020-11-18,8100,683,0.1143175164703372
2020-11-19,7949,613,0.10843326422419697
2020-11-20,7310,583,0.11098027482118007
2020-11-21,4076,377,0.11171058176345215
2020-11-22,1069,275,0.11390919221679473
2020-11-23,5311,557,0.1162132357724205
2020-11-24,5977,515,0.11880683821811859
2020-11-25,5195,518,0.1217201271593984
2020-11-26,4826,450,0.13407730342560178
2020-11-27,4065,398,0.13551306292571316
2020-11-28,2755,311,0.13625570564115635
2020-11-29,640,220,0.13599163511635448
2020-11-30,3698,425,0.13823841304458365
2020-12-01,4214,385,0.14158243856208566
2020-12-02,3556,348,0.1458973890090071
2020-12-03,3221,351,0.1580147359477826
2020-12-04,2885,350,0.16040380707293253
2020-12-05,1838,263,0.19998365369946564
2020-12-06,434,186,0.20306401864315798
2020-12-07,2575,339,0.20381941498152006
2020-12-08,437,161,0.20227079674937748
2020-12-09,3341,399,0.20155468536175758
2020-12-10,3352,383,0.19521536489242544
2020-12-11,2978,329,0.19314016439404105
2020-12-12,1883,260,0.15342354255223026
2020-12-13,367,141,0.15174481608534815
2020-12-14,2587,303,0.15108422052905926
2020-12-15,3064,277,0.15114655056113027
2020-12-16,2554,275,0.15005472866993644
2020-12-17,2335,256,0.15375450751820377
2020-12-18,2245,249,0.15413299854899812
2020-12-19,1656,216,0.15485792777772106
2020-12-20,317,130,0.1557360565948074
2020-12-21,2296,275,0.15508515759064054
2020-12-22,2765,264,0.21955314536414972
2020-12-23,2583,294,0.2409472102364755
2020-12-24,2008,211,0.23052552736774437
2020-12-25,201,113,0.23567847546494333
2020-12-26,621,174,0.23632021126103883
2020-12-27,525,177,0.23415922006195503
2020-12-28,1925,300,0.2351061589311014
2020-12-29,3491,349,0.22350953085988423
2020-12-30,3293,325,0.20621306813148907
2020-12-31,2605,291,0.20445025276912362
2021-01-01,237,114,0.2004652997740581
2021-01-02,1678,267,0.19909536721076068
2021-01-03,508,165,0.23498253833758206
2021-01-04,3009,385,0.23526004409356327
2021-01-05,4138,374,0.18165821756533843
2021-01-06,523,183,0.17519844846296756
2021-01-07,3150,358,0.1845279828206234
2021-01-08,3138,332,0.18488869248863016
2021-01-09,2072,236,0.18742564047713242
2021-01-10,364,142,0.15533711766791206
2021-01-11,2192,286,0.1597198467045439
2021-01-12,2506,271,0.1599978334206758
2021-01-13,2195,275,0.16017044767345448
2021-01-14,2037,294,0.16409509445524414
2021-01-15,2014,217,0.16435155638349436
2021-01-16,1390,160,0.1659097215490019
2021-01-17,364,152,0.16596325503201048
2021-01-18,1943,257,0.16082753951214476
2021-01-19,2184,260,0.16074969475877746
2021-01-20,2085,262,0.16528541044852077
2021-01-21,1790,194,0.17098478020319005
2021-01-22,1847,198,0.17255905454685103
2021-01-23,1464,215,0.17122045459073956
2021-01-24,341,156,0.1686868387304588
2021-01-25,1982,284,0.1712516433341657
2021-01-26,2325,255,0.17376466434009735
2021-01-27,2057,222,0.16985152056571606
2021-01-28,1781,225,0.16221757744790197
2021-01-29,1803,225,0.16242219180016296
2021-01-30,1423,170,0.16398142855256892
2021-01-31,297,120,0.1666884236201446
2021-02-01,1762,255,0.16481191634143638
2021-02-02,2297,277,0.16331101648066015
2021-02-03,2002,254,0.16245519651328383
2021-02-04,1970,223,0.1554767469118834
2021-02-05,1960,224,0.15414306295947441
2021-02-06,1551,176,0.15304556535174127
2021-02-07,366,130,0.1527779757984374
2021-02-08,2046,277,0.15350461220359243
2021-02-09,2533,286,0.15193502603579198
2021-02-10,2448,306,0.15337896734078413
2021-02-11,2215,262,0.15223186951532708
2021-02-12,2304,238,0.15156209168125814
2021-02-13,1764,218,0.1495833282060097
2021-02-14,458,159,0.14837793999644613
2021-02-15,2150,281,0.1490256752220104
2021-02-16,2867,284,0.1491786872153438
2021-02-17,2874,335,0.15061391920844286
2021-02-18,3037,373,0.14779935437360217
2021-02-19,3181,332,0.1475194367724417
2021-02-20,2477,331,0.14905364137964075
2021-02-21,681,223,0.14752252311362743
2021-02-22,3511,452,0.1456168700212375
2021-02-23,4399,483,0.1470875453648909
2021-02-24,4346,460,0.14583374216070602
2021-02-25,4357,477,0.14679027723784058
2021-02-26,4753,545,0.14565371149277992
2021-02-27,3396,424,0.14681827989602356
2021-02-28,811,271,0.14760655088746896
2021-03-01,4653,562,0.14999512018436048
2021-03-02,5443,642,0.15025629096478937
2021-03-03,5307,591,0.15234327076660653
2021-03-04,5317,671,0.15227693124889294
2021-03-05,5554,647,0.1544979736803107
2021-03-06,3492,487,0.15539409785991137
2021-03-07,932,311,0.156577669796004
2021-03-08,5340,728,0.15412158225754183
2021-03-09,5788,719,0.15335835237453438
2021-03-10,6352,760,0.15294349289836187
2021-03-11,5807,633,0.1628173197917199
2021-03-12,5713,635,0.1607836818030257
2021-03-13,3515,480,0.16017337614921992
2021-03-14,926,373,0.1607061287510621
2021-03-15,5291,646,0.16185423582669628
2021-03-16,5644,677,0.16276523961911762
2021-03-17,5544,684,0.16503346210106226
2021-03-18,4870,570,0.1633678263840454
2021-03-19,4901,576,0.1624344040813285
2021-03-20,3162,482,0.16123424779278217
2021-03-21,836,327,0.16174206608998887
2021-03-22,4820,557,0.1620247088458813
2021-03-23,5325,594,0.16259103552438223
2021-03-24,5113,649,0.1609478176488984
2021-03-25,4579,545,0.15556581691787558
2021-03-26,4667,567,0.15702502400159873
2021-03-27,2895,408,0.15733329104936825
2021-03-28,662,234,0.1565206319933822
2021-03-29,4357,548,0.1543535118760327
2021-03-30,4494,511,0.15440699901243418
2021-03-31,3959,480,0.15479672907440087
2021-04-01,4102,426,0.16908821750116274
2021-04-02,3709,452,0.18982033969234918
2021-04-03,2311,332,0.18993590596709545
2021-04-04,441,200,0.1880145678371527
2021-04-05,945,256,0.1899612436098606
2021-04-06,3100,355,0.18786190949727152
2021-04-07,3349,361,0.18647697975511793
2021-04-08,2792,328,0.17156045973655706
2021-04-09,2594,278,0.14870288462682918
2021-04-10,1896,254,0.1480038434835432
2021-04-11,444,155,0.14880681292067438
2021-04-12,2588,287,0.14886001908890092
2021-04-13,2837,311,0.15096696492738595
2021-04-14,2557,290,0.15129201721488833
2021-04-15,2308,272,0.1555225560988926
2021-04-16,2272,277,0.1554671721226601
2021-04-17,1490,203,0.15529995697645052
2021-04-18,404,153,0.15401499319498577
2021-04-19,2398,265,0.15061122910401162
2021-04-20,2591,281,0.14778284055549856
2021-04-21,2308,241,0.14431436564828257
2021-04-22,2276,214,0.13478077201832664
2021-04-23,2311,236,0.13203066322373516
2021-04-24,1697,190,0.1303095558184378
2021-04-25,359,112,0.129859043252663
2021-04-26,2345,214,0.12967248558424851
2021-04-27,2531,244,0.12819504393166975
2021-04-28,2133,216,0.14077186016199217
2021-04-29,1909,177,0.1311544124577502
2021-04-30,2092,192,0.13087538632898119
2021-05-01,555,111,0.12868279820521833
2021-05-02,421,103,0.12754308453256302
2021-05-03,1870,167,0.12840219702328184
2021-05-04,2196,178,0.12761514968595844
2021-05-05,1758,164,0.11294158795357319
2021-05-06,1499,148,0.11628866287289251
2021-05-07,1391,120,0.11369179826277188
2021-05-08,884,86,0.11430112654536925
2021-05-09,235,63,0.11447875839162311
2021-05-10,1420,101,0.11373485718170377
2021-05-11,1383,118,0.11098927676934929
2021-05-12,1280,121,0.1130652708851072
2021-05-13,1112,104,0.1268788091466583
2021-05-14,1044,70,0.128844433118231
2021-05-15,787,88,0.12670025250672393
2021-05-16,159,58,0.12577001106418115
2021-05-17,966,82,0.12421423259029643
2021-05-18,1024,72,0.12765751924519445
2021-05-19,818,72,0.126044958365979
2021-05-20,835,69,0.12155259538305001
2021-05-21,746,68,0.1244856165767589
2021-05-22,567,57,0.12483758519439463
2021-05-23,108,36,0.12248297531056214
2021-05-24,683,72,0.12379185309071612
2021-05-25,742,54,0.12339691021804107
2021-05-26,657,47,0.1260346294298041
2021-05-27,512,47,0.1355584389536136
2021-05-28,577,51,0.13395431038692157
2021-05-29,437,52,0.1335652045413649
2021-05-30,80,32,0.15905987729631163
2021-05-31,499,47,0.1518128611258804
2021-06-01,571,40,0.152453483310124
2021-06-02,116,29,0.1502327891459279
2021-06-03,487,20,0.14070897962211834
2021-06-04,463,43,0.142984789745767
2021-06-05,319,33,0.14577046108882655
2021-06-06,57,19,0.1230431883615538
2021-06-07,336,37,0.1336162745433229
2021-06-08,335,30,0.13516004019639458
2021-06-09,341,31,0.13668960809346364
2021-06-10,252,29,0.13668960809346364
2021-06-11,299,31,0.13540454350583084
2021-06-12,219,25,0.1351426948543514
2021-06-13,39,13,0.13905276328054886
2021-06-14,267,27,0.13180249475208483
2021-06-15,228,20,0.12852626787337348
2021-06-16,186,22,0.12661483111007307
2021-06-17,171,11,0.12363864063388262
2021-06-18,161,13,0.12933893285102877
2021-06-19,129,13,0.13398662803836417
2021-06-20,32,10,0.13906756860317573
2021-06-21,156,22,0.14491552181954998
2021-06-22,158,19,0.1454683851053325
2021-06-23,104,16,0.15217582495230725
2021-06-24,152,16,0.14000050027698258
2021-06-25,130,11,0.13759440963559783
2021-06-26,88,13,0.1306861611041177
2021-06-27,22,5,0.12423608943665475
2021-06-28,153,19,0.1282461144993114
2021-06-29,153,11,0.13009548464136447
2021-06-30,138,15,0.11901665119410997
2021-07-01,135,18,0.14012054729800608
2021-07-02,164,16,0.1341540581382396
2021-07-03,114,8,0.1366955829693978
2021-07-04,32,12,0.13286353909158732
2021-07-05,182,15,0.12674948853309234
2021-07-06,223,20,0.12370266113977035
2021-07-07,171,14,0.12609995873157595
2021-07-08,243,22,0.09701832607851475
2021-07-09,223,17,0.09529884740051073
2021-07-10,207,18,0.08857998022641221
2021-07-11,70,12,0.0875573086048295
2021-07-12,341,24,0.08239138618122387
2021-07-13,422,18,0.08042950277315211
2021-07-14,348,26,0.07921976710942251
2021-07-15,423,23,0.08630891855947621
2021-07-16,480,30,0.08487979381933504
2021-07-17,344,27,0.08518677081183412
2021-07-18,95,21,0.08578528312147202
2021-07-19,530,32,0.08834730738562394
2021-07-20,558,25,0.08681949845985583
2021-07-21,583,46,0.08488696386388962
2021-07-22,650,47,0.09457785776530983
2021-07-23,637,33,0.09225504184648947
2021-07-24,508,33,0.09528697658659134
2021-07-25,135,39,0.09293084215498519
2021-07-26,748,33,0.09143575829148029
2021-07-27,833,55,0.09516156046183413
2021-07-28,689,43,0.09370925912278918
2021-07-29,760,47,0.09541270472867383
2021-07-30,719,56,0.09888153412089584
2021-07-31,584,32,0.0993517871571753
2021-08-01,123,37,0.0990877887325905
2021-08-02,731,50,0.10072659983659685
2021-08-03,880,61,0.10170657269370602
2021-08-04,677,41,0.10323252554059821
2021-08-05,682,50,0.09155175567167502
2021-08-06,708,60,0.0931082844403385
2021-08-07,504,33,0.09348990543714275
2021-08-08,105,23,0.09394391642546399
2021-08-09,681,54,0.09350682037141436
2021-08-10,764,55,0.09316498872350097
2021-08-11,706,45,0.09907195091490573
2021-08-12,669,47,0.15039561290982414
2021-08-13,595,49,0.15166302707828802
2021-08-14,337,36,0.15185785059505408
2021-08-15,83,48,0.1548547407668946
2021-08-16,431,38,0.1568950224613763
2021-08-17,668,49,0.15470081144363587
2021-08-18,602,51,0.1537258220413468
2021-08-19,485,41,0.10648379269948957
2021-08-20,612,41,0.10634150688053383
2021-08-21,390,39,0.10241008401198522
2021-08-22,105,26,0.10041095204585727
2021-08-23,608,53,0.09522212393729426
2021-08-24,720,33,0.09209191010312671
2021-08-25,608,43,0.07874914725541338
2021-08-26,560,27,
2021-08-27,488,22,
2021-08-28,303,2,
