data,rt_positivi,rt_positivi_err68perc,rt_sintomatici,rt_sintomatici_err68perc
2021-07-10,1.5218892962546597,0.2070232020233613,1.514923118733393,0.2042488348663788
2021-07-11,1.565796294827414,0.22903949687660666,1.560879177822692,0.22722283740612956
2021-07-12,1.6269010271572102,0.2574660844596227,1.6244297195657968,0.25666588616824254
2021-07-13,1.7023641655086892,0.29765344247901665,1.702983399295484,0.2983651573319488
2021-07-14,1.7884752737001937,0.3481078727770984,1.792778933240075,0.3508272808352187
2021-07-15,1.8653266391757992,0.3938368570942023,1.873738404925053,0.39887390429525055
2021-07-16,1.9255325991298964,0.4307901312302615,1.9344368541620076,0.4363372821352269
2021-07-17,1.9739844079316298,0.46044500300729924,1.9831421965277836,0.466300434920026
2021-07-18,2.000586423382182,0.477158671755569,2.009546022948998,0.48296782903424224
2021-07-19,2.0203175624809973,0.4895770182521997,2.02892167989812,0.49521419831293023
2021-07-20,2.0495327755989616,0.5077699493601897,2.0578233755185473,0.5132794435945498
2021-07-21,2.061067805391222,0.5148757909043497,2.0688885914367936,0.5201197348294587
2021-07-22,2.042847143353166,0.5034832942822237,2.049885888033886,0.5082000795077661
2021-07-23,2.0086588046539826,0.4818816528325978,2.0147395860688078,0.48593016368092107
2021-07-24,1.9578459509637824,0.44983965373249984,1.9628593197875586,0.4531330547294533
2021-07-25,1.9096961752044233,0.4196541348948119,1.9136576364050617,0.422222132321181
2021-07-26,1.8382507614482126,0.3740465136767561,1.8410276172375253,0.37576865696834305
2021-07-27,1.784581313112024,0.3415951016514442,1.7863474504061834,0.3426476698062089
2021-07-28,1.752543755539881,0.32348793483438754,1.753430196739266,0.32401163290602497
2021-07-29,1.7178360419868097,0.3043326190176659,1.7178360419868097,0.3043326190176659
2021-07-30,1.6809781645639148,0.28469777929166923,1.6809781645639148,0.28469777929166923
2021-07-31,1.6352140847363927,0.2608058573889629,1.6352140847363927,0.2608058573889629
2021-08-01,1.5945724698194075,0.23990439561514035,1.5945724698194075,0.23990439561514035
2021-08-02,1.5614779495306614,0.22304287467763084,1.5614779495306614,0.22304287467763084
2021-08-03,1.5302586412941643,0.2078786728404284,1.5302586412941643,0.2078786728404284
2021-08-04,1.49672313718608,0.19147563906615214,1.49672313718608,0.19147563906615214
2021-08-05,1.4557535746679477,0.1720274601548281,1.4557535746679477,0.1720274601548281
2021-08-06,1.4180820816191306,0.15475204178965726,1.4180820816191306,0.15475204178965726
2021-08-07,1.3802297873492975,0.13774732925042385,1.3802297873492975,0.13774732925042385
2021-08-08,1.3465251136789942,0.123634195924028,1.3465251136789942,0.123634195924028
2021-08-09,1.318944212193217,0.11247921390357818,1.318944212193217,0.11247921390357818
2021-08-10,1.2977298389983525,0.10383558540665853,1.2977298389983525,0.10383558540665853
2021-08-11,1.2720213317362123,0.09387466476836197,1.2720213317362123,0.09387466476836197
2021-08-12,1.2448756898903202,0.0837582325322268,1.2448756898903202,0.0837582325322268
2021-08-13,1.2219221371904587,0.07480314453111366,1.2219221371904587,0.07480314453111366
2021-08-14,1.1997352886216723,0.06575314611933761,1.1997352886216723,0.06575314611933761
2021-08-15,1.179626819657075,0.05795455701527244,1.179626819657075,0.05795455701527244
2021-08-16,1.1674823127647567,0.05358075162949956,1.1674823127647567,0.05358075162949956
2021-08-17,1.1554581884315533,0.049211949404186585,1.1554581884315533,0.049211949404186585
2021-08-18,1.1507480856219316,0.0476203567871133,1.1507480856219316,0.0476203567871133
2021-08-19,1.1470255701866678,0.0462919822076145,1.1470255701866678,0.0462919822076145
2021-08-20,1.1460156720501729,0.045934292448906004,1.1460156720501729,0.045934292448906004
2021-08-21,1.1428380376291094,0.04487790427265058,1.1428380376291094,0.04487790427265058
2021-08-22,1.1357083221193465,0.04242541679288323,1.1357083221193465,0.04242541679288323
2021-08-23,1.1289763458598396,0.04016880535475935,1.1289763458598396,0.04016880535475935
2021-08-24,1.120432026990919,0.03791157330908914,1.120432026990919,0.03791157330908914
2021-08-25,1.106768443134748,0.034044234150784766,1.106768443134748,0.034044234150784766
2021-08-26,1.088759311921899,0.028587238618877485,1.088759311921899,0.028587238618877485
2021-08-27,1.0699894559357532,0.02413804822239076,1.0699894559357532,0.02413804822239076
2021-08-28,1.050540633544162,0.020794312364273128,1.050540633544162,0.020794312364273128
2021-08-29,1.028232269360268,0.017109154317586885,1.028232269360268,0.017109154317586885
2021-08-30,1.0015045031738516,0.015303178700818201,1.0015045031738516,0.015303178700818201
2021-08-31,0.9736967454362868,0.01611642633941724,0.9736967454362868,0.01611642633941724
2021-09-01,0.9464247501791433,0.01912027254584256,0.9464247501791433,0.01912027254584256
2021-09-02,0.9222427901826796,0.023392600198856868,0.9222427901826796,0.023392600198856868
2021-09-03,0.8969381861270804,0.029159805955330638,0.8969381861270804,0.029159805955330638
2021-09-04,0.873616661475286,0.033847945687866546,0.873616661475286,0.033847945687866546
2021-09-05,0.8535773533682942,0.037828178298151285,0.8535773533682942,0.037828178298151285
2021-09-06,0.8337788093784927,0.04200092298018999,0.8337788093784927,0.04200092298018999
2021-09-07,0.8122944663755417,0.04591641957643678,0.8122944663755417,0.04591641957643678
2021-09-08,0.7951670685485941,0.04892681939140469,0.7951670685485941,0.04892681939140469
2021-09-09,0.7831055729946996,0.051010048213342964,0.7831055729946996,0.051010048213342964
2021-09-10,0.7731864249719378,0.052599206062209955,0.7731864249719378,0.052599206062209955
2021-09-11,0.7650232671041133,0.05387777777204837,0.7650232671041133,0.05387777777204837
2021-09-12,0.7572380721770532,0.055201038308832794,0.7572380721770532,0.055201038308832794
2021-09-13,0.7489877127318976,0.05655990213131952,0.7489877127318976,0.05655990213131952
2021-09-14,0.7399378182738953,0.058077541662115734,0.7399378182738953,0.058077541662115734
