data,ospedalizzati,terapia intensiva,deceduti
2020-02-23,,,
2020-02-24,,,
2020-02-25,,,
2020-02-26,1.1428571428571428,0.0,0.0
2020-02-27,1.7142857142857142,0.0,0.0
2020-02-28,1.1428571428571428,0.0,0.0
2020-02-29,1.4285714285714286,0.0,0.0
2020-03-01,2.2857142857142856,0.0,0.0
2020-03-02,3.142857142857143,0.14285714285714285,0.0
2020-03-03,4.285714285714286,0.14285714285714285,0.0
2020-03-04,4.571428571428571,0.5714285714285714,0.0
2020-03-05,4.714285714285714,0.8571428571428571,0.0
2020-03-06,7.714285714285714,1.0,0.42857142857142855
2020-03-07,9.571428571428571,1.2857142857142858,0.5714285714285714
2020-03-08,11.714285714285714,2.142857142857143,1.0
2020-03-09,13.285714285714286,3.0,1.0
2020-03-10,16.714285714285715,3.5714285714285716,1.1428571428571428
2020-03-11,18.428571428571427,3.5714285714285716,1.7142857142857142
2020-03-12,21.571428571428573,3.857142857142857,2.0
2020-03-13,22.571428571428573,4.571428571428571,2.0
2020-03-14,26.142857142857142,5.285714285714286,2.5714285714285716
2020-03-15,31.571428571428573,5.0,2.857142857142857
2020-03-16,36.285714285714285,5.571428571428571,3.5714285714285716
2020-03-17,40.857142857142854,5.714285714285714,4.142857142857143
2020-03-18,46.57142857142857,6.714285714285714,4.142857142857143
2020-03-19,49.0,7.0,4.428571428571429
2020-03-20,53.285714285714285,7.714285714285714,4.428571428571429
2020-03-21,56.285714285714285,8.714285714285714,4.142857142857143
2020-03-22,54.57142857142857,9.0,3.857142857142857
2020-03-23,52.42857142857143,8.714285714285714,3.142857142857143
2020-03-24,52.57142857142857,8.857142857142858,2.4285714285714284
2020-03-25,51.285714285714285,8.142857142857142,2.2857142857142856
2020-03-26,50.57142857142857,7.857142857142857,1.8571428571428572
2020-03-27,46.142857142857146,6.714285714285714,1.7142857142857142
2020-03-28,42.0,4.857142857142857,1.4285714285714286
2020-03-29,39.57142857142857,4.714285714285714,1.0
2020-03-30,38.285714285714285,3.7142857142857144,1.1428571428571428
2020-03-31,32.714285714285715,3.4285714285714284,1.1428571428571428
2020-04-01,30.142857142857142,3.142857142857143,0.8571428571428571
2020-04-02,27.0,2.857142857142857,0.8571428571428571
2020-04-03,25.714285714285715,3.142857142857143,0.7142857142857143
2020-04-04,24.714285714285715,3.142857142857143,0.5714285714285714
2020-04-05,23.571428571428573,2.7142857142857144,0.5714285714285714
2020-04-06,22.285714285714285,2.4285714285714284,0.42857142857142855
2020-04-07,21.285714285714285,1.8571428571428572,0.42857142857142855
2020-04-08,19.428571428571427,1.8571428571428572,0.2857142857142857
2020-04-09,19.142857142857142,1.7142857142857142,0.14285714285714285
2020-04-10,18.285714285714285,1.0,0.0
2020-04-11,17.0,0.8571428571428571,0.0
2020-04-12,15.428571428571429,0.7142857142857143,0.0
2020-04-13,14.857142857142858,0.8571428571428571,0.0
2020-04-14,14.142857142857142,0.8571428571428571,0.0
2020-04-15,13.571428571428571,0.42857142857142855,0.0
2020-04-16,12.428571428571429,0.2857142857142857,0.0
2020-04-17,11.857142857142858,0.2857142857142857,0.0
2020-04-18,10.857142857142858,0.2857142857142857,0.0
2020-04-19,10.428571428571429,0.14285714285714285,0.0
2020-04-20,9.428571428571429,0.0,0.0
2020-04-21,8.857142857142858,0.14285714285714285,0.0
2020-04-22,8.0,0.42857142857142855,0.0
2020-04-23,7.285714285714286,0.5714285714285714,0.0
2020-04-24,6.857142857142857,0.7142857142857143,0.0
2020-04-25,6.571428571428571,0.7142857142857143,0.0
2020-04-26,5.714285714285714,0.7142857142857143,0.0
2020-04-27,5.142857142857143,0.8571428571428571,0.0
2020-04-28,4.142857142857143,0.7142857142857143,0.0
2020-04-29,3.7142857142857144,0.42857142857142855,0.0
2020-04-30,3.7142857142857144,0.2857142857142857,0.0
2020-05-01,3.142857142857143,0.14285714285714285,0.0
2020-05-02,2.857142857142857,0.14285714285714285,0.0
2020-05-03,2.857142857142857,0.14285714285714285,0.0
2020-05-04,2.2857142857142856,0.0,0.0
2020-05-05,2.142857142857143,0.0,0.0
2020-05-06,2.2857142857142856,0.0,0.0
2020-05-07,2.142857142857143,0.0,0.0
2020-05-08,2.2857142857142856,0.0,0.0
2020-05-09,1.7142857142857142,0.0,0.0
2020-05-10,1.8571428571428572,0.14285714285714285,0.0
2020-05-11,2.4285714285714284,0.14285714285714285,0.0
2020-05-12,2.2857142857142856,0.14285714285714285,0.0
2020-05-13,2.0,0.14285714285714285,0.0
2020-05-14,2.0,0.14285714285714285,0.0
2020-05-15,2.0,0.14285714285714285,0.0
2020-05-16,2.142857142857143,0.14285714285714285,0.14285714285714285
2020-05-17,2.0,0.0,0.14285714285714285
2020-05-18,1.7142857142857142,0.14285714285714285,0.14285714285714285
2020-05-19,1.7142857142857142,0.14285714285714285,0.14285714285714285
2020-05-20,1.8571428571428572,0.14285714285714285,0.14285714285714285
2020-05-21,1.5714285714285714,0.14285714285714285,0.14285714285714285
2020-05-22,1.5714285714285714,0.14285714285714285,0.14285714285714285
2020-05-23,1.2857142857142858,0.14285714285714285,0.0
2020-05-24,1.1428571428571428,0.14285714285714285,0.0
2020-05-25,0.8571428571428571,0.0,0.0
2020-05-26,0.8571428571428571,0.0,0.0
2020-05-27,0.5714285714285714,0.0,0.0
2020-05-28,0.5714285714285714,0.0,0.0
2020-05-29,0.42857142857142855,0.0,0.0
2020-05-30,0.42857142857142855,0.0,0.0
2020-05-31,0.5714285714285714,0.0,0.0
2020-06-01,0.7142857142857143,0.0,0.0
2020-06-02,0.5714285714285714,0.0,0.0
2020-06-03,0.5714285714285714,0.0,0.0
2020-06-04,0.7142857142857143,0.0,0.0
2020-06-05,0.7142857142857143,0.0,0.0
2020-06-06,0.7142857142857143,0.0,0.0
2020-06-07,0.42857142857142855,0.0,0.0
2020-06-08,0.42857142857142855,0.0,0.0
2020-06-09,0.7142857142857143,0.0,0.0
2020-06-10,0.7142857142857143,0.0,0.0
2020-06-11,0.5714285714285714,0.0,0.0
2020-06-12,0.42857142857142855,0.0,0.0
2020-06-13,0.42857142857142855,0.0,0.0
2020-06-14,0.42857142857142855,0.0,0.0
2020-06-15,0.5714285714285714,0.0,0.0
2020-06-16,0.2857142857142857,0.0,0.0
2020-06-17,0.2857142857142857,0.0,0.0
2020-06-18,0.2857142857142857,0.0,0.0
2020-06-19,0.2857142857142857,0.0,0.0
2020-06-20,0.2857142857142857,0.0,0.0
2020-06-21,0.2857142857142857,0.0,0.0
2020-06-22,0.2857142857142857,0.0,0.0
2020-06-23,0.5714285714285714,0.0,0.0
2020-06-24,0.7142857142857143,0.0,0.0
2020-06-25,0.7142857142857143,0.0,0.0
2020-06-26,0.8571428571428571,0.0,0.0
2020-06-27,0.8571428571428571,0.0,0.0
2020-06-28,0.8571428571428571,0.0,0.0
2020-06-29,0.5714285714285714,0.0,0.0
2020-06-30,0.42857142857142855,0.0,0.0
2020-07-01,0.2857142857142857,0.0,0.0
2020-07-02,0.2857142857142857,0.0,0.0
2020-07-03,0.5714285714285714,0.0,0.0
2020-07-04,0.5714285714285714,0.0,0.0
2020-07-05,0.7142857142857143,0.0,0.0
2020-07-06,0.8571428571428571,0.0,0.0
