data,tutti,maschi,femmine
0.0,1,1.0,0
1.0,1,1.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,1,0.0,1
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,1,0.0,1
15.0,0,0.0,0
16.0,1,0.0,1
17.0,0,0.0,0
18.0,0,0.0,0
19.0,1,0.0,1
20.0,0,0.0,0
21.0,1,1.0,0
22.0,1,0.0,1
23.0,1,0.0,1
24.0,1,1.0,0
25.0,0,0.0,0
26.0,0,0.0,0
27.0,2,2.0,0
28.0,4,2.0,2
29.0,2,2.0,0
30.0,2,1.0,1
31.0,2,1.0,1
32.0,1,1.0,0
33.0,1,1.0,0
34.0,1,1.0,0
35.0,1,1.0,0
36.0,1,0.0,1
37.0,4,1.0,3
38.0,6,4.0,2
39.0,3,1.0,2
40.0,8,3.0,5
41.0,3,2.0,1
42.0,4,2.0,2
43.0,4,4.0,0
44.0,9,4.0,5
45.0,11,9.0,2
46.0,16,10.0,6
47.0,15,12.0,3
48.0,17,15.0,2
49.0,14,13.0,1
50.0,18,12.0,6
51.0,20,16.0,4
52.0,17,13.0,4
53.0,29,21.0,8
54.0,28,24.0,4
55.0,22,19.0,3
56.0,42,31.0,11
57.0,29,19.0,10
58.0,35,27.0,8
59.0,47,35.0,12
60.0,40,35.0,5
61.0,38,28.0,10
62.0,45,39.0,6
63.0,49,45.0,4
64.0,38,26.0,12
65.0,47,34.0,13
66.0,53,39.0,14
67.0,62,40.0,22
68.0,58,41.0,17
69.0,57,38.0,19
70.0,60,44.0,16
71.0,55,35.0,20
72.0,58,40.0,18
73.0,56,44.0,12
74.0,60,41.0,19
75.0,41,27.0,14
76.0,41,30.0,11
77.0,48,38.0,10
78.0,33,21.0,12
79.0,41,32.0,9
80.0,33,24.0,9
81.0,22,13.0,9
82.0,23,15.0,8
83.0,13,7.0,6
84.0,9,4.0,5
85.0,10,6.0,4
86.0,9,7.0,2
87.0,5,4.0,1
88.0,4,3.0,1
89.0,2,1.0,1
90.0,4,2.0,2
91.0,2,2.0,0
92.0,4,0.0,4
93.0,1,0.0,1
94.0,1,0.0,1
95.0,1,0.0,1
96.0,1,1.0,0
97.0,0,,0
98.0,0,,0
99.0,0,,0
100.0,0,,0
101.0,1,,1
