data,ospedalizzati,terapia intensiva,deceduti
2020-02-22,,,
2020-02-23,,,
2020-02-24,,,
2020-02-25,0.5714285714285714,0.0,0.14285714285714285
2020-02-26,0.7142857142857143,0.0,0.0
2020-02-27,1.4285714285714286,0.0,0.0
2020-02-28,1.4285714285714286,0.0,0.0
2020-02-29,2.142857142857143,0.0,0.14285714285714285
2020-03-01,3.0,0.0,0.42857142857142855
2020-03-02,3.0,0.0,0.42857142857142855
2020-03-03,4.142857142857143,0.0,0.42857142857142855
2020-03-04,4.857142857142857,0.14285714285714285,0.5714285714285714
2020-03-05,4.571428571428571,0.14285714285714285,0.5714285714285714
2020-03-06,5.285714285714286,0.14285714285714285,0.5714285714285714
2020-03-07,5.714285714285714,0.14285714285714285,0.7142857142857143
2020-03-08,5.714285714285714,0.14285714285714285,0.42857142857142855
2020-03-09,8.0,0.42857142857142855,0.7142857142857143
2020-03-10,9.285714285714286,0.5714285714285714,1.0
2020-03-11,10.571428571428571,0.42857142857142855,0.8571428571428571
2020-03-12,13.571428571428571,0.42857142857142855,1.1428571428571428
2020-03-13,16.714285714285715,0.42857142857142855,1.5714285714285714
2020-03-14,18.285714285714285,0.8571428571428571,2.0
2020-03-15,21.571428571428573,1.0,2.4285714285714284
2020-03-16,23.142857142857142,0.8571428571428571,2.7142857142857144
2020-03-17,23.714285714285715,1.0,3.0
2020-03-18,25.0,1.5714285714285714,3.4285714285714284
2020-03-19,25.285714285714285,1.5714285714285714,3.4285714285714284
2020-03-20,25.285714285714285,1.5714285714285714,4.0
2020-03-21,26.0,1.2857142857142858,3.857142857142857
2020-03-22,27.142857142857142,1.2857142857142858,4.571428571428571
2020-03-23,27.428571428571427,1.1428571428571428,4.285714285714286
2020-03-24,30.0,1.0,3.857142857142857
2020-03-25,31.714285714285715,0.42857142857142855,4.0
2020-03-26,29.857142857142858,0.42857142857142855,3.857142857142857
2020-03-27,30.428571428571427,0.5714285714285714,3.2857142857142856
2020-03-28,30.142857142857142,0.5714285714285714,3.0
2020-03-29,29.285714285714285,0.42857142857142855,2.142857142857143
2020-03-30,27.142857142857142,0.42857142857142855,2.0
2020-03-31,25.428571428571427,0.2857142857142857,2.2857142857142856
2020-04-01,22.285714285714285,0.2857142857142857,1.7142857142857142
2020-04-02,22.0,0.2857142857142857,2.0
2020-04-03,19.285714285714285,0.2857142857142857,1.7142857142857142
