data,0-9 anni,10-19 anni,20-29 anni,30-39 anni,40-49 anni,50-59 anni,60-69 anni,70-79 anni,80-89 anni,≥90 anni
2020-02-24,,,,,,,,,,
2020-02-25,,,,,,,,,,
2020-02-26,,,,,,,,,,
2020-02-27,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,1.2857142857142858,1.2857142857142858,0.2857142857142857
2020-02-28,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.7142857142857143,1.4285714285714286,1.2857142857142858,0.2857142857142857
2020-02-29,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.2857142857142858,0.8571428571428571,0.2857142857142857
2020-03-01,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.5714285714285714,0.8571428571428571,0.2857142857142857
2020-03-02,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,0.42857142857142855,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,1.0,0.42857142857142855,0.2857142857142857
2020-03-04,0.0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,1.1428571428571428,0.5714285714285714,0.2857142857142857
2020-03-05,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,2.142857142857143,1.4285714285714286,1.5714285714285714,0.7142857142857143,0.5714285714285714
2020-03-06,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.7142857142857143,2.857142857142857,1.5714285714285714,1.8571428571428572,1.1428571428571428,0.8571428571428571
2020-03-07,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857143,1.0,3.5714285714285716,2.2857142857142856,3.4285714285714284,1.8571428571428572,1.0
2020-03-08,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.5714285714285714,1.2857142857142858,4.285714285714286,3.2857142857142856,3.7142857142857144,3.0,1.0
2020-03-09,0.14285714285714285,0.2857142857142857,0.8571428571428571,2.2857142857142856,3.2857142857142856,5.428571428571429,4.571428571428571,4.285714285714286,4.857142857142857,2.0
2020-03-10,0.14285714285714285,0.2857142857142857,1.5714285714285714,2.7142857142857144,4.0,5.285714285714286,5.428571428571429,4.714285714285714,6.0,1.8571428571428572
2020-03-11,0.14285714285714285,0.14285714285714285,1.8571428571428572,2.857142857142857,4.571428571428571,5.714285714285714,5.714285714285714,5.571428571428571,6.428571428571429,2.5714285714285716
2020-03-12,0.2857142857142857,0.14285714285714285,1.8571428571428572,3.0,5.428571428571429,6.0,6.0,6.428571428571429,8.428571428571429,3.0
2020-03-13,0.2857142857142857,0.2857142857142857,2.5714285714285716,4.285714285714286,6.571428571428571,8.0,7.0,7.714285714285714,10.0,3.4285714285714284
2020-03-14,0.42857142857142855,0.2857142857142857,2.5714285714285716,4.285714285714286,7.142857142857143,8.857142857142858,7.571428571428571,7.0,10.285714285714286,3.5714285714285716
2020-03-15,0.42857142857142855,0.42857142857142855,2.4285714285714284,4.142857142857143,7.571428571428571,10.428571428571429,8.714285714285714,8.714285714285714,11.428571428571429,4.285714285714286
