data,tutti,maschi,femmine
0,1562,826.0,736
1,2157,1149.0,1008
2,2268,1180.0,1088
3,3078,1559.0,1519
4,3602,1876.0,1726
5,4127,2106.0,2021
6,4426,2313.0,2113
7,4835,2503.0,2332
8,5276,2769.0,2507
9,5727,2919.0,2808
10,6059,3185.0,2874
11,6322,3245.0,3077
12,5589,2918.0,2671
13,5306,2646.0,2660
14,4885,2354.0,2531
15,4999,2400.0,2599
16,5086,2453.0,2633
17,4912,2341.0,2571
18,5116,2366.0,2750
19,4127,2024.0,2103
20,4136,1941.0,2195
21,4057,1914.0,2143
22,4049,1938.0,2111
23,3944,1825.0,2119
24,4033,1945.0,2088
25,4215,1976.0,2239
26,4307,1996.0,2311
27,4345,1944.0,2401
28,4750,2097.0,2653
29,4885,2097.0,2788
30,5097,2256.0,2841
31,5407,2400.0,3007
32,5612,2486.0,3126
33,5494,2430.0,3064
34,5761,2531.0,3230
35,5789,2580.0,3209
36,5940,2564.0,3376
37,6261,2789.0,3472
38,6503,2838.0,3665
39,6825,3039.0,3786
40,6784,2934.0,3850
41,6896,3028.0,3868
42,7039,3069.0,3970
43,7432,3316.0,4116
44,7682,3382.0,4300
45,7734,3481.0,4253
46,8298,3591.0,4707
47,8530,3832.0,4698
48,8292,3636.0,4656
49,8389,3684.0,4705
50,7974,3466.0,4508
51,7913,3463.0,4450
52,7824,3458.0,4366
53,7546,3398.0,4148
54,7643,3420.0,4223
55,7652,3452.0,4200
56,7513,3382.0,4131
57,7385,3330.0,4055
58,7104,3147.0,3957
59,6766,3024.0,3742
60,6496,2857.0,3639
61,6220,2793.0,3427
62,5772,2601.0,3171
63,5482,2491.0,2991
64,5505,2495.0,3010
65,5049,2234.0,2815
66,4750,2213.0,2537
67,4464,2031.0,2433
68,4322,1996.0,2326
69,4175,1959.0,2216
70,4206,1907.0,2299
71,4185,1988.0,2197
72,3949,1863.0,2086
73,3981,1891.0,2090
74,3781,1745.0,2036
75,3383,1666.0,1717
76,3318,1592.0,1726
77,3075,1474.0,1601
78,2872,1375.0,1497
79,2864,1327.0,1537
80,2686,1226.0,1460
81,2757,1214.0,1543
82,2663,1213.0,1450
83,2361,1050.0,1311
84,2014,850.0,1164
85,1888,777.0,1111
86,1892,776.0,1116
87,1633,601.0,1032
88,1512,560.0,952
89,1362,486.0,876
90,1180,409.0,771
91,1011,327.0,684
92,887,265.0,622
93,738,199.0,539
94,599,148.0,451
95,432,126.0,306
96,320,73.0,247
97,226,54.0,172
98,172,33.0,139
99,128,26.0,102
100,99,24.0,75
101,41,5.0,36
102,31,10.0,21
103,10,2.0,8
104,8,2.0,6
105,3,1.0,2
106,2,1.0,1
107,1,,1
108,0,,0
109,0,,0
110,1,,1
