data,tutti,maschi,femmine
0.0,1,1.0,0
1.0,0,0.0,0
2.0,0,0.0,0
3.0,0,0.0,0
4.0,0,0.0,0
5.0,0,0.0,0
6.0,0,0.0,0
7.0,0,0.0,0
8.0,0,0.0,0
9.0,0,0.0,0
10.0,0,0.0,0
11.0,0,0.0,0
12.0,0,0.0,0
13.0,0,0.0,0
14.0,0,0.0,0
15.0,0,0.0,0
16.0,0,0.0,0
17.0,1,0.0,1
18.0,1,0.0,1
19.0,1,1.0,0
20.0,0,0.0,0
21.0,0,0.0,0
22.0,1,0.0,1
23.0,0,0.0,0
24.0,1,1.0,0
25.0,1,1.0,0
26.0,0,0.0,0
27.0,1,0.0,1
28.0,4,0.0,4
29.0,6,3.0,3
30.0,3,0.0,3
31.0,8,6.0,2
32.0,6,3.0,3
33.0,4,3.0,1
34.0,9,3.0,6
35.0,2,2.0,0
36.0,7,6.0,1
37.0,10,6.0,4
38.0,8,6.0,2
39.0,10,9.0,1
40.0,9,7.0,2
41.0,10,7.0,3
42.0,18,11.0,7
43.0,15,9.0,6
44.0,17,13.0,4
45.0,26,20.0,6
46.0,32,20.0,12
47.0,23,12.0,11
48.0,26,21.0,5
49.0,39,29.0,10
50.0,42,28.0,14
51.0,45,33.0,12
52.0,46,34.0,12
53.0,58,38.0,20
54.0,58,42.0,16
55.0,64,51.0,13
56.0,69,45.0,24
57.0,108,70.0,38
58.0,96,69.0,27
59.0,96,72.0,24
60.0,108,79.0,29
61.0,133,91.0,42
62.0,134,93.0,41
63.0,157,110.0,47
64.0,153,101.0,52
65.0,178,136.0,42
66.0,175,130.0,45
67.0,205,142.0,63
68.0,192,124.0,68
69.0,221,148.0,73
70.0,245,171.0,74
71.0,256,188.0,68
72.0,280,187.0,93
73.0,302,203.0,99
74.0,307,194.0,113
75.0,314,204.0,110
76.0,269,181.0,88
77.0,277,177.0,100
78.0,308,187.0,121
79.0,306,187.0,119
80.0,297,171.0,126
81.0,319,182.0,137
82.0,308,191.0,117
83.0,304,176.0,128
84.0,272,124.0,148
85.0,256,114.0,142
86.0,225,113.0,112
87.0,232,116.0,116
88.0,231,102.0,129
89.0,187,100.0,87
90.0,171,79.0,92
91.0,140,62.0,78
92.0,102,41.0,61
93.0,95,29.0,66
94.0,75,23.0,52
95.0,52,17.0,35
96.0,33,8.0,25
97.0,33,12.0,21
98.0,13,6.0,7
99.0,17,4.0,13
100.0,6,,6
101.0,1,,1
102.0,1,,1
103.0,2,,2
