date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2021-05-06,784,60.0,0.09354490799302465
2021-05-07,625,51.0,0.09018462711573517
2021-05-08,553,42.0,0.08954725717577332
2021-05-09,221,28.0,0.09097859702417078
2021-05-10,603,54.0,0.08858762590818389
2021-05-11,569,57.0,0.08832000469113215
2021-05-12,498,43.0,0.09248742279283666
2021-05-13,485,29.0,0.08654592999277065
2021-05-14,439,35.0,0.08201215956683364
2021-05-15,371,39.0,0.07803725589029102
2021-05-16,141,12.0,0.07969336486226139
2021-05-17,467,27.0,0.07983865005909298
2021-05-18,387,28.0,0.07855477839603446
2021-05-19,388,38.0,0.07984791190259413
2021-05-20,296,18.0,0.08706031723977407
2021-05-21,311,22.0,0.0869062805009271
2021-05-22,254,29.0,0.08617420472488024
2021-05-23,118,16.0,0.08297669204283149
2021-05-24,282,16.0,0.0903958759326036
2021-05-25,238,16.0,0.09022147118093386
2021-05-26,225,17.0,0.08299441213556888
2021-05-27,204,23.0,0.08326680922999988
2021-05-28,187,13.0,0.09002892487822316
2021-05-29,173,11.0,0.09202769392899068
2021-05-30,80,11.0,0.09051048098320631
2021-05-31,221,23.0,0.0829910797801021
2021-06-01,197,16.0,0.07852431542905618
2021-06-02,77,5.0,0.08081891581051523
2021-06-03,183,11.0,0.08074553029192422
2021-06-04,183,7.0,0.07830040508465066
2021-06-05,113,9.0,0.07489451580874391
2021-06-06,73,10.0,0.07708835950415173
2021-06-07,138,12.0,0.0761818096816844
2021-06-08,122,7.0,0.07752004989580283
2021-06-09,137,11.0,0.07454540871189563
2021-06-10,93,5.0,0.05808152714974129
2021-06-11,147,7.0,0.059787895315736785
2021-06-12,102,6.0,0.06378629595548088
2021-06-13,46,1.0,0.06660172869792093
2021-06-14,91,9.0,0.06541474363996812
2021-06-15,82,7.0,0.07013275987872168
2021-06-16,90,9.0,0.06689290972179143
2021-06-17,66,3.0,0.07537033124269123
2021-06-18,62,5.0,0.09358661630533749
2021-06-19,83,3.0,0.09297450593712955
2021-06-20,37,3.0,0.0919163048789285
2021-06-21,53,12.0,0.09752933591568835
2021-06-22,74,6.0,0.10641676185380552
2021-06-23,54,5.0,0.1086424132277743
2021-06-24,59,5.0,0.14101544560080667
2021-06-25,70,10.0,0.13351515262061214
2021-06-26,58,3.0,0.1327138121966302
2021-06-27,26,8.0,0.12823265465424816
2021-06-28,46,8.0,0.12004001144883504
2021-06-29,53,4.0,0.11923969132078382
2021-06-30,49,3.0,0.12723514414382286
2021-07-01,73,2.0,0.09144236549390136
2021-07-02,51,7.0,0.08360444771809539
2021-07-03,65,7.0,0.07837062676711012
2021-07-04,35,2.0,0.0732872747449826
2021-07-05,84,10.0,0.08127814232489128
2021-07-06,103,4.0,0.06750120297772384
2021-07-07,78,2.0,0.05745704153169323
2021-07-08,108,9.0,0.056096497314006157
2021-07-09,98,4.0,0.0493671868847985
2021-07-10,107,4.0,0.047501221801938213
2021-07-11,63,3.0,0.053054808000685696
2021-07-12,139,10.0,0.04499373603826845
2021-07-13,194,5.0,0.04370599226837281
2021-07-14,186,12.0,0.04826040536751221
2021-07-15,223,6.0,0.048645465051763266
2021-07-16,283,9.0,0.0456752434942632
2021-07-17,231,16.0,0.045854362230082955
2021-07-18,159,8.0,0.04098433858102378
2021-07-19,391,20.0,0.045729254421673686
2021-07-20,481,13.0,0.04545845755234969
2021-07-21,493,15.0,0.03962736044272804
2021-07-22,499,30.0,0.03989299581910993
2021-07-23,535,16.0,0.03802517541395911
2021-07-24,457,13.0,0.04121562101756742
2021-07-25,230,12.0,0.04787647284746937
2021-07-26,499,19.0,0.04516490142252182
2021-07-27,547,27.0,0.04813414459160133
2021-07-28,597,46.0,0.0539867056210445
2021-07-29,632,26.0,0.056500066880614055
2021-07-30,651,33.0,0.0598483587776122
2021-07-31,461,32.0,0.060304416820507536
2021-08-01,301,21.0,0.05361462596019258
2021-08-02,634,39.0,0.05445040888765007
2021-08-03,666,35.0,0.053959673647842106
2021-08-04,761,23.0,0.049807753717865326
2021-08-05,681,32.0,0.057698119166370306
2021-08-06,656,31.0,0.05856623234989716
2021-08-07,570,23.0,0.05998729627096109
2021-08-08,312,39.0,0.0639323348855945
2021-08-09,577,39.0,0.06801418916646575
2021-08-10,704,44.0,0.07236620483688151
2021-08-11,657,38.0,0.0763790887577102
2021-08-12,622,47.0,0.07802854372041819
2021-08-13,579,45.0,0.08190652289712945
2021-08-14,526,36.0,0.08082964176299642
2021-08-15,249,34.0,0.08270522481401031
2021-08-16,570,54.0,0.0762464729190175
2021-08-17,655,36.0,0.07216492022193252
2021-08-18,620,44.0,0.07106109466129
2021-08-19,626,19.0,0.06265019725752793
2021-08-20,529,26.0,0.05683164390550676
2021-08-21,560,34.0,0.056510074092996083
2021-08-22,309,24.0,0.05098012017594539
2021-08-23,574,31.0,0.05113005281650172
2021-08-24,664,35.0,
2021-08-25,589,19.0,
2021-08-26,414,13.0,
2021-08-27,11,,
