date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2021-04-25,204,25.0,0.11786902236402466
2021-04-26,224,22.0,0.11019458419631294
2021-04-27,203,27.0,0.11051258415005841
2021-04-28,238,28.0,0.09785382201506744
2021-04-29,198,16.0,0.0989803595866178
2021-04-30,213,17.0,0.09649375888573139
2021-05-01,170,9.0,0.08729697672459105
2021-05-02,161,21.0,0.08428895533421672
2021-05-03,198,16.0,0.08288319263813144
2021-05-04,204,14.0,0.08119962182550054
2021-05-05,176,17.0,0.08013010310892299
2021-05-06,155,11.0,0.06757559009187528
2021-05-07,147,10.0,0.06850323387666192
2021-05-08,110,5.0,0.07248377346091668
2021-05-09,94,4.0,0.07390755459781258
2021-05-10,126,11.0,0.0801269938632996
2021-05-11,114,11.0,0.07849507424909274
2021-05-12,122,13.0,0.08121815761733742
2021-05-13,131,15.0,0.08494305183034177
2021-05-14,106,6.0,0.08567667861438873
2021-05-15,93,6.0,0.08487923044851951
2021-05-16,102,7.0,0.0795089647616908
2021-05-17,119,11.0,0.07087328437028521
2021-05-18,66,6.0,0.07350131671529869
2021-05-19,87,6.0,0.0667060343596008
2021-05-20,74,4.0,0.06630060903157486
2021-05-21,80,6.0,0.05939784792713308
2021-05-22,59,1.0,0.05593464446392961
2021-05-23,76,5.0,0.052575934208667637
2021-05-24,68,3.0,0.044853926486659916
2021-05-25,45,3.0,0.042797649430382854
2021-05-26,66,3.0,0.049034350582338244
2021-05-27,47,0.0,0.04288260758848999
2021-05-28,66,4.0,0.04218232747644517
2021-05-29,66,4.0,0.04031157917712543
2021-05-30,44,1.0,0.03757747117985954
2021-05-31,51,2.0,0.03757747117985954
2021-06-01,56,3.0,0.037665818206982074
2021-06-02,38,1.0,0.029007809548973418
2021-06-03,36,0.0,0.03197223642644377
2021-06-04,49,3.0,0.02636999553008523
2021-06-05,37,0.0,0.018716934305595432
2021-06-06,46,2.0,0.023360897153892647
2021-06-07,45,0.0,0.02985440364739914
2021-06-08,35,0.0,0.028250905105125085
2021-06-09,34,2.0,0.028250905105125085
2021-06-10,44,2.0,0.02203972498090148
2021-06-11,20,1.0,0.028842446069336856
2021-06-12,28,0.0,0.03750045472734552
2021-06-13,27,0.0,0.038949310131576174
2021-06-14,21,1.0,0.03866698376229328
2021-06-15,33,2.0,0.03866698376229328
2021-06-16,29,2.0,0.03866698376229328
2021-06-17,23,1.0,0.03866698376229328
2021-06-18,20,1.0,0.03980077061036584
2021-06-19,17,0.0,0.03114276195235718
2021-06-20,16,0.0,0.021290545203588706
2021-06-21,18,1.0,0.021290545203588706
2021-06-22,24,0.0,0.023076259489302992
2021-06-23,17,0.0,0.03147962083384081
2021-06-24,23,1.0,0.03147962083384081
2021-06-25,16,1.0,0.023543112897332873
2021-06-26,17,1.0,0.023543112897332873
2021-06-27,14,0.0,0.023543112897332873
2021-06-28,16,0.0,0.025268440709617205
2021-06-29,17,0.0,0.02654395091369884
2021-06-30,18,0.0,0.01814058956916102
2021-07-01,18,1.0,0.01814058956916102
2021-07-02,14,1.0,0.01814058956916102
2021-07-03,13,0.0,0.026077097505668955
2021-07-04,18,0.0,0.026077097505668955
2021-07-05,15,0.0,0.01814058956916102
2021-07-06,18,1.0,0.00793650793650796
2021-07-07,16,0.0,0.00793650793650796
2021-07-08,24,0.0,0.00793650793650796
2021-07-09,19,0.0,0.00793650793650796
2021-07-10,19,0.0,0.006211180124223626
2021-07-11,24,0.0,0.018633540372670832
2021-07-12,18,0.0,0.026152337365152035
2021-07-13,23,1.0,0.026152337365152035
2021-07-14,23,2.0,0.030914242127056794
2021-07-15,19,1.0,0.04149625270906738
2021-07-16,26,0.0,0.04744863366144834
2021-07-17,30,1.0,0.044559712673437356
2021-07-18,27,2.0,0.04259031409746402
2021-07-19,24,1.0,0.03873452076798649
2021-07-20,43,1.0,0.04230594933941506
2021-07-21,41,3.0,0.0375440445775103
2021-07-22,39,1.0,0.026962033995499717
2021-07-23,40,1.0,0.02781237413155414
2021-07-24,32,0.0,0.03691247524378872
2021-07-25,46,0.0,0.030218912067555455
2021-07-26,42,2.0,0.03352454951953437
2021-07-27,46,4.0,0.03281026380524866
2021-07-28,38,1.0,0.039159470154455
2021-07-29,41,2.0,0.04648547748046233
2021-07-30,50,1.0,0.047769009761299185
2021-07-31,45,2.0,0.04857416274036521
2021-08-01,39,2.0,0.06312978255914292
2021-08-02,53,3.0,0.060923046206065104
2021-08-03,54,5.0,0.06282780811082701
2021-08-04,39,5.0,0.05647860176162066
2021-08-05,60,2.0,0.05376088936648891
2021-08-06,60,2.0,0.05138892171150238
2021-08-07,38,0.0,0.038161408483989155
2021-08-08,31,1.0,0.0300504718016239
2021-08-09,50,2.0,0.028463170214322316
2021-08-10,52,0.0,0.029653646404798506
2021-08-11,42,3.0,0.03573267376042161
2021-08-12,45,1.0,0.03969580740097461
2021-08-13,48,2.0,0.033981521686688894
2021-08-14,47,2.0,0.033981521686688894
2021-08-15,50,3.0,0.026753630530226308
2021-08-16,55,0.0,0.027908031684627462
2021-08-17,33,0.0,0.027908031684627462
2021-08-18,48,1.0,0.02457625707625711
2021-08-19,33,1.0,0.019251581751581787
2021-08-20,48,2.0,0.021897084397084432
2021-08-21,52,1.0,
2021-08-22,44,1.0,
2021-08-23,54,1.0,
2021-08-24,39,,
2021-08-25,43,,
2021-08-26,35,,
2021-08-27,40,,
2021-08-28,3,,
