date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-25,1,1,
2020-02-26,3,3,
2020-02-27,1,1,
2020-02-28,12,1,0.630952380952381
2020-02-29,4,2,0.630952380952381
2020-03-01,6,3,0.5738095238095238
2020-03-02,6,2,0.5329931972789116
2020-03-03,3,3,0.5956225968648329
2020-03-04,10,6,0.5599083111505472
2020-03-05,7,5,0.5152654540076901
2020-03-06,23,12,0.5235470275066548
2020-03-07,20,5,0.42150621118012416
2020-03-08,16,3,0.39531573498964795
2020-03-09,23,9,0.3372309626191613
2020-03-10,35,10,0.2973906786794985
2020-03-11,24,10,0.3065743521488863
2020-03-12,78,24,0.3329021909767251
2020-03-13,70,17,0.32954672585214456
2020-03-14,70,22,0.34955076707259314
2020-03-15,78,29,0.3524402723892829
2020-03-16,87,32,0.37306348479331725
2020-03-17,101,43,0.385512464385154
2020-03-18,103,45,0.3887348059533603
2020-03-19,73,33,0.37574966375473495
2020-03-20,100,33,0.3609596098021194
2020-03-21,95,32,0.34399889117386556
2020-03-22,89,25,0.3232223315379607
2020-03-23,140,37,0.2824525989874062
2020-03-24,114,35,0.2845708255883915
2020-03-25,199,58,0.27465650490295695
2020-03-26,132,22,0.2610767665544009
2020-03-27,174,60,0.2560239020350992
2020-03-28,86,23,0.24336293928339234
2020-03-29,113,21,0.2233089178917476
2020-03-30,166,38,0.22060329018611988
2020-03-31,174,38,0.2067796372285455
2020-04-01,139,21,0.19361047601335216
2020-04-02,88,13,0.1862255665131826
2020-04-03,129,32,0.18543822260868922
2020-04-04,97,17,0.17380900786185519
2020-04-05,82,11,0.17263443731421166
2020-04-06,94,21,0.16513598338718632
2020-04-07,73,10,0.15035259735134862
2020-04-08,98,14,0.13685979004410834
2020-04-09,84,8,0.14626745554933482
2020-04-10,83,12,0.16197160955136117
2020-04-11,99,8,0.16341054128843954
2020-04-12,55,11,0.15240087426373497
2020-04-13,60,20,0.15280103432776057
2020-04-14,68,10,0.14831949631587474
2020-04-15,76,5,0.1630912742455474
2020-04-16,51,5,0.16482287597714912
2020-04-17,53,6,0.13798304913732232
2020-04-18,38,7,0.1518952806966127
2020-04-19,33,7,0.16789360985283658
2020-04-20,55,8,0.15899004842826675
2020-04-21,45,11,0.14902872181394589
2020-04-22,45,8,0.14057007519740453
2020-04-23,56,2,0.1245527591800885
2020-04-24,46,2,0.12418170166617383
2020-04-25,16,2,0.1141057872424333
2020-04-26,10,1,0.09442324755989362
2020-04-27,35,5,0.09308060523980768
2020-04-28,23,4,0.1094258160930277
2020-04-29,25,1,0.098711530378742
2020-04-30,38,1,0.098711530378742
2020-05-01,19,3,0.0966183854284542
2020-05-02,20,1,0.0801770262760976
2020-05-03,10,1,0.08874845484752616
2020-05-04,39,5,0.0945128658750951
2020-05-05,17,1,0.09793050087167744
2020-05-06,10,1,0.10031145325262981
2020-05-07,30,2,0.08602573896691554
2020-05-08,11,2,0.08069773363891021
2020-05-09,15,1,0.13722943722943734
2020-05-10,6,0,0.12943722943722955
2020-05-11,11,1,0.11991341991342001
2020-05-12,11,5,0.10492840492840504
2020-05-13,22,1,0.10730935730935742
2020-05-14,17,0,0.135880785880786
2020-05-15,13,1,0.14670329670329685
2020-05-16,12,1,0.10217639503353802
2020-05-17,5,1,0.09568288854003153
2020-05-18,12,2,0.10758765044479345
2020-05-19,14,2,0.09659863945578244
2020-05-20,10,0,0.10510204081632665
2020-05-21,12,1,0.07653061224489807
2020-05-22,9,0,0.052721088435374264
2020-05-23,7,1,0.03231292517006814
2020-05-24,2,0,0.050170068027211
2020-05-25,13,0,0.0382653061224491
2020-05-26,13,0,0.0382653061224491
2020-05-27,8,1,0.017857142857142978
2020-05-28,10,0,0.017857142857142978
2020-05-29,7,0,0.017857142857142978
2020-05-30,4,0,0.017857142857142978
2020-05-31,2,0,1.189524669241239e-16
2020-06-01,8,0,
2020-06-02,3,0,
2020-06-03,2,0,
2020-06-04,0,0,
2020-06-05,3,1,
2020-06-06,6,1,
2020-06-07,3,1,
2020-06-08,5,1,0.14761904761904773
2020-06-09,6,0,0.10000000000000012
2020-06-10,5,0,0.07619047619047632
2020-06-11,2,0,
2020-06-12,1,0,
2020-06-13,5,0,
2020-06-14,0,0,
2020-06-15,3,0,
2020-06-16,2,0,
2020-06-17,2,1,
2020-06-18,1,1,0.4047619047619048
2020-06-19,1,0,0.4761904761904763
2020-06-20,3,1,0.543154761904762
2020-06-21,9,9,0.5002976190476192
2020-06-22,6,3,
2020-06-23,32,15,
2020-06-24,5,1,
2020-06-25,0,0,
2020-06-26,4,0,
2020-06-27,3,1,
2020-06-28,14,1,
2020-06-29,14,1,0.15471829757544056
2020-06-30,9,2,0.19043258328972626
2020-07-01,2,0,0.16765825616757307
2020-07-02,13,5,0.15745417453492003
2020-07-03,4,1,0.14725009290226695
2020-07-04,23,4,0.1313770770292511
2020-07-05,3,0,0.17033811599029006
2020-07-06,1,0,0.14396448961666367
2020-07-07,9,1,0.10825020390237795
2020-07-08,11,3,0.10381364667078966
2020-07-09,5,1,0.2466707895279325
2020-07-10,4,0,0.2466707895279325
2020-07-11,7,1,0.31651205936920235
2020-07-12,1,1,0.31956782713085247
2020-07-13,2,0,0.32396343152645685
2020-07-14,10,6,0.3430110505740759
2020-07-15,17,5,0.363419213839382
2020-07-16,13,3,0.24913349955366776
2020-07-17,15,2,0.2808795312996995
2020-07-18,7,2,0.22195095987112806
2020-07-19,5,1,0.21394775859061585
2020-07-20,18,4,0.2166950113378686
2020-07-21,16,3,0.22285747632386302
2020-07-22,21,5,0.19543400693610793
2020-07-23,4,1,0.17984959135169235
2020-07-24,17,3,0.1623892738913749
2020-07-25,32,3,0.14312235659814182
2020-07-26,11,1,0.10910875115596494
2020-07-27,20,2,0.11421079197229148
2020-07-28,19,1,0.10198772092569101
2020-07-29,9,0,0.145737720925691
2020-07-30,7,2,0.13275070793867802
2020-07-31,11,1,0.14227451746248757
2020-08-01,5,2,0.13475572047000633
2020-08-02,5,0,0.16332714904143492
2020-08-03,6,1,0.14036796536796553
2020-08-04,7,0,0.12738095238095254
2020-08-05,10,2,0.09880952380952394
2020-08-06,8,1,0.12559523809523823
2020-08-07,16,0,0.14047619047619062
2020-08-08,15,3,0.15551378446115302
2020-08-09,16,3,0.1437490785788001
