date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-24,1,1.0,
2020-02-25,0,0.0,
2020-02-26,0,0.0,
2020-02-27,0,0.0,
2020-02-28,0,0.0,
2020-02-29,0,0.0,
2020-03-01,0,0.0,
2020-03-02,2,1.0,
2020-03-03,4,1.0,
2020-03-04,2,2.0,
2020-03-05,5,4.0,0.5414141414141415
2020-03-06,9,4.0,0.5759763533957082
2020-03-07,28,7.0,0.6031192105385654
2020-03-08,22,12.0,0.5546498227834633
2020-03-09,31,23.0,0.5108142063451072
2020-03-10,50,22.0,0.5173221428530438
2020-03-11,56,37.0,0.5345179100488109
2020-03-12,73,36.0,0.5330077922596234
2020-03-13,100,49.0,0.47586493511676625
2020-03-14,81,30.0,0.4753063959116105
2020-03-15,86,46.0,0.4355184912209385
2020-03-16,155,53.0,0.4369638182101817
2020-03-17,133,58.0,0.4113653626117261
2020-03-18,191,73.0,0.4009723165043943
2020-03-19,153,77.0,0.39525255077503857
2020-03-20,296,92.0,0.4127311551200024
2020-03-21,168,50.0,0.4146380089318997
2020-03-22,97,48.0,0.4095194035325022
2020-03-23,168,78.0,0.3715652147647966
2020-03-24,178,80.0,0.375749602197915
2020-03-25,179,62.0,0.3589937195169738
2020-03-26,282,67.0,0.3289419192021091
2020-03-27,197,67.0,0.2869447709978492
2020-03-28,183,33.0,0.24665372511357458
2020-03-29,116,33.0,0.22098200391112716
2020-03-30,229,39.0,0.20263652579606806
2020-03-31,227,38.0,0.17822641813722945
2020-04-01,174,29.0,0.18991328291974918
2020-04-02,229,25.0,0.20738426897635767
2020-04-03,195,33.0,0.20440982029444038
2020-04-04,103,27.0,0.19717416143419242
2020-04-05,59,24.0,0.19757771268520127
2020-04-06,194,29.0,0.1998390975885076
2020-04-07,197,23.0,0.19523274503694954
2020-04-08,177,30.0,0.18761207167425123
2020-04-09,184,23.0,0.20092926295754418
2020-04-10,146,20.0,0.19386004351719074
2020-04-11,91,19.0,0.19591665379548698
2020-04-12,18,9.0,0.19334860037997595
2020-04-13,90,9.0,0.18884259236929504
2020-04-14,122,16.0,0.18093492832520383
2020-04-15,165,25.0,0.16471305496047337
2020-04-16,107,10.0,0.11114162638904479
2020-04-17,147,12.0,0.11308967833709674
2020-04-18,21,2.0,0.11136111806052709
2020-04-19,16,2.0,0.10006806328921146
2020-04-20,88,10.0,0.10136894309476416
2020-04-21,84,10.0,0.10220713551458924
2020-04-22,69,5.0,0.09472414231731031
2020-04-23,78,8.0,0.09367372214924309
2020-04-24,80,7.0,0.08572152941444167
2020-04-25,70,3.0,0.07783326772678788
2020-04-26,51,6.0,0.07669789071483303
2020-04-27,69,4.0,0.06595977038767162
2020-04-28,47,3.0,0.053459770387671614
2020-04-29,31,2.0,0.0641440440971554
2020-04-30,73,2.0,0.07114684521760359
2020-05-01,48,0.0,0.06956170029006735
2020-05-02,34,4.0,0.06701130375581169
2020-05-03,6,1.0,0.06136614246548911
2020-05-04,64,3.0,0.06294675363514138
2020-05-05,87,4.0,0.06294675363514138
2020-05-06,40,1.0,0.06518764999368479
2020-05-07,52,2.0,0.06735215215818698
2020-05-08,64,0.0,0.06405708413097609
2020-05-09,15,2.0,0.07279506208077668
2020-05-10,11,2.0,0.06922363350934811
2020-05-11,42,1.0,0.07671614100185561
2020-05-12,28,3.0,0.07671614100185561
2020-05-13,25,0.0,0.07195423623995086
2020-05-14,22,2.0,0.18883735312306774
2020-05-15,34,0.0,0.19642500356786102
2020-05-16,10,1.0,0.18111888111888144
2020-05-17,2,2.0,0.19004745254745287
2020-05-18,13,1.0,0.2008699633699637
2020-05-19,20,0.0,0.2008699633699637
2020-05-20,16,1.0,0.2580128205128208
2020-05-21,6,1.0,0.11515567765567798
2020-05-22,14,0.0,0.10416666666666699
2020-05-23,4,2.0,0.12202380952380985
2020-05-24,2,0.0,
2020-05-25,20,0.0,
2020-05-26,8,1.0,
2020-05-27,0,0.0,
2020-05-28,4,1.0,
2020-05-29,3,0.0,
2020-05-30,1,0.0,
2020-05-31,3,1.0,
2020-06-01,2,1.0,
2020-06-02,0,0.0,
2020-06-03,4,1.0,
2020-06-04,5,0.0,
2020-06-05,4,2.0,
2020-06-06,1,0.0,0.1071428571428575
2020-06-07,1,0.0,0.07142857142857177
2020-06-08,2,0.0,0.1071428571428575
2020-06-09,6,0.0,0.1071428571428575
2020-06-10,4,0.0,0.1071428571428575
2020-06-11,4,1.0,0.1071428571428575
2020-06-12,2,1.0,0.1071428571428575
2020-06-13,1,0.0,0.1071428571428575
2020-06-14,1,0.0,0.1071428571428575
2020-06-15,3,0.0,0.12857142857142895
2020-06-16,3,0.0,0.05714285714285751
2020-06-17,6,0.0,0.05714285714285751
2020-06-18,5,2.0,0.20000000000000037
2020-06-19,6,0.0,0.20000000000000037
2020-06-20,13,0.0,0.20000000000000037
2020-06-21,1,1.0,0.20000000000000037
2020-06-22,2,0.0,0.14285714285714324
2020-06-23,2,0.0,0.2500000000000004
2020-06-24,5,0.0,0.2500000000000004
2020-06-25,2,0.0,
2020-06-26,4,3.0,
2020-06-27,3,0.0,
2020-06-28,0,0.0,
2020-06-29,3,1.0,
2020-06-30,6,1.0,
2020-07-01,4,0.0,
2020-07-02,2,0.0,
2020-07-03,3,0.0,
2020-07-04,0,0.0,
2020-07-05,0,0.0,
2020-07-06,5,3.0,
2020-07-07,4,1.0,
2020-07-08,8,1.0,
2020-07-09,4,0.0,0.25833333333333375
2020-07-10,3,0.0,0.17261904761904803
2020-07-11,3,2.0,0.1369047619047623
2020-07-12,6,1.0,0.11904761904761944
2020-07-13,3,0.0,0.11904761904761944
2020-07-14,1,0.0,0.21428571428571466
2020-07-15,6,0.0,0.11904761904761943
2020-07-16,2,0.0,0.09523809523809564
2020-07-17,3,2.0,0.09956709956709996
2020-07-18,1,0.0,0.09956709956709996
2020-07-19,4,0.0,0.09956709956709996
2020-07-20,33,1.0,0.09956709956709996
2020-07-21,22,0.0,0.004329004329004722
2020-07-22,10,0.0,0.07575757575757615
2020-07-23,15,0.0,0.21861471861471898
2020-07-24,10,0.0,0.22857142857142895
2020-07-25,2,1.0,0.25238095238095276
2020-07-26,2,2.0,0.26258503401360583
2020-07-27,10,1.0,0.26258503401360583
2020-07-28,12,2.0,0.26258503401360583
2020-07-29,14,1.0,0.1911564625850344
2020-07-30,12,0.0,0.1911564625850344
2020-07-31,10,0.0,0.20544217687074867
2020-08-01,3,0.0,0.19461966604823783
2020-08-02,3,3.0,0.19740259740259775
2020-08-03,10,2.0,0.21168831168831206
2020-08-04,11,1.0,0.21168831168831206
2020-08-05,11,1.0,0.21168831168831206
2020-08-06,10,1.0,0.211688311688312
2020-08-07,10,0.0,0.211688311688312
2020-08-08,2,0.0,0.19870129870129905
2020-08-09,1,1.0,0.2095238095238099
2020-08-10,5,1.0,0.1952380952380956
2020-08-11,3,0.0,0.1952380952380956
2020-08-12,12,2.0,0.25238095238095276
2020-08-13,5,0.0,
2020-08-14,9,0.0,
2020-08-15,5,2.0,
2020-08-16,0,0.0,
2020-08-17,18,2.0,
2020-08-18,16,0.0,
2020-08-19,10,0.0,
2020-08-20,28,2.0,0.031003205880053546
2020-08-21,29,1.0,0.037686580984481285
2020-08-22,8,0.0,0.037686580984481285
2020-08-23,2,0.0,0.037686580984481285
2020-08-24,19,3.0,0.03541900728833616
2020-08-25,21,0.0,0.03049289891395193
2020-08-26,26,0.0,0.03049289891395193
2020-08-27,18,1.0,0.07811194653299955
2020-08-28,25,0.0,0.062358276643991316
2020-08-29,12,0.0,0.06482133083118344
2020-08-30,3,1.0,0.06482133083118344
2020-08-31,21,1.0,0.07208239128373325
2020-09-01,58,1.0,0.07412320761026385
2020-09-02,87,0.0,0.08007558856264481
2020-09-03,47,5.0,0.056266064753120994
2020-09-04,70,1.0,0.05541572461706657
2020-09-05,24,1.0,0.06018594348593232
2020-09-06,6,1.0,0.0711749544749433
2020-09-07,48,2.0,0.06267381465731413
2020-09-08,79,4.0,0.06063299833078352
2020-09-09,52,4.0,0.07253776023554544
2020-09-10,64,3.0,0.09634728404506925
2020-09-11,63,0.0,0.0903949030926883
2020-09-12,24,3.0,0.08937281016085404
2020-09-13,6,2.0,0.08170605830805568
2020-09-14,101,0.0,0.08011167055295364
2020-09-15,92,4.0,0.08716634427429402
2020-09-16,43,1.0,0.09415392191404558
2020-09-17,56,2.0,0.1417729695330932
2020-09-18,81,4.0,0.14764381102037305
2020-09-19,23,4.0,0.14275538221890077
2020-09-20,3,2.0,0.14371883736840244
2020-09-21,73,3.0,0.14655330448858384
2020-09-22,108,1.0,0.14209603336464602
2020-09-23,100,3.0,0.12374481936125811
2020-09-24,54,3.0,0.12374481936125811
2020-09-25,55,1.0,0.12351307561833916
2020-09-26,22,1.0,0.1292160854197096
2020-09-27,3,2.0,0.13286687907050326
2020-09-28,76,3.0,0.12493037113399533
2020-09-29,61,3.0,0.13118252605871664
2020-09-30,54,3.0,0.14724541054265375
2020-10-01,53,0.0,0.06594459753452368
2020-10-02,113,7.0,0.06706225654691954
2020-10-03,19,3.0,0.07075078113708347
2020-10-04,41,4.0,0.07000851780489206
2020-10-05,148,7.0,0.07776045578938819
2020-10-06,80,6.0,0.07401293908359083
2020-10-07,139,7.0,0.06279441658687283
2020-10-08,129,7.0,0.07483116033093365
2020-10-09,140,5.0,0.08044298737133213
2020-10-10,63,5.0,0.08169997061155558
2020-10-11,11,2.0,0.07975782684757517
2020-10-12,231,20.0,0.07422646621319007
2020-10-13,179,15.0,0.079141846999651
2020-10-14,272,10.0,0.07574048645543331
2020-10-15,193,3.0,0.07882215055404658
2020-10-16,328,23.0,0.07346291255128388
2020-10-17,216,12.0,0.06852264391636563
2020-10-18,59,12.0,0.07135187779969998
2020-10-19,428,21.0,0.07746463378292227
2020-10-20,447,22.0,0.07299920876352155
2020-10-21,548,31.0,0.07582591022035999
2020-10-22,480,28.0,0.06453852149811166
2020-10-23,669,26.0,0.06655173209469659
2020-10-24,292,22.0,0.07116426066001386
2020-10-25,201,25.0,0.0753430538681131
2020-10-26,570,36.0,0.07627412668634545
2020-10-27,638,52.0,0.08256520930355087
2020-10-28,804,69.0,0.08597866294182936
2020-10-29,771,50.0,0.10730810595234073
2020-10-30,772,64.0,0.11315372859263244
2020-10-31,655,65.0,0.11448317268069721
2020-11-01,190,52.0,0.11369332629220175
2020-11-02,932,97.0,0.11529848535802736
2020-11-03,925,84.0,0.11670860387665236
2020-11-04,959,77.0,0.11432748475066314
2020-11-05,1012,77.0,0.1139348776170656
2020-11-06,927,86.0,0.11299704684450293
2020-11-07,872,72.0,0.11091865726879864
2020-11-08,203,55.0,0.11340835711221588
2020-11-09,1005,98.0,0.11595819056987129
2020-11-10,931,71.0,0.11225328517529609
2020-11-11,921,90.0,0.11223977367024955
2020-11-12,841,79.0,0.11958726802189222
2020-11-13,1167,78.0,0.11683849519709763
2020-11-14,582,48.0,0.1177806464937065
2020-11-15,152,49.0,0.11530155451262467
2020-11-16,856,67.0,0.11405216145450361
2020-11-17,1050,87.0,0.11626345101139478
2020-11-18,983,79.0,0.12140389007873167
2020-11-19,763,65.0,0.11022189966963805
2020-11-20,656,54.0,0.11317722899763094
2020-11-21,363,43.0,0.11767551063876973
2020-11-22,127,31.0,0.11993088496942382
2020-11-23,768,76.0,0.11986022131811055
2020-11-24,481,55.0,0.12247620098195032
2020-11-25,624,60.0,0.12295559110852047
