date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-20,1,,
2020-02-21,5,3.0,
2020-02-22,15,9.0,
2020-02-23,16,10.0,
2020-02-24,10,4.0,0.44240362811791384
2020-02-25,49,14.0,0.40430839002267577
2020-02-26,40,9.0,0.37650916222344794
2020-02-27,72,26.0,0.3781325388468245
2020-02-28,39,13.0,0.38917149988578553
2020-02-29,37,15.0,0.43581873020648526
2020-03-01,22,14.0,0.4670181911229273
2020-03-02,44,21.0,0.4716106648165246
2020-03-03,49,30.0,0.4825114106570294
2020-03-04,106,47.0,0.5040994583320336
2020-03-05,89,35.0,0.49932482120445526
2020-03-06,83,34.0,0.4866985585781926
2020-03-07,115,64.0,0.4563778588697378
2020-03-08,68,41.0,0.4591615545347056
2020-03-09,180,70.0,0.46689155368989693
2020-03-10,190,76.0,0.47376685559819187
2020-03-11,229,106.0,0.45472388911995426
2020-03-12,228,102.0,0.4329341815013697
2020-03-13,367,168.0,0.43463954684309863
2020-03-14,267,113.0,0.42838058841022714
2020-03-15,242,109.0,0.42092804407371526
2020-03-16,484,194.0,0.4046373172566727
2020-03-17,598,213.0,0.3838850790316824
2020-03-18,504,207.0,0.3787470687713985
2020-03-19,558,186.0,0.35829697544167083
2020-03-20,704,220.0,0.3481972267055585
2020-03-21,408,158.0,0.343752956478545
2020-03-22,358,110.0,0.334944716201302
2020-03-23,624,206.0,0.3224756202107613
2020-03-24,646,210.0,0.32170780694294804
2020-03-25,530,185.0,0.3130813646762907
2020-03-26,443,109.0,0.32078910184852216
2020-03-27,407,125.0,0.30825996431938457
2020-03-28,361,118.0,0.28934762582217427
2020-03-29,263,95.0,0.2674996380909725
2020-03-30,495,120.0,0.2629882984964264
2020-03-31,602,116.0,0.25579862363303557
2020-04-01,464,91.0,0.2508130517509678
2020-04-02,387,83.0,0.23077834499861247
2020-04-03,331,85.0,0.23177656246741818
2020-04-04,274,80.0,0.23244883864217705
2020-04-05,267,59.0,0.22827971025198454
2020-04-06,425,106.0,0.2274030029799284
2020-04-07,461,91.0,0.21513321838385985
2020-04-08,617,103.0,0.19933672494350288
2020-04-09,336,70.0,0.20468717973215989
2020-04-10,275,47.0,0.21312987595958702
2020-04-11,215,39.0,0.21274737722009424
2020-04-12,89,23.0,0.20805329455819108
2020-04-13,94,29.0,0.2020443589174265
2020-04-14,303,59.0,0.20061728024896852
2020-04-15,358,48.0,0.19814115898651005
2020-04-16,421,70.0,0.183883119466944
2020-04-17,261,42.0,0.16498023916588742
2020-04-18,256,42.0,0.15920398807139022
2020-04-19,145,23.0,0.17203290017487913
2020-04-20,210,37.0,0.16975518782311338
2020-04-21,350,54.0,0.16881253745517566
2020-04-22,201,45.0,0.16702005910019732
2020-04-23,153,23.0,0.18057726440096747
2020-04-24,162,25.0,0.18977883976795634
2020-04-25,66,10.0,0.18437207432205197
2020-04-26,71,18.0,0.1847144707860303
2020-04-27,133,32.0,0.19160055855447103
2020-04-28,146,17.0,0.19336422698480613
2020-04-29,137,31.0,0.20202223564281477
2020-04-30,136,27.0,0.2193763603913057
2020-05-01,54,9.0,0.2299026761807794
2020-05-02,66,14.0,0.22830621928511557
2020-05-03,16,6.0,0.21230741100267853
2020-05-04,105,33.0,0.19074878755329877
2020-05-05,76,8.0,0.20142202236446463
2020-05-06,70,8.0,0.19016661110905336
2020-05-07,63,3.0,0.2080237539661962
2020-05-08,58,14.0,0.18991150906823703
2020-05-09,15,2.0,0.19417893438829395
2020-05-10,8,4.0,0.199830425754071
2020-05-11,48,9.0,0.20780602978878832
2020-05-12,37,5.0,0.20189469973952723
2020-05-13,39,6.0,0.21141850926333675
2020-05-14,29,3.0,0.21141850926333675
2020-05-15,15,3.0,0.20844231878714628
2020-05-16,45,9.0,0.2395574675493539
2020-05-17,8,4.0,0.23543658842847476
2020-05-18,18,3.0,0.24663228927934802
2020-05-19,17,6.0,0.23591800356506232
2020-05-20,16,2.0,0.24816290152424597
2020-05-21,11,2.0,0.2719724253337698
2020-05-22,16,2.0,0.27197242533376975
2020-05-23,7,2.0,0.2310760667903524
2020-05-24,3,2.0,0.2449649556792413
2020-05-25,12,2.0,0.2189909297052153
2020-05-26,15,1.0,0.24399092970521533
