date,confirmed,hospitalizations,hospitalizations_/_confirmed_7_days_moving_average
2020-02-24,1,1.0,
2020-02-25,1,1.0,
2020-02-26,17,7.0,
2020-02-27,2,1.0,0.6792717086834733
2020-02-28,17,3.0,0.6792717086834733
2020-02-29,3,2.0,0.6078431372549018
2020-03-01,5,5.0,0.6633053221288513
2020-03-02,3,3.0,0.7347338935574228
2020-03-03,2,1.0,0.8298245614035086
2020-03-04,5,4.0,0.8434300035803792
2020-03-05,8,8.0,0.8315252416756174
2020-03-06,19,16.0,0.7891971993475752
2020-03-07,21,16.0,0.8440144750950834
2020-03-08,36,33.0,0.8284941929081345
2020-03-09,54,38.0,0.8052383789546461
2020-03-10,43,38.0,0.7903798039456952
2020-03-11,81,56.0,0.777454633877668
2020-03-12,86,72.0,0.7576133640363981
2020-03-13,168,124.0,0.7793934611589608
2020-03-14,70,47.0,0.7654432785173516
2020-03-15,117,91.0,0.7696678796411776
2020-03-16,146,125.0,0.7598226482984988
2020-03-17,201,158.0,0.7735889656362447
2020-03-18,129,93.0,0.7841520797707873
2020-03-19,164,126.0,0.7673544221964307
2020-03-20,296,247.0,0.7530317262320565
2020-03-21,216,161.0,0.7476994500680095
2020-03-22,206,136.0,0.7451558454168469
2020-03-23,254,192.0,0.721694164099526
2020-03-24,199,149.0,0.6777636852888076
2020-03-25,192,135.0,0.6662586559266355
2020-03-26,197,119.0,0.6702110983436382
2020-03-27,167,88.0,0.6479388823706349
2020-03-28,182,121.0,0.6199858690999719
2020-03-29,173,119.0,0.5839993708421322
2020-03-30,195,117.0,0.5612887696273791
2020-03-31,179,99.0,0.5455879483359453
2020-04-01,164,74.0,0.5060583324853901
2020-04-02,173,77.0,0.4902100189492153
2020-04-03,223,93.0,0.4689855291532969
2020-04-04,219,85.0,0.4488853160564818
2020-04-05,130,75.0,0.436501388557812
2020-04-06,175,79.0,0.43601281162414834
2020-04-07,194,80.0,0.43163042271261143
2020-04-08,203,74.0,0.43998386383636784
2020-04-09,120,53.0,0.405185329037833
2020-04-10,132,51.0,0.3794006703467704
2020-04-11,103,46.0,0.3637139515672681
2020-04-12,111,37.0,0.3872682008531893
2020-04-13,203,55.0,0.3723096087206841
2020-04-14,195,59.0,0.3599719463830217
2020-04-15,136,72.0,0.34597507659208404
2020-04-16,92,31.0,0.3587955894125968
2020-04-17,150,45.0,0.3528285474233873
2020-04-18,109,38.0,0.35858469603667886
2020-04-19,78,33.0,0.32491872965012425
2020-04-20,144,33.0,0.30535351225881996
2020-04-21,140,48.0,0.29486244083024854
2020-04-22,160,47.0,0.277797128466771
2020-04-23,150,30.0,0.26100836167800423
2020-04-24,128,29.0,0.2763752227081306
2020-04-25,144,33.0,0.2746005998154953
2020-04-26,108,33.0,0.2753599456098878
2020-04-27,98,33.0,0.2781856912927763
2020-04-28,115,38.0,0.260442791967692
2020-04-29,107,32.0,0.2640243093203958
2020-04-30,91,20.0,0.26066655596264243
2020-05-01,127,13.0,0.24449437280366454
2020-05-02,59,15.0,0.21977617634633764
2020-05-03,39,11.0,0.19419540198051655
2020-05-04,85,19.0,0.19596149303232188
2020-05-05,108,17.0,0.2045941348823232
2020-05-06,75,9.0,0.19208404610104798
2020-05-07,56,13.0,0.1676640216810236
2020-05-08,86,14.0,0.14962013746066877
2020-05-09,48,8.0,0.1477519216749272
2020-05-10,36,4.0,0.15724344709865598
2020-05-11,72,7.0,0.13836589607824784
2020-05-12,97,14.0,0.13272260658659898
2020-05-13,59,11.0,0.11911716440972824
2020-05-14,90,9.0,0.1284542325703258
2020-05-15,73,9.0,0.12501830535391076
2020-05-16,56,4.0,0.13879128304441424
2020-05-17,51,9.0,0.12848343109007318
2020-05-18,41,3.0,0.14781116218251017
2020-05-19,54,13.0,0.15060680098597673
2020-05-20,35,4.0,0.15988323883384317
2020-05-21,17,4.0,0.1743556944827694
2020-05-22,21,3.0,0.20408130423886697
2020-05-23,22,3.0,0.2201099379145595
2020-05-24,18,5.0,0.21772068953227977
2020-05-25,32,9.0,0.20196438701127134
2020-05-26,17,6.0,0.2067663077795787
2020-05-27,41,4.0,0.2076939515643653
2020-05-28,24,3.0,0.16801141188182564
2020-05-29,17,3.0,0.18627439889481265
2020-05-30,7,1.0,0.23975033472368962
2020-05-31,3,0.0,0.2634070374561305
2020-06-01,22,9.0,0.2598356088847019
2020-06-02,11,8.0,0.2584350486606123
2020-06-03,19,5.0,0.253899901268322
2020-06-04,20,2.0,0.3074713298397506
2020-06-05,12,2.0,0.25923385303084523
2020-06-06,9,1.0,0.18131177510876734
2020-06-07,8,3.0,0.16412595341166744
2020-06-08,14,1.0,0.2110647289218715
2020-06-09,11,2.0,0.24439806225520486
2020-06-10,7,1.0,0.31423933209647464
2020-06-11,7,3.0,0.40352504638218895
2020-06-12,5,2.0,0.42903525046382157
2020-06-13,5,3.0,0.44701726844583956
2020-06-14,1,1.0,0.46232339089481916
2020-06-15,12,3.0,0.4340659340659338
2020-06-16,13,4.0,0.43049450549450524
2020-06-17,8,2.0,0.39239926739926717
2020-06-18,13,3.0,0.3209706959706957
2020-06-19,8,3.0,0.3804945054945052
2020-06-20,9,3.0,0.3467425431711143
2020-06-21,2,1.0,0.39674254317111435
2020-06-22,9,6.0,0.4209183673469385
2020-06-23,14,1.0,0.5102040816326527
2020-06-24,5,3.0,0.4911564625850337
2020-06-25,10,4.0,0.5625850340136053
2020-06-26,2,2.0,0.5149659863945576
2020-06-27,5,1.0,0.6119047619047616
2020-06-28,2,2.0,0.5261904761904759
2020-06-29,6,2.0,0.46904761904761877
2020-06-30,4,3.0,0.39761904761904737
2020-07-01,3,0.0,0.5119047619047616
2020-07-02,4,0.0,0.4761904761904759
2020-07-03,6,3.0,0.49999999999999967
2020-07-04,2,2.0,0.4188311688311685
2020-07-05,4,3.0,0.4759740259740256
