date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2021-06-13,0.14285714285714285,1.1428571428571428,1.5714285714285714,2.857142857142857,1.4285714285714286,2.2857142857142856,1.2857142857142858,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0
2021-06-14,0.2857142857142857,0.7142857142857143,1.4285714285714286,3.142857142857143,1.1428571428571428,2.0,1.1428571428571428,0.5714285714285714,0.14285714285714285,0.0,0.0
2021-06-15,0.2857142857142857,0.14285714285714285,1.1428571428571428,3.0,1.0,1.5714285714285714,1.0,0.5714285714285714,0.14285714285714285,0.0,0.0
2021-06-16,0.2857142857142857,0.42857142857142855,1.2857142857142858,2.7142857142857144,1.0,1.4285714285714286,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0
2021-06-17,0.2857142857142857,0.42857142857142855,1.2857142857142858,2.7142857142857144,1.0,1.4285714285714286,1.0,0.5714285714285714,0.14285714285714285,0.0,0.0
2021-06-18,0.42857142857142855,0.42857142857142855,1.1428571428571428,2.2857142857142856,1.0,1.2857142857142858,0.7142857142857143,0.5714285714285714,0.0,0.0,0.0
2021-06-19,0.5714285714285714,0.5714285714285714,0.8571428571428571,2.2857142857142856,1.1428571428571428,1.4285714285714286,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
2021-06-20,0.7142857142857143,0.5714285714285714,0.42857142857142855,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.0,0.0,0.0
2021-06-21,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.2857142857142858,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.0,0.0,0.0
2021-06-22,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,0.0
2021-06-23,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,1.0,0.0,0.0,0.0
2021-06-24,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.0,0.0
2021-06-25,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0
2021-06-26,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.0,0.7142857142857143,1.1428571428571428,0.7142857142857143,0.14285714285714285,0.0,0.0
2021-06-27,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,1.0,0.7142857142857143,1.4285714285714286,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-06-28,0.0,0.2857142857142857,0.14285714285714285,1.7142857142857142,1.0,0.8571428571428571,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-06-29,0.0,0.2857142857142857,0.5714285714285714,2.0,0.8571428571428571,0.5714285714285714,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-06-30,0.0,0.2857142857142857,0.5714285714285714,2.142857142857143,1.0,0.7142857142857143,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-07-01,0.0,0.2857142857142857,0.5714285714285714,2.142857142857143,0.8571428571428571,0.8571428571428571,1.2857142857142858,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285
2021-07-02,0.2857142857142857,0.14285714285714285,0.8571428571428571,2.142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285
2021-07-03,0.2857142857142857,0.14285714285714285,1.0,2.142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.42857142857142855,0.14285714285714285
2021-07-04,0.2857142857142857,0.14285714285714285,1.0,2.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.0
2021-07-05,0.42857142857142855,0.2857142857142857,1.4285714285714286,2.0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.0
2021-07-06,0.42857142857142855,0.8571428571428571,2.0,2.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.0
2021-07-07,0.42857142857142855,1.0,2.142857142857143,2.0,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.0
2021-07-08,0.42857142857142855,1.0,2.2857142857142856,2.7142857142857144,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.0
2021-07-09,0.14285714285714285,1.0,2.4285714285714284,3.5714285714285716,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.0
