date,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-02-20,,,,,,,,,,
2020-02-21,,,,,,,,,,
2020-02-22,,,,,,,,,,
2020-02-23,0.2857142857142857,1.4285714285714286,4.714285714285714,8.0,11.857142857142858,20.857142857142858,27.428571428571427,45.714285714285715,42.285714285714285,9.428571428571429
2020-02-24,0.42857142857142855,1.7142857142857142,5.714285714285714,9.428571428571429,15.714285714285714,25.142857142857142,33.42857142857143,52.714285714285715,50.142857142857146,9.714285714285714
2020-02-25,0.7142857142857143,1.7142857142857142,6.0,9.285714285714286,19.0,28.857142857142858,41.142857142857146,64.0,58.42857142857143,11.714285714285714
2020-02-26,1.0,1.8571428571428572,5.714285714285714,9.714285714285714,21.142857142857142,33.285714285714285,46.42857142857143,76.42857142857143,70.42857142857143,13.0
2020-02-27,1.2857142857142858,2.0,6.142857142857143,9.428571428571429,23.857142857142858,40.42857142857143,52.57142857142857,89.28571428571429,79.71428571428571,15.714285714285714
2020-02-28,1.7142857142857142,2.142857142857143,6.428571428571429,10.714285714285714,29.285714285714285,50.285714285714285,64.85714285714286,106.28571428571429,97.71428571428571,19.285714285714285
2020-02-29,1.5714285714285714,2.142857142857143,6.714285714285714,12.571428571428571,34.57142857142857,60.57142857142857,81.28571428571429,127.42857142857143,116.42857142857143,23.857142857142858
2020-03-01,2.4285714285714284,1.8571428571428572,6.142857142857143,14.857142857142858,41.142857142857146,76.42857142857143,103.57142857142857,155.85714285714286,131.28571428571428,25.285714285714285
2020-03-02,2.7142857142857144,1.8571428571428572,6.714285714285714,17.142857142857142,48.714285714285715,97.85714285714286,125.0,188.42857142857142,151.28571428571428,30.428571428571427
2020-03-03,2.7142857142857144,2.142857142857143,8.428571428571429,22.285714285714285,59.0,120.28571428571429,149.85714285714286,221.42857142857142,171.28571428571428,33.714285714285715
2020-03-04,3.0,2.4285714285714284,9.714285714285714,28.714285714285715,68.14285714285714,139.85714285714286,175.28571428571428,248.85714285714286,195.57142857142858,38.0
2020-03-05,3.142857142857143,2.2857142857142856,10.142857142857142,34.42857142857143,76.57142857142857,154.28571428571428,198.57142857142858,275.85714285714283,215.57142857142858,41.714285714285715
2020-03-06,3.4285714285714284,2.4285714285714284,12.142857142857142,39.285714285714285,85.71428571428571,178.28571428571428,222.42857142857142,303.85714285714283,233.14285714285714,44.714285714285715
2020-03-07,4.428571428571429,2.4285714285714284,14.142857142857142,43.142857142857146,95.57142857142857,198.85714285714286,248.0,331.0,253.0,44.857142857142854
2020-03-08,5.142857142857143,2.4285714285714284,17.285714285714285,48.42857142857143,107.85714285714286,219.42857142857142,267.14285714285717,362.7142857142857,275.14285714285717,50.142857142857146
2020-03-09,6.0,2.857142857142857,20.0,55.714285714285715,118.71428571428571,234.42857142857142,293.85714285714283,391.2857142857143,297.85714285714283,51.142857142857146
2020-03-10,7.285714285714286,3.142857142857143,22.714285714285715,62.714285714285715,130.71428571428572,266.2857142857143,325.7142857142857,425.42857142857144,330.14285714285717,55.57142857142857
