date,0_5,6_12,13_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_+
2020-09-19,32.0,38.857142857142854,49.142857142857146,114.0,119.57142857142857,128.57142857142858,143.85714285714286,97.57142857142857,57.714285714285715,37.285714285714285,11.142857142857142
2020-09-20,32.857142857142854,42.285714285714285,51.0,115.14285714285714,119.42857142857143,127.85714285714286,145.71428571428572,98.42857142857143,57.42857142857143,35.714285714285715,12.0
2020-09-21,33.0,43.0,50.857142857142854,116.28571428571429,117.28571428571429,128.14285714285714,144.42857142857142,99.0,59.142857142857146,33.714285714285715,12.428571428571429
2020-09-22,32.142857142857146,43.857142857142854,53.857142857142854,116.57142857142857,120.57142857142857,132.42857142857142,146.42857142857142,99.71428571428571,60.42857142857143,36.142857142857146,12.857142857142858
2020-09-23,33.0,45.42857142857143,55.42857142857143,118.0,118.71428571428571,133.0,151.28571428571428,99.28571428571429,64.14285714285714,36.142857142857146,13.0
2020-09-24,32.0,48.42857142857143,59.42857142857143,122.71428571428571,123.57142857142857,136.71428571428572,153.71428571428572,98.28571428571429,64.14285714285714,37.0,14.285714285714286
2020-09-25,33.0,52.285714285714285,71.14285714285714,125.14285714285714,132.14285714285714,146.85714285714286,155.57142857142858,102.0,68.57142857142857,41.57142857142857,16.0
2020-09-26,33.714285714285715,54.857142857142854,78.85714285714286,134.28571428571428,142.0,151.28571428571428,159.57142857142858,105.28571428571429,68.14285714285714,43.714285714285715,16.0
2020-09-27,35.714285714285715,60.714285714285715,89.28571428571429,148.42857142857142,160.71428571428572,171.0,176.42857142857142,116.28571428571429,72.85714285714286,47.42857142857143,14.571428571428571
2020-09-28,39.42857142857143,71.71428571428571,108.0,172.14285714285714,185.0,198.14285714285714,209.85714285714286,138.42857142857142,85.14285714285714,56.0,16.857142857142858
2020-09-29,42.57142857142857,80.28571428571429,122.0,193.85714285714286,206.42857142857142,221.0,241.14285714285714,151.85714285714286,97.28571428571429,63.285714285714285,17.571428571428573
2020-09-30,45.714285714285715,86.14285714285714,136.85714285714286,215.14285714285714,232.71428571428572,253.85714285714286,276.42857142857144,170.85714285714286,108.28571428571429,74.42857142857143,20.428571428571427
2020-10-01,48.42857142857143,93.71428571428571,153.28571428571428,239.0,254.57142857142858,282.2857142857143,305.42857142857144,188.71428571428572,122.28571428571429,86.0,22.285714285714285
2020-10-02,50.142857142857146,101.28571428571429,173.28571428571428,281.7142857142857,283.85714285714283,325.85714285714283,353.2857142857143,211.0,137.57142857142858,98.42857142857143,27.142857142857142
2020-10-03,54.42857142857143,113.42857142857143,189.57142857142858,315.42857142857144,310.14285714285717,364.7142857142857,395.42857142857144,233.85714285714286,161.85714285714286,108.14285714285714,31.142857142857142
2020-10-04,56.142857142857146,123.71428571428571,208.42857142857142,350.2857142857143,337.7142857142857,405.57142857142856,446.85714285714283,255.57142857142858,181.42857142857142,122.85714285714286,35.42857142857143
2020-10-05,59.42857142857143,131.14285714285714,226.85714285714286,377.42857142857144,369.42857142857144,449.0,481.7142857142857,271.57142857142856,197.57142857142858,132.85714285714286,36.57142857142857
2020-10-06,63.0,140.85714285714286,250.28571428571428,418.14285714285717,399.2857142857143,499.14285714285717,526.8571428571429,298.57142857142856,217.42857142857142,148.57142857142858,42.0
