date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2021-03-05,1.1697434733399077,0.056326974244642315,1.1344251602864388,0.04470857362913388
2021-03-06,1.1830611439881695,0.06021707521712399,1.1497990920271448,0.048744971352669614
2021-03-07,1.1914343540959753,0.06280365984919413,1.1620741186308592,0.05238295564137559
2021-03-08,1.1985563600995834,0.06519729389664929,1.1749042737661646,0.05671578698083027
2021-03-09,1.2065518730792066,0.06783205534623216,1.1891273524703119,0.06148547504522575
2021-03-10,1.2128385497207694,0.07012597978716091,1.20086310142097,0.0657317920951526
2021-03-11,1.2130591113270648,0.07020444334598254,1.2067248829979011,0.06775469376196579
2021-03-12,1.2087959890591449,0.06862740311592003,1.2068255594208366,0.06779095662314545
2021-03-13,1.2020947369731387,0.0661054942021774,1.2035847909793613,0.06659348937125223
2021-03-14,1.1900553254643174,0.06140853745440865,1.1945610847080963,0.0632068901765578
2021-03-15,1.1854395795089776,0.059799100639219845,1.1920149946168,0.062331417356290206
2021-03-16,1.1776318642635553,0.05725397591820706,1.1855663534849177,0.060284630457122075
2021-03-17,1.1737962446960724,0.056050927603020106,1.1815600050730402,0.05901027212096111
2021-03-18,1.165951196175243,0.053450489325801404,1.1729439779977409,0.05620379200942815
2021-03-19,1.1618797221510841,0.05207584023337882,1.1670889589339275,0.05414734778208897
2021-03-20,1.157080918118842,0.050250636989913354,1.1595763533125631,0.051197690372631804
2021-03-21,1.1528058545723836,0.04857561477621548,1.1531971010503452,0.04865669537272211
2021-03-22,1.1525182991026155,0.04846617597705606,1.1510683336252825,0.04786216701735832
2021-03-23,1.148386880226197,0.04698302331492622,1.146521828126057,0.046295406136911035
2021-03-24,1.147908426079268,0.04683059394432872,1.1451278372267226,0.045859353193944616
2021-03-25,1.1475503192905465,0.04670996351766604,1.1438651162447715,0.04543437526784013
2021-03-26,1.14720431048208,0.04659850866020858,1.1432180920909223,0.04522288210728095
2021-03-27,1.1456373625509082,0.04611970606100373,1.1418960385843362,0.044814643238536706
2021-03-28,1.1450803328574635,0.04594705407358911,1.1418696923790004,0.04480614193790064
2021-03-29,1.1374184940336927,0.04371412644309575,1.1355910003504537,0.04295014956460359
2021-03-30,1.1241833089661681,0.0395411487757889,1.1229444502304862,0.03887899287679256
2021-03-31,1.1055211679644443,0.033955258067208234,1.1059990036354,0.03381951023326054
2021-04-01,1.0880671951502392,0.02818214027330055,1.0900900878962856,0.02832841475046623
2021-04-02,1.0683912737069825,0.0220855596578592,1.072562656530327,0.023143139433678333
2021-04-03,1.048573597982553,0.017445043520131622,1.05496712964739,0.019218929503111933
2021-04-04,1.0309235154916152,0.014117842271616176,1.0398690436488267,0.016289879971727893
2021-04-05,1.0083363457878165,0.014161128356478815,1.0186246344070253,0.015024490496967718
2021-04-06,0.9842228061822084,0.015052397418535568,0.9956148298816077,0.01408619712741575
2021-04-07,0.9634053412140249,0.01586008241099062,0.9759976130941777,0.013415274658951778
2021-04-08,0.9491147439903699,0.017325363895902984,0.9634098263140182,0.013939638094036543
2021-04-09,0.9362836676542988,0.019174293922111414,0.9518880866802238,0.015298109250504783
2021-04-10,0.9295119317845096,0.02002103746665835,0.9451983396667053,0.016022863553721577
2021-04-11,0.9270014276316835,0.020485713130191346,0.9429994495889019,0.016465974981883378
2021-04-12,0.9229534975620822,0.021255692564379616,0.9373997008834837,0.01766066911707325
2021-04-13,0.9217074703434466,0.0215350671040829,0.9339421030673848,0.018511451674672372
2021-04-14,0.9213346395186377,0.021612449992368995,0.9310968960755184,0.019122974719060187
2021-04-15,0.9235393309905174,0.02099346745413352,0.9315038153611062,0.01900020352232907
2021-04-16,0.9265798070534363,0.02013213326899551,0.9316462911404182,0.018960891013093558
2021-04-17,0.9272964577084831,0.019934412619039856,0.9299701238536646,0.01938758339839867
2021-04-18,0.9305807458129194,0.018999911573625385,0.9295843785401708,0.01949423579414392
2021-04-19,0.9291224593781149,0.019298186278202237,0.9253724763939151,0.020315712817546794
2021-04-20,0.9307981954291168,0.019031159789716725,0.925288677128114,0.02032872855455112
2021-04-21,0.9296217342376575,0.019302713720057957,0.9223824489211151,0.020992109711217694
2021-04-22,0.9271518078913118,0.019945963893711182,0.9194860818810213,0.02175283131629437
2021-04-23,0.9282629295361402,0.019719446112031032,0.9203168689454734,0.02157673948319715
2021-04-24,0.9264604727972261,0.020261234688353003,0.9181747014574917,0.022208509052580164
2021-04-25,0.9246795051349367,0.020760165303793335,0.9159620854650742,0.022820997586540364
2021-04-26,0.9215253627614901,0.02160058623365324,0.9122190732314504,0.023763966774614485
2021-04-27,0.9164606036783024,0.02289156318647227,0.9076933962433068,0.024830766503098702
2021-04-28,0.9111147012854037,0.024305030140413693,0.9025563207127244,0.02613691606236763
2021-04-29,0.8990001146206137,0.0272822929437988,0.8912535897094487,0.02881606529158117
2021-04-30,0.8857116483932373,0.030374454986628444,0.8795169947635543,0.03153998085885249
2021-05-01,0.8773317114736322,0.03192174013176611,0.8733628563701316,0.03273223160013644
2021-05-02,0.8647867077823196,0.034515546233808,0.8626302015159801,0.034907968633353235
2021-05-03,0.8529552476293254,0.03704859432974855,0.8519888293473808,0.03720578071168993
2021-05-04,0.840176705265377,0.04020308537808271,0.839926006717643,0.0402523544462761
2021-05-05,0.8206749622532103,0.04453006311101735,0.8206495219547745,0.044580986871471696
2021-05-06,0.7992922141347524,0.04866747354393733,0.7979013122059089,0.049091490392908416
2021-05-07,0.777932519537438,0.05308031898304299,0.7740306467970813,0.05407562511783394
2021-05-08,0.7533493601636078,0.057163304670587355,0.7471030017497311,0.05850174287475449
2021-05-09,0.7295548048173669,0.06084706787633652,0.7200602361758309,0.06256471875238663
2021-05-10,0.7030317248290502,0.06476736273810117,0.6904136953522225,0.06675293339815194
2021-05-11,0.6784467795556479,0.06796748629879697,0.6630422343243547,0.07014118715834702
2021-05-12,0.6564091479621889,0.0704730083371255,0.6382907185519822,0.0726922660697663
2021-05-13,0.6417067728807268,0.07178760188889444,0.6206871481361939,0.07409117284275356
2021-05-14,0.6296419646113205,0.07279578542003645,0.6049591209033914,0.07523485997938584
2021-05-15,0.6196801171406914,0.07380952618804949,0.5898258051902935,0.07655783718921241
2021-05-16,0.6110288964251446,0.07462957277174224,0.5784203847543081,0.07744758425254433
2021-05-17,0.6062191049534104,0.07508147961398802,0.5705743377274469,0.07803536055177786
2021-05-18,0.6070348019080649,0.07501450751462482,0.5683033839998195,0.07817683594332628
2021-05-19,0.6126021992670718,0.0745633737029873,0.5742555083142344,0.07782906593015262
2021-05-20,0.6187303608839427,0.07398167167705387,0.5824496220813099,0.0772641681462094
2021-05-21,0.6231824795984616,0.07356534927434927,0.591074884660722,0.07668135633108901
2021-05-22,0.6352317608060654,0.07237686852738166,0.6092103247391082,0.07530063166382574
2021-05-23,0.6493937868925991,0.07085631253619172,0.6297927105474904,0.07345404113167298
2021-05-24,0.6546881487347886,0.0702392158058911,0.6432272135837792,0.0720699633328266
2021-05-25,0.6628990869812679,0.06931083770212236,0.6590159484742653,0.07038419556135465
2021-05-26,0.6708569640720211,0.06838074611017567,0.6752453134555567,0.06844536740408451
2021-05-27,0.6817804857363589,0.06682474368319131,0.6921942556964471,0.06581366666390973
2021-05-28,0.6899572814580076,0.06551847554243005,0.7086589536351471,0.0629615943728982
2021-05-29,0.6887684793453652,0.0656926791488061,0.7112013452301389,0.06254413612193215
2021-05-30,0.6891201877449614,0.06564616100507663,0.7126149464314132,0.06232662814336913
2021-05-31,0.6807464534669979,0.06675523563281595,0.7043923251770164,0.06353400380054244
2021-06-01,0.6725573808289945,0.06788084309286532,0.6961372820981129,0.06471821273332179
2021-06-02,0.6645551912173063,0.06897656568566637,0.6861864281461914,0.0661989191216238
2021-06-03,0.6568019710433313,0.06986211171215813,0.673227543704336,0.0678616291300294
2021-06-04,0.6477790684071522,0.07083350239685386,0.6595398533949995,0.06949466534466359
2021-06-05,0.6391643841050956,0.0717981900824248,0.64569090745453,0.07117913454508293
2021-06-06,0.6350939907687407,0.07223405851198497,0.6396983636389192,0.07181648574435477
2021-06-07,0.6337478747629456,0.07235214146160905,0.6356318899196527,0.07218187718710094
2021-06-08,0.6374949506059854,0.0719903468278521,0.6371470266485707,0.07203747072055636
2021-06-09,0.6399725595964494,0.07171812030757506,0.6381950358257443,0.07192663694216658
2021-06-10,0.6513854521861571,0.0706011504527312,0.6490112288066651,0.07099805920595233
2021-06-11,0.6653616524298622,0.06922382691745078,0.6650495454792075,0.06946859794659457
2021-06-12,0.6779212322975323,0.0677774849709949,0.6810923278120444,0.06771857791371755
2021-06-13,0.6966884199064145,0.06513367352865547,0.7034632999833579,0.06477526451528715
2021-06-14,0.7132423040574782,0.06268289765741296,0.7262807196419706,0.06146781611244556
2021-06-15,0.7216170426313672,0.06132044351165793,0.7435852371707884,0.05839049565772832
2021-06-16,0.7165708149713927,0.06220961745422831,0.747052714888137,0.05770089572901644
2021-06-17,0.7014161848264017,0.06514014610719258,0.7390628416861643,0.05943356176798955
2021-06-18,0.6733460238832659,0.07009608221994049,0.7163586784141254,0.0641229911382646
2021-06-19,0.6337084849592772,0.07539115683640858,0.6761709033462211,0.07067147478490221
2021-06-20,0.5967292417337972,0.07869766348926258,0.6357087142318674,0.07571741534810567
2021-06-21,0.5595329718365917,0.08136078876269144,0.5899126602191491,0.08019331149576983
2021-06-22,0.5161195445184876,0.08333835610741361,0.5379486694247899,0.083373119220276
2021-06-23,0.4808254260963224,0.08332369195742374,0.49621887960168426,0.08360693865176291
2021-06-24,0.4431879471700618,0.08320466229133258,0.44729109466126193,0.08388310120406352
2021-06-25,0.41243724886699495,0.08251570710644968,0.40431310016003413,0.08279880394973566
2021-06-26,0.3726423501493571,0.08101615089277342,0.3555035568621227,0.08038605112393415
2021-06-27,0.3499039324893527,0.07948510096436744,0.3243503706947858,0.07776072616452175
2021-06-28,0.33649766492185607,0.07847290335337503,0.29990558250546534,0.07536013147842338
2021-06-29,0.3313025979102772,0.07805250561027832,0.27497179025245055,0.07256301960761025
2021-06-30,0.3428040283159867,0.07905884463642046,0.2767947709003016,0.07280976626507106
2021-07-01,0.4022166544134108,0.08519668989270483,0.3310112285038364,0.0808666825603176
2021-07-02,0.4496153179549839,0.08819875016986795,0.37654871168257786,0.0857967060021875
2021-07-03,0.5155076683145473,0.09130599350611239,0.451342713198176,0.09279741559560042
2021-07-04,0.59705338971205,0.09185669330012791,0.5352033687174232,0.09685987191336111
2021-07-05,0.6839004488563685,0.08918513688036214,0.6326723730675793,0.09853110615206183
2021-07-06,0.7791806306185038,0.0848642982948392,0.7460334832553484,0.09839128453107186
2021-07-07,0.8852225997848382,0.07102266021500746,0.8681695861371551,0.08601621754753078
2021-07-08,0.9884173773045863,0.060546791626107245,0.988222134536619,0.07847122704763762
2021-07-09,1.1034862213748167,0.06156422555620612,1.1227965857869053,0.0819977604049124
2021-07-10,1.1910752561574374,0.08136125358072256,1.225333988829762,0.10065857907158125
2021-07-11,1.2899243698042844,0.11345880490468081,1.330879840467876,0.12978256683809788
2021-07-12,1.3828381756936394,0.154099255849207,1.4401978155314743,0.17870358916816925
2021-07-13,1.4411294531592,0.18221520894196055,1.4947380912336474,0.20823637622654395
2021-07-14,1.5107246362603828,0.21894010170974387,1.563828705164028,0.24665563048687952
2021-07-15,1.6158258141883373,0.26162329408849616,1.674922882751007,0.295091317022862
2021-07-16,1.6765213155441503,0.2909626959953377,1.7339730870888652,0.325675973647738
2021-07-17,1.7320589788186531,0.31764109257676887,1.805961382221935,0.3617109200446438
2021-07-18,1.7698908472469974,0.33672696271328223,1.8432755609548583,0.3816349999705294
2021-07-19,1.7749553016094755,0.33934416343679036,1.8573697206316255,0.3892083493795544
2021-07-20,1.7770767398746055,0.34046631211633355,1.8759127283053456,0.399388038473545
2021-07-21,1.7461244301909453,0.32297704721730874,1.8485533747069767,0.38294056274837873
2021-07-22,1.7141384044106445,0.3045825080460403,1.8184324322788896,0.36495877137649024
2021-07-23,1.6838317986486688,0.2875094074418145,1.7905379694063734,0.34862563955807774
2021-07-24,1.6444425275226175,0.26543143843531647,1.7402400489500536,0.31890524632329886
2021-07-25,1.6250318157589452,0.25458246016253416,1.7002547120337563,0.2947120758054985
2021-07-26,1.6249964821265175,0.2545637517886297,1.6917343240198297,0.2900219722853986
2021-07-27,1.6128881502774477,0.2482722131099676,1.6771647462887578,0.28232224673493966
2021-07-28,1.6060639132697094,0.24517976498783914,1.6619960333824122,0.2751170656267779
2021-07-29,1.567937635545752,0.2269440174635328,1.6133187042738186,0.25102603510549576
2021-07-30,1.5333039410697529,0.21091753601660546,1.5703868134375187,0.2304482375538568
2021-07-31,1.4888227384478205,0.19063407805126878,1.5200263594559567,0.20679663959989739
2021-08-01,1.442802383198346,0.1703182314977676,1.466834683066496,0.18224825737558897
2021-08-02,1.3958929051545503,0.14850206374142275,1.4141014081635728,0.15669547494995775
2021-08-03,1.354671009605845,0.1297508479203773,1.368439667242175,0.13545164717635483
2021-08-04,1.315353839792783,0.11238463177860657,1.3286755065297151,0.11802614162795033
2021-08-05,1.2818257641044535,0.09846063051127449,1.294524903609008,0.10335678101380433
2021-08-06,1.2521400528710842,0.08614165752843998,1.2649231356469819,0.09090784037118539
2021-08-07,1.2291006683992025,0.07613178271614213,1.241533614877154,0.08070556792188434
2021-08-08,1.2085300315028036,0.06895103023639922,1.2247439508267972,0.07496432885733219
2021-08-09,1.1918222882612257,0.06393370496141278,1.2079143745741825,0.06977278865471866
2021-08-10,1.1714469482326129,0.05859424934308282,1.186719265264982,0.06382241657559885
2021-08-11,1.1470440896855079,0.05048912159680995,1.1624138182362076,0.05551784678846875
2021-08-12,1.1239133769683904,0.04287068440026172,1.13760231113851,0.04694985130258876
2021-08-13,1.1043987303833056,0.036505245077766965,1.1118129518426416,0.03885779011776382
2021-08-14,1.0790627706397076,0.028615896262500103,1.0804953671096327,0.029600267943209795
2021-08-15,1.049953078988226,0.019399478571299596,1.0486202728494491,0.020184239009504137
2021-08-16,1.033498713125155,0.014827693293136832,1.0270947134464978,0.015972992747916238
2021-08-17,1.0255324810012927,0.01246899541883671,1.0114970569987725,0.012929820544359205
2021-08-18,1.0272397961290538,0.013137007289953366,1.0029100441898302,0.010375019723774363
2021-08-19,1.0226776294486886,0.011865908753944953,0.9914975727278138,0.009343667559229133
2021-08-20,1.025242057233605,0.012494114791821572,0.988664608878049,0.009123862678617858
2021-08-21,1.0358544444567825,0.013243413725130911,0.9956878935272336,0.008232513217661063
2021-08-22,1.0449945135032248,0.01582856512276397,1.003319773006947,0.009712182896158305
2021-08-23,1.0477990750064092,0.016534275534569046,1.0066422885241764,0.010201417937496274
2021-08-24,1.0456370838500861,0.015837708690824757,1.007009209193414,0.01027644892642059
2021-08-25,1.048082483285936,0.016322228175367434,1.0125082048637244,0.010156266549944172
2021-08-26,1.0517511621468143,0.0170528615735585,1.0229355002733174,0.01022089818184959
2021-08-27,1.055451175399761,0.017675593059714348,1.0343636193272912,0.011878966689491148
2021-08-28,1.0556217177000862,0.017718640813916112,1.041576822015867,0.013616889269422857
2021-08-29,1.0481839507146817,0.015468377324273332,1.042474865925541,0.013832374121214318
2021-08-30,1.0315827792321852,0.012179560173313383,1.0333570200197566,0.01218268265381435
