date,Rt_confirmed,Rt_confirmed_err68perc,Rt_symptomatic,Rt_symptomatic_err68perc
2021-01-04,1.2844345682972562,0.09756953588462508,1.2794248972605107,0.0953053358279092
2021-01-05,1.2921370696816525,0.1004055865831717,1.2821815337062765,0.09632673320966181
2021-01-06,1.2922848410883376,0.10045831695448895,1.275760598350825,0.09401361024640476
2021-01-07,1.2823648946398891,0.09691880710535786,1.2629226236317213,0.08957882425625191
2021-01-08,1.265277447454652,0.0904672102928503,1.2429083270774914,0.0821886203945933
2021-01-09,1.2394982241234842,0.08079995302986615,1.2148941251158687,0.07183226869568246
2021-01-10,1.2101219473739844,0.070293684529624,1.1865227793710669,0.06235053168955483
2021-01-11,1.179262300434484,0.06031937107517628,1.1577495889704619,0.05364405939969023
2021-01-12,1.1469112310675385,0.05041800936314487,1.1268327024421019,0.044132690073343896
2021-01-13,1.1141528131066898,0.040137078347045885,1.0945548903959268,0.033662093501510656
2021-01-14,1.0814896087573782,0.030668115073178473,1.0638310740294243,0.02476688058345791
2021-01-15,1.0525112626266278,0.022460451965387856,1.036515341447098,0.017648868886870433
2021-01-16,1.022250716127244,0.016032979448943514,1.0078961413374006,0.013375632751960404
2021-01-17,0.9917383635851308,0.015053394798459631,0.9773562900273195,0.015592653137190299
2021-01-18,0.9655133337581379,0.01612657933324098,0.9513624270304938,0.018624482144674975
2021-01-19,0.9459250324406373,0.018600033302561884,0.9312304422951716,0.022169160166684167
2021-01-20,0.9351119228900183,0.019559113695906873,0.919621496649357,0.023630743662721602
2021-01-21,0.9260689922693627,0.02067818286450194,0.9090849336496195,0.025075853095918556
2021-01-22,0.9230101823183808,0.021277423485157862,0.9035185906779111,0.026161358558967465
2021-01-23,0.9253786409226888,0.02082650378657067,0.9024325826430268,0.02637246575841432
2021-01-24,0.9272639446968802,0.020414415407953343,0.8985742476139628,0.027173927364036836
2021-01-25,0.9316626337122078,0.019599255258667465,0.899252577621727,0.027051843057255075
2021-01-26,0.9366562976250024,0.018610979833076025,0.9033176209439898,0.026230099991140867
2021-01-27,0.9425833883013077,0.01706354610143879,0.9096902122367246,0.02467971355166371
2021-01-28,0.9475063976315096,0.015677978668383885,0.9142234089653167,0.02346246579422024
2021-01-29,0.9542635074257112,0.013336238357149801,0.9212979242366663,0.021385133958603916
2021-01-30,0.960915151071733,0.011366624708142734,0.9289128174574921,0.019385503013457175
2021-01-31,0.9648304879801072,0.01078367336462714,0.9340599487899603,0.018493970174307362
2021-02-01,0.9749153114815788,0.010583794078880496,0.9455382986799216,0.017136222540965168
2021-02-02,0.9794248605355825,0.010364138016294148,0.9502878254668918,0.01644573216604766
2021-02-03,0.9838769228092352,0.009270269252358585,0.9554394545085156,0.01500129835419886
2021-02-04,0.9866644393976276,0.00863561693217903,0.9594719158693057,0.013797521676983728
2021-02-05,0.9848587112969734,0.00901292159251511,0.9597933179350491,0.013708677968451809
2021-02-06,0.9830875805224507,0.009502013280665658,0.9608188544330635,0.013408343177966856
2021-02-07,0.9790936479438064,0.01027762812414934,0.9592188242429045,0.013749335826305926
2021-02-08,0.9776922362931512,0.010603235576312391,0.9594770310136724,0.013681065882306586
2021-02-09,0.9764760588695017,0.010851447601743468,0.9592796390002836,0.013730393814836428
2021-02-10,0.9761150287024273,0.010881427895595873,0.9614157647223214,0.013401454821363687
2021-02-11,0.9744206178355463,0.010956146191564962,0.9626814437309651,0.013313533051517732
2021-02-12,0.9697547230691198,0.011107170884573357,0.9607807572996613,0.01346619345017259
2021-02-13,0.9629898738780609,0.012105797808717114,0.9566408432985506,0.014167207835337889
2021-02-14,0.9564982242200291,0.013688763614303304,0.9525029223309439,0.015261205803471893
2021-02-15,0.952546065797358,0.015235776646727513,0.9513027773023929,0.015730262700908496
2021-02-16,0.9487172155199717,0.016452183278369545,0.9500592140993943,0.016122761326731818
2021-02-17,0.9418752314466962,0.018105689892193536,0.9438991022245729,0.01765131997605636
2021-02-18,0.9335934541829319,0.020171243322797707,0.9358742008058193,0.019551955299991403
2021-02-19,0.9274823340636813,0.021375045689368224,0.9313878963956216,0.02035848967439736
2021-02-20,0.9251406439302619,0.021700494717767225,0.9298250686044764,0.020586078575161246
2021-02-21,0.9292478233634367,0.0212780188469535,0.9382997800186287,0.01985473144842829
2021-02-22,0.9386759858279594,0.02067786590628507,0.9501537260658564,0.019495322925314865
2021-02-23,0.9556782108726943,0.020522599498885966,0.9676239554861155,0.020116645066652034
2021-02-24,0.9804492971616238,0.02032514983511484,0.9910902807327834,0.020570924156572624
2021-02-25,1.0142729425267976,0.02250961356913619,1.0254938111019056,0.02318922320082602
2021-02-26,1.0536760044710414,0.02772728141773463,1.063260702528786,0.028610057396120537
2021-02-27,1.092020201108566,0.03532661295688977,1.09916051902301,0.036001724402017446
2021-02-28,1.1255755322606076,0.04305237286245202,1.1305174309125856,0.043824065404568686
2021-03-01,1.158328381745148,0.053198053406980764,1.1614608828020456,0.0537336523578105
2021-03-02,1.1854136516923308,0.06130755368207182,1.1869397546674758,0.0614309954962851
2021-03-03,1.2056988062615996,0.06747415921608658,1.20559777982096,0.06731851923317231
2021-03-04,1.218142044355553,0.07171828205788718,1.2168366324286004,0.07122752233076335
2021-03-05,1.2258100678671995,0.07444199488511936,1.2249438272068702,0.07412880395386771
2021-03-06,1.2269618563766642,0.07484666862190358,1.226296854039131,0.07462360746042514
2021-03-07,1.2210019680399593,0.07280354170231923,1.2245208847448035,0.07400927740081926
2021-03-08,1.2152558704485195,0.07073839117503729,1.2227698663256616,0.07338147081838303
2021-03-09,1.2085963247739067,0.0683624481515174,1.2201043462103527,0.07243290018155984
2021-03-10,1.1983502119813603,0.06457596118107199,1.211707453224473,0.06931096015426633
2021-03-11,1.1856940345429527,0.060129367349501146,1.200134405650578,0.06525377983916988
2021-03-12,1.1705202896904172,0.05501807013668827,1.1853093988026902,0.060183315898907505
2021-03-13,1.157143551712143,0.05037678661085104,1.171818175819544,0.05539066294266876
2021-03-14,1.1441972861750613,0.045526725470878174,1.1589475995507168,0.050614857355781556
2021-03-15,1.1384355502424006,0.043588888187606034,1.1524182111721775,0.04842531893426601
2021-03-16,1.13357858971181,0.041849013644324924,1.1447881752886435,0.04569317174677398
2021-03-17,1.1300573782517433,0.040518660264095875,1.138141071658324,0.04323669269216984
2021-03-18,1.1308551304548775,0.040806872064191646,1.1344613291287597,0.041915177865438275
2021-03-19,1.1340138970488856,0.04187704457723683,1.1332328350653722,0.04149168248258702
2021-03-20,1.1352439732610045,0.04228773468149612,1.1307469635109744,0.04066931267639228
2021-03-21,1.1321491236590313,0.04122629100732602,1.1231080246420007,0.038117769425964114
2021-03-22,1.1297610228419503,0.04049288335427917,1.1156119300928828,0.03588714206105578
2021-03-23,1.1255802681263507,0.03928105760263044,1.1076218860154492,0.033648694685741214
2021-03-24,1.1181557323913107,0.03737434428791378,1.0967081007902406,0.031028035761654436
2021-03-25,1.1055923522833644,0.034061401016358045,1.0805481003755513,0.027017929099918268
2021-03-26,1.0889053714410761,0.029211742222642275,1.0638525917764534,0.022152100558870017
2021-03-27,1.0729405820605287,0.024470587484826525,1.04932890372946,0.017910607164146632
2021-03-28,1.0564196167594395,0.01998444239149063,1.034787778914505,0.01410259355210255
2021-03-29,1.0340162588460504,0.014461337063584899,1.0162229271159857,0.009814188048787954
2021-03-30,1.0148530932614128,0.010095971419201261,1.0025289729844367,0.006726867968078422
2021-03-31,0.9923337462804838,0.010241058532437357,0.9862794007411333,0.007638494093879097
2021-04-01,0.9746461226124903,0.01174781788664208,0.9756793913545346,0.008746939386089595
2021-04-02,0.9569892271005019,0.014894625911083599,0.9638978636042946,0.011706694825829525
2021-04-03,0.9384664856202409,0.01909722604522447,0.9508478609314814,0.015352471201270399
2021-04-04,0.9223205095172099,0.02275177772230265,0.9382349432838308,0.01863513542036168
2021-04-05,0.9018398701203022,0.02771443108946713,0.9198787673316102,0.023579632623360786
2021-04-06,0.8823972837008055,0.032046292824655216,0.902949000921471,0.0276123755160402
2021-04-07,0.8638441797171752,0.03559747688881862,0.887685661801336,0.030485035836062505
2021-04-08,0.8497393163974585,0.038044583321156934,0.8773510091403072,0.03211710138942987
2021-04-09,0.8374068276129228,0.040320134908775375,0.8670276922378112,0.034137061923675424
2021-04-10,0.8301335062776445,0.041692505244400734,0.8611786422050097,0.035294600102539146
2021-04-11,0.8252307456949531,0.04262685502113008,0.8568148816290755,0.036163082554010274
2021-04-12,0.8207141148952687,0.043453018394583424,0.8519687038334994,0.037100335579692986
2021-04-13,0.8183114133565911,0.04393888774113528,0.8506036161101639,0.03739686540493609
2021-04-14,0.8203585157045338,0.04359868463317824,0.8543231457090922,0.036739726684387214
2021-04-15,0.821346167718717,0.04339656778331005,0.8574103134632454,0.036022857293012994
2021-04-16,0.8217483706529883,0.04331077644148505,0.8586194805296525,0.03573956120309767
2021-04-17,0.8226919199566604,0.04311540886947937,0.8596878823081877,0.03549567229101994
2021-04-18,0.8265134575789154,0.04230713706350316,0.8635236168646613,0.03462802620230212
2021-04-19,0.8275810481578102,0.04209965169928559,0.8640575037123485,0.03452302332925228
2021-04-20,0.8264470509424753,0.042321861186514126,0.8606309763800543,0.035226978326688904
2021-04-21,0.8259699766662096,0.04241619164402971,0.8573935966715834,0.035941036180409884
2021-04-22,0.8273614922189337,0.04212495991567849,0.8553925213115312,0.03644326498238606
2021-04-23,0.8270293592551564,0.04219215381465106,0.8495758558170479,0.03774290523673544
2021-04-24,0.8230742811093801,0.043041094385000776,0.8405273827076178,0.03982496683465844
2021-04-25,0.8184109164683998,0.04401505490492844,0.8305437788475267,0.04198850020256159
2021-04-26,0.8127257677735663,0.04519209502754222,0.818376784073782,0.04449359543341277
2021-04-27,0.8030133862813871,0.047056447117921986,0.8020129100354484,0.04759880612627574
2021-04-28,0.7973769537900173,0.0482792642352115,0.7890534681207786,0.05031820206968156
2021-04-29,0.7852409878300046,0.05063668301962185,0.7701019370120363,0.05372789581180839
2021-04-30,0.7707958092712965,0.05318623521235452,0.7523232649273071,0.056532197138526516
2021-05-01,0.7639816723445109,0.05422348989856209,0.7453523576874926,0.05743761592696302
2021-05-02,0.7569276774989067,0.05533003677769418,0.7387009119779006,0.05838856734981759
2021-05-03,0.7483960017099668,0.05675212094248842,0.7341079955256812,0.05910371068039626
2021-05-04,0.7388351562061264,0.05829548767571274,0.7293609168059069,0.05983309053765228
2021-05-05,0.7270459941122208,0.06021902813237106,0.7230303958459333,0.06082639490915054
2021-05-06,0.7144722119617323,0.06221244065172435,0.7161402809622412,0.061863501364437086
2021-05-07,0.7024631959704719,0.06407822312608659,0.7103760499186292,0.06276136878047117
2021-05-08,0.688263519634031,0.06608223003255442,0.7022646891953701,0.06397661540074952
2021-05-09,0.6817582750541072,0.06688710050523594,0.7023624655050044,0.0639632699560456
2021-05-10,0.6675220458356975,0.06877763069020645,0.6932038534215171,0.06536520774679563
2021-05-11,0.6503461130486523,0.07095166879724839,0.6803130087204495,0.06725540654831243
2021-05-12,0.6303345449037732,0.07314972991825028,0.6630347034550707,0.0694547030571149
2021-05-13,0.611438349085485,0.07489015001001735,0.6449432985408633,0.07142267199504063
2021-05-14,0.5963346785909485,0.07603079415810186,0.6291358282446745,0.07291822098405346
2021-05-15,0.5804683234210278,0.07741843354752781,0.6097458168251837,0.07514393516432746
2021-05-16,0.5704359647334557,0.07815499281544878,0.5937267166233999,0.07660519839318217
2021-05-17,0.5619908328793517,0.0786931683327938,0.580700451603979,0.07757787277469365
2021-05-18,0.5551538921599493,0.07911344123885578,0.5699917680487099,0.07830153332219775
2021-05-19,0.5495646078494877,0.07941842864338831,0.559551493812207,0.07892123675215063
2021-05-20,0.5468682234344211,0.07955288090957154,0.5527966003812457,0.07928648159705896
2021-05-21,0.5472043227139485,0.0795369917859696,0.552463002391954,0.07930173146925625
2021-05-22,0.5499437256067775,0.0794004792456091,0.5527081281570453,0.07928974089335343
2021-05-23,0.5546747141445643,0.07905552047345796,0.5556741926573909,0.07907713901520463
2021-05-24,0.5525823976484474,0.07920421954037705,0.5569517654813801,0.0789960119686324
2021-05-25,0.5524919579776989,0.0792098596103284,0.5590359195884691,0.07886499425372098
2021-05-26,0.5563416699348107,0.0789899598551349,0.5635313060679537,0.0785716499531274
2021-05-27,0.566859798818918,0.07838117251594051,0.5763226327688277,0.07770563347328475
2021-05-28,0.5818935618951657,0.07728530463209157,0.5963375365730743,0.07607035813048349
2021-05-29,0.5876092825525004,0.07688890513649367,0.6002278396660796,0.07576394424966576
2021-05-30,0.6032591054792644,0.07577805607131319,0.6142235013991442,0.07468487035099605
2021-05-31,0.6130141798298064,0.07487864842608151,0.6230311012238451,0.07380794069170174
2021-06-01,0.6206306720111492,0.07413796590263393,0.6292944993849461,0.07313777867967694
2021-06-02,0.631133241932519,0.07308027662441245,0.6383028693850273,0.0721990858981305
2021-06-03,0.6322752761332302,0.07293964798281419,0.6344702937777399,0.07267578224841811
2021-06-04,0.6448536844093332,0.07147897461521632,0.6416410526105553,0.07179659468147218
2021-06-05,0.664791341365176,0.0690723868339501,0.6602144108578059,0.06973914995546167
2021-06-06,0.6845502756947848,0.06697229059788244,0.6764967203044877,0.06818499145908577
2021-06-07,0.7042420120000609,0.0650580296569889,0.6934106953350495,0.06637226696395532
2021-06-08,0.7336740795388519,0.0623297554841827,0.7204401230810695,0.06379770013329372
2021-06-09,0.7698296470064288,0.05861345340319311,0.7557571395412599,0.060726546174335365
2021-06-10,0.8009452306544169,0.05380263924111087,0.7899086761473646,0.05633614199766737
2021-06-11,0.833597880609573,0.04825735825938161,0.8232811319420706,0.050567003043344674
2021-06-12,0.8636815558793444,0.04260151160727891,0.8534709059701322,0.04521978057925774
2021-06-13,0.8983527053202959,0.03325244625539057,0.8886138763719907,0.0360821769905537
2021-06-14,0.937350103224048,0.025486790601010178,0.9307535475548235,0.028096123833919788
2021-06-15,0.9714751295358546,0.018976503470860422,0.9675583829612553,0.021793727036272643
2021-06-16,1.0046805185970697,0.013650004080673657,1.0045888740999136,0.01505834144018704
2021-06-17,1.0218522110968231,0.01772772215921035,1.019775270970548,0.017416923888071412
2021-06-18,1.0176085919723994,0.017753288702293684,1.0098332863257782,0.017541189863074295
2021-06-19,1.0061391275781315,0.01828107934008965,0.9984015833308117,0.019141904018828308
2021-06-20,0.9976079938520475,0.018801096879733574,0.9916138574413305,0.019828820463497692
2021-06-21,0.9730900071018364,0.023825202995475615,0.9663795298180016,0.02320131031039919
2021-06-22,0.9483493780889495,0.030074068833805825,0.9467369551268664,0.026988692962754555
2021-06-23,0.9233814927086144,0.03607827721209734,0.9312739893991787,0.030816765978419154
2021-06-24,0.8839904505625951,0.04241203811270694,0.8988097529792896,0.03776470719932348
2021-06-25,0.8455346872970235,0.04772755772124206,0.8636295596418796,0.042642160797575004
